ApsimVersion = 6.1
Title = Roma 400mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
            292           1957          0.000         3193.8          795.0         87.610
            286           1958          0.000         5336.6         1727.7        142.106
            287           1959          0.000         3305.8          886.6         88.613
            291           1960          0.000         3727.7          905.9         92.890
            290           1961          0.000         4629.1         1324.0        117.316
            288           1962          0.000         3359.9          870.0         90.318
            288           1963          0.000         3856.0         1088.8         96.235
            287           1964          0.000         4457.6         1762.3        122.190
            287           1965          0.000         4085.6         1504.0         97.423
            288           1966          0.000         7078.5         3254.2        145.439
            289           1967          0.000         5142.3         1495.6        120.812
            290           1968          0.000         5933.3         1812.3        129.705
            287           1969          0.000         4408.4         1270.3        107.742
            269           1970          0.000         1833.1          483.4         56.430
            288           1971          0.000         5498.5         2216.9        145.932
            289           1972          0.000         1598.6          464.1         54.760
            282           1973          0.000        13265.3         6186.0        270.349
            289           1974          0.000         5386.0         2095.7        123.775
            286           1975          0.000         6431.8         2620.3        145.176
            288           1976          0.000         3293.5         1451.0         84.680
            292           1977          0.000         3827.8         1013.8        110.068
            290           1978          0.000        12611.4         5716.9        248.541
            288           1979          0.000         1713.4          440.9         50.707
            290           1980          0.000         4744.5         1264.8        117.659
            289           1981          0.000         6871.5         2444.5        157.840
            275           1982          0.000         1806.4          441.7         51.408
            289           1983          0.000         7860.1         2766.2        163.331
            288           1984          0.000         9815.1         4140.2        207.196
            287           1985          0.000         6542.7         2018.9        154.555
            287           1986          0.000         5391.6         2021.0        124.183
            288           1987          0.000         3188.6          854.0         77.399
            289           1988          0.000         4374.2         1432.2        109.644
            293           1989          0.000         4768.7         1228.7        108.555
            290           1990          0.000         4660.8         1472.0        112.445
            289           1991          0.000         4681.8         1298.3        135.599
            290           1992          0.000         3452.0         1031.7         90.508
            286           1993          0.000         4997.0         1813.7        115.984
            284           1994          0.000         1748.1          421.5         52.680
            291           1995          0.000         2679.8          787.2         74.819
            290           1996          0.000         3609.8         1340.6         79.922
            291           1997          0.000         2819.7          794.6         80.661
            286           1998          0.000        11582.9         5483.5        232.424
            290           1999          0.000         3634.0         1080.4         99.658
            293           2000          0.000         3327.8          846.4         90.906
            287           2001          0.000         3901.8         1047.1        102.930
            292           2002          0.000         2322.1          611.2         68.669
