Summary_file = chickpea.sum
Title = chickpea Sample Simulation
    day   year            lai        biomass  green_biomass
    235   1988          3.510       3322.928       3189.069
    236   1988          3.483       3393.891       3250.196
    237   1988          3.466       3453.582       3303.447
    238   1988          3.449       3529.693       3373.065
    239   1988          3.428       3618.438       3453.837
    240   1988          3.404       3681.821       3508.370
    241   1988          3.381       3754.923       3573.061
    242   1988          3.364       3835.262       3647.071
    243   1988          3.344       3924.290       3728.374
    244   1988          3.319       3979.243       3774.069
    245   1988          3.292       4032.146       3816.848
    246   1988          3.262       4115.601       3889.155
    247   1988          3.229       4216.735       3977.954
    248   1988          3.195       4301.622       4050.187
    249   1988          3.165       4357.750       4095.074
    250   1988          3.134       4430.354       4155.886
    251   1988          3.103       4494.071       4208.177
    252   1988          3.073       4599.292       4302.271
    253   1988          3.045       4694.618       4387.001
    254   1988          3.013       4787.138       4467.663
    255   1988          2.977       4878.111       4545.050
    256   1988          2.949       4944.918       4601.231
    257   1988          2.923       5048.346       4695.022
    258   1988          2.907       5076.362       4716.995
    259   1988          2.882       5167.581       4798.882
    260   1988          2.857       5262.813       4884.812
    261   1988          2.825       5385.368       4995.510
    262   1988          2.793       5508.662       5106.646
    263   1988          2.766       5618.428       5206.638
    264   1988          2.744       5709.483       5289.178
    265   1988          2.718       5819.814       5389.905
    266   1988          2.689       5936.338       5495.701
    267   1988          2.656       6047.958       5594.890
    268   1988          2.621       6156.692       5690.659
    269   1988          2.587       6269.060       5790.261
    270   1988          2.552       6376.630       5884.686
    271   1988          2.516       6457.667       5952.134
    272   1988          2.478       6556.526       6036.707
    273   1988          2.441       6675.167       6141.824
    274   1988          2.404       6795.128       6247.934
    275   1988          2.362       6893.719       6330.679
    276   1988          2.327       7009.530       6433.329
    277   1988          2.290       7127.430       6537.627
    278   1988          2.250       7238.975       6634.183
    279   1988          2.210       7350.221       6730.456
    280   1988          0.000       7350.221       5904.010
    281   1988          0.000          0.000          0.000
    282   1988          0.000          0.000          0.000
    283   1988          0.000          0.000          0.000
    284   1988          0.000          0.000          0.000
    285   1988          0.000          0.000          0.000
    286   1988          0.000          0.000          0.000
    287   1988          0.000          0.000          0.000
    288   1988          0.000          0.000          0.000
    289   1988          0.000          0.000          0.000
    290   1988          0.000          0.000          0.000
    291   1988          0.000          0.000          0.000
    292   1988          0.000          0.000          0.000
    293   1988          0.000          0.000          0.000
    294   1988          0.000          0.000          0.000
    295   1988          0.000          0.000          0.000
    296   1988          0.000          0.000          0.000
    297   1988          0.000          0.000          0.000
    298   1988          0.000          0.000          0.000
    299   1988          0.000          0.000          0.000
    300   1988          0.000          0.000          0.000
