Summary_file = csu-S09.sum
Title = south plots
      year     month       day day_month              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)             sw(11)             sw(12)             sw(13)             sw(14)             sw(15)             sw(16)             sw(17)             sw(18)             sw(19)             sw(20)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          no3ppm(7)          no3ppm(8)          no3ppm(9)         no3ppm(10)         no3ppm(11)         no3ppm(12)         no3ppm(13)         no3ppm(14)         no3ppm(15)         no3ppm(16)         no3ppm(17)         no3ppm(18)         no3ppm(19)         no3ppm(20)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)          nh4ppm(7)          nh4ppm(8)          nh4ppm(9)         nh4ppm(10)         nh4ppm(11)         nh4ppm(12)         nh4ppm(13)         nh4ppm(14)         nh4ppm(15)         nh4ppm(16)         nh4ppm(17)         nh4ppm(18)         nh4ppm(19)         nh4ppm(20)
      1993         8       216         4              0.217              0.237              0.237              0.243              0.250              0.284              0.293              0.312              0.319              0.328              0.321              0.343              0.343              0.331              0.340              0.323              0.326              0.332              0.332              0.332              0.073              0.054              0.107              0.083              0.058              0.048              0.036              1.052              0.965              0.994              0.752              0.700              0.667              0.618              0.681              0.615              0.634              0.646              0.636              0.635              0.108              0.083              0.201              0.080              0.050              0.035              0.023              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993         8       223        11              0.054              0.185              0.227              0.239              0.248              0.282              0.292              0.310              0.318              0.327              0.320              0.342              0.342              0.330              0.341              0.327              0.328              0.333              0.332              0.332              0.059              0.091              0.133              0.088              0.061              0.050              0.039              1.043              0.962              0.987              0.749              0.697              0.661              0.613              0.680              0.621              0.639              0.648              0.637              0.636              0.000              0.058              0.174              0.079              0.049              0.035              0.023              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993         8       237        25              0.052              0.138              0.208              0.212              0.224              0.271              0.286              0.306              0.316              0.325              0.318              0.340              0.341              0.329              0.341              0.329              0.333              0.336              0.334              0.334              0.101              0.064              0.275              0.111              0.065              0.047              0.030              0.022              0.943              0.976              0.745              0.692              0.652              0.602              0.672              0.618              0.646              0.657              0.642              0.641              0.001              0.000              0.473              0.075              0.046              0.033              0.022              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993         9       252         9              0.166              0.216              0.224              0.222              0.216              0.264              0.281              0.301              0.313              0.323              0.317              0.339              0.339              0.328              0.340              0.328              0.334              0.339              0.338              0.338              0.199              0.123              0.170              0.102              0.081              0.052              0.031              0.023              0.930              0.969              0.741              0.688              0.645              0.592              0.664              0.610              0.643              0.660              0.650              0.648              0.056              0.102              0.394              0.075              0.043              0.031              0.021              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993         9       265        22              0.057              0.185              0.214              0.226              0.221              0.258              0.278              0.298              0.312              0.322              0.315              0.337              0.338              0.327              0.339              0.328              0.333              0.339              0.339              0.339              0.210              0.169              0.255              0.096              0.076              0.056              0.033              0.024              0.923              0.965              0.739              0.686              0.641              0.585              0.658              0.603              0.638              0.658              0.649              0.648              0.000              0.043              0.577              0.081              0.041              0.029              0.020              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        10       285        12              0.052              0.174              0.217              0.198              0.203              0.229              0.260              0.289              0.308              0.319              0.314              0.336              0.337              0.325              0.338              0.327              0.333              0.339              0.339              0.339              0.300              0.241              0.323              0.163              0.106              0.085              0.044              0.027              0.916              0.960              0.739              0.686              0.637              0.578              0.651              0.594              0.630              0.651              0.642              0.641              0.000              0.049              0.754              0.073              0.038              0.026              0.018              0.011              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        10       299        26              0.089              0.212              0.227              0.198              0.203              0.229              0.260              0.287              0.307              0.318              0.313              0.335              0.336              0.325              0.337              0.326              0.332              0.338              0.338              0.339              0.352              0.263              0.320              0.162              0.104              0.082              0.041              0.026              0.915              0.958              0.739              0.688              0.637              0.575              0.648              0.590              0.626              0.647              0.638              0.637              0.034              0.162              0.881              0.071              0.036              0.026              0.018              0.011              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        11       312         8              0.052              0.175              0.231              0.200              0.203              0.230              0.261              0.287              0.306              0.317              0.312              0.334              0.335              0.324              0.337              0.325              0.331              0.338              0.338              0.338              0.793              0.579              0.362              0.170              0.109              0.085              0.042              0.026              0.917              0.958              0.740              0.691              0.638              0.573              0.646              0.586              0.622              0.644              0.634              0.633              0.146              0.303              1.090              0.084              0.041              0.026              0.017              0.010              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        11       329        25              0.053              0.184              0.226              0.200              0.203              0.232              0.263              0.286              0.306              0.317              0.311              0.333              0.334              0.323              0.336              0.324              0.331              0.337              0.337              0.337              0.998              0.968              0.514              0.200              0.126              0.096              0.048              0.028              0.923              0.961              0.742              0.695              0.641              0.572              0.645              0.583              0.619              0.641              0.631              0.630              0.000              0.553              1.530              0.115              0.054              0.034              0.017              0.009              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         1        21        21              0.052              0.174              0.197              0.212              0.231              0.275              0.286              0.304              0.315              0.323              0.315              0.335              0.335              0.322              0.335              0.322              0.329              0.335              0.336              0.336              0.000              0.114              0.468              0.200              0.097              0.071              0.324              0.217              0.923              0.999              0.774              0.722              0.658              0.580              0.652              0.584              0.618              0.640              0.629              0.627              0.000              0.316              0.715              0.170              0.079              0.042              0.021              0.008              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         5       145        25              0.051              0.101              0.230              0.245              0.249              0.279              0.288              0.305              0.315              0.324              0.317              0.339              0.339              0.328              0.340              0.328              0.334              0.341              0.341              0.341              4.162              2.205              4.913              1.889              0.966              0.678              0.477              0.344              0.318              0.464              0.575              0.729              0.705              0.573              0.604              0.505              0.527              0.556              0.550              0.549              0.013              0.165              0.735              0.077              0.041              0.026              0.019              0.010              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         6       166        15              0.052              0.160              0.227              0.244              0.248              0.277              0.286              0.304              0.314              0.323              0.316              0.338              0.338              0.327              0.339              0.327              0.333              0.340              0.340              0.340              3.359              3.383              5.828              2.375              1.188              0.827              0.573              0.394              0.338              0.467              0.568              0.719              0.696              0.566              0.597              0.498              0.519              0.547              0.541              0.539              0.000              0.338              0.628              0.079              0.042              0.027              0.019              0.010              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         7       207        26              0.051              0.103              0.226              0.241              0.245              0.275              0.284              0.301              0.313              0.322              0.315              0.336              0.337              0.325              0.338              0.326              0.332              0.338              0.338              0.338              6.863              3.643              6.642              3.026              1.499              1.061              0.723              0.471              0.371              0.475              0.562              0.707              0.686              0.559              0.588              0.490              0.510              0.536              0.529              0.528              0.044              0.167              0.515              0.076              0.043              0.028              0.020              0.010              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         8       222        10              0.050              0.081              0.220              0.236              0.240              0.272              0.282              0.301              0.313              0.321              0.314              0.336              0.336              0.325              0.337              0.325              0.331              0.338              0.338              0.338              8.344              2.960              5.319              2.330              1.144              0.805              0.662              0.494              0.382              0.478              0.562              0.704              0.684              0.558              0.587              0.489              0.507              0.533              0.526              0.525              0.056              0.172              0.482              0.075              0.042              0.028              0.020              0.010              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         9       250         7              0.052              0.173              0.210              0.212              0.213              0.242              0.266              0.293              0.310              0.320              0.313              0.335              0.336              0.324              0.337              0.325              0.331              0.337              0.337              0.337              2.540              1.112              0.400              0.110              0.069              0.046              0.027              0.020              0.399              0.485              0.561              0.702              0.682              0.556              0.586              0.487              0.505              0.530              0.523              0.522              0.100              0.616              0.765              0.072              0.034              0.022              0.016              0.009              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994        10       279         6              0.051              0.101              0.189              0.193              0.193              0.211              0.220              0.253              0.304              0.317              0.311              0.334              0.335              0.323              0.336              0.324              0.330              0.336              0.337              0.337              3.019              1.102              0.606              0.150              0.089              0.067              0.046              0.031              0.408              0.491              0.560              0.700              0.682              0.557              0.586              0.487              0.504              0.529              0.521              0.520              0.153              0.256              0.640              0.054              0.022              0.012              0.008              0.007              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994        11       312         8              0.052              0.159              0.198              0.183              0.183              0.202              0.212              0.241              0.296              0.314              0.309              0.332              0.333              0.322              0.335              0.323              0.329              0.336              0.336              0.336              2.196              3.521              2.462              0.479              0.214              0.158              0.099              0.077              0.091              0.492              0.559              0.698              0.683              0.559              0.589              0.488              0.505              0.529              0.522              0.520              0.559              0.635              0.803              0.037              0.013              0.008              0.005              0.004              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994        12       348        14              0.051              0.151              0.193              0.203              0.202              0.216              0.209              0.238              0.286              0.309              0.307              0.330              0.332              0.320              0.334              0.322              0.328              0.335              0.335              0.335              5.066              4.533              4.080              3.211              1.795              0.594              0.173              0.127              0.143              0.493              0.560              0.698              0.684              0.562              0.594              0.492              0.509              0.532              0.524              0.523              0.867              0.696              1.040              0.100              0.037              0.015              0.003              0.003              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         2        45        14              0.065              0.206              0.235              0.257              0.259              0.291              0.296              0.315              0.321              0.329              0.321              0.342              0.340              0.324              0.334              0.321              0.327              0.334              0.334              0.334             10.724              6.665              3.916              3.572              4.313              5.375              3.691              1.527              0.503              0.520              0.572              0.713              0.705              0.579              0.606              0.502              0.517              0.540              0.532              0.531              1.526              1.186              1.222              0.096              0.039              0.018              0.010              0.006              0.002              0.001              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         5       129         9              0.052              0.173              0.170              0.175              0.176              0.194              0.206              0.239              0.278              0.301              0.303              0.330              0.333              0.322              0.336              0.325              0.332              0.338              0.338              0.338             11.001             10.821              8.039              4.268              3.412              3.611              2.772              1.299              0.528              0.400              0.386              0.512              0.649              0.551              0.587              0.492              0.510              0.536              0.530              0.530              2.068              1.396              0.529              0.049              0.041              0.052              0.039              0.008              0.004              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         6       159         8              0.068              0.158              0.217              0.176              0.176              0.194              0.206              0.239              0.279              0.303              0.303              0.328              0.331              0.320              0.334              0.323              0.330              0.336              0.337              0.337             13.588             12.271             12.167              4.942              3.725              3.929              3.043              1.380              0.579              0.430              0.397              0.519              0.645              0.551              0.589              0.491              0.508              0.531              0.525              0.525              2.557              0.959              1.040              0.043              0.034              0.041              0.031              0.007              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         6       181        30              0.107              0.215              0.235              0.250              0.225              0.194              0.206              0.239              0.280              0.304              0.303              0.328              0.330              0.319              0.333              0.322              0.329              0.335              0.336              0.336             14.275              8.643             10.161              9.160              5.707              4.080              3.144              1.423              0.608              0.446              0.403              0.523              0.642              0.552              0.591              0.493              0.509              0.532              0.525              0.524              1.797              1.279              0.791              0.143              0.102              0.039              0.029              0.007              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         8       214         2              0.051              0.119              0.215              0.221              0.216              0.195              0.206              0.239              0.281              0.305              0.303              0.327              0.329              0.318              0.332              0.321              0.328              0.334              0.335              0.335             20.250              8.453              7.354              5.202              4.007              3.710              3.002              1.484              0.651              0.467              0.411              0.529              0.639              0.553              0.593              0.495              0.511              0.534              0.527              0.526              2.227              0.386              0.591              0.118              0.097              0.038              0.027              0.007              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         9       249         6              0.168              0.215              0.219              0.195              0.195              0.191              0.204              0.239              0.282              0.306              0.302              0.326              0.329              0.317              0.331              0.320              0.327              0.333              0.334              0.334              9.650              8.326              5.247              1.919              1.526              2.094              1.852              1.304              0.701              0.491              0.421              0.536              0.637              0.554              0.597              0.499              0.515              0.538              0.531              0.530              1.506              1.056              0.865              0.080              0.054              0.024              0.019              0.006              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995        10       283        10              0.103              0.166              0.202              0.187              0.185              0.186              0.201              0.236              0.281              0.306              0.302              0.326              0.328              0.317              0.331              0.319              0.326              0.332              0.333              0.333              5.435              6.297              5.453              1.927              1.380              1.737              1.585              0.995              0.671              0.513              0.430              0.542              0.636              0.555              0.600              0.502              0.518              0.541              0.534              0.533              1.033              0.783              1.071              0.056              0.032              0.016              0.014              0.005              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995        11       326        22              0.334              0.339              0.279              0.282              0.280              0.316              0.318              0.329              0.330              0.331              0.302              0.325              0.327              0.316              0.330              0.318              0.325              0.332              0.332              0.332              0.195              0.401              1.000              2.793              4.123              5.841              4.800              2.755              1.193              0.630              0.444              0.551              0.635              0.558              0.605              0.506              0.522              0.546              0.539              0.538              0.611              0.773              0.895              0.406              0.163              0.065              0.028              0.008              0.002              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         1        22        22              0.329              0.334              0.276              0.281              0.280              0.316              0.316              0.325              0.326              0.330              0.322              0.344              0.345              0.334              0.346              0.336              0.341              0.347              0.347              0.348              0.655              1.412              1.548              1.462              1.454              2.341              3.586              4.411              3.840              2.846              1.788              1.340              0.883              0.625              0.652              0.548              0.561              0.577              0.564              0.560              0.823              1.017              1.225              0.331              0.131              0.064              0.034              0.007              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.000              0.000
      1996         3        65         5              0.165              0.191              0.208              0.205              0.189              0.209              0.216              0.235              0.271              0.284              0.283              0.331              0.336              0.326              0.340              0.329              0.335              0.342              0.342              0.342              3.177              2.606              2.335              1.128              0.598              0.551              0.533              0.464              0.619              0.514              0.448              2.722              2.161              1.401              1.161              0.771              0.667              0.620              0.576              0.566              1.065              0.921              1.134              0.114              0.043              0.030              0.015              0.002              0.000              0.000              0.000              0.001              0.001              0.001              0.000              0.000              0.000              0.000              0.000              0.000
      1996         4        93         2              0.051              0.089              0.169              0.174              0.169              0.190              0.202              0.227              0.266              0.277              0.273              0.323              0.331              0.322              0.336              0.325              0.332              0.338              0.339              0.339              5.237              2.387              3.418              1.220              0.649              0.626              0.546              0.417              0.542              0.424              0.424              2.029              2.124              1.386              1.148              0.761              0.656              0.608              0.563              0.554              1.021              0.421              0.410              0.028              0.011              0.014              0.007              0.001              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         5       135        14              0.303              0.307              0.264              0.254              0.254              0.286              0.294              0.312              0.319              0.321              0.274              0.316              0.327              0.318              0.333              0.322              0.329              0.336              0.336              0.336              2.432              2.555              1.207              1.156              1.352              1.818              1.481              0.903              0.603              0.446              0.429              1.491              2.057              1.379              1.153              0.764              0.657              0.605              0.558              0.550              1.353              1.019              0.827              0.072              0.017              0.017              0.010              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         6       163        11              0.125              0.188              0.221              0.230              0.234              0.268              0.279              0.299              0.311              0.319              0.297              0.319              0.326              0.317              0.332              0.320              0.328              0.334              0.335              0.335              8.393              5.216              2.665              1.146              1.021              1.333              1.165              0.697              0.437              0.335              0.406              1.269              2.016              1.377              1.158              0.770              0.662              0.609              0.561              0.554              1.154              1.005              0.699              0.034              0.022              0.020              0.015              0.002              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         7       191         9              0.052              0.155              0.230              0.242              0.237              0.262              0.273              0.293              0.308              0.315              0.302              0.321              0.325              0.316              0.331              0.319              0.327              0.333              0.334              0.334              8.366              4.443              3.333              1.209              0.815              0.941              0.806              0.456              0.261              0.205              0.291              0.958              1.967              1.376              1.164              0.775              0.667              0.614              0.566              0.559              1.826              0.759              0.427              0.008              0.003              0.003              0.002              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         8       227        14              0.052              0.141              0.185              0.197              0.198              0.215              0.222              0.241              0.275              0.287              0.278              0.313              0.324              0.315              0.330              0.318              0.325              0.332              0.333              0.333              3.269              1.315              0.611              0.150              0.105              0.100              0.085              0.044              0.033              0.022              0.028              0.033              0.034              1.348              1.170              0.781              0.672              0.619              0.571              0.564              1.233              0.817              0.348              0.019              0.017              0.013              0.009              0.002              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         9       261        17              0.051              0.115              0.163              0.174              0.174              0.192              0.203              0.228              0.267              0.277              0.269              0.299              0.317              0.313              0.329              0.317              0.325              0.332              0.332              0.332              1.537              1.617              0.676              0.171              0.105              0.094              0.070              0.034              0.021              0.010              0.012              0.012              0.043              1.277              1.173              0.788              0.678              0.625              0.576              0.570              1.397              0.472              0.263              0.006              0.004              0.006              0.003              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        10       289        15              0.051              0.134              0.171              0.177              0.170              0.187              0.199              0.226              0.266              0.276              0.268              0.299              0.316              0.312              0.328              0.317              0.324              0.331              0.331              0.331              4.368              4.552              1.555              0.169              0.084              0.070              0.044              0.021              0.009              0.000              0.001              0.007              0.052              1.225              1.173              0.793              0.683              0.630              0.581              0.574              1.470              0.557              0.455              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        11       318        13              0.051              0.127              0.163              0.165              0.164              0.174              0.189              0.223              0.264              0.274              0.266              0.295              0.309              0.311              0.327              0.316              0.323              0.330              0.331              0.331              4.903              6.474              2.428              0.286              0.080              0.061              0.029              0.010              0.000              0.000              0.000              0.005              0.102              1.177              1.171              0.797              0.688              0.634              0.586              0.579              1.317              0.510              0.338              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        12       345        10              0.072              0.216              0.241              0.266              0.262              0.182              0.186              0.221              0.263              0.273              0.265              0.294              0.306              0.309              0.327              0.315              0.323              0.330              0.330              0.330              4.930              2.473              2.529              2.092              0.816              0.091              0.016              0.001              0.000              0.000              0.000              0.004              0.084              1.138              1.169              0.801              0.692              0.639              0.590              0.584              1.442              1.162              0.278              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         1         8         8              0.051              0.111              0.163              0.182              0.186              0.204              0.185              0.220              0.263              0.272              0.265              0.293              0.304              0.308              0.326              0.315              0.322              0.329              0.330              0.330              6.290              4.386              3.067              2.142              1.116              0.429              0.013              0.001              0.000              0.000              0.000              0.003              0.125              1.099              1.165              0.806              0.697              0.643              0.594              0.588              1.418              0.645              0.550              0.039              0.021              0.006              0.000              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         6       163        12              0.077              0.147              0.193              0.198              0.200              0.220              0.201              0.227              0.266              0.276              0.269              0.299              0.317              0.314              0.331              0.320              0.328              0.335              0.335              0.335              4.658              2.716              1.850              1.127              0.803              0.745              0.653              0.371              0.248              0.121              0.045              0.037              0.046              0.342              0.697              0.739              0.778              0.745              0.669              0.655              1.438              0.860              0.664              0.008              0.011              0.033              0.010              0.003              0.001              0.001              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        10       300        27              0.051              0.166              0.211              0.217              0.220              0.255              0.267              0.235              0.264              0.273              0.266              0.294              0.305              0.309              0.326              0.315              0.323              0.330              0.331              0.331              2.854              3.790              1.753              0.641              0.539              0.640              0.493              0.283              0.185              0.084              0.031              0.030              0.066              0.354              0.683              0.721              0.773              0.756              0.692              0.682              1.299              0.726              0.735              0.000              0.000              0.002              0.018              0.001              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        12       345        11              0.314              0.319              0.269              0.271              0.210              0.175              0.207              0.228              0.263              0.272              0.265              0.292              0.303              0.307              0.325              0.314              0.322              0.329              0.330              0.330              1.539              2.782              4.465              3.382              1.068              0.665              0.740              0.312              0.176              0.083              0.028              0.032              0.085              0.358              0.680              0.717              0.772              0.760              0.699              0.690              1.263              1.187              1.083              0.100              0.005              0.013              0.017              0.003              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
