Summary_file = lupin.sum
Title = lupin Sample Simulation
       day      year            lai        biomass  green_biomass
       235      1988          2.699       3722.785       3591.472
       236      1988          2.760       3809.322       3665.913
       237      1988          2.796       3903.005       3748.547
       238      1988          2.832       4022.023       3856.181
       239      1988          2.867       4135.583       3952.053
       240      1988          2.897       4214.650       4006.089
       241      1988          2.925       4306.272       4073.652
       242      1988          2.954       4437.632       4190.349
       243      1988          2.984       4568.980       4305.653
       244      1988          3.013       4641.393       4356.521
       245      1988          3.022       4708.866       4390.409
       246      1988          3.033       4815.679       4462.025
       247      1988          3.036       4945.646       4557.411
       248      1988          2.987       5054.931       4631.883
       249      1988          2.900       5126.533       4658.083
       250      1988          2.815       5217.994       4703.244
       251      1988          2.727       5297.221       4735.893
       252      1988          2.673       5426.438       4826.421
       253      1988          2.602       5542.336       4899.322
       254      1988          2.522       5653.441       4965.715
       255      1988          2.441       5761.263       5029.682
       256      1988          2.337       5839.224       5053.280
       257      1988          2.266       5957.856       5133.113
       258      1988          2.203       6001.712       5143.990
       259      1988          2.119       6103.350       5201.355
       260      1988          2.038       6207.492       5263.180
       261      1988          1.973       6339.153       5360.011
       262      1988          1.904       6469.631       5454.479
       263      1988          1.826       6588.940       5532.993
       264      1988          1.753       6700.190       5606.201
       265      1988          1.679       6817.106       5684.622
       266      1988          1.606       6930.537       5759.928
       267      1988          1.530       7036.582       5826.166
       268      1988          1.451       7137.166       5885.342
       269      1988          1.377       7238.147       5947.995
       270      1988          1.304       7332.024       6003.605
       271      1988          1.224       7400.491       6030.044
       272      1988          1.153       7478.511       6071.051
       273      1988          1.093       7571.825       6132.983
       274      1988          1.041       7645.497       6179.453
       275      1988          0.964       7713.039       6206.621
       276      1988          0.889       7794.442       6249.283
       277      1988          0.830       7873.076       6297.079
       278      1988          0.775       7934.087       6329.099
       279      1988          0.735       7978.738       6353.105
       280      1988          0.705       8026.148       6377.281
       281      1988          0.661       8084.106       6403.841
       282      1988          0.607       8137.902       6421.669
       283      1988          0.557       8183.386       6434.940
       284      1988          0.477       8222.122       6431.613
       285      1988          0.403       8245.842       6417.374
       286      1988          0.342       8257.854       6398.000
       287      1988          0.287       8261.610       6374.166
       288      1988          0.234       8261.610       6347.382
       289      1988          0.000       8261.609       6229.250
       290      1988          0.000          0.000          0.000
       291      1988          0.000          0.000          0.000
       292      1988          0.000          0.000          0.000
       293      1988          0.000          0.000          0.000
       294      1988          0.000          0.000          0.000
       295      1988          0.000          0.000          0.000
       296      1988          0.000          0.000          0.000
       297      1988          0.000          0.000          0.000
       298      1988          0.000          0.000          0.000
       299      1988          0.000          0.000          0.000
       300      1988          0.000          0.000          0.000
