ApsimVersion = 6.0
Title = Dalby 600mm wet soil High Population
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
             32           1958          0.002         4183.4            0.0        116.208
             41           1959          0.012        10952.6         4835.9        226.152
             42           1960          0.007        13374.0         5600.8        298.820
             46           1961          0.012         9661.8         2292.9        195.036
             40           1962          0.002        16739.6         9164.8        326.728
             40           1963          0.002         6046.3          829.2        139.250
             44           1964          0.008        13411.5         4758.0        277.978
             47           1965          0.006         9278.6         2393.1        211.785
             42           1966          0.011        13969.6         7434.3        297.675
             45           1967          0.008         8282.9         1269.8        193.361
             37           1968          0.002         6709.3          740.7        157.453
             34           1969          0.002         8120.2         2944.6        199.580
             39           1970          0.004        14045.0         4477.7        302.324
             42           1971          0.007        17669.0         9798.6        341.822
             47           1972          0.002        13539.9         4733.1        264.697
             36           1973          0.011        12963.9         4944.7        262.595
             40           1974          0.007        12604.2         5455.7        247.768
             46           1975          0.006        12054.5         5137.2        246.153
             47           1976          0.006        12288.7         2575.2        233.719
             38           1977          0.004         6885.5         1522.7        161.490
             30           1978          0.002         8375.6         2141.9        188.082
             47           1979          0.008         9417.3         2542.1        186.865
             33           1980          0.008         8518.9         2918.1        206.885
             36           1981          0.002        10591.4         3915.5        206.204
             41           1982          0.007        14074.2         6611.0        304.085
             37           1983          0.013         8929.7         3515.9        213.778
             47           1984          0.003        16313.3         7744.4        293.699
             40           1985          0.004         9258.4         2952.5        201.517
             41           1986          0.005         7863.9         2202.1        181.224
             39           1987          0.002        10732.4         2561.1        229.593
             40           1988          0.005        12840.2         5263.5        271.387
             34           1989          0.002         9076.3         2358.4        194.151
             38           1990          0.002        14249.2         5893.1        274.954
             32           1991          0.004         5872.7         1183.9        145.769
             31           1992          0.002         9282.4         3238.4        200.734
             40           1993          0.004         7197.6         1624.4        157.879
             40           1994          0.002        10387.9         4288.8        236.744
             40           1995          0.007         8891.9         1835.0        187.247
             39           1996          0.004        18217.3        10384.2        366.684
             45           1997          0.007         7710.5         2022.6        173.912
             34           1998          0.002         9916.7         3671.6        237.617
             42           1999          0.006        10687.1         4493.1        214.955
             51           2000          0.003        17050.7         9183.4        309.912
             38           2001          0.004         5980.9         1504.6        128.003
             38           2002          0.009        11874.1         4426.1        268.957
