APSIM output file, version = 5.3
Title = MelliodoraW60
           Date            day            lai        stem_wt        leaf_wt             fw             fn           rain     irrigation             es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)       sw_dep()             ft      plantleaf      plantstem        plantla   plantbiomass           swsi         plants           slai          no3()          nh4()     root_depth         rlv(1)         rlv(2)         rlv(3)         rlv(4)         rlv(5)         rlv(6)         rlv(7)         rlv(8)         rlv(9)        rlv(10)        rlv(11)        rlv(12)             ep             eo            rtr          sw150           petr           peta          ffasw         height       ftcanopy      sw_demand      sw_supply         runoff     cum_stress            esw       fwcanopy             ga        biomass           fvpd
     21/08/1901            233          0.917        955.681       1478.904          1.000          0.998          0.000          0.000          1.962          0.466          0.449          0.416          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1362.197          1.000          0.000          0.000          0.000          0.000          0.000      62490.516          0.000        246.009         66.315        665.598          0.039          0.041          0.035          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.700          3.654          0.000          0.000          0.175          0.524          1.000        526.838          0.975          0.700          0.985          0.000          1.273        172.697          0.815          0.046       2435.073          1.000
     21/08/1902            233          0.084        107.405        135.486          0.000          1.000          5.300          0.000          0.100          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      40087.027          0.001        293.857         64.387        300.530          0.018          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          3.731          0.000          0.000          0.003          0.079          1.000        376.641          0.800          0.081          0.000          0.000         92.854        100.000          0.000          0.040        296.993          1.000
     21/08/1903            233          0.966       1018.302       1557.500          1.000          1.000          0.000          0.000          1.262          0.431          0.499          0.391          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1356.753          1.000          0.000          0.000          0.000          0.000          0.000      62489.234          0.000        280.326         68.103        624.250          0.043          0.052          0.020          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.561          2.416          0.000          0.000          0.103          0.457          1.000        534.161          0.675          0.561          0.884          0.000          0.208        167.253          1.000          0.046       2576.334          1.000
     21/08/1904            234          0.930        985.974       1499.616          0.698          1.000          0.000          0.000          0.581          0.315          0.418          0.415          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1334.950          1.000          0.000          0.000          0.000          0.000          0.000      62489.906          0.003        275.961         81.407        722.828          0.035          0.036          0.031          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.629          3.660          0.000          0.000          0.181          0.720          1.000        532.021          0.400          0.901          0.629          0.000          2.483        145.450          0.000          0.046       2490.649          1.000
     21/08/1905            233          0.592        757.052        955.274          0.132          1.000          0.000          0.000          0.026          0.190          0.360          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.888          1.000          0.000          0.000          0.000          0.000          0.000      62494.051          0.005        290.799         80.583        644.175          0.038          0.039          0.012          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.089          3.841          0.000          0.000          0.100          0.573          1.000        505.974          0.800          0.673          0.089          0.000         27.684        107.388          0.000          0.045       1721.001          1.000
     21/08/1906            233          0.460        515.693        742.031          0.919          1.000          0.000          0.000          2.615          0.320          0.349          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1314.625          1.000          0.000          0.000          0.000          0.000          0.000      62497.238          0.001        296.650         83.436        652.991          0.043          0.034          0.011          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.321          3.758          0.000          0.000          0.059          0.290          1.000        470.379          0.700          0.349          0.321          0.000         24.057        125.125          0.000          0.044       1258.547          1.000
     21/08/1907            233          0.538        568.780        867.301          0.391          1.000          0.000          0.000          0.551          0.256          0.354          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1305.044          1.000          0.000          0.000          0.000          0.000          0.000      62496.641          0.003        308.088         86.582        312.225          0.054          0.044          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.199          3.836          0.000          0.000          0.083          0.425          1.000        479.218          0.800          0.508          0.199          0.000         19.781        115.544          0.000          0.044       1441.655          1.000
     21/08/1908            234          0.852       1015.400       1373.502          0.570          1.000          3.900          0.000          1.316          0.285          0.358          0.405          0.308          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1319.889          1.000          0.000          0.000          0.000          0.000          0.000      62489.293          0.004        274.216        102.752       1049.513          0.028          0.026          0.027          0.015          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.448          3.932          0.000          0.000          0.176          0.610          1.000        535.002          0.750          0.786          0.448          0.000         12.306        130.389          0.000          0.046       2395.323          1.000
     21/08/1909            233          0.509        489.384        820.737          1.000          1.000         10.400          0.000          2.175          0.341          0.345          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1316.591          1.000          0.000          0.000          0.000          0.000          0.000      62497.516          0.000        297.778         99.852        337.857          0.058          0.038          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.309          3.202          0.000          0.000          0.057          0.253          1.000        465.603          0.850          0.309          0.347          0.000         10.971        127.091          0.246          0.043       1310.361          1.000
     21/08/1910            233          0.639        636.641       1030.101          0.621          1.000         11.700          0.000          0.402          0.279          0.442          0.383          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1322.958          1.000          0.000          0.000          0.000          0.000          0.000      62495.793          0.003        289.344        105.768        445.746          0.040          0.051          0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.424          3.969          0.000          0.000          0.121          0.562          1.000        489.592          0.975          0.683          0.424          0.000         12.237        133.458          0.000          0.044       1670.974          1.000
     21/08/1911            233          0.220        351.309        354.523          0.148          1.000          0.700          0.000          0.019          0.190          0.329          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1290.923          1.000          0.000          0.000          0.000          0.000          0.000      62498.719          0.002        312.607        111.823        304.188          0.028          0.028          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.017          2.978          0.000          0.000          0.011          0.104          1.000        437.295          0.775          0.115          0.017          0.000         64.558        101.423          0.000          0.042        708.982          1.000
     21/08/1912            234          0.547        531.175        882.379          1.000          1.000          0.000          0.000          0.656          0.361          0.456          0.384          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1337.684          1.000          0.000          0.000          0.000          0.000          0.000      62497.070          0.000        314.700        115.125        478.916          0.030          0.039          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.486          3.922          0.000          0.000          0.082          0.404          1.000        471.925          0.675          0.486          0.616          0.000         18.218        148.184          0.534          0.044       1413.812          1.000
     21/08/1913            233          0.729        734.492       1175.251          0.558          1.000          0.000          0.000          0.526          0.292          0.429          0.384          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1323.416          1.000          0.000          0.000          0.000          0.000          0.000      62494.398          0.003        320.134        117.093        611.192          0.046          0.048          0.016          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.438          3.773          0.000          0.000          0.136          0.649          1.000        503.074          0.750          0.784          0.438          0.000          5.760        133.916          0.000          0.045       1915.328          1.000
     21/08/1914            233          0.355        377.308        573.215          0.130          1.000          0.000          0.000          0.481          0.205          0.330          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.304          1.000          0.000          0.000          0.000          0.000          0.000      62498.523          0.003        328.045        117.390        302.212          0.048          0.027          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.050          4.142          0.000          0.000          0.044          0.341          1.000        443.268          0.625          0.385          0.050          0.000         25.353        103.804          0.000          0.042        955.718          1.000
     21/08/1915            233          0.077         81.414        124.639          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      34508.879          0.001        331.962        119.934        300.503          0.018          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.274          0.000          0.000          0.003          0.083          1.000        355.432          0.675          0.086          0.000          0.000         87.861        100.000          0.000          0.039        256.478          1.000
     21/08/1916            234          0.946       1024.770       1525.161          1.000          0.997          4.000          0.000          1.714          0.506          0.398          0.391          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1353.222          1.000          0.000          0.000          0.000          0.000          0.000      62489.094          0.000        310.918        124.579        750.457          0.047          0.036          0.027          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.574          3.247          0.000          0.000          0.148          0.425          1.000        534.321          0.725          0.574          0.839          1.102          2.918        163.722          0.923          0.046       2550.453          1.000
     21/08/1917            233          0.301        421.159        485.764          0.307          1.000          0.000          0.000          1.764          0.221          0.337          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1297.575          1.000          0.000          0.000          0.000          0.000          0.000      62498.160          0.002        330.227        127.495        375.741          0.030          0.034          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.096          3.606          0.000          0.000          0.027          0.284          1.000        452.625          0.700          0.311          0.096          0.000         49.350        108.075          0.000          0.043        910.454          1.000
     21/08/1918            233          0.129        156.869        207.785          1.000          1.000          0.000          0.000          0.550          0.279          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1302.873          1.000          0.000          0.000          0.000          0.000          0.000      48880.223          0.000        354.783        141.152        300.254          0.021          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.123          4.063          0.000          0.000          0.007          0.117          1.000        379.568          0.975          0.123          0.175          0.000         77.424        113.373          0.851          0.040        397.771          1.000
     21/08/1919            233          0.350        493.132        564.262          0.099          1.000          0.000          0.000          0.021          0.190          0.339          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.222          1.000          0.000          0.000          0.000          0.000          0.000      62497.477          0.003        350.349        143.772        381.896          0.029          0.034          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.038          3.816          0.000          0.000          0.039          0.347          1.000        466.398          0.700          0.386          0.038          0.000         46.711        103.722          0.000          0.043       1062.694          1.000
     21/08/1920            234          0.446        396.373        720.117          1.000          0.997          0.600          0.000          0.638          0.358          0.399          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1326.784          1.000          0.000          0.000          0.000          0.000          0.000      61513.250          0.000        346.140        146.477        300.520          0.035          0.031          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.250          2.220          0.000          0.000          0.025          0.224          1.000        446.715          0.575          0.250          0.486          0.000         17.322        137.284          1.000          0.043       1118.531          1.000
     21/08/1921            233          0.615        591.509        992.430          1.000          0.994          0.000          0.000          0.504          0.331          0.478          0.431          0.302          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1350.513          1.000          0.000          0.000          0.000          0.000          0.000      62496.367          0.000        356.767        150.702        652.023          0.020          0.016          0.015          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.466          3.720          0.000          0.000          0.092          0.373          1.000        481.177          0.700          0.466          0.853          0.000         21.389        161.013          1.000          0.044       1584.230          1.000
     21/08/1922            233          0.178        150.344        287.082          0.768          1.000          0.000          0.000          0.481          0.254          0.325          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1299.915          1.000          0.000          0.000          0.000          0.000          0.000      38430.648          0.000        386.204        161.115        300.457          0.027          0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.137          3.905          0.000          0.000          0.011          0.168          1.000        372.169          0.300          0.179          0.137          0.000         55.914        110.415          0.000          0.040        481.382          1.000
     21/08/1923            233          0.159        189.159        256.199          0.047          1.000          0.000          0.000          0.017          0.190          0.322          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.836          1.000          0.000          0.000          0.000          0.000          0.000      61355.746          0.002        389.302        163.213        300.718          0.027          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.004          2.545          0.000          0.000          0.005          0.090          1.000        388.768          0.775          0.095          0.004          0.000         53.197        100.336          0.000          0.040        450.318          1.000
     21/08/1924            234          0.299        361.122        482.425          0.157          1.000          0.000          0.000          3.040          0.202          0.332          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.542          1.000          0.000          0.000          0.000          0.000          0.000      62498.645          0.003        392.592        167.929        309.132          0.041          0.029          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.048          4.141          0.000          0.000          0.033          0.274          1.000        439.590          0.850          0.307          0.048          0.000         38.700        104.042          0.000          0.042        847.790          1.000
     21/08/1925            233          0.383        403.052        617.495          0.892          1.000          6.100          0.000          0.910          0.331          0.337          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1313.623          1.000          0.000          0.000          0.000          0.000          0.000      62498.312          0.001        397.895        173.516        301.636          0.048          0.032          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.314          3.648          0.000          0.000          0.046          0.306          1.000        448.862          1.000          0.351          0.314          0.000         24.534        124.123          0.000          0.043       1021.390          1.000
     21/08/1926            233          0.276        343.162        445.905          0.048          1.000          0.000          0.000          0.019          0.190          0.328          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1290.847          1.000          0.000          0.000          0.000          0.000          0.000      62498.777          0.003        404.762        175.758        302.077          0.038          0.026          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.017          3.965          0.000          0.000          0.030          0.321          1.000        435.350          1.000          0.351          0.017          0.000         40.609        101.347          0.000          0.042        793.483          1.000
     21/08/1927            233          0.584        690.988        942.404          0.209          1.000          0.000          0.000          0.337          0.200          0.366          0.386          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1300.874          1.000          0.000          0.000          0.000          0.000          0.000      62495.043          0.005        383.539        181.842        702.699          0.034          0.034          0.021          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.146          4.080          0.000          0.000          0.099          0.602          1.000        497.271          0.625          0.701          0.146          0.000         22.559        111.374          0.000          0.045       1641.207          1.000
     21/08/1928            234          0.826       1006.186       1331.840          0.192          1.000          0.000          0.000          0.498          0.212          0.373          0.391          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1305.183          1.000          0.000          0.000          0.000          0.000          0.000      62489.488          0.007        371.495        177.961        699.902          0.040          0.035          0.027          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.207          4.369          0.000          0.000          0.211          0.872          1.000        534.076          0.950          1.083          0.207          0.000         15.870        115.683          0.000          0.046       2349.357          1.000
     21/08/1929            233          0.432        525.131        696.065          0.185          1.000          0.000          0.000          0.312          0.196          0.350          0.384          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1297.170          1.000          0.000          0.000          0.000          0.000          0.000      62497.137          0.004        372.942        171.858        672.803          0.029          0.031          0.016          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.095          4.354          0.000          0.000          0.070          0.445          1.000        472.003          0.850          0.515          0.095          0.000         31.386        107.670          0.000          0.044       1227.123          1.000
     21/08/1930            233          0.596        604.835        962.023          1.000          1.000         16.000          0.000          1.240          0.327          0.341          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1313.317          1.000          0.000          0.000          0.000          0.000          0.000      62496.203          0.000        377.554        170.931        300.298          0.068          0.041          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.205          1.934          0.000          0.000          0.035          0.170          1.000        483.716          0.925          0.205          0.312          0.000         11.684        123.817          1.000          0.044       1567.144          1.000
     21/08/1931            233          0.303        387.426        489.459          0.020          1.000          0.000          0.000          0.018          0.190          0.324          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1290.123          1.000          0.000          0.000          0.000          0.000          0.000      62498.441          0.003        389.273        172.265        302.534          0.047          0.021          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.008          4.339          0.000          0.000          0.038          0.376          1.000        445.502          0.775          0.414          0.008          0.000         41.893        100.623          0.000          0.043        881.874          1.000
     21/08/1932            234          0.396        450.786        638.628          0.148          1.000          0.000          0.000          0.389          0.193          0.343          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.891          1.000          0.000          0.000          0.000          0.000          0.000      62497.891          0.004        397.972        175.051        307.598          0.043          0.034          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.053          3.909          0.000          0.000          0.050          0.308          1.000        458.509          0.875          0.359          0.053          0.000         28.915        104.391          0.000          0.043       1095.087          1.000
     21/08/1933            233          0.291        292.621        469.423          1.000          0.993         10.900          0.000          1.061          0.341          0.334          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1314.524          1.000          0.000          0.000          0.000          0.000          0.000      62499.109          0.000        417.267        177.424        303.152          0.035          0.024          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.088          1.344          0.000          0.000          0.005          0.083          1.000        422.196          0.375          0.088          0.324          0.000         30.247        125.024          1.000          0.042        762.177          1.000
     21/08/1934            233          0.953       1043.438       1536.592          0.715          1.000          0.000          0.000          1.782          0.339          0.407          0.392          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1329.690          1.000          0.000          0.000          0.000          0.000          0.000      62488.695          0.003        394.040        194.943        698.866          0.040          0.034          0.033          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.531          3.431          0.000          0.000          0.162          0.581          1.000        537.778          0.425          0.743          0.531          0.000          4.276        140.190          0.000          0.046       2584.968          1.000
     21/08/1935            233          0.209        232.791        337.252          0.131          1.000          0.000          0.000          0.457          0.200          0.324          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1291.615          1.000          0.000          0.000          0.000          0.000          0.000      62499.438          0.002        411.329        192.009        300.294          0.038          0.020          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.027          3.989          0.000          0.000          0.016          0.194          1.000        404.406          0.650          0.210          0.027          0.000         36.262        102.115          0.000          0.041        573.096          1.000
     21/08/1936            234          0.343        349.209        553.368          0.286          1.000          0.000          0.000          0.486          0.236          0.342          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1300.384          1.000          0.000          0.000          0.000          0.000          0.000      62498.734          0.003        423.629        194.037        349.507          0.040          0.031          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.135          3.696          0.000          0.000          0.039          0.432          1.000        436.798          0.775          0.471          0.135          0.000         24.406        110.884          0.000          0.042        906.717          1.000
     21/08/1937            233          0.475        561.239        765.879          0.216          1.000          0.700          0.000          0.350          0.211          0.345          0.388          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1300.030          1.000          0.000          0.000          0.000          0.000          0.000      62496.730          0.004        404.700        203.182        745.208          0.029          0.030          0.022          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.139          3.855          0.000          0.000          0.075          0.569          1.000        478.004          1.000          0.644          0.139          0.000         26.714        110.530          0.000          0.044       1333.406          1.000
