Summary_file = output\myr_psw_r.sum
Title = 
           date      year      wht_yield         wht_ep     wht_laimax      sor_yield         sor_ep     sor_laimax    avg_residue    max_residue    min_residue annual_rainfall  annual_runoff      annual_es   annual_drain
             ()    (year)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)           (mm)           (mm)           (mm)
     15/05/1958      1958          0.000          0.000          0.000          0.000          0.000          0.000        817.123        965.279          0.000          76.200          0.000         73.714         13.997
     07/09/1958      1958          0.000         48.957          1.671          0.000          0.000          0.000        254.755        571.465          0.000         273.100          1.292        109.518        114.512
     26/09/1958      1958          0.000          0.000          0.000          0.000          0.000          0.000       3780.999       3923.175          0.000          56.500          0.000         24.605          5.572
     24/02/1959      1959          0.000          0.000          0.000       1716.469         76.574          1.410       2589.460       3642.033          0.000         202.500          1.348        128.520         83.628
     03/06/1959      1959          0.000          0.000          0.000          0.000          0.000          0.000       1257.023       1336.922          0.000          81.100          0.000         52.819          0.000
     07/11/1959      1959       3092.788        140.319          3.198          0.000          0.000          0.000        420.186       1098.257          0.000         336.300          7.078        148.528          6.976
     14/05/1960      1960          0.000          0.000          0.000          0.000          0.000          0.000       6128.175       6957.738          0.000         280.200         18.293        118.623        124.938
     06/09/1960      1960          0.000         12.896          0.492          0.000          0.000          0.000       4223.602       5173.357          0.000         309.100          3.641         70.314        236.207
     25/09/1960      1960          0.000          0.000          0.000          0.000          0.000          0.000       4577.297       4664.859          0.000          43.100          0.000         18.919          2.428
     20/02/1961      1961          0.000          0.000          0.000       2466.409         99.461          1.372       3645.899       4460.690          0.000         118.300          0.000         90.858         13.833
     15/05/1961      1961          0.000          0.000          0.000          0.000          0.000          0.000       1457.157       1710.554          0.000         208.000         33.002         74.136         19.249
     20/10/1961      1961       2545.746         99.755          2.114          0.000          0.000          0.000        372.497       1015.928          0.000         357.700          9.934        140.276        166.757
     15/05/1962      1962          0.000          0.000          0.000          0.000          0.000          0.000       4060.225       4965.479          0.000         156.000          0.000        119.832          0.000
     07/09/1962      1962          0.000         23.089          0.565          0.000          0.000          0.000       2057.066       3054.435          0.000         297.900          0.385        110.334        143.365
     24/09/1962      1962          0.000          0.000          0.000          0.000          0.000          0.000       2667.611       2823.093          0.000          44.100          0.000         25.479         10.058
     22/02/1963      1963          0.000          0.000          0.000       2261.243         80.128          1.427       1543.075       2504.288          0.000         157.500          0.295        122.359         26.057
     04/06/1963      1963          0.000          0.000          0.000          0.000          0.000          0.000        613.444        939.891          0.000         118.500          0.000         94.581          0.000
     09/11/1963      1963       2592.601        123.621          3.301          0.000          0.000          0.000        122.198        280.848          0.000         295.400         14.767        148.460         53.937
     14/05/1964      1964          0.000          0.000          0.000          0.000          0.000          0.000       5652.075       6381.777          0.000         107.700          0.000         65.074          0.000
     06/09/1964      1964          0.000         23.615          0.696          0.000          0.000          0.000       3491.348       4803.464          0.000         200.500          0.440         77.091         70.701
     26/09/1964      1964          0.000          0.000          0.000          0.000          0.000          0.000       4243.805       4419.743          0.000          68.100          1.009         25.143          0.000
     24/02/1965      1965          0.000          0.000          0.000       1700.887         74.157          1.469       2922.422       4015.694          0.000         200.200          6.476        108.313        132.045
     30/05/1965      1965          0.000          0.000          0.000          0.000          0.000          0.000       1366.781       1476.664          0.000         134.900          2.690         62.394          0.000
     06/11/1965      1965       2390.488        121.521          3.036          0.000          0.000          0.000        357.382        980.204          0.000         439.300         10.607        155.983        151.352
     15/05/1966      1966          0.000          0.000          0.000          0.000          0.000          0.000       5225.725       6319.416          0.000         177.100          3.674        109.387         58.497
     07/09/1966      1966          0.000         12.070          0.435          0.000          0.000          0.000       2929.384       4024.227          0.000         321.900         33.003         89.866        164.463
     21/09/1966      1966          0.000          0.000          0.000          0.000          0.000          0.000       2881.388       2998.153          0.000          71.400          0.000         22.368         37.043
     19/02/1967      1967          0.000          0.000          0.000       1871.782         75.541          1.333       1645.070       2722.869          0.000          75.400          0.000         81.218         33.009
     15/05/1967      1967          0.000          0.000          0.000          0.000          0.000          0.000        771.812       1057.228          0.000         137.600          2.019         72.035          0.000
     25/10/1967      1967       3107.301        107.367          2.325          0.000          0.000          0.000        146.212        412.441          0.000         332.700          3.075        150.305         90.669
     14/05/1968      1968          0.000          0.000          0.000          0.000          0.000          0.000       4474.483       5546.695          0.000         283.700          0.982        114.907        125.090
     06/09/1968      1968          0.000         13.028          0.450          0.000          0.000          0.000       1957.345       3119.802          0.000         406.500         27.211        109.488        263.828
     23/09/1968      1968          0.000          0.000          0.000          0.000          0.000          0.000       2039.035       2190.790          0.000          62.700          0.000         27.319          9.416
     21/02/1969      1969          0.000          0.000          0.000       2199.860         92.009          1.406        851.568       1834.521          0.000         151.600          0.000        124.047         32.916
     30/07/1969      1969          0.000          0.000          0.000          0.000          0.000          0.000        451.939        919.961          0.000         153.400          0.226        147.819          0.000
     14/12/1969      1969       2207.103         83.767          2.759          0.000          0.000          0.000         51.322        110.997          0.000         236.800         11.850        119.288          0.000
