Summary_file = oryza-wnl.sum
Title = oryza Sample Simulation - water and N limited
      year       day   plant_status      crop_type   cropsta       dae            dvs            dvr             hu         lrstrs         ldstrs         lestrs           pcew         tnsoil           nflv           fnlv           nacr           ancr           anso           anlv         rnstrs           wagt            wso            wst           wlvg           wlvd           dtga            gcr           rlai           ssga            zrt            eff            etd           etrd           etae            trc
      1992        40          alive           rice         4        37          0.440          0.013         17.650          0.994          1.000          0.429          1.000         44.604          1.537          0.056          0.482          7.589          0.000          5.712          1.000        171.184          0.000         68.474        102.707          0.003         53.759         24.357          0.243          0.000          0.310          0.436          3.680          2.760          0.920          0.508
      1992        41          alive           rice         4        38          0.454          0.014         18.000          0.991          1.000          0.428          1.000         65.577          1.530          0.055          0.658          8.247          0.000          6.209          1.000        187.043          0.000         74.818        112.222          0.003         61.349         27.918          0.259          0.000          0.320          0.432          4.450          3.337          1.112          0.653
      1992        42          alive           rice         4        39          0.467          0.013         17.200          0.986          1.000          0.426          1.000         65.444          1.515          0.055          0.661          8.908          0.000          6.707          1.000        204.155          0.000         81.662        122.489          0.004         65.122         29.771          0.275          0.000          0.330          0.435          4.330          3.248          1.083          0.675
      1992        43          alive           rice         4        40          0.480          0.013         17.437          0.977          1.000          0.424          1.000         65.307          1.501          0.054          0.718          9.626          0.000          7.247          1.000        222.795          0.000         89.118        133.673          0.004         70.458         32.067          0.293          0.000          0.340          0.431          4.940          3.705          1.235          0.816
      1992        44          alive           rice         4        41          0.493          0.013         17.710          0.965          1.000          0.421          1.000         65.117          1.483          0.054          0.720         10.345          0.000          7.788          1.000        242.431          0.000         96.973        145.455          0.004         73.935         33.430          0.311          0.000          0.350          0.431          4.874          3.656          1.219          0.854
      1992        45          alive           rice         4        42          0.507          0.014         17.950          0.954          1.000          0.417          1.000         64.932          1.463          0.053          0.707         11.053          0.000          8.319          1.000        262.625          0.000        105.050        157.570          0.004         75.889         34.013          0.331          0.000          0.360          0.432          4.444          3.333          1.111          0.826
      1992        46          alive           rice         4        43          0.521          0.014         17.894          0.945          1.000          0.415          1.000         64.764          1.437          0.052          0.611         11.664          0.000          8.767          1.000        282.152          0.000        113.025        169.123          0.004         74.286         32.519          0.352          0.000          0.370          0.426          3.912          2.934          0.978          0.771
      1992        47          alive           rice         4        44          0.534          0.013         17.649          0.938          1.000          0.412          1.000         64.696          1.429          0.052          0.866         12.530          0.000          9.394          1.000        305.162          0.000        122.796        182.361          0.005         84.940         37.867          0.374          0.000          0.380          0.428          4.704          3.528          1.176          0.983
      1992        48          alive           rice         4        45          0.548          0.014         18.097          0.927          1.000          0.409          1.000         64.378          1.409          0.051          0.765         13.295          0.000          9.929          1.000        328.946          0.000        133.278        195.664          0.005         88.437         38.736          0.397          0.000          0.390          0.423          4.760          3.570          1.190          1.053
      1992        49          alive           rice         4        46          0.561          0.013         17.597          0.917          1.000          0.405          1.000         64.169          1.392          0.050          0.815         14.109          0.000         10.488          1.000        354.172          0.000        144.810        209.357          0.005         92.666         40.651          0.421          0.000          0.400          0.423          4.662          3.497          1.166          1.092
      1992        50          alive           rice         4        47          0.574          0.013         17.715          0.906          1.000          0.401          1.000         63.917          1.377          0.050          0.893         15.003          0.000         11.089          1.000        381.697          0.000        157.835        223.857          0.005         99.527         43.904          0.446          0.000          0.400          0.426          4.998          3.749          1.250          1.238
      1992        51          alive           rice         4        48          0.587          0.013         16.942          0.892          1.000          0.395          1.000         63.593          1.359          0.049          0.870         15.872          0.000         11.657          1.000        410.387          0.000        171.873        238.509          0.006        102.555         45.372          0.472          0.000          0.400          0.428          4.548          3.411          1.137          1.190
      1992        52          alive           rice         4        49          0.599          0.012         16.000          0.996          1.000          0.447          1.000         63.280          1.327          0.048          0.000         15.872          0.000         11.657          1.000        422.550          0.000        178.011        244.533          0.006         49.447         18.180          0.501          0.000          0.400          0.453          1.136          0.852          0.284          0.313
      1992        53          alive           rice         4        50          0.612          0.013         17.000          1.000          1.000          0.456          1.000         63.801          1.317          0.047          0.830         16.703          0.000         12.146          1.000        448.218          0.000        191.339        256.873          0.006         88.319         37.662          0.534          0.000          0.400          0.442          2.496          1.872          0.624          0.727
      1992        54          alive           rice         4        51          0.626          0.013         17.500          0.995          1.000          0.440          1.000         63.473          1.327          0.048          1.533         18.235          0.000         13.110          1.000        488.043          0.000        212.634        275.284          0.125        129.531         58.381          0.568          0.000          0.400          0.435          5.203          3.903          1.301          1.608
      1992        55          alive           rice         4        52          0.638          0.013         16.850          0.981          1.000          0.428          1.000         62.430          1.311          0.047          1.226         19.461          0.000         13.833          1.000        530.681          0.000        236.112        294.180          0.389        137.319         62.202          0.603          0.000          0.400          0.438          4.913          3.685          1.228          1.610
      1992        56          alive           rice         4        53          0.651          0.013         16.800          0.955          1.000          0.418          1.000         61.681          1.296          0.046          1.139         20.599          0.000         14.474          1.000        574.092          0.000        260.681        312.599          0.812        140.089         63.014          0.639          0.000          0.400          0.441          4.386          3.289          1.096          1.518
      1992        57          alive           rice         4        54          0.663          0.012         14.850          0.930          1.000          0.408          1.000         61.019          1.314          0.045          0.869         21.468          0.000         14.928          1.000        613.804          0.000        283.764        328.630          1.410        127.806         57.298          0.672          0.000          0.400          0.453          2.998          2.248          0.749          1.094
      1992        58          alive           rice         4        55          0.675          0.012         15.400          0.915          1.000          0.402          1.000         60.625          1.353          0.045          1.462         22.930          0.000         15.726          1.000        662.822          0.000        312.940        347.699          2.183        154.277         70.201          0.708          0.000          0.400          0.446          4.149          3.112          1.037          1.586
      1992        59          alive           rice         4        56          0.688          0.013         16.500          0.891          1.000          0.393          1.000         59.636          1.383          0.045          1.245         24.175          0.000         16.355          1.000        713.923          0.000        344.096        366.668          3.158        162.097         72.763          0.747          0.000          0.400          0.438          4.301          3.226          1.075          1.722
      1992        60          alive           rice         4        57          0.701          0.014         17.600          0.867          1.000          0.383          1.000         58.864          1.408          0.044          0.951         25.127          0.000         16.783          1.000        762.146          0.000        374.246        383.535          4.364        156.682         68.227          0.789          0.000          0.400          0.436          3.638          2.729          0.910          1.529
      1992        61          alive           rice         4        58          0.716          0.014         18.088          0.845          1.000          0.374          0.880         58.395          1.438          0.043          0.942         26.069          0.000         17.180          1.000        810.032          0.000        404.979        399.228          5.825        157.763         67.164          0.835          0.000          0.400          0.428          4.521          3.391          1.130          1.998
      1992        62          alive           rice         4        59          0.729          0.014         17.500          0.815          1.000          0.364          0.856         57.958          1.470          0.042          1.001         27.070          0.000         17.582          1.000        859.808          0.000        437.772        414.480          7.557        162.976         69.270          0.880          0.000          0.400          0.425          4.607          3.455          1.152          2.140
      1992        63          alive           rice         4        60          0.744          0.014         18.027          0.783          1.000          0.353          0.832         57.477          1.501          0.042          0.895         27.965          0.000         17.896          1.000        909.782          0.000        471.517        428.697          9.568        164.710         69.037          0.927          0.000          0.400          0.425          4.505          3.378          1.126          2.193
      1992        64          alive           rice         4        61          0.758          0.014         18.102          0.753          1.000          0.342          0.808         57.098          1.538          0.041          1.025         28.989          0.000         18.235          1.000        964.999          0.000        509.740        443.384         11.876        177.939         75.654          0.976          0.000          0.400          0.428          5.442          4.082          1.361          2.776
      1992        65          alive           rice         4        62          0.771          0.014         17.329          0.714          1.000          0.329          0.778         56.586          1.798          0.040          0.741         29.731          0.018         18.402          1.000       1019.405          1.007        547.320        456.579         14.498        176.745         74.061          1.024          0.000          0.400          0.424          5.101          3.826          1.275          2.723
      1992        66          alive           rice         4        63          0.785          0.014         17.849          0.678          1.000          0.317          0.751         56.352          1.660          0.040          0.805         30.535          0.069         18.576          1.000       1076.954          3.949        586.134        469.439         17.432        186.038         77.808          1.119          0.000          0.400          0.426          5.094          3.820          1.273          2.834
      1992        67          alive           rice         4        64          0.799          0.014         17.965          0.642          1.000          0.304          0.723         56.044          1.594          0.039          0.742         31.277          0.157         18.683          1.000       1136.473          8.991        625.276        481.512         20.694        190.958         79.849          1.172          0.000          0.400          0.429          5.618          4.213          1.404          3.377
      1992        68          alive           rice         4        65          0.813          0.014         17.802          0.600          1.000          0.290          0.691         55.789          1.548          0.038          0.502         31.779          0.273         18.669          1.000       1192.075         15.580        660.903        491.298         24.294        183.624         74.104          1.206          0.000          0.400          0.423          5.582          4.187          1.396          3.492
      1992        69          alive           rice         4        66          0.827          0.014         17.944          0.559          1.000          0.276          0.659         55.761          1.516          0.037          0.485         32.264          0.415         18.653          1.000       1245.688         23.729        694.358        499.376         28.225        177.613         70.946          1.231          0.000          0.400          0.428          5.654          4.240          1.413          3.625
      1992        70          alive           rice         4        67          0.842          0.014         18.116          0.519          1.000          0.262          0.628         55.734          1.495          0.037          0.373         32.637          0.572         18.636          1.000       1293.938         32.693        723.651        505.111         32.484        165.735         63.335          1.247          0.000          0.400          0.425          5.112          3.834          1.278          3.334
      1992        71          alive           rice         4        68          0.856          0.014         17.834          0.485          1.000          0.250          0.601         55.804          1.480          0.037          0.399         33.036          0.754         18.618          1.000       1341.225         43.089        751.554        509.522         37.060        161.712         61.407          1.258          0.000          0.400          0.427          5.471          4.103          1.368          3.608
      1992        72          alive           rice         4        69          0.869          0.014         17.615          0.449          1.000          0.238          0.573         55.832          1.471          0.036          0.358         33.395          0.954         18.598          1.000       1386.325         54.518        777.409        512.454         41.944        154.810         57.930          1.265          0.000          0.400          0.429          5.925          4.444          1.481          3.937
      1992        73          alive           rice         4        70          0.883          0.014         17.562          0.412          1.000          0.225          0.544         55.884          1.466          0.036          0.304         33.699          1.164         18.578          1.000       1428.214         66.522        800.729        513.842         47.121        145.711         53.208          1.267          0.000          0.400          0.431          5.322          3.992          1.331          3.553
      1992        74          alive           rice         4        71          0.898          0.014         18.417          0.381          1.000          0.214          0.520         55.974          1.466          0.036          0.224         33.923          1.375         18.556          1.000       1465.943         78.580        821.111        513.675         52.577        138.301         47.247          1.265          0.000          0.400          0.426          5.646          4.234          1.411          3.775
      1992        75          alive           rice         4        72          0.912          0.014         18.170          0.349          1.000          0.203          0.496         56.126          1.471          0.036          0.211         34.134          1.586         18.533          1.000       1500.026         90.654        838.932        512.130         58.310        127.794         41.968          1.260          0.000          0.400          0.426          4.998          3.748          1.249          3.339
      1992        76          alive           rice         4        73          0.926          0.014         17.550          0.323          1.000          0.194          0.476         56.272          1.477          0.036          0.241         34.376          1.828         18.509          1.000       1535.536        104.448        856.892        509.897         64.299        126.469         42.857          1.253          0.000          0.400          0.433          5.743          4.307          1.436          3.822
      1992        77          alive           rice         4        74          0.940          0.014         17.760          0.295          0.993          0.184          0.454         56.364          1.486          0.037          0.229         34.605          2.057         18.469          1.000       1566.645        117.559        872.112        502.839         74.134        117.400         36.796          1.243          0.000          0.400          0.426          5.405          4.053          1.351          3.580
      1992        78          alive           rice         4        75          0.954          0.014         18.233          0.270          0.963          0.176          0.434         56.450          1.515          0.038          0.192         34.826          2.278         18.383          1.000       1594.420        130.194        885.238        483.339         95.649        109.081         32.078          1.213          0.000          0.400          0.425          5.057          3.793          1.264          3.327
      1992        79          alive           rice         4        76          0.969          0.015         19.150          0.919          1.000          0.437          1.000         56.661          1.610          0.037          1.373         36.320          3.199         18.433          1.000       1701.919        182.781        934.193        501.604         83.340        270.039        112.580          1.145          0.000          0.400          0.429          3.247          2.435          0.812          2.092
      1992        80          alive           rice         4        77          0.984          0.015         18.953          0.884          1.000          0.388          0.910         55.728          1.452          0.037          1.472         37.939          4.332         18.405          1.000       1825.227        247.546        988.127        499.276         90.279        305.504        127.715          1.267          0.000          0.400          0.425          5.530          4.148          1.383          3.391
      1992        81          alive           rice         4        78          0.999          0.015         18.990          0.798          1.000          0.358          0.843         54.724          1.522          0.037          1.222         39.308          5.459         18.376          1.000       1940.006        311.923       1036.283        494.337         97.463        287.190        117.086          1.208          0.000          0.400          0.423          5.753          4.315          1.438          3.847
      1992        82          alive           rice         4        79          1.013          0.014         17.850          0.716          1.000          0.330          0.780         53.979          1.544          0.038          0.969         40.390          6.321         18.347          1.000       2022.596        361.198       1069.459        487.088        104.851        212.707         82.746          1.188          0.000          0.400          0.436          3.372          2.529          0.843          2.164
      1992        83          alive           rice         4        80          1.045          0.032         18.045          0.670          1.000          0.314          0.744         53.485          1.567          0.038          1.324         41.872          7.536         18.317          1.000       2112.221        430.601       1089.681        479.680        112.260        241.336        111.014          1.169          0.000          0.400          0.425          6.015          4.511          1.504          3.808
      1992        84          alive           rice         4        81          1.077          0.032         18.000          0.603          1.000          0.291          0.693         52.625          1.593          0.039          1.002         43.025          8.688         18.287          1.000       2187.674        496.477       1099.257        472.127        119.813        210.384         95.535          1.148          0.000          0.400          0.432          4.864          3.648          1.216          3.036
      1992        85          alive           rice         4        82          1.109          0.032         18.047          0.554          1.000          0.274          0.655         52.071          1.620          0.039          0.899         44.059          9.722         18.256          1.000       2247.379        555.553       1099.887        464.440        127.499        179.263         78.373          1.127          0.000          0.400          0.428          4.178          3.134          1.045          2.568
