ApsimVersion = 6.1
Title = Dalby 1500mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
            293           1957          0.000         4939.2         2017.0        181.333
            290           1958          0.000         6735.0         3003.2        214.775
            295           1959          0.000         6529.1         2771.5        234.862
            299           1960          0.000         5158.1         2041.6        190.602
            293           1961          0.000         5765.5         2278.1        211.197
            292           1962          0.000         5471.6         2340.6        196.796
            294           1963          0.000         5991.4         2506.8        208.406
            295           1964          0.000         7349.3         2975.8        244.308
            294           1965          0.000         6871.5         2769.8        238.537
            299           1966          0.000         7424.1         3209.9        237.089
            293           1967          0.000         5661.6         2170.6        200.733
            301           1968          0.000         5485.2         2239.0        180.358
            293           1969          0.000         7028.1         3226.5        222.706
            295           1970          0.000         5921.0         2382.1        207.052
            295           1971          0.000         6701.8         2639.9        243.418
            293           1972          0.000         5171.4         1935.5        180.571
            283           1973          0.000         6007.8         2513.7        177.067
            299           1974          0.000         7307.8         3230.8        220.276
            293           1975          0.000         6853.6         2900.3        211.441
            299           1976          0.000         7716.9         3515.2        240.386
            294           1977          0.000         5225.9         1920.4        177.987
            299           1978          0.000         7214.5         3085.1        204.529
            290           1979          0.000         6262.8         2677.3        202.861
            287           1980          0.000         4726.2         1816.9        180.661
            293           1981          0.000         5794.4         2302.9        195.242
            298           1982          0.000         5743.5         2557.1        199.381
            288           1983          0.000         5605.7         2070.3        185.390
            298           1984          0.000         6660.9         3023.2        211.550
            297           1985          0.000         6751.3         2833.9        232.192
            290           1986          0.000         5182.3         2047.1        176.614
            288           1987          0.000         5694.4         2309.9        188.950
            284           1988          0.000         6533.9         2568.8        217.389
            293           1989          0.000         4974.0         1976.2        171.655
            292           1990          0.000         6780.0         2668.2        222.340
            282           1991          0.000         4617.6         1816.3        163.852
            300           1992          0.000         5460.0         2311.8        200.939
            287           1993          0.000         5681.1         2472.0        200.570
            299           1994          0.000         4652.3         1539.1        177.856
            291           1995          0.000         5072.5         2114.2        194.712
            293           1996          0.000         5748.0         2383.9        218.082
            290           1997          0.000         5801.9         2354.2        217.701
            287           1998          0.000         6472.3         2578.7        206.409
            287           1999          0.000         5350.1         2222.1        184.330
            292           2000          0.000         4134.9         1413.8        167.142
            290           2001          0.000         4934.3         1894.3        173.859
            290           2002          0.000         5268.9         2151.6        206.605
