Summary_file = apswim.sum
Title = Sample Simulation
           Date      m_biomass        m_yield   m_root_depth          m_lai       m_sw_dmd           m_ep  m_swdef_photo    m_biomass_n  m_nfact_photo      c_biomass        c_yield   c_root_depth          c_lai       c_sw_dmd           c_ep  c_swdef_photo    c_biomass_n  c_nfact_photo             es         runoff          drain       sw_dep()          no3()           br()
     07/01/1989       9884.868          0.000       1500.000          3.868          5.342          5.342          1.000         16.338          1.000       1067.478         59.779       1500.000          1.466          0.722          0.722          1.000          3.210          1.000          0.998          0.000          0.135        737.180         11.327        174.480
     08/01/1989      10180.541          0.000       1500.000          3.834          5.662          5.662          1.000         16.378          0.996       1089.737         76.282       1500.000          1.449          0.767          0.767          1.000          3.235          1.000          1.125          0.000          0.129        729.497         11.097        174.458
     09/01/1989      10467.480          0.000       1500.000          3.793          6.178          6.178          1.000         16.413          0.975       1111.775         93.389       1500.000          1.430          0.854          0.854          1.000          3.260          1.000          0.951          0.000          0.126        721.388         10.914        174.437
     10/01/1989      10747.121        260.490       1500.000          3.747          9.383          8.929          0.952         16.442          0.957       1136.413        111.368       1500.000          1.410          1.321          1.302          0.986          3.290          1.000          0.767          0.000          0.122        710.268         10.770        174.416
     11/01/1989      10978.526        536.817       1500.000          3.703          5.410          5.410          1.000         16.482          0.938       1157.519        129.642       1500.000          1.387          0.888          0.888          1.000          3.317          1.000          1.141          0.000          0.119        734.310         10.529        174.396
     12/01/1989      11240.010        804.546       1500.000          3.663          6.547          6.547          1.000         16.515          0.932       1181.475        148.866       1500.000          1.354          1.080          1.080          1.000          3.345          1.000          1.267          0.000          0.115        725.301         10.414        174.376
     13/01/1989      11493.913       1080.165       1500.000          3.621          5.874          5.874          1.000         16.542          0.912       1205.017        168.702       1500.000          1.318          0.980          0.980          1.000          3.376          1.000          1.269          0.000          0.110        717.068         10.372        174.358
     14/01/1989      11712.886       1352.387       1500.000          3.585          3.515          3.515          1.000         16.566          0.897       1225.466        188.722       1500.000          1.289          0.591          0.591          1.000          3.405          1.000          0.853          0.000          0.107        712.003         10.355        174.340
     15/01/1989      11944.005       1624.027       1500.000          3.549          4.439          4.439          1.000         16.588          0.888       1247.085        209.510       1500.000          1.258          0.747          0.747          1.000          3.437          1.000          0.684          0.000          0.103        706.029         10.325        174.322
     16/01/1989      12170.461       1895.559       1500.000          3.512          4.258          4.258          1.000         16.607          0.874       1268.386        230.846       1500.000          1.228          0.721          0.721          1.000          3.473          1.000          0.625          0.000          0.100        700.325         10.295        174.305
     17/01/1989      12398.892       2165.379       1500.000          3.465          4.955          4.955          1.000         16.625          0.862       1289.973        252.835       1500.000          1.188          0.843          0.843          1.000          3.511          1.000          0.575          0.000          0.097        693.855         10.263        174.289
     18/01/1989      12631.248       2434.221       1500.000          3.409          6.238          6.238          1.000         16.641          0.848       1311.980        275.516       1500.000          1.135          1.063          1.063          1.000          3.593          1.000          0.583          0.000          0.093        685.878         10.239        174.273
     19/01/1989      12862.732       2675.886       1500.000          3.349          6.687          5.469          0.818         16.655          0.835       1326.828        297.210       1500.000          1.077          1.134          0.772          0.681          3.667          1.000          0.514          0.000          0.090        679.033         10.237        174.258
     20/01/1989      13050.062       2910.143       1500.000          3.290          4.973          3.732          0.750         16.669          0.817       1338.421        318.544       1500.000          1.020          0.839          0.554          0.660          3.724          1.000          1.147          0.000          0.088        678.512         10.248        174.244
     21/01/1989      13267.244       3141.989       1500.000          3.229          6.201          4.630          0.747         16.681          0.812       1351.105        340.478       1500.000          0.958          1.024          0.652          0.637          3.780          1.000          1.366          0.000          0.085        671.779         10.259        174.229
     22/01/1989      13417.229       3423.159       1500.000          3.172          2.947          2.947          1.000         16.692          0.797       1356.648        360.868       1500.000          0.879          0.479          0.479          1.000          3.781          1.000          0.655          0.000          0.081        667.617         10.266        174.216
     23/01/1989      13552.022       3709.954       1500.000          3.117          1.848          1.848          1.000         16.703          0.809       1361.291        360.868       1500.000          0.803          0.115          0.115          1.000          3.781          1.000          0.833          0.000          0.079        667.342         10.275        174.202
     24/01/1989      13685.187       3988.351       1500.000          3.071          1.350          1.350          1.000         16.713          0.828          0.000          0.000       1500.000          0.020          0.154          0.154          1.000          0.000          1.000          0.773          0.000          0.076        665.388         10.284        174.190
     25/01/1989      13884.734       4247.948       1500.000          3.027          3.056          3.056          1.000         16.723          0.843          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.085          0.000          0.074        661.173         10.319        174.177
     26/01/1989      14099.259       4498.455       1500.000          2.979          4.531          4.531          1.000         16.732          0.828          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.720          0.000          0.071        655.852         10.355        174.165
     27/01/1989      14262.809       4737.613       1500.000          2.934          2.879          2.671          0.928         16.741          0.807          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.977          0.000          0.069        653.735         10.403        174.154
     28/01/1989      14452.609       4994.532       1500.000          2.888          3.212          3.212          1.000         16.749          0.800          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.862          0.000          0.067        649.594         10.443        174.143
     29/01/1989      14640.453       5245.504       1500.000          2.841          3.720          3.720          1.000         16.756          0.787          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.589          0.000          0.065        645.221         10.470        174.132
     30/01/1989      14838.807       5445.470       1500.000          2.781          5.764          3.321          0.576         16.763          0.773          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.451          0.000          0.062        641.386         10.497        174.121
     31/01/1989      15031.577       5642.821       1500.000          2.722          7.227          4.227          0.585         16.770          0.748          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.521          0.000          0.060        636.577         10.521        174.111
     01/02/1989      15200.052       5889.629       1500.000          2.653          4.164          3.401          0.817         16.775          0.725          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.369          0.000          0.059        632.748         10.544        174.102
     02/02/1989      15323.819       6168.095       1500.000          2.599          1.632          1.632          1.000         16.780          0.721          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.301          0.000          0.056        630.759         10.573        174.092
     03/02/1989      15441.398       6447.450       1500.000          2.545          1.320          1.320          1.000         16.785          0.737          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.265          0.000          0.055        629.120         10.599        174.083
     04/02/1989      15495.607       6501.661       1500.000          2.514          0.216          0.216          1.000         16.789          0.755          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.380          0.000          0.054        629.470         10.623        174.074
     05/02/1989      15536.930       6542.983       1500.000          2.489          0.128          0.128          1.000         16.794          0.756          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.305          0.000          0.052        632.985         10.695        174.066
     06/02/1989      15641.995       6648.048       1500.000          2.461          0.847          0.847          1.000         16.829          0.757          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.807          0.000          0.051        652.180         10.467        174.057
     07/02/1989      15763.888       6769.940       1500.000          2.431          1.390          1.390          1.000         16.859          0.747          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.983          0.000          0.049        649.758         10.300        174.049
     08/02/1989      15910.692       6916.745       1500.000          2.394          2.776          2.776          1.000         16.882          0.733          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.278          0.000          0.047        645.657         10.199        174.041
     09/02/1989      16062.487       7068.541       1500.000          2.352          3.960          3.960          1.000         16.901          0.713          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.016          0.000          0.046        640.634         10.168        174.034
     10/02/1989      16216.371       7222.424       1500.000          2.307          4.873          4.873          1.000         16.917          0.693          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.844          0.000          0.044        634.873         10.205        174.026
     11/02/1989      16327.955       7334.007       1500.000          2.264          2.273          2.260          0.994         16.931          0.673          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.173          0.000          0.044        634.796         10.288        174.019
     12/02/1989      16434.203       7440.255       1500.000          2.225          1.861          1.861          1.000         16.947          0.663          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.115          0.000          0.043        632.777         10.369        174.012
     13/02/1989      16569.389       7575.441       1500.000          2.185          3.194          2.952          0.924         16.963          0.652          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.341          0.000          0.041        628.444         10.414        174.005
     14/02/1989      16702.057       7708.109       1500.000          2.139          3.457          3.457          1.000         16.977          0.632          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.806          0.000          0.040        624.141         10.442        173.999
     15/02/1989      16828.514       7834.566       1500.000          2.092          3.296          3.081          0.935         16.990          0.613          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.657          0.000          0.039        620.364         10.446        173.992
     16/02/1989      16949.137       7955.189       1500.000          2.046          3.143          2.961          0.942         17.003          0.594          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.558          0.000          0.038        616.807         10.443        173.986
     17/02/1989      17058.609       8064.661       1500.000          2.002          2.335          2.335          1.000         17.014          0.576          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.527          0.000          0.037        613.908         10.443        173.980
     18/02/1989      17161.383       8167.436       1500.000          1.959          2.262          2.262          1.000         17.024          0.559          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.443          0.000          0.036        611.168         10.438        173.974
     19/02/1989      17262.277       8268.329       1500.000          1.911          2.485          2.485          1.000         17.034          0.544          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.395          0.000          0.035        608.253         10.427        173.968
     20/02/1989      17360.742       8366.794       1500.000          1.861          2.616          2.616          1.000         17.043          0.530          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.349          0.000          0.034        605.254         10.415        173.963
     21/02/1989      17433.207       8439.261       1500.000          1.814          1.656          1.656          1.000         17.115          0.517          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.156          0.000          0.034        701.408          9.766        173.957
     22/02/1989      17515.270       8521.322       1500.000          1.762          1.413          1.413          1.000         17.158          0.526          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.329          0.000          0.033        698.633          9.584        173.952
     23/02/1989      17590.895       8596.947       1500.000          1.718          1.165          1.165          1.000         17.191          0.526          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.185          0.000          0.032        696.250          9.520        173.947
     24/02/1989      17651.473       8657.526       1500.000          1.675          0.883          0.883          1.000         17.221          0.523          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.971          0.000          0.031        694.565          9.488        173.942
     25/02/1989      17729.932       8735.983       1500.000          1.631          1.278          1.278          1.000         17.249          0.525          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.282          0.000          0.031        691.974          9.466        173.937
     26/02/1989      17806.354       8812.407       1500.000          1.589          1.392          1.392          1.000         17.275          0.519          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.269          0.000          0.030        689.284          9.452        173.932
     27/02/1989      17879.365       8885.416       1500.000          1.546          1.260          1.260          1.000         17.300          0.512          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.231          0.000          0.029        686.763          9.429        173.927
     28/02/1989      17931.668       8937.721       1500.000          1.511          0.437          0.437          1.000         17.325          0.507          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.788          0.000          0.028        685.510          9.400        173.922
     01/03/1989      17990.664       8996.718       1500.000          1.473          0.835          0.835          1.000         17.349          0.506          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.741          0.000          0.028        683.905          9.376        173.918
     02/03/1989      18050.672       8996.718       1500.000          1.425          1.100          1.100          1.000         17.371          0.504          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.729          0.000          0.027        682.049          9.369        173.913
     03/03/1989      18097.016       8996.718       1500.000          1.384          0.536          0.536          1.000         17.393          0.512          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.538          0.000          0.027        680.948          9.364        173.909
     04/03/1989       9100.299          0.000       1500.000          0.004          0.000          0.000          1.000          5.141          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.617          0.000          0.026        680.304          9.604        173.905
     05/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.218          0.000          0.026        682.861          9.180        173.900
     06/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.024          0.000          0.025        681.811          8.499        173.896
     07/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.851          0.000          0.025        680.935          8.308        173.892
     08/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.627          0.000          0.024        680.284          8.224        173.888
     09/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.584          0.000          0.024        679.676          8.154        173.885
     10/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.614          0.000          0.023        679.039          8.090        173.881
     11/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.521          0.000          0.023        678.495          8.051        173.877
     12/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.554          0.000          0.022        677.919          8.021        173.874
     13/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.489          0.000          0.022        677.408          8.053        173.870
     14/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.477          0.000          0.022        676.910          8.087        173.867
     15/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.464          0.000          0.021        676.424          8.153        173.863
     16/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.514          0.000          0.021        688.890          8.028        173.860
     17/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.388          0.000          0.021        690.881          8.006        173.856
     18/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.536          0.000          0.020        690.325          7.975        173.853
     19/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.778          0.000          0.020        689.527          7.953        173.850
     20/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.933          0.000          0.020        688.575          7.932        173.847
     21/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.039          0.000          0.019        687.516          7.935        173.844
     22/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.016          0.000          0.019        686.482          7.953        173.841
     23/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.117          0.000          0.019        685.346          7.991        173.838
     24/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.849          0.000          0.018        684.479          8.038        173.835
     25/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.664          0.000          0.018        688.797          8.080        173.832
     26/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.394          0.000          0.018        733.385          8.166        173.829
     27/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.587          0.000          0.018        760.781          8.246        173.826
     28/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.747          0.000          0.017        761.216          8.240        173.823
     29/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.735          0.000          0.017        760.464          8.233        173.821
     30/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.576          0.000          0.017        759.872          8.235        173.818
     31/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.513          0.000          0.017        759.342          8.249        173.815
