Summary_file = SweetCorn.sum
Title = Sweet Corn Sample Simulation
           Date           rain            das    zadok_stage     day_length          stage            lai        biomass          yield     root_depth             ep    swdef_photo    swdef_expan    nfact_photo temp_stress_photo      tt_tot(1)      tt_tot(2)      tt_tot(3)      tt_tot(4)      tt_tot(5)      tt_tot(6)      tt_tot(7)      tt_tot(8)      tt_tot(9)     tt_tot(10)     tt_tot(11)     tt_tot(12)           maxt           mint           radn       tt_tot()         dlt_tt        leaf_wt        stem_wt
    05/Dec/1998          0.000              0              ?         14.674          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         17.000         25.000          0.000          0.000          0.000          0.000
    06/Dec/1998          0.200              0              ?         14.685          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         16.500         26.000          0.000          0.000          0.000          0.000
    07/Dec/1998          0.000              0              ?         14.695          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         18.000         26.000          0.000          0.000          0.000          0.000
    08/Dec/1998          0.000              0              ?         14.705          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         19.000         20.000          0.000          0.000          0.000          0.000
    09/Dec/1998          0.000              1              ?         14.713          1.999          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000         14.750          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         16.000         27.000         14.750         14.750          0.000          0.000
    10/Dec/1998          0.000              2              ?         14.722          2.000          0.000          0.000          0.000         50.000          0.000          1.000          1.000          1.000             1.000         14.765         14.735          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         15.500         25.000         29.500         14.750          0.000          0.000
    11/Dec/1998          0.000              3              ?         14.729          2.672          0.000          0.000          0.000         55.000          0.000          1.000          1.000          1.000             1.000         14.765         30.235          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         17.000         21.000         45.000         15.500          0.000          0.000
    12/Dec/1998          0.000              4              ?         14.736          2.989          0.000          0.000          0.000         60.000          0.000          1.000          1.000          1.000             1.000         14.765         44.485          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         16.000         22.000         59.250         14.250          0.000          0.000
    13/Dec/1998          0.000              5              ?         14.743          3.000          0.007          1.320          0.000         65.000          0.000          1.000          1.000          1.000             1.000         14.765         45.000         14.235          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.000         16.500         18.000         74.000         14.750          0.066          0.066
    14/Dec/1998          0.000              6              ?         14.749          3.139          0.008          2.554          0.000         70.000          0.020          1.000          1.000          1.000             1.000         14.765         45.000         30.735          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         18.000         26.000         90.500         16.500          0.189          0.066
    15/Dec/1998          0.000              7              ?         14.754          3.209          0.009          4.042          0.000         75.000          0.024          1.000          1.000          1.000             1.000         14.765         45.000         46.235          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         16.000         26.000        106.000         15.500          0.338          0.066
    16/Dec/1998         31.600              8              ?         14.758          3.292          0.013          5.756          0.000         80.000          0.029          1.000          1.000          1.000             1.000         14.765         45.000         64.485          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.000         19.500         26.000        124.250         18.250          0.510          0.066
    17/Dec/1998          5.400              9              ?         14.762          3.379          0.016          8.221          0.000         85.000          0.042          1.000          1.000          1.000             1.000         14.765         45.000         83.706          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.500         20.000         27.000        143.470         19.220          0.756          0.066
    18/Dec/1998          0.000             10              ?         14.765          3.472          0.022         10.698          0.000         90.000          0.043          1.000          1.000          1.000             1.000         14.765         45.000        104.386          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.500         23.000         21.000        164.150         20.680          1.004          0.066
    19/Dec/1998         12.400             11              ?         14.768          3.552          0.032         14.510          0.000         95.000          0.063          1.000          1.000          1.000             1.000         14.765         45.000        121.886          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.000         19.000         24.000        181.650         17.500          1.385          0.066
    20/Dec/1998         12.800             12              ?         14.769          3.632          0.040         20.239          0.000        100.000          0.095          1.000          1.000          1.000             1.000         14.765         45.000        139.636          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.500         19.000         25.000        199.400         17.750          1.958          0.066
    21/Dec/1998          7.600             13              ?         14.770          3.722          0.055         26.224          0.000        105.000          0.103          1.000          1.000          1.000             1.000         14.765         45.000        159.636          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.000         23.000         21.000        219.400         20.000          2.556          0.066
    22/Dec/1998          0.000             14              ?         14.771          3.798          0.066         35.561          0.000        110.000          0.109          1.000          1.000          1.000             1.000         14.765         45.000        176.386          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         21.000         24.000        236.150         16.750          3.490          0.066
    23/Dec/1998          0.000             15              ?         14.771          3.860          0.076         46.363          0.000        115.000          0.166          1.000          1.000          1.000             1.000         14.765         45.000        190.136          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.000         14.500         23.000        249.900         13.750          4.570          0.066
    24/Dec/1998          0.800             16              ?         14.770          3.932          0.086         55.003          0.000        120.000          0.096          1.000          1.000          1.000             1.000         14.765         45.000        205.886          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.500         20.000         16.000        265.650         15.750          5.318          0.066
    25/Dec/1998          8.600             17              ?         14.768          3.999          0.095         70.789          0.000        125.000          0.249          1.000          1.000          1.000             1.000         14.765         45.000        220.886          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.500         15.500         26.000        280.650         15.000          6.774          0.066
    26/Dec/1998          0.000             18              ?         14.766          4.000          0.104         90.132          0.000        130.000          0.316          1.000          1.000          1.000             1.000         14.765         45.000        221.000         16.386          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.000         15.000         29.000        297.150         16.500          8.553          0.066
    27/Dec/1998          0.000             19              ?         14.763          4.448          0.124        112.157          0.000        145.000          0.473          1.000          1.000          1.000             1.000         14.765         45.000        221.000         33.577          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         39.500         19.500         30.000        314.342         17.191         10.475          0.176
    28/Dec/1998          0.000             20              ?         14.760          4.659          0.142        136.481          0.000        160.000          0.406          1.000          1.000          1.000             1.000         14.765         45.000        221.000         49.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         35.500         13.000         28.000        330.220         15.878         12.561          0.354
    29/Dec/1998          0.000             21              ?         14.755          4.909          0.177        159.294          0.000        175.000          0.383          1.000          1.000          1.000             1.000         14.765         45.000        221.000         68.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.500         20.000         23.000        348.970         18.750         14.387          0.582
    30/Dec/1998          0.000             22              ?         14.751          5.000          0.211        177.622          0.000        190.000          0.306          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         11.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.000         21.500         15.000        367.720         18.750         15.907          0.765
    31/Dec/1998          0.000             23              ?         14.745          5.052          0.239        192.100          0.000        223.000          0.124          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         28.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.500         22.000         10.000        384.470         16.750         17.026          0.969
    01/Jan/1999          3.200             24              ?         14.737          5.078          0.265        208.418          0.000        256.000          0.122          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         42.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         25.000         19.500         10.000        398.720         14.250         18.284          1.231
    02/Jan/1999         24.100             25              ?         14.730          5.104          0.297        226.407          0.000        289.000          0.060          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         56.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         23.000         20.500         10.000        412.470         13.750         19.643          1.554
    03/Jan/1999         21.200             26              ?         14.723          5.131          0.342        260.452          0.000        322.000          0.388          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         71.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.000         19.000         17.000        427.470         15.000         22.126          2.236
    04/Jan/1999          0.200             27              ?         14.715          5.160          0.407        303.855          0.000        355.000          0.456          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         87.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.500         20.500         19.000        443.470         16.000         25.264          3.199
    05/Jan/1999          6.000             28              ?         14.706          5.190          0.472        365.432          0.000        388.000          0.797          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        103.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         20.000         23.000        459.720         16.250         29.597          4.700
    06/Jan/1999          3.800             29              ?         14.696          5.219          0.553        444.983          0.000        421.000          1.249          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        119.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         18.500         26.000        475.720         16.000         35.022          6.809
    07/Jan/1999          0.000             30              ?         14.686          5.249          0.628        533.088          0.000        454.000          1.392          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        136.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         19.000         25.000        492.220         16.500         40.597          9.335
    08/Jan/1999          0.000             31              ?         14.675          5.279          0.702        643.342          0.000        487.000          1.737          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        152.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         17.500         28.000        508.470         16.250         47.395         12.729
    09/Jan/1999          0.000             32              ?         14.664          5.312          0.810        756.094          0.000        520.000          1.827          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        170.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.500         19.500         26.000        526.470         18.000         54.108         16.460
    10/Jan/1999         77.200             33              ?         14.652          5.342          0.900        853.888          0.000        553.000          1.265          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        186.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         20.000         20.000        542.720         16.250         59.674         19.898
    11/Jan/1999          5.000             34              ?         14.640          5.373          0.995       1003.098          0.000        586.000          2.372          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        204.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.000         18.500         28.000        559.970         17.250         67.854         25.466
    12/Jan/1999          0.000             35              ?         14.627          5.405          1.109       1107.082          0.000        619.000          1.454          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        221.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         21.500         18.000        577.720         17.750         73.256         29.574
    13/Jan/1999          1.600             36              ?         14.613          5.439          1.225       1276.840          0.000        652.000          2.715          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        240.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         21.000         27.000        595.970         18.250         81.528         36.659
    14/Jan/1999          0.000             37              ?         14.599          5.474          1.348       1459.924          0.000        685.000          2.981          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        259.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.500         22.500         27.000        615.470         19.500         89.911         44.731
    15/Jan/1999          1.800             38              ?         14.584          5.505          1.481       1634.619          0.000        718.000          2.044          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        276.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         21.000         24.000        632.220         16.750         97.511         52.779
    16/Jan/1999          1.400             39              ?         14.569          5.532          1.588       1836.984          0.000        751.000          3.034          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        291.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         16.500         26.000        647.220         15.000        105.947         62.459
    17/Jan/1999          0.000             40              ?         14.553          5.559          1.693       2049.398          0.000        784.000          3.159          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        306.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.000         16.500         26.000        661.970         14.750        114.362         72.982
    18/Jan/1999          0.000             41              ?         14.537          5.589          1.840       2271.251          0.000        817.000          3.372          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        322.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         19.000         26.000        678.220         16.250        122.922         84.385
    19/Jan/1999          0.000             42              ?         14.520          5.617          1.972       2496.504          0.000        850.000          3.387          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        337.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.500         16.500         25.000        693.720         15.500        130.542         96.359
    20/Jan/1999          0.000             43              ?         14.503          5.647          2.099       2731.807          0.000        883.000          3.588          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        354.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         18.000         25.000        710.220         16.500        137.944        109.299
    21/Jan/1999          1.200             44              ?         14.485          5.679          2.259       2956.697          0.000        916.000          3.452          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        371.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.500         20.000         23.000        727.470         17.250        144.433        122.094
    22/Jan/1999          0.200             45              ?         14.467          5.709          2.395       3212.000          0.000        949.000          3.857          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        387.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         17.500         25.000        743.720         16.250        151.347        137.070
    23/Jan/1999          0.000             46              ?         14.448          5.737          2.507       3497.000          0.000        982.000          4.257          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        403.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         15.500         27.000        759.220         15.500        158.550        154.261
    24/Jan/1999          0.000             47              ?         14.429          5.769          2.667       3789.199          0.000       1015.000          4.525          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        421.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.000         18.500         27.000        776.970         17.750        165.429        172.434
    25/Jan/1999          0.000             48              ?         14.410          5.801          2.795       4035.229          0.000       1048.000          3.195          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        438.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         21.500         22.000        794.470         17.500        170.174        188.183
    26/Jan/1999          0.000             49              ?         14.390          5.836          2.902       4264.267          0.000       1081.000          3.372          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        457.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         22.500         20.000        813.220         18.750        173.930        203.284
    27/Jan/1999          0.000             50              ?         14.369          5.867          3.028       4497.594          0.000       1114.000          3.529          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        474.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         19.000         20.000        830.220         17.000        177.338        219.067
    28/Jan/1999          0.800             51              ?         14.349          5.900          3.164       4699.978          0.000       1147.000          3.117          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        492.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         21.000         17.000        848.470         18.250        179.690        233.124
    29/Jan/1999          1.200             52              ?         14.327          5.936          3.278       4967.222          0.000       1180.000          4.218          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        512.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.000         21.000         22.000        867.970         19.500        182.332        252.193
    30/Jan/1999          5.600             53              ?         14.306          5.969          3.429       5275.714          0.000       1213.000          4.787          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        530.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.500         19.500         25.000        886.470         18.500        185.465        274.751
    31/Jan/1999          3.200             54              ?         14.284          6.000          3.561       5565.062          0.000       1246.000          4.412          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445          1.260          0.000          0.000          0.000          0.000          0.000          0.000         31.000         21.000         23.000        904.470         18.000        187.866        296.365
    01/Feb/1999          5.200             55              ?         14.262          6.159          3.603       5718.398          0.000       1279.000          0.751          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         16.010          0.000          0.000          0.000          0.000          0.000          0.000         24.500         21.000         12.000        919.220         14.750        188.952        308.177
    02/Feb/1999         18.200             56              ?         14.239          6.312          3.651       5923.808          0.000       1312.000          2.404          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         31.510          0.000          0.000          0.000          0.000          0.000          0.000         27.500         19.500         16.000        934.720         15.500        190.155        324.471
    03/Feb/1999          0.200             57              ?         14.216          6.470          3.694       6233.542          0.000       1345.000          4.544          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         47.510          0.000          0.000          0.000          0.000          0.000          0.000         29.000         19.000         24.000        950.720         16.000        191.571        349.783
    04/Feb/1999          0.200             58              ?         14.193          6.621          3.723       6531.745          0.000       1378.000          4.324          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         62.760          0.000          0.000          0.000          0.000          0.000          0.000         29.000         17.500         23.000        965.970         15.250        192.557        374.845
    05/Feb/1999          0.200             59              ?         14.169          6.777          3.743       6869.871          0.000       1411.000          4.984          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         78.510          0.000          0.000          0.000          0.000          0.000          0.000         31.500         16.000         26.000        981.720         15.750        193.223        404.083
    06/Feb/1999          0.000             60              ?         14.145          6.953          3.748       7182.635          0.000       1444.000          4.754          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         96.260          0.000          0.000          0.000          0.000          0.000          0.000         32.000         19.500         24.000        999.470         17.750        193.355        431.998
    07/Feb/1999          0.000             61              ?         14.121          7.000          3.748       7378.201          0.000       1477.000          2.349          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         11.260          0.000          0.000          0.000          0.000          0.000         28.000         20.000         15.000       1015.470         16.000        193.355        449.599
    08/Feb/1999         22.200             62              ?         14.097          7.156          3.748       7503.688          0.000       1510.000          0.515          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         26.510          0.000          0.000          0.000          0.000          0.000         24.500         22.000         11.000       1030.720         15.250        193.355        461.088
    09/Feb/1999        102.800             63              ?         14.072          7.241          3.748       7651.992          0.000       1543.000          1.025          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         41.010          0.000          0.000          0.000          0.000          0.000         25.000         20.000         13.000       1045.220         14.500        193.355        474.793
    10/Feb/1999          8.400             64              ?         14.047          7.338          3.748       7891.560          0.000       1576.000          2.954          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         57.510          0.000          0.000          0.000          0.000          0.000         28.500         20.500         21.000       1061.720         16.500        193.355        497.165
    11/Feb/1999          0.800             65              ?         14.022          7.427          3.730       8096.903          0.000       1609.000          2.340          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         72.510          0.000          0.000          0.000          0.000          0.000         27.000         19.000         18.000       1076.720         15.000        192.463        516.522
    12/Feb/1999          1.000             66              ?         13.996          7.513          3.713       8301.882          0.000       1642.000          3.337          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         87.260          0.000          0.000          0.000          0.000          0.000         28.500         17.000         18.000       1091.470         14.750        191.585        536.022
    13/Feb/1999          0.200             67              ?         13.970          7.610          3.694       8551.970          0.000       1675.000          4.245          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        103.760          0.000          0.000          0.000          0.000          0.000         30.500         18.500         22.000       1107.970         16.500        190.604        560.056
    14/Feb/1999          0.000             68              ?         13.944          7.710          3.675       8835.596          0.000       1708.000          4.868          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        120.760          0.000          0.000          0.000          0.000          0.000         31.500         18.500         25.000       1124.970         17.000        189.593        587.597
    15/Feb/1999          0.000             69              ?         13.918          7.821          3.653       9129.955          0.000       1741.000          5.208          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        139.510          0.000          0.000          0.000          0.000          0.000         33.000         20.500         26.000       1143.720         18.750        188.478        616.505
    16/Feb/1999          0.000             70              ?         13.892          7.938          3.634       9401.043          0.000       1774.000          5.070          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        159.414          0.000          0.000          0.000          0.000          0.000         35.500         21.500         24.000       1163.624         19.904        187.471        643.445
    17/Feb/1999          0.000             71              ?         13.865          8.000          3.634       9682.829        131.727       1800.000          4.684          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000          9.414          0.000          0.000          0.000          0.000         32.500         23.500         25.000       1183.624         20.000        187.471        658.451
    18/Feb/1999          0.000             72              ?         13.839          8.036          3.634       9968.455        270.224       1800.000          6.070          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         28.403          0.000          0.000          0.000          0.000         37.500         21.000         26.000       1202.613         18.989        187.471        673.164
    19/Feb/1999          0.000             73              ?         13.812          8.056          3.634      10228.125        382.993       1800.000          3.663          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         44.903          0.000          0.000          0.000          0.000         29.000         20.000         24.000       1219.113         16.500        187.471        687.854
    20/Feb/1999          0.000             74              ?         13.785          8.073          3.634      10452.535        478.159       1800.000          3.416          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         58.153          0.000          0.000          0.000          0.000         27.000         15.500         21.000       1232.363         13.250        187.471        700.779
    21/Feb/1999          0.000             75              ?         13.758          8.090          3.634      10652.992        574.679       1800.000          3.232          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         71.653          0.000          0.000          0.000          0.000         27.500         15.500         19.000       1245.863         13.500        187.471        711.172
    22/Feb/1999          0.000             76              ?         13.730          8.107          3.634      10872.785        673.907       1800.000          3.844          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         85.653          0.000          0.000          0.000          0.000         28.500         15.500         21.000       1259.863         14.000        187.471        723.229
    23/Feb/1999          0.000             77              ?         13.703          8.126          3.634      11123.978        778.551       1800.000          4.486          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        100.653          0.000          0.000          0.000          0.000         30.000         16.000         24.000       1274.863         15.000        187.471        737.884
    24/Feb/1999          0.000             78              ?         13.675          8.143          3.634      11249.574        875.071       1800.000          1.490          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        114.153          0.000          0.000          0.000          0.000         26.000         17.000         12.000       1288.363         13.500        187.471        740.791
    25/Feb/1999         14.200             79              ?         13.647          8.161          3.634      11469.368        975.654       1800.000          3.796          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        128.403          0.000          0.000          0.000          0.000         28.500         16.000         21.000       1302.613         14.250        187.471        752.712
    26/Feb/1999          2.400             80              ?         13.620          8.180          3.634      11657.763       1083.006       1800.000          2.204          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        143.903          0.000          0.000          0.000          0.000         27.500         19.500         18.000       1318.113         15.500        187.471        760.817
    27/Feb/1999          0.200             81              ?         13.592          8.200          3.634      11835.690       1193.067       1800.000          1.867          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        159.903          0.000          0.000          0.000          0.000         27.500         20.500         17.000       1334.113         16.000        187.471        767.603
    28/Feb/1999          0.000             82              ?         13.564          8.219          3.634      11919.421       1297.712       1800.000          0.594          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        174.903          0.000          0.000          0.000          0.000         25.500         20.500          8.000       1349.113         15.000        187.471        765.512
    01/Mar/1999         12.600             83              ?         13.536          8.239          3.634      12065.950       1409.127       1800.000          1.670          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        191.153          0.000          0.000          0.000          0.000         28.000         20.500         14.000       1365.363         16.250        187.471        769.023
    02/Mar/1999         23.600             84              ?         13.507          8.260          3.606      12202.013       1523.250       1800.000          1.378          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        207.903          0.000          0.000          0.000          0.000         28.000         21.500         13.000       1382.113         16.750        186.030        771.217
    03/Mar/1999         22.100             85              ?         13.479          8.284          3.574      12327.225       1649.561       1800.000          1.534          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        226.903          0.000          0.000          0.000          0.000         30.500         23.500         12.000       1401.113         19.000        184.396        771.107
    04/Mar/1999         37.000             86              ?         13.451          8.306          3.545      12555.969       1767.746       1800.000          4.263          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        244.403          0.000          0.000          0.000          0.000         31.500         19.500         22.000       1418.613         17.500        182.890        782.163
    05/Mar/1999          0.000             87              ?         13.423          8.328          3.515      12825.408       1888.640       1800.000          5.086          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        262.403          0.000          0.000          0.000          0.000         33.000         19.000         26.000       1436.613         18.000        181.341        797.018
    06/Mar/1999          0.000             88              ?         13.394          8.350          3.443      13083.587       2008.179       1800.000          4.832          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        280.153          0.000          0.000          0.000          0.000         31.500         20.000         25.000       1454.363         17.750        177.661        810.882
    07/Mar/1999          0.000             89              ?         13.366          8.371          3.403      13349.826       2123.657       1800.000          4.933          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        297.153          0.000          0.000          0.000          0.000         31.500         18.500         26.000       1471.363         17.000        175.598        825.958
    08/Mar/1999          0.000             90              ?         13.337          8.393          3.363      13512.863       2239.134       1800.000          2.325          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        314.153          0.000          0.000          0.000          0.000         29.500         20.500         16.000       1488.363         17.000        173.534        830.714
    09/Mar/1999          0.000             91              ?         13.309          8.412          3.286      13715.639       2347.841       1800.000          2.252          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        329.903          0.000          0.000          0.000          0.000         27.500         20.000         20.000       1504.113         15.750        169.555        840.121
    10/Mar/1999          0.000             92              ?         13.280          8.431          3.213      13936.469       2453.840       1800.000          3.690          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        345.153          0.000          0.000          0.000          0.000         29.000         17.500         22.000       1519.363         15.250        165.749        851.604
    11/Mar/1999          0.000             93              ?         13.252          8.451          3.123      14145.161       2561.193       1800.000          3.691          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        360.653          0.000          0.000          0.000          0.000         29.500         17.500         21.000       1534.863         15.500        161.156        861.738
