ApsimVersion = 6.1
Title = 
           date           year      wht_yield         wht_ep     wht_laimax      sor_yield         sor_ep     sor_laimax    avg_residue    max_residue    min_residue annual_rainfall  annual_runoff      annual_es   annual_drain
             ()         (year)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)             ()        (m2/m2)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)           (mm)           (mm)           (mm)
     22/05/1958           1958            0.0          0.000          0.000            0.0          0.000          0.000          589.4          959.1            0.0         120.700          2.798        101.689          0.000
     17/11/1958           1958          900.1         90.438          1.934            0.0          0.000          0.000           65.9          188.1            0.0         412.900          9.660        167.593        197.165
     15/05/1959           1959            0.0          0.000          0.000            0.0          0.000          0.000         6173.2         6827.8            0.0         183.900          0.183        106.069         30.081
     07/09/1959           1959            0.0         25.901          0.741            0.0          0.000          0.000         4255.0         5224.5            0.0         217.900          0.792         63.038        155.698
     28/05/1960           1960            0.0          0.000          0.000            0.0          0.000          0.000         3982.6         5355.7            0.0         492.300         12.603        218.300        217.494
     21/11/1960           1960          886.1         68.490          1.906            0.0          0.000          0.000         1212.0         2567.0            0.0         301.600          1.329        124.719        181.725
     15/05/1961           1961            0.0          0.000          0.000            0.0          0.000          0.000         4262.5         5020.6            0.0         258.400          5.981        125.481         80.876
     07/09/1961           1961            0.0         19.128          0.905            0.0          0.000          0.000         1684.2         2856.2            0.0         328.700          9.224         89.143        197.064
     30/05/1962           1962            0.0          0.000          0.000            0.0          0.000          0.000         1574.2         2663.5            0.0         232.100          9.361        158.530         63.914
     17/11/1962           1962         1363.7         90.482          1.937            0.0          0.000          0.000          208.4          727.2            0.0         408.300          9.026        169.831        178.750
     15/05/1963           1963            0.0          0.000          0.000            0.0          0.000          0.000         4303.3         5709.8            0.0         274.300          8.548        140.072         50.223
     07/09/1963           1963            0.0         14.942          0.748            0.0          0.000          0.000         1517.5         2740.1            0.0         315.700          2.081        101.316        246.847
     12/06/1964           1964            0.0          0.000          0.000            0.0          0.000          0.000          969.7         2264.7            0.0         231.700          9.576        170.050         49.328
     03/12/1964           1964         1009.1         53.420          1.025            0.0          0.000          0.000           93.7          303.2            0.0         481.500         39.485        188.583        224.899
     15/05/1965           1965            0.0          0.000          0.000            0.0          0.000          0.000         2229.3         3182.4            0.0         184.100          0.154        131.353         22.559
     07/09/1965           1965            0.0         21.899          1.194            0.0          0.000          0.000          823.2         1375.6            0.0         267.800          5.452        104.672        116.433
     23/06/1966           1966            0.0          0.000          0.000            0.0          0.000          0.000          674.4         2466.0            0.0         460.100         22.770        282.894        148.045
     05/12/1966           1966         2491.7        102.604          2.922            0.0          0.000          0.000           24.3           77.7            0.0         276.400          2.007        160.212         80.733
     15/05/1967           1967            0.0          0.000          0.000            0.0          0.000          0.000         4317.4         5351.4            0.0         167.600          0.000        112.882          1.318
     07/09/1967           1967            0.0         15.236          0.797            0.0          0.000          0.000         1834.9         2986.8            0.0         338.400          4.695         94.835        230.191
     13/06/1968           1968            0.0          0.000          0.000            0.0          0.000          0.000         1583.6         2500.0            0.0         294.600          2.051        242.816         46.328
     07/12/1968           1968         1535.0         81.489          2.364            0.0          0.000          0.000          113.6          319.9            0.0         337.300          3.780        164.356        150.815
     15/05/1969           1969            0.0          0.000          0.000            0.0          0.000          0.000         4432.7         4878.9            0.0          74.600          0.000         65.591          0.000
     07/09/1969           1969            0.0         18.207          0.947            0.0          0.000          0.000         2604.4         3760.0            0.0         269.400          3.472         78.351        125.429
     12/06/1970           1970            0.0          0.000          0.000            0.0          0.000          0.000         2312.6         3406.9            0.0         266.500          2.446        192.543         48.913
     01/12/1970           1970         2061.2        101.872          2.817            0.0          0.000          0.000          212.8          647.9            0.0         287.100          0.414        150.171        105.755
     15/05/1971           1971            0.0          0.000          0.000            0.0          0.000          0.000         5007.2         6131.3            0.0         166.500          4.184        109.893         12.249
     07/09/1971           1971            0.0         14.548          0.796            0.0          0.000          0.000         2546.0         3670.7            0.0         229.000          0.555         82.313        124.560
     15/05/1972           1972            0.0          0.000          0.000            0.0          0.000          0.000         1396.7         3060.3            0.0         332.600          0.756        215.549        112.576
     06/11/1972           1972         2516.9         94.613          2.399            0.0          0.000          0.000          199.5          582.5            0.0         284.000          0.104        141.131         94.412
     15/05/1973           1973            0.0          0.000          0.000            0.0          0.000          0.000         5272.9         5743.9            0.0         106.800          0.000         64.130          0.000
     07/09/1973           1973            0.0         12.587          0.726            0.0          0.000          0.000         3075.3         4216.7            0.0         292.200          0.243         75.900        201.735
     15/05/1974           1974            0.0          0.000          0.000            0.0          0.000          0.000         1655.1         3423.7            0.0         354.900          1.372        230.192        111.129
     09/11/1974           1974         1962.3         80.087          2.741            0.0          0.000          0.000          148.2          419.1            0.0         331.500          5.904        167.907        146.463
     15/05/1975           1975            0.0          0.000          0.000            0.0          0.000          0.000         4243.3         5000.5            0.0         165.600          0.000         97.924         19.378
     07/09/1975           1975            0.0         15.806          0.787            0.0          0.000          0.000         1715.2         2851.8            0.0         302.100          3.760         99.323        187.830
     22/05/1976           1976            0.0          0.000          0.000            0.0          0.000          0.000          989.6         2315.3            0.0         354.900          6.800        226.733         97.385
     17/11/1976           1976         2825.0        126.715          3.130            0.0          0.000          0.000           97.8          279.6            0.0         375.900          2.258        149.676        105.430
     15/05/1977           1977            0.0          0.000          0.000            0.0          0.000          0.000         6830.8         7734.1            0.0          82.300          0.000         63.584         19.736
     07/09/1977           1977            0.0          8.041          0.455            0.0          0.000          0.000         5289.6         6235.2            0.0         306.800         11.125         51.109        244.950
     08/06/1978           1978            0.0          0.000          0.000            0.0          0.000          0.000         3012.8         5243.9            0.0         408.300          3.630        226.733        141.467
     29/11/1978           1978          981.8         71.765          1.634            0.0          0.000          0.000          492.8         1126.8            0.0         333.000          4.402        156.102        171.685
     15/05/1979           1979            0.0          0.000          0.000            0.0          0.000          0.000         3682.6         4775.1            0.0         125.400          0.000        125.667          0.000
     07/09/1979           1979            0.0          9.962          0.793            0.0          0.000          0.000         1935.8         2883.8            0.0         267.800          0.101         92.128        125.418
     13/07/1980           1980            0.0          0.000          0.000            0.0          0.000          0.000          689.1         2234.7            0.0         410.200          7.955        288.382         95.592
     17/12/1980           1980         2619.8        104.058          3.124            0.0          0.000          0.000           35.2           90.9            0.0         282.600          4.993        161.189         74.039
     15/05/1981           1981            0.0          0.000          0.000            0.0          0.000          0.000         5126.8         5695.1            0.0         108.700          0.000         73.974          7.711
     07/09/1981           1981            0.0          6.526          0.567            0.0          0.000          0.000         3718.0         4410.3            0.0         289.800          0.006         66.991        207.744
     30/07/1982           1982            0.0          0.000          0.000            0.0          0.000          0.000         2097.2         3734.4            0.0         482.400         95.138        266.449        114.918
     16/12/1982           1982         1249.7         56.981          2.214            0.0          0.000          0.000          316.8          597.6            0.0         137.200          0.000        125.284          7.905
     15/05/1983           1983            0.0          0.000          0.000            0.0          0.000          0.000         2352.8         2982.6            0.0          96.000          0.000         86.590          0.000
     07/09/1983           1983            0.0         38.163          1.811            0.0          0.000          0.000          395.4          974.8            0.0         258.200          2.336         99.730         54.109
     29/05/1984           1984            0.0          0.000          0.000            0.0          0.000          0.000         2057.6         3937.4            0.0         280.100          0.397        222.190         55.549
     21/11/1984           1984         2070.0         91.670          2.631            0.0          0.000          0.000          141.0          517.6            0.0         442.500         11.635        168.046        184.270
     15/05/1985           1985            0.0          0.000          0.000            0.0          0.000          0.000         5027.8         5943.7            0.0         149.300          5.074        101.238         63.452
     07/09/1985           1985            0.0         31.353          1.273            0.0          0.000          0.000         2732.6         4060.8            0.0         236.800          0.332         72.055        113.597
     27/06/1986           1986            0.0          0.000          0.000            0.0          0.000          0.000         2962.0         4402.0            0.0         269.000          0.494        215.421         43.736
     12/12/1986           1986         1534.7         71.440          2.233            0.0          0.000          0.000          427.0         1118.0            0.0         280.000          1.552        154.186        122.333
     15/05/1987           1987            0.0          0.000          0.000            0.0          0.000          0.000         3990.6         4359.1            0.0         117.000          1.645         70.306          0.000
     07/09/1987           1987            0.0         30.218          1.418            0.0          0.000          0.000         1636.2         2619.0            0.0         135.000          0.000         85.698         21.118
     15/05/1988           1988            0.0          0.000          0.000            0.0          0.000          0.000         1666.2         3715.1            0.0         339.400         40.252        198.509         40.909
     06/11/1988           1988         2040.4         90.328          1.967            0.0          0.000          0.000           98.6          402.9            0.0         412.700          6.678        185.028        214.045
     15/05/1989           1989            0.0          0.000          0.000            0.0          0.000          0.000         4135.4         5901.2            0.0         215.000          0.185        159.265         37.032
     07/09/1989           1989            0.0         30.416          1.619            0.0          0.000          0.000         1354.3         2377.5            0.0         251.000          0.413         94.990        116.106
     17/05/1990           1990            0.0          0.000          0.000            0.0          0.000          0.000         1441.8         3539.4            0.0         322.800          0.000        266.566         45.182
     17/11/1990           1990         2559.6        114.304          3.338            0.0          0.000          0.000           60.8          215.0            0.0         380.600          9.369        164.209        126.885
     15/05/1991           1991            0.0          0.000          0.000            0.0          0.000          0.000         6655.0         7603.1            0.0          84.400          0.000         80.916          0.002
     07/09/1991           1991            0.0         16.580          0.831            0.0          0.000          0.000         4096.2         5392.0            0.0         322.300         10.164         60.172        210.487
     26/05/1992           1992            0.0          0.000          0.000            0.0          0.000          0.000         2767.5         4703.7            0.0         281.000          6.783        205.133         47.103
     24/11/1992           1992         1465.8         95.345          2.481            0.0          0.000          0.000          393.2         1154.3            0.0         475.600         11.670        159.035        207.010
     15/05/1993           1993            0.0          0.000          0.000            0.0          0.000          0.000         6602.8         7907.0            0.0         203.500          6.247         87.322        120.894
     07/09/1993           1993            0.0         14.203          1.013            0.0          0.000          0.000         4158.9         5213.7            0.0         250.700          1.526         54.680        183.374
     15/05/1994           1994            0.0          0.000          0.000            0.0          0.000          0.000         3322.9         4765.6            0.0         186.000          0.000        134.779         49.449
     06/11/1994           1994         1226.6         73.136          1.617            0.0          0.000          0.000          886.2         2819.5            0.0         352.600          3.757        155.833        169.839
     15/05/1995           1995            0.0          0.000          0.000            0.0          0.000          0.000         4315.4         4839.7            0.0          83.800          0.000         66.630          0.000
     07/09/1995           1995            0.0         18.038          1.016            0.0          0.000          0.000         2572.9         3782.5            0.0         262.200          0.616         78.279        121.047
     19/06/1996           1996            0.0          0.000          0.000            0.0          0.000          0.000         1290.0         3188.8            0.0         265.700          2.590        216.167         54.800
     28/11/1996           1996         1645.6         78.969          1.818            0.0          0.000          0.000          105.2          328.9            0.0         434.200          4.853        194.948        214.195
     15/05/1997           1997            0.0          0.000          0.000            0.0          0.000          0.000         3577.6         4832.4            0.0         156.600          0.727        108.146         16.861
     07/09/1997           1997            0.0         24.764          1.156            0.0          0.000          0.000         1116.9         2174.3            0.0         273.400          0.385        103.369        115.477
     11/06/1998           1998            0.0          0.000          0.000            0.0          0.000          0.000         1576.4         2967.2            0.0         326.700         14.249        210.362        105.655
     30/11/1998           1998         2233.0         93.938          2.778            0.0          0.000          0.000           91.1          289.5            0.0         328.600          3.211        163.635        130.662
     15/05/1999           1999            0.0          0.000          0.000            0.0          0.000          0.000         4957.0         5891.2            0.0         114.400          0.000         92.495          0.000
     07/09/1999           1999            0.0         13.199          0.641            0.0          0.000          0.000         2779.9         4147.8            0.0         277.200          1.533         88.079        145.230
     21/06/2000           2000            0.0          0.000          0.000            0.0          0.000          0.000         1129.9         2989.6            0.0         376.000          0.000        282.706         89.155
     28/11/2000           2000         1497.4         60.646          2.603            0.0          0.000          0.000           93.1          242.4            0.0         254.400          3.521        137.752        105.817
     15/05/2001           2001            0.0          0.000          0.000            0.0          0.000          0.000         2990.9         3554.7            0.0         120.000          0.000         73.317          0.000
     07/09/2001           2001            0.0         28.114          1.301            0.0          0.000          0.000         1376.0         2469.0            0.0         149.300          0.274         96.702         29.781
     20/06/2002           2002            0.0          0.000          0.000            0.0          0.000          0.000         1253.8         3366.6            0.0         464.800         34.215        249.414        164.620
     02/12/2002           2002         3059.4        112.316          3.756            0.0          0.000          0.000           63.0          201.1            0.0         256.800          3.928        158.641         41.941
