Summary_file = Merredin300.sum
Title = Merredin 300mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     25/10/1969       298      1969        126.500          126.500          0.001       5413.050       1314.452          0.243          0.700         78.289          2.880          3.786         18.754          0.983            257
     30/10/1970       303      1970        218.200          218.200          0.001       7814.273       2767.667          0.354          0.740        107.793          1.759          4.867         10.660         20.611            258
     05/11/1971       309      1971        132.100          132.100          0.001       4193.855        987.107          0.235          0.603         53.674          3.096          3.056         19.477          0.273            260
     26/10/1972       300      1972        171.500          170.751          0.001       8021.516       2147.038          0.268          0.696        104.118          2.100          4.508         11.076          2.291            253
     30/10/1973       303      1973        255.000          255.000          0.001       9390.252       2962.109          0.315          0.677        128.920          1.516          4.491          8.952         31.292            254
     31/10/1974       304      1974        260.900          248.946          0.001       8746.436       2895.152          0.331          0.694        131.168          1.523          4.409          9.718         13.941            255
     31/10/1975       304      1975        241.800          241.800          0.001       8909.624       2703.827          0.303          0.687        125.021          1.669          4.513         10.855         24.519            254
     23/10/1976       297      1976        162.700          162.700          0.001       5807.873       1682.884          0.290          0.717         82.960          2.469          4.156         17.535          3.135            250
     23/10/1977       296      1977        141.500          141.500          0.001       6016.852       1437.068          0.239          0.730         83.918          3.028          4.351         17.558          0.470            250
     01/11/1978       305      1978        180.500          180.500          0.001       7273.628       2037.289          0.280          0.712        104.891          2.208          4.498         10.771          2.047            259
     01/11/1979       305      1979        178.800          178.800          0.001       7692.958       2017.172          0.262          0.690        107.827          2.175          4.387         11.466          2.073            261
     24/10/1980       298      1980        105.200          105.200          0.001       4028.962        846.108          0.210          0.653         50.853          3.318          2.808         32.280          0.216            251
     31/10/1981       304      1981        210.700          202.841          0.001       7944.322       2263.221          0.285          0.684        119.542          1.816          4.111          9.666          5.394            258
     25/10/1982       298      1982        188.200          188.200          0.001       7067.962       2305.412          0.326          0.739        104.403          2.045          4.714         12.630          7.773            254
     18/10/1983       291      1983        177.100          177.100          0.001       8042.941       2758.972          0.343          0.736        110.269          1.785          4.926         11.630          5.725            246
     01/11/1984       306      1984        173.700          173.642          0.001       7586.650       1902.515          0.251          0.692        100.631          2.291          4.359         10.286          1.458            261
     22/10/1985       295      1985        174.300          174.300          0.001       7087.376       2132.312          0.301          0.738         95.339          2.193          4.676         13.972          4.782            248
     05/11/1986       309      1986        211.200          211.200          0.001       8860.873       2490.567          0.281          0.667        124.630          1.695          4.221          9.296          4.271            261
     24/10/1987       297      1987        140.700          140.700          0.001       5494.647       1435.222          0.261          0.710         76.958          2.840          4.076         16.141          0.804            254
     24/10/1988       298      1988        233.400          233.209          0.001       8695.133       2657.401          0.306          0.687        130.723          1.657          4.403         10.594         15.041            250
     03/11/1989       307      1989        202.600          173.592          0.001       6521.335       1648.993          0.253          0.709         98.018          2.541          4.190         12.242          1.436            259
     02/11/1990       306      1990        160.200          160.200          0.001       6344.023       1631.970          0.257          0.730         83.000          2.751          4.489         11.061          1.121            260
     19/10/1991       292      1991        163.900          163.900          0.001       6277.900       1668.984          0.266          0.742         82.798          2.765          4.614         14.690          1.118            249
     28/10/1992       302      1992        278.000          254.575          0.001       8991.971       3061.909          0.341          0.709        113.860          1.593          4.876          7.124         64.873            253
     03/11/1993       307      1993        213.400          213.302          0.001       8674.970       2665.362          0.307          0.683        131.535          1.630          4.345          9.125          6.041            258
     19/10/1994       292      1994        156.500          156.500          0.001       5965.958       1460.610          0.245          0.739         91.392          3.060          4.469         16.386          0.688            248
     27/10/1995       300      1995        254.200          230.323          0.001       8350.299       2452.518          0.294          0.691        126.582          1.798          4.410          9.043         22.485            254
     22/10/1996       296      1996        243.100          243.100          0.001       9049.203       3059.495          0.338          0.705        128.101          1.565          4.787         10.680         30.171            249
     24/10/1997       297      1997        172.400          172.400          0.001       6934.883       1721.685          0.248          0.715        101.586          2.622          4.515         13.873          1.204            253
     26/10/1998       299      1998        192.100          192.100          0.001       8101.668       2496.122          0.308          0.704        113.188          1.830          4.569         10.917          3.578            250
     27/10/1999       300      1999        302.700          255.406          0.001       8598.691       2514.379          0.292          0.680        131.471          1.690          4.248         11.374         16.500            252
     24/10/2000       298      2000        134.000          134.000          0.001       6449.813       1535.343          0.238          0.725         90.004          2.927          4.494         12.274          0.791            255
     31/10/2001       304      2001        170.100          170.100          0.001       6621.840       1819.264          0.275          0.725        105.134          2.423          4.407         13.872          1.337            257
     23/10/2002       296      2002         94.900           94.900          0.001       3311.685        694.349          0.210          0.560         45.373          3.389          2.353         34.801          0.159            248
