ApsimVersion = 6.1
Title = MelliodoraW90
           Date            day            lai        stem_wt        leaf_wt             fw             fn           rain     irrigation             es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)       sw_dep()             ft      plantleaf      plantstem        plantla   plantbiomass           swsi         plants           slai          no3()          nh4()     root_depth         rlv(1)         rlv(2)         rlv(3)         rlv(4)         rlv(5)         rlv(6)         rlv(7)         rlv(8)         rlv(9)        rlv(10)        rlv(11)        rlv(12)             ep             eo            rtr          sw150           petr           peta          ffasw         height       ftcanopy      sw_demand      sw_supply         runoff     cum_stress            esw       fwcanopy             ga        biomass           fvpd
     21/08/1900            233          0.871          961.9         1405.0          0.602          1.000          0.000          0.000          1.906          0.323          0.378          0.386          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1321.226          1.000          0.000          0.000          0.000          0.000          0.000      62490.395          0.004          211.4           73.1        700.725          0.054          0.041          0.023          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.414          3.510          0.000          0.000          0.142          0.545          1.000        529.528          0.275          0.688          0.414          0.000          6.490        131.726          0.000          0.046         2373.0          1.000
     21/08/1901            233          1.143         1318.1         1842.8          1.000          0.998          0.000          0.000          1.729          0.474          0.452          0.444          0.304          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1372.947          1.000          0.000          0.000          0.000          0.000          0.000      62481.957          0.000          193.1           77.9        824.664          0.040          0.044          0.035          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.864          3.618          0.000          0.000          0.241          0.623          1.000        560.499          0.975          0.864          1.167          0.000          1.044        183.447          0.702          0.047         3161.6          1.000
     21/08/1902            233          0.227          343.3          365.8          0.149          1.000          5.300          0.000          0.120          0.190          0.336          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1292.930          1.000          0.000          0.000          0.000          0.000          0.000      62498.777          0.002          237.1           92.5        656.383          0.019          0.024          0.006          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.033          3.697          0.000          0.000          0.017          0.203          1.000        435.381          0.800          0.220          0.033          0.000         59.529        103.430          0.000          0.042          712.3          1.000
     21/08/1903            233          1.124         1279.8         1813.6          1.000          1.000          0.000          0.000          1.157          0.438          0.502          0.419          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1367.356          1.000          0.000          0.000          0.000          0.000          0.000      62482.988          0.000          221.4          101.2        761.780          0.038          0.049          0.026          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.643          2.399          0.000          0.000          0.128          0.514          1.000        557.915          0.675          0.643          1.057          0.000          0.752        177.856          1.000          0.047         3094.1          1.000
     21/08/1904            234          1.056         1171.9         1703.4          0.813          1.000          0.000          0.000          0.582          0.321          0.428          0.442          0.304          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1346.096          1.000          0.000          0.000          0.000          0.000          0.000      62485.738          0.002          216.0          121.7        895.344          0.032          0.034          0.034          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.822          3.640          0.000          0.000          0.217          0.794          1.000        549.773          0.400          1.011          0.822          0.000          1.622        156.596          0.000          0.046         2879.2          1.000
     21/08/1905            233          0.764          984.8         1232.2          0.191          1.000          0.000          0.000          0.028          0.190          0.366          0.393          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1301.600          1.000          0.000          0.000          0.000          0.000          0.000      62489.930          0.006          225.5          130.4        742.085          0.036          0.036          0.023          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.164          3.808          0.000          0.000          0.149          0.707          1.000        531.905          0.800          0.856          0.164          0.000         21.495        112.100          0.000          0.046         2227.6          1.000
     21/08/1906            233          0.687          836.6         1108.1          0.785          1.000          0.000          0.000          2.223          0.331          0.355          0.391          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1320.432          1.000          0.000          0.000          0.000          0.000          0.000      62492.734          0.002          221.9          136.5        779.421          0.041          0.031          0.022          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.411          3.713          0.000          0.000          0.114          0.410          1.000        515.671          0.700          0.523          0.411          0.000         20.677        130.932          0.000          0.045         1947.5          1.000
     21/08/1907            233          0.761          851.7         1228.0          0.409          1.000          0.000          0.000          0.586          0.263          0.376          0.387          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1311.904          1.000          0.000          0.000          0.000          0.000          0.000      62492.469          0.005          230.3          139.9        721.525          0.047          0.038          0.022          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.292          3.792          0.000          0.000          0.145          0.568          1.000        517.427          0.800          0.713          0.292          0.000         11.638        122.404          0.000          0.045         2087.4          1.000
     21/08/1908            234          1.113         1306.4         1794.6          0.745          1.000          3.900          0.000          1.305          0.292          0.373          0.419          0.336          0.253          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1336.051          1.000          0.000          0.000          0.000          0.000          0.000      62482.273          0.003          195.6          151.8       1201.049          0.025          0.025          0.028          0.022          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.751          3.887          0.000          0.000          0.259          0.749          1.000        561.244          0.750          1.008          0.751          0.000          2.998        146.551          0.000          0.047         3106.3          1.000
     21/08/1909            233          0.772          827.4         1245.6          1.000          1.000         10.400          0.000          1.819          0.373          0.359          0.388          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1326.428          1.000          0.000          0.000          0.000          0.000          0.000      62492.895          0.000          212.5          155.9        757.880          0.052          0.036          0.021          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.469          3.159          0.000          0.000          0.110          0.359          1.000        514.583          0.850          0.469          0.485          0.000          8.847        136.928          0.069          0.045         2073.4          1.000
     21/08/1910            233          0.873          942.0         1408.1          0.545          1.000         11.700          0.000          0.417          0.276          0.440          0.397          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1326.852          1.000          0.000          0.000          0.000          0.000          0.000      62490.785          0.004          205.1          159.8        730.324          0.038          0.045          0.025          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.502          3.924          0.000          0.000          0.196          0.724          1.000        527.429          0.975          0.920          0.502          0.000          6.427        137.352          0.000          0.046         2357.0          1.000
     21/08/1911            233          0.385          574.3          620.4          0.299          1.000          0.700          0.000          0.022          0.190          0.345          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1294.865          1.000          0.000          0.000          0.000          0.000          0.000      62496.574          0.003          224.8          163.1        681.540          0.022          0.033          0.013          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.061          2.949          0.000          0.000          0.030          0.174          1.000        480.100          0.775          0.203          0.061          0.000         49.074        105.365          0.000          0.044         1199.2          1.000
     21/08/1912            234          0.771          788.9         1244.0          0.958          1.000          0.000          0.000          0.691          0.347          0.446          0.398          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1338.789          1.000          0.000          0.000          0.000          0.000          0.000      62493.539          0.001          222.0          167.3        756.166          0.033          0.041          0.025          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.661          3.876          0.000          0.000          0.145          0.545          1.000        509.948          0.675          0.689          0.661          0.000          8.172        149.289          0.000          0.045         2033.8          1.000
     21/08/1913            233          1.081         1295.1         1743.9          0.550          1.000          0.000          0.000          0.546          0.290          0.431          0.416          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1333.579          1.000          0.000          0.000          0.000          0.000          0.000      62482.582          0.005          209.6          178.4        855.956          0.041          0.042          0.030          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.620          3.712          0.000          0.000          0.241          0.886          1.000        560.313          0.750          1.127          0.620          0.000          5.383        144.079          0.000          0.047         3047.6          1.000
     21/08/1914            233          0.633          701.8         1020.4          0.261          1.000          0.000          0.000          0.515          0.236          0.358          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1303.754          1.000          0.000          0.000          0.000          0.000          0.000      62494.887          0.005          212.5          180.2        666.349          0.049          0.037          0.012          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.177          4.079          0.000          0.000          0.114          0.564          1.000        498.745          0.625          0.679          0.177          0.000         15.974        114.254          0.000          0.045         1730.2          1.000
     21/08/1915            233          0.216          265.8          347.7          0.132          1.000          0.000          0.000          0.020          0.190          0.335          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1292.837          1.000          0.000          0.000          0.000          0.000          0.000      62499.266          0.002          221.4          181.3        655.629          0.022          0.026          0.006          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.032          4.236          0.000          0.000          0.019          0.222          1.000        414.714          0.675          0.240          0.032          0.000         43.078        103.337          0.000          0.041          616.6          1.000
     21/08/1916            234          1.171         1392.2         1888.1          1.000          0.997          4.000          0.000          1.516          0.517          0.415          0.408          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1362.935          1.000          0.000          0.000          0.000          0.000          0.000      62479.867          0.000          199.2          192.9        888.441          0.047          0.039          0.027          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.703          3.216          0.000          0.000          0.201          0.502          1.000        566.424          0.725          0.703          0.994          1.406          1.538        173.435          0.827          0.047         3281.1          1.000
     21/08/1917            233          0.473          599.3          762.3          0.331          1.000          0.000          0.000          2.145          0.226          0.347          0.386          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1301.941          1.000          0.000          0.000          0.000          0.000          0.000      62496.270          0.003          214.7          205.4        745.710          0.026          0.029          0.017          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.160          3.571          0.000          0.000          0.060          0.424          1.000        484.009          0.700          0.484          0.160          0.000         32.293        112.441          0.000          0.044         1367.0          1.000
     21/08/1918            233          0.316          438.2          509.2          0.732          1.000          0.000          0.000          0.486          0.285          0.339          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1307.762          1.000          0.000          0.000          0.000          0.000          0.000      62498.008          0.001          236.6          212.2        667.284          0.025          0.027          0.008          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.229          4.015          0.000          0.000          0.035          0.277          1.000        456.051          0.975          0.312          0.229          0.000         49.188        118.262          0.000          0.043          948.9          1.000
     21/08/1919            233          0.616          916.5          993.1          0.165          1.000          0.000          0.000          0.023          0.190          0.350          0.389          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1297.843          1.000          0.000          0.000          0.000          0.000          0.000      62491.277          0.005          221.2          218.8        769.908          0.024          0.028          0.019          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.110          3.760          0.000          0.000          0.101          0.569          1.000        524.688          0.700          0.670          0.110          0.000         38.007        108.343          0.000          0.046         1918.3          1.000
     21/08/1920            234          0.762          746.2         1229.0          1.000          1.000          0.600          0.000          0.654          0.347          0.425          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1330.528          1.000          0.000          0.000          0.000          0.000          0.000      62494.219          0.000          215.3          217.7        658.969          0.041          0.040          0.018          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.417          2.183          0.000          0.000          0.061          0.356          1.000        503.882          0.575          0.417          0.529          0.000          3.361        141.029          0.535          0.045         1975.6          1.000
     21/08/1921            233          1.006         1077.9         1622.7          1.000          0.996          0.000          0.000          0.505          0.320          0.469          0.448          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1353.489          1.000          0.000          0.000          0.000          0.000          0.000      62487.934          0.000          217.2          214.8        699.202          0.029          0.034          0.023          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.762          3.650          0.000          0.000          0.199          0.563          1.000        540.443          0.700          0.762          0.909          0.000          2.010        163.989          0.386          0.046         2701.1          1.000
     21/08/1922            233          0.354          338.8          571.6          0.533          1.000          0.000          0.000          0.500          0.255          0.350          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1304.877          1.000          0.000          0.000          0.000          0.000          0.000      62498.809          0.002          245.9          230.2        654.449          0.030          0.027          0.010          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.190          3.863          0.000          0.000          0.038          0.319          1.000        434.287          0.300          0.357          0.190          0.000         20.893        115.377          0.000          0.042          913.3          1.000
     21/08/1923            233          0.342          387.6          551.7          0.252          1.000          0.000          0.000          0.022          0.190          0.344          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1294.275          1.000          0.000          0.000          0.000          0.000          0.000      62498.441          0.003          246.1          231.7        665.682          0.029          0.028          0.009          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.051          2.516          0.000          0.000          0.019          0.184          1.000        445.544          0.775          0.203          0.051          0.000         32.647        104.775          0.000          0.043          943.6          1.000
     21/08/1924            234          0.503          593.9          811.0          0.276          1.000          0.000          0.000          2.749          0.223          0.347          0.384          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1300.775          1.000          0.000          0.000          0.000          0.000          0.000      62496.340          0.004          247.6          235.9        720.003          0.037          0.030          0.016          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.142          4.093          0.000          0.000          0.081          0.434          1.000        483.166          0.850          0.515          0.142          0.000         25.851        111.275          0.000          0.044         1411.0          1.000
     21/08/1925            233          0.586          643.0          945.2          0.714          1.000          6.100          0.000          0.913          0.337          0.353          0.384          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1318.986          1.000          0.000          0.000          0.000          0.000          0.000      62495.707          0.002          251.7          241.2        722.710          0.043          0.031          0.017          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.382          3.607          0.000          0.000          0.093          0.442          1.000        490.521          1.000          0.536          0.382          0.000         16.756        129.486          0.000          0.044         1591.3          1.000
     21/08/1926            233          0.454          554.2          731.8          0.115          1.000          0.000          0.000          0.023          0.190          0.348          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1295.285          1.000          0.000          0.000          0.000          0.000          0.000      62496.812          0.004          260.2          240.5        670.540          0.034          0.032          0.012          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.066          3.924          0.000          0.000          0.070          0.500          1.000        476.864          1.000          0.570          0.066          0.000         30.074        105.785          0.000          0.044         1292.8          1.000
     21/08/1927            233          0.779          956.5         1256.1          0.283          1.000          0.000          0.000          0.340          0.205          0.376          0.401          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1307.904          1.000          0.000          0.000          0.000          0.000          0.000      62490.500          0.006          235.0          248.6        829.936          0.032          0.033          0.028          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.261          4.040          0.000          0.000          0.155          0.765          1.000        528.962          0.625          0.921          0.261          0.000         18.708        118.404          0.000          0.046         2222.1          1.000
     21/08/1928            234          1.026         1268.9         1655.0          0.294          1.000          0.000          0.000          0.509          0.228          0.385          0.412          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1316.266          1.000          0.000          0.000          0.000          0.000          0.000      62483.277          0.008          218.4          257.9        864.703          0.037          0.035          0.033          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.387          4.329          0.000          0.000          0.289          1.030          1.000        558.140          0.950          1.319          0.387          0.000          9.088        126.766          0.000          0.047         2936.3          1.000
     21/08/1929            233          0.590          707.3          951.4          0.252          1.000          0.000          0.000          0.317          0.204          0.355          0.394          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1302.394          1.000          0.000          0.000          0.000          0.000          0.000      62494.805          0.005          219.5          262.6        769.418          0.031          0.032          0.024          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.176          4.317          0.000          0.000          0.117          0.582          1.000        499.479          0.850          0.699          0.176          0.000         23.246        112.894          0.000          0.045         1666.1          1.000
     21/08/1930            233          0.855          960.1         1378.2          1.000          1.000         16.000          0.000          1.047          0.339          0.377          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1322.132          1.000          0.000          0.000          0.000          0.000          0.000      62490.430          0.000          217.9          261.0        670.995          0.059          0.043          0.016          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.290          1.910          0.000          0.000          0.061          0.229          1.000        528.213          0.925          0.290          0.419          0.000          8.514        132.632          0.889          0.046         2338.8          1.000
     21/08/1931            233          0.531          650.4          856.8          0.091          1.000          0.000          0.000          0.024          0.190          0.350          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1295.305          1.000          0.000          0.000          0.000          0.000          0.000      62495.609          0.005          233.5          259.9        660.206          0.044          0.036          0.010          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.065          4.282          0.000          0.000          0.098          0.617          1.000        491.583          0.775          0.715          0.065          0.000         27.127        105.805          0.000          0.044         1515.4          1.000
     21/08/1932            234          0.593          748.8          956.2          0.198          1.000          0.000          0.000          0.398          0.196          0.357          0.384          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1298.134          1.000          0.000          0.000          0.000          0.000          0.000      62494.180          0.005          234.2          263.9        688.091          0.039          0.036          0.015          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.106          3.867          0.000          0.000          0.098          0.438          1.000        504.916          0.875          0.536          0.106          0.000         26.560        108.634          0.000          0.045         1713.0          1.000
     21/08/1933            233          0.496          513.5          799.7          1.000          0.994         10.900          0.000          0.908          0.340          0.349          0.383          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1318.502          1.000          0.000          0.000          0.000          0.000          0.000      62497.262          0.000          247.6          267.1        708.990          0.037          0.029          0.015          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.147          1.328          0.000          0.000          0.013          0.134          1.000        469.799          0.375          0.147          0.371          0.000         18.920        129.002          1.000          0.043         1313.4          1.000
     21/08/1934            233          1.206         1453.0         1945.8          0.872          1.000          0.000          0.000          1.563          0.371          0.426          0.421          0.304          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1346.694          1.000          0.000          0.000          0.000          0.000          0.000      62478.070          0.002          217.3          292.7        919.340          0.038          0.035          0.035          0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.804          3.394          0.000          0.000          0.225          0.697          1.000        572.697          0.425          0.922          0.804          0.000          2.000        157.194          0.000          0.047         3402.1          1.000
     21/08/1935            233          0.412          474.4          664.4          0.243          1.000          0.000          0.000          0.477          0.212          0.341          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1297.760          1.000          0.000          0.000          0.000          0.000          0.000      62497.664          0.003          231.9          299.9        708.933          0.037          0.028          0.014          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.100          3.941          0.000          0.000          0.053          0.360          1.000        462.975          0.650          0.413          0.100          0.000         27.561        108.260          0.000          0.043         1144.0          1.000
     21/08/1936            234          0.527          545.2          850.5          0.282          1.000          0.000          0.000          0.493          0.242          0.352          0.386          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1305.021          1.000          0.000          0.000          0.000          0.000          0.000      62496.914          0.004          242.1          301.3        735.886          0.038          0.029          0.017          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.200          3.657          0.000          0.000          0.081          0.630          1.000        475.376          0.775          0.711          0.200          0.000         15.837        115.521          0.000          0.044         1402.1          1.000
     21/08/1937            233          0.657          776.8         1059.7          0.245          1.000          0.700          0.000          0.350          0.216          0.350          0.397          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1304.571          1.000          0.000          0.000          0.000          0.000          0.000      62493.734          0.005          221.7          306.0        858.891          0.032          0.031          0.029          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.214          3.817          0.000          0.000          0.127          0.747          1.000        508.461          1.000          0.874          0.214          0.000         20.003        115.071          0.000          0.045         1844.9          1.000
