Summary_file = p0N50c_h.sum
Title = p0N50
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            104     13/04/1952       1000.300              77.675            489.851          3.932          2.571          2.011          1.932          1.345          1.368          1.353          1.340          1.328          1.314          0.000          0.046          5.256          0.430          0.278         13.971         37.935       1322.882         429.920          0.156          0.244          0.265          0.278          0.287          0.293          0.298          0.300          0.300          0.300        477.922         94.278          0.148          0.148                 0.481                 0.478                 0.266             45       1122.371       3841.162          0.265          5.052       1700.000         60.181          1.120          1.330          0.567          0.260          0.106          0.020          0.033          0.087          0.332          1.402         39.920         40.362              ?              ?              ?
           1953            109     19/04/1953        918.900              42.351            387.136          3.753          2.390          1.965          1.936          1.350          1.365          1.353          1.335          1.323          1.310          0.000          0.037         14.472          0.496          1.041         31.201         50.058       1319.222         457.603          0.217          0.283          0.292          0.299          0.300          0.300          0.300          0.300          0.300          0.301        499.364        111.364          0.000          0.000                 0.367                 0.364                 0.235             49       1286.034       3719.264          0.291          6.042       1700.000         54.962          2.346          1.661          1.429          2.119          1.658          1.277          1.061          0.963          0.954          1.004         39.237         22.828              ?              ?              ?
           1954            100     10/04/1954        668.500              34.792            277.157          3.504          2.393          1.953          1.932          1.334          1.359          1.333          1.312          1.301          1.288          0.000          0.042         26.075          0.436          2.024         45.909         53.756       1315.117         363.398          0.202          0.264          0.277          0.287          0.294          0.298          0.300          0.300          0.300          0.300        490.233        102.233          0.015          0.015                 0.390                 0.388                 0.256             39       1119.188       3551.069          0.269          5.688       1700.000         53.038          4.669          2.317          1.772          2.985          3.005          2.736          2.573          2.308          2.000          1.709         38.618         27.577              ?              ?              ?
           1955             95     05/04/1955       1006.700              83.244            481.110          3.959          2.329          1.930          1.917          1.290          1.314          1.292          1.277          1.267          1.256          0.000          0.036         11.252          0.478          1.757         40.764         53.354       1310.235         429.591          0.192          0.268          0.280          0.290          0.296          0.299          0.300          0.300          0.300          0.300        490.815        103.664          0.000          0.000                 0.394                 0.392                 0.301             35       1244.006       3976.384          0.301          5.580       1700.000         60.043          3.193          1.933          1.308          1.144          0.523          0.225          0.192          0.321          0.720          1.692         38.218         40.620              ?              ?              ?
           1956            102     11/04/1956       1005.400              70.879            435.463          4.725          2.322          1.920          1.920          1.299          1.325          1.301          1.282          1.272          1.261          0.000          0.025         16.775          0.473          1.038         26.182         57.967       1306.453         468.912          0.196          0.271          0.282          0.291          0.296          0.299          0.300          0.300          0.300          0.300        492.260        104.684          0.000          0.000                 0.379                 0.376                 0.310             44       1465.049       4247.629          0.347          6.460       1700.000         64.719          2.358          1.448          1.384          2.494          2.116          1.710          1.425          1.279          1.254          1.307         37.783         32.160              ?              ?              ?
           1957             97     07/04/1957       1059.200              62.974            489.270          4.538          2.380          1.920          1.915          1.271          1.298          1.273          1.254          1.244          1.235          0.000          0.024         18.650          0.502          1.017         25.278         63.495       1303.446         483.498          0.188          0.264          0.278          0.289          0.295          0.299          0.300          0.300          0.300          0.300        489.620        102.840          0.000          0.000                 0.399                 0.396                 0.331             38       1259.363       3567.376          0.288          5.542       1700.000         52.582          2.657          1.925          1.628          2.623          2.191          1.758          1.498          1.396          1.429          1.543         37.323         33.192              ?              ?              ?
           1958            102     12/04/1958        811.400              68.362            347.650          5.222          2.474          1.976          1.951          1.287          1.306          1.280          1.262          1.252          1.241          0.000          0.016         20.828          0.655          0.564         14.773         61.861       1299.865         387.491          0.235          0.265          0.272          0.282          0.290          0.295          0.300          0.300          0.300          0.300        490.353        102.353          0.000          0.000                 0.362                 0.359                 0.288             43       1298.808       3998.516          0.303          6.359       1700.000         59.818          4.120          1.930          1.159          1.746          1.813          1.743          1.947          2.056          2.134          2.179         37.105         36.114              ?              ?              ?
           1959            118     28/04/1959        797.300              36.070            335.486          4.823          2.606          2.043          1.983          1.295          1.303          1.281          1.265          1.255          1.244          0.000          0.021         15.604          0.580          0.828         21.039         68.191       1297.746         425.156          0.144          0.229          0.250          0.263          0.273          0.281          0.288          0.295          0.300          0.300        462.431         80.050          0.000          0.000                 0.365                 0.362                 0.249             57        912.171       3761.424          0.231          6.288       1700.000         59.133          3.540          1.714          1.184          1.197          0.811          0.542          0.898          1.304          1.878          2.536         37.119         36.654              ?              ?              ?
           1960             99     08/04/1960        663.400              31.649            286.194          4.308          2.415          1.942          1.923          1.247          1.272          1.244          1.230          1.222          1.212          0.000          0.034         21.680          0.520          1.814         41.875         75.011       1296.424         329.488          0.186          0.267          0.281          0.291          0.298          0.300          0.300          0.300          0.300          0.300        491.115        104.481          0.059          0.059                 0.410                 0.408                 0.240             39       1159.877       3817.562          0.271          6.276       1700.000         58.484          3.640          2.275          1.709          2.551          2.277          1.872          1.912          1.888          1.819          1.738         36.843         29.091              ?              ?              ?
           1961             86     27/03/1961        990.100              44.663            442.940          5.311          2.326          1.890          1.903          1.220          1.246          1.221          1.204          1.196          1.188          0.000          0.019         18.448          0.827          0.822         19.699         68.214       1293.473         456.633          0.245          0.287          0.294          0.299          0.300          0.300          0.300          0.300          0.300          0.301        502.641        114.641          0.000          0.000                 0.377                 0.374                 0.258             30       1618.821       4414.414          0.381          7.013       1700.000         67.985          4.294          2.547          2.076          2.436          1.520          1.067          0.947          1.013          1.173          1.375         36.615         36.516              ?              ?              ?
