Summary_file = p60N250c_h.sum
Title = p60N250
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.588            470.283         35.498          2.951          2.156          2.051          1.352          1.328          1.316          1.310          1.304          1.293          0.000          0.054         31.918          0.359          0.323         15.554         37.698       1322.705         395.821          0.100          0.200          0.201          0.202          0.204          0.208          0.245          0.272          0.290          0.297        393.920         15.920          0.103          0.103                 0.455                 0.477                 0.439             43       5587.642      13819.582          1.258         18.337       1700.000        162.981          3.045          1.543          1.386          2.493          2.201          1.799          2.862          3.743          5.246          7.601         56.834        123.792              ?              ?              ?
           1953            108     18/04/1953        918.900              45.723            290.487         27.490          2.764          2.063          1.978          1.364          1.415          1.400          1.375          1.335          1.311          0.000          0.124         49.017          0.866          4.420        147.726         85.855       1323.097         396.898          0.226          0.278          0.286          0.289          0.284          0.264          0.280          0.292          0.298          0.300        480.377         92.377          0.018          0.018                 0.363                 0.360                 0.483             49       6154.197      15442.433          1.692         19.436       1700.000        166.874          3.175          2.282          2.704          8.315          9.928          7.632          5.914          4.146          2.851          2.069         79.082         53.376              ?              ?              ?
           1954             97     07/04/1954        668.500              47.652            181.334         29.640          2.871          2.196          2.169          1.489          1.457          1.423          1.362          1.313          1.282          0.000          0.168         49.221          0.838          5.458        216.400        124.933       1326.106         327.640          0.156          0.214          0.220          0.222          0.228          0.236          0.261          0.280          0.293          0.298        422.546         38.981          0.093          0.093                 0.384                 0.381                 0.837             36       6035.503      16666.469          1.684         20.516       1700.000        173.578          5.727          2.728          3.186          8.928          9.424          6.916          5.070          3.339          2.252          1.650         97.279         44.833              ?              ?              ?
           1955             92     02/04/1955       1006.700              84.016            420.176         28.128          2.780          2.177          2.176          1.471          1.433          1.397          1.342          1.291          1.256          0.000          0.171         36.127          1.273          5.511        228.979        155.503       1332.202         366.596          0.182          0.241          0.250          0.254          0.257          0.252          0.264          0.283          0.295          0.299        448.042         61.880          0.053          0.053                 0.386                 0.383                 0.809             32       6184.806      16557.605          2.142         20.439       1700.000        176.624          6.238          2.545          2.256          3.800          3.076          2.082          2.512          3.074          4.325          6.219        114.540         91.888              ?              ?              ?
           1956             97     06/04/1956       1000.800             100.153            302.537         28.581          2.798          2.154          2.159          1.461          1.445          1.406          1.348          1.295          1.258          0.000          0.138         83.862          1.200          4.301        182.080        162.864       1339.691         408.253          0.202          0.257          0.266          0.272          0.278          0.283          0.293          0.298          0.300          0.300        477.243         89.243          0.034          0.034                 0.368                 0.365                 0.999             39       6273.904      15847.562          2.438         19.731       1700.000        182.290          5.320          2.351          2.954          9.541         13.038         14.262         13.211         10.435          7.522          5.229        132.025         90.596              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.497            398.269         36.369          2.838          2.140          2.138          1.418          1.410          1.374          1.329          1.277          1.234          0.000          0.199         89.962          1.213          4.523        194.571        167.910       1346.833         442.088          0.153          0.219          0.228          0.233          0.241          0.251          0.277          0.291          0.298          0.300        438.115         54.830          0.140          0.140                 0.388                 0.386                 0.980             35       5660.484      14050.562          1.774         17.726       1700.000        143.657          5.095          2.916          3.749         11.643         14.295         14.079         13.020         10.629          8.238          6.300        148.250        108.275              ?              ?              ?
           1958            101     11/04/1958        815.700              80.833            307.286         38.611          3.025          2.237          2.214          1.434          1.400          1.370          1.324          1.279          1.249          0.000          0.146         89.765          1.018          3.940        170.347        168.406       1353.493         348.418          0.209          0.202          0.203          0.203          0.206          0.213          0.251          0.277          0.292          0.298        409.334         21.334          0.159          0.159                 0.353                 0.355                 0.976             43       5638.660      14530.049          1.350         18.709       1700.000        167.303          8.138          2.918          3.725         11.396         13.365         12.856         12.439         10.449          8.206          6.272        167.826        102.114              ?              ?              ?
           1959            117     27/04/1959        797.300              34.249            295.388         42.225          3.095          2.267          2.233          1.460          1.425          1.396          1.340          1.277          1.243          0.000          0.188        108.849          1.106          6.106        235.381        194.317       1360.795         402.963          0.100          0.200          0.204          0.205          0.209          0.217          0.252          0.277          0.291          0.298        400.060         22.058          0.122          0.122                 0.362                 0.360                 0.478             56       3879.388      11098.727          0.876         16.456       1700.000        149.319         21.653         10.549         10.985         17.759         12.166          8.312          8.010          7.337          6.511          5.567        186.015         78.668              ?              ?              ?
           1960            106     15/04/1960        663.400              30.956            240.405         43.523          2.925          2.186          2.167          1.430          1.433          1.388          1.313          1.267          1.224          0.000          0.159        141.874          1.547          6.304        197.709        203.010       1367.907         314.195          0.286          0.265          0.229          0.227          0.221          0.229          0.260          0.281          0.293          0.298        439.739         51.739          0.079          0.079                 0.401                 0.418                 0.352             46       5278.275      11725.364          1.125         16.005       1700.000        140.338          9.432          8.024          8.529         25.274         26.027         21.502         17.363         12.280          8.196          5.248        203.001        104.869              ?              ?              ?
           1961             85     26/03/1961        989.300              51.499            272.424         35.244          2.894          2.172          2.187          1.410          1.371          1.311          1.261          1.236          1.203          0.000          0.076        123.552          1.817          2.549         83.069        166.111       1376.440         396.326          0.271          0.287          0.290          0.291          0.291          0.294          0.298          0.300          0.300          0.300        499.412        111.412          0.000          0.000                 0.383                 0.380                 0.397             29       5753.769      15754.899          2.678         19.568       1700.000        182.057          8.582          6.076          6.843         18.467         21.628         20.113         15.882         11.641          8.379          5.941        219.625        125.373              ?              ?              ?
           1962             98     08/04/1962        873.400              44.080            330.777         40.337          2.996          2.198          2.224          1.395          1.351          1.313          1.268          1.226          1.190          0.000          0.237        105.451          1.393          3.389        132.380        170.841       1384.714         407.473          0.248          0.256          0.256          0.221          0.204          0.207          0.243          0.270          0.288          0.297        421.946         33.946          0.095          0.095                 0.353                 0.381                 0.989             40       5292.787      14129.147          1.624         17.765       1700.000        160.877         12.079         11.331         15.858         27.353         16.489          8.494          5.628          3.757          2.606          1.856        234.697         64.352              ?              ?              ?
           1963             95     05/04/1963       1051.300             179.982            418.341         40.554          2.956          2.193          2.223          1.350          1.326          1.290          1.247          1.198          1.172          0.000          0.157         75.507          1.370          3.970        152.747        184.561       1392.457         362.158          0.193          0.246          0.221          0.212          0.218          0.228          0.262          0.284          0.295          0.299        425.624         38.296          0.040          0.040                 0.387                 0.384                 0.966             33       5788.414      15401.156          1.787         19.131       1700.000        158.234          8.994          3.790          2.337          6.357          8.190          8.631         10.010          9.808          9.102          8.287        246.271        132.081              ?              ?              ?
           1964            102     11/04/1964        670.000              45.463            181.584         44.858          3.058          2.233          2.240          1.396          1.356          1.326          1.273          1.207          1.169          0.000          0.288        107.884          1.349          8.631        360.731        224.377       1399.839         314.089          0.100          0.200          0.202          0.203          0.206          0.214          0.250          0.276          0.291          0.298        397.757         19.757          1.363          1.363                 0.342                 0.349                 0.922             47       3516.800      10270.629          0.808         15.358       1700.000        151.537         13.483          8.936         11.204         23.250         18.984         12.879          8.756          5.339          3.133          1.920        258.974         52.480              ?              ?              ?
           1965            106     16/04/1965        903.200              90.335            467.497         45.319          2.995          2.139          2.111          1.303          1.320          1.299          1.234          1.182          1.158          0.000          0.208         94.752          1.478          8.051        247.802        220.046       1406.161         330.465          0.100          0.200          0.200          0.200          0.200          0.202          0.235          0.262          0.284          0.295        385.454          7.454          0.045          0.045                 0.290                 0.395                 0.407             46       2972.715       9840.280          1.021         15.371       1700.000        175.296         24.497          8.521          6.095          9.943          7.006          5.034          6.025          7.055          9.012         11.565        271.532        125.575              ?              ?              ?
           1966            104     14/04/1966        830.000              52.903            284.719         40.561          2.887          2.125          2.086          1.306          1.369          1.313          1.282          1.229          1.178          0.000          0.136        131.071          2.299          5.693        158.120        204.982       1412.723         317.385          0.250          0.286          0.292          0.295          0.295          0.287          0.273          0.288          0.296          0.299        489.590        101.590          0.019          0.019                 0.380                 0.413                 0.989             43       5668.474      14744.902          2.047         18.479       1700.000        141.670          5.633          3.917          4.884         16.887         25.028         26.045         19.501         14.071          9.286          5.821        284.514        110.919              ?              ?              ?
           1967            127     07/05/1967        841.400              50.273            367.590         46.901          3.164          2.279          2.311          1.443          1.397          1.356          1.269          1.211          1.179          0.000          0.121        125.317          1.424          3.896        137.081        191.822       1421.330         401.204          0.100          0.200          0.200          0.200          0.201          0.203          0.239          0.267          0.287          0.296        388.847         10.847          0.456          0.456                 0.315                 0.356                 0.971             68       4842.749      12184.104          1.130         16.930       1700.000        165.333         14.700          7.850          8.410         17.410         15.451         13.083         13.731         12.873         11.640         10.169        298.450        140.307              ?              ?              ?
