ApsimVersion = 6.1
Title = lucerne Sample Simulation
            day           year            lai        biomass  green_biomass
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)
            150           1988          0.000            0.0            0.0
            151           1988          0.000            0.0            0.0
            152           1988          0.000            0.0            0.0
            153           1988          0.000            0.0            0.0
            154           1988          0.000            0.0            0.0
            155           1988          0.000            0.0            0.0
            156           1988          0.000            0.0            0.0
            157           1988          0.000            0.0            0.0
            158           1988          0.000            0.0            0.0
            159           1988          0.000           10.0           10.0
            160           1988          0.000           10.0           10.0
            161           1988          0.000           10.0           10.0
            162           1988          0.000           10.0           10.0
            163           1988          0.000           10.1           10.1
            164           1988          0.000           10.1           10.1
            165           1988          0.001           10.1           10.1
            166           1988          0.001           10.2           10.2
            167           1988          0.001           10.2           10.2
            168           1988          0.001           10.3           10.3
            169           1988          0.001           10.3           10.3
            170           1988          0.001           10.4           10.4
            171           1988          0.001           10.5           10.5
            172           1988          0.002           10.6           10.6
            173           1988          0.002           10.7           10.7
            174           1988          0.002           10.9           10.9
            175           1988          0.003           11.0           11.0
            176           1988          0.003           11.2           11.2
            177           1988          0.004           11.4           11.4
            178           1988          0.005           11.7           11.7
            179           1988          0.006           12.0           12.0
            180           1988          0.007           12.4           12.4
            181           1988          0.008           12.9           12.9
            182           1988          0.010           13.5           13.5
            183           1988          0.011           14.1           14.1
            184           1988          0.013           14.7           14.7
            185           1988          0.014           15.1           15.1
            186           1988          0.015           15.5           15.5
            187           1988          0.017           16.1           16.1
            188           1988          0.019           17.1           17.1
            189           1988          0.023           18.3           18.3
            190           1988          0.026           19.8           19.8
            191           1988          0.031           21.6           21.6
            192           1988          0.036           23.2           23.2
            193           1988          0.039           24.4           24.4
            194           1988          0.043           25.9           25.9
            195           1988          0.050           28.4           28.4
            196           1988          0.058           31.5           31.5
            197           1988          0.068           35.3           35.3
            198           1988          0.079           39.5           39.5
            199           1988          0.092           44.6           44.6
            200           1988          0.109           51.1           51.1
            201           1988          0.130           59.1           59.1
            202           1988          0.152           67.8           67.8
            203           1988          0.172           75.5           75.5
            204           1988          0.191           82.7           82.7
            205           1988          0.218           95.2           95.2
            206           1988          0.243          109.8          109.8
            207           1988          0.275          126.9          126.9
            208           1988          0.319          146.9          146.9
            209           1988          0.347          167.6          167.6
            210           1988          0.377          191.9          191.9
            211           1988          0.409          214.0          214.0
            212           1988          0.450          239.0          239.0
            213           1988          0.486          269.4          269.4
            214           1988          0.522          300.5          300.5
            215           1988          0.563          330.7          330.7
            216           1988          0.610          367.0          367.0
            217           1988          0.658          404.3          404.3
            218           1988          0.707          441.5          441.5
            219           1988          0.750          476.3          476.3
            220           1988          0.774          518.0          518.0
            221           1988          0.796          561.5          561.5
            222           1988          0.815          610.0          610.0
            223           1988          0.840          661.4          661.4
            224           1988          0.875          713.9          713.9
            225           1988          0.910          765.6          765.6
            226           1988          0.943          819.8          819.8
            227           1988          0.977          875.0          875.0
            228           1988          1.014          927.4          927.4
            229           1988          1.058          982.0          982.0
            230           1988          1.105         1035.4         1035.4
            231           1988          1.160         1082.5         1082.5
            232           1988          1.215         1129.6         1129.6
            233           1988          1.271         1184.0         1184.0
            234           1988          1.336         1232.3         1232.3
            235           1988          1.402         1274.9         1274.9
            236           1988          1.460         1326.4         1326.4
            237           1988          1.495         1382.8         1382.8
            238           1988          1.532         1454.5         1454.5
            239           1988          1.579         1523.1         1523.1
            240           1988          1.632         1571.0         1571.0
            241           1988          1.682         1626.7         1626.7
            242           1988          1.719         1707.2         1707.2
            243           1988          1.761         1787.6         1787.6
            244           1988          1.808         1832.0         1832.0
            245           1988          1.860         1873.4         1873.4
            246           1988          1.919         1939.0         1939.0
            247           1988          1.986         2018.8         2018.8
            248           1988          2.056         2086.2         2086.2
            249           1988          2.115         2131.0         2131.0
            250           1988          2.176         2189.2         2189.2
            251           1988          2.233         2240.4         2240.4
            252           1988          2.290         2325.1         2325.1
            253           1988          2.344         2402.1         2402.1
            254           1988          2.405         2476.7         2476.7
            255           1988          2.478         2550.0         2550.0
            256           1988          2.543         2603.8         2603.8
            257           1988          2.603         2687.1         2687.1
            258           1988          2.637         2718.5         2718.5
            259           1988          2.694         2791.8         2791.8
            260           1988          2.751         2868.5         2868.5
            261           1988          2.819         2965.3         2965.3
            262           1988          2.882         3061.8         3061.8
            263           1988          2.930         3151.0         3151.0
            264           1988          2.970         3235.5         3235.5
            265           1988          3.018         3325.4         3325.4
            266           1988          3.071         3413.7         3412.5
            267           1988          3.130         3496.9         3491.0
            268           1988          3.193         3576.4         3561.7
            269           1988          3.252         3656.6         3629.1
            270           1988          3.310         3731.2         3687.0
            271           1988          3.365         3784.7         3720.4
            272           1988          3.423         3847.8         3760.3
            273           1988          3.469         3921.1         3806.9
            274           1988          3.512         3989.2         3846.1
            275           1988          3.497         4044.9         3870.4
            276           1988          0.000          634.5          608.5
            277           1988          0.001          633.3          608.5
            278           1988          0.001          632.2          608.7
            279           1988          0.002          631.3          608.9
            280           1988          0.003          630.6          609.3
            281           1988          0.005          630.3          610.2
            282           1988          0.009          630.7          611.5
            283           1988          0.015          632.2          613.9
            284           1988          0.027          635.5          618.2
            285           1988          0.047          642.3          625.9
            286           1988          0.083          655.1          639.4
            287           1988          0.144          677.4          662.6
            288           1988          0.236          712.6          698.5
            289           1988          0.337          766.2          752.9
            290           1988          0.432          852.1          839.4
            291           1988          0.544          953.3          941.3
            292           1988          0.635         1078.8         1067.3
            293           1988          0.732         1219.9         1209.0
            294           1988          0.822         1374.2         1363.8
            295           1988          0.899         1524.7         1514.8
            296           1988          0.993         1633.7         1624.4
            297           1988          1.105         1765.2         1756.3
            298           1988          1.192         1871.7         1863.2
            299           1988          1.286         2015.3         2007.3
            300           1988          1.381         2175.7         2168.1
            301           1988          1.484         2345.1         2337.9
            302           1988          1.553         2487.6         2476.3
            303           1988          1.622         2608.2         2592.9
            304           1988          1.718         2730.7         2715.5
            305           1988          1.762         2843.4         2827.3
            306           1988          0.000          592.7          588.9
            307           1988          0.000          592.5          588.9
            308           1988          0.001          592.5          589.0
            309           1988          0.001          592.5          589.3
            310           1988          0.002          592.8          589.7
            311           1988          0.003          593.0          590.0
            312           1988          0.006          593.7          590.9
            313           1988          0.011          595.5          592.8
            314           1988          0.021          599.1          596.6
            315           1988          0.039          605.7          603.3
            316           1988          0.071          617.5          615.2
            317           1988          0.127          638.6          636.5
            318           1988          0.214          675.6          673.5
            319           1988          0.308          737.4          735.4
            320           1988          0.412          825.3          823.5
            321           1988          0.479          903.2          901.4
            322           1988          0.550         1021.7         1020.0
            323           1988          0.644         1158.1         1156.5
            324           1988          0.723         1303.8         1301.2
            325           1988          0.819         1435.7         1433.3
            326           1988          0.908         1572.4         1568.7
            327           1988          1.004         1705.0         1700.5
            328           1988          1.038         1795.3         1782.5
            329           1988          1.076         1883.2         1862.4
            330           1988          1.119         1975.9         1948.2
            331           1988          1.158         2059.8         2024.4
            332           1988          1.217         2150.0         2109.6
            333           1988          1.254         2232.0         2184.1
            334           1988          1.287         2299.3         2242.3
            335           1988          1.309         2351.7         2283.8
            336           1988          1.326         2406.4         2328.7
            337           1988          0.000          563.4          545.7
            338           1988          0.001          562.5          545.8
            339           1988          0.001          561.8          545.9
            340           1988          0.002          561.3          546.1
            341           1988          0.003          561.0          546.7
            342           1988          0.005          561.0          547.3
            343           1988          0.007          561.2          548.2
            344           1988          0.011          562.1          549.8
            345           1988          0.020          564.6          552.9
            346           1988          0.034          569.4          558.3
            347           1988          0.057          577.6          567.0
            348           1988          0.101          593.4          583.4
            349           1988          0.176          621.9          612.4
            350           1988          0.279          666.8          657.7
            351           1988          0.388          713.6          705.0
            352           1988          0.482          752.8          744.7
            353           1988          0.578          804.0          796.2
            354           1988          0.699          903.7          896.3
            355           1988          0.816         1011.7         1004.7
            356           1988          0.927         1120.7         1114.0
            357           1988          1.047         1233.7         1227.4
            358           1988          1.160         1358.2         1352.2
            359           1988          1.278         1475.0         1469.3
            360           1988          1.376         1597.7         1591.4
            361           1988          1.476         1713.0         1706.0
            362           1988          1.608         1824.7         1818.1
            363           1988          1.646         1930.4         1918.9
            364           1988          0.000          538.9          535.3
            365           1988          0.000          538.7          535.3
            366           1988          0.001          538.7          535.5
              1           1989          0.001          538.8          535.7
              2           1989          0.002          538.9          536.0
              3           1989          0.004          539.4          536.7
              4           1989          0.007          540.4          537.8
              5           1989          0.012          542.1          539.6
              6           1989          0.018          544.4          542.0
              7           1989          0.031          549.0          546.7
              8           1989          0.055          557.7          555.5
              9           1989          0.093          572.0          570.0
             10           1989          0.147          592.7          590.8
             11           1989          0.230          624.9          623.1
             12           1989          0.337          686.8          685.1
             13           1989          0.451          767.2          765.5
             14           1989          0.559          859.2          857.6
             15           1989          0.670          971.7          970.2
             16           1989          0.781         1095.5         1094.0
             17           1989          0.888         1231.5         1230.1
             18           1989          0.959         1340.1         1336.1
             19           1989          1.023         1432.9         1425.6
