APSIM output file, version = 5.3
Title = oryza Sample Simulation - potential
           year            day   plant_status      crop_type        cropsta            dae            dvs            dvr             hu         lrstrs         ldstrs         lestrs           pcew         tnsoil           nflv           fnlv           nacr           ancr           anso           anlv         rnstrs           wagt            wso            wst           wlvg           wlvd           dtga            gcr           rlai           ssga            zrt            eff            etd           etrd           etae            trc
           1992             11          alive           rice              2              8          0.105          0.013         16.250          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         54.398          0.000         21.761         32.637          0.000         33.835         16.646          0.295          0.000          0.080          0.448          0.416          0.312          0.104          0.000
           1992             12          alive           rice              2              9          0.119          0.013         16.950          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         64.977          0.000         25.993         38.984          0.000         38.519         18.848          0.338          0.000          0.090          0.444          0.458          0.343          0.114          0.000
           1992             13          alive           rice              2             10          0.132          0.013         17.250          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         78.745          0.000         31.500         47.245          0.000         49.298         24.199          0.387          0.000          0.100          0.440          0.635          0.476          0.159          0.000
           1992             14          alive           rice              2             11          0.144          0.012         16.100          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         94.208          0.000         37.685         56.523          0.000         54.626         26.813          0.440          0.000          0.110          0.448          0.617          0.463          0.154          0.000
           1992             15          alive           rice              3             12          0.157          0.012         15.850          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         32.436          0.000         12.975         19.461          0.000         71.637         35.380          0.055          0.000          0.060          0.443          1.080          0.810          0.270          0.000
           1992             16          alive           rice              4             13          0.157          0.000         16.050          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         35.074          0.000         14.030         21.044          0.000          9.752          4.464          0.055          0.000          0.070          0.442          0.433          0.325          0.108          0.015
           1992             17          alive           rice              4             14          0.157          0.000         16.100          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         37.662          0.000         15.065         22.597          0.000          9.683          4.379          0.055          0.000          0.080          0.441          0.451          0.338          0.113          0.015
           1992             18          alive           rice              4             15          0.157          0.000         16.500          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         40.092          0.000         16.037         24.055          0.000          9.291          4.111          0.063          0.000          0.090          0.440          0.408          0.306          0.102          0.014
           1992             19          alive           rice              4             16          0.157          0.000         16.800          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         42.669          0.000         17.068         25.601          0.000          9.889          4.360          0.072          0.000          0.100          0.440          0.357          0.268          0.089          0.014
           1992             20          alive           rice              4             17          0.170          0.013         16.867          1.000          1.000          1.000          1.000      10000.000          0.596          0.025          0.000          0.000          0.000          0.000          1.000         46.048          0.000         18.419         27.628          0.000         12.621          5.717          0.082          0.000          0.110          0.434          0.543          0.407          0.136          0.024
           1992             21          alive           rice              4             18          0.184          0.014         18.000          1.000          1.000          1.000          1.000      10000.000          0.677          0.025          0.000          0.000          0.000          0.000          1.000         50.110          0.000         20.044         30.066          0.000         14.928          6.785          0.095          0.000          0.120          0.434          0.437          0.328          0.109          0.022
           1992             22          alive           rice              4             19          0.197          0.013         17.250          1.000          1.000          1.000          1.000      10000.000          0.755          0.025          0.000          0.000          0.000          0.000          1.000         54.867          0.000         21.947         32.920          0.000         17.023          7.842          0.108          0.000          0.130          0.439          0.395          0.296          0.099          0.023
           1992             23          alive           rice              4             20          0.210          0.013         17.200          1.000          1.000          1.000          1.000      10000.000          0.832          0.025          0.000          0.000          0.000          0.000          1.000         60.903          0.000         24.361         36.541          0.000         21.008          9.822          0.124          0.000          0.140          0.437          0.482          0.361          0.120          0.032
           1992             24          alive           rice              4             21          0.224          0.013         17.400          1.000          1.000          1.000          1.000      10000.000          0.911          0.025          0.000          0.000          0.000          0.000          1.000         67.630          0.000         27.052         40.578          0.000         23.165         10.812          0.143          0.000          0.150          0.436          0.465          0.349          0.116          0.035
           1992             25          alive           rice              4             22          0.237          0.013         17.300          1.000          1.000          1.000          1.000      10000.000          0.988          0.025          0.000          0.000          0.000          0.000          1.000         74.846          0.000         29.939         44.907          0.000         24.627         11.453          0.164          0.000          0.160          0.438          0.424          0.318          0.106          0.037
           1992             26          alive           rice              4             23          0.251          0.014         18.305          1.000          1.000          1.000          1.000      10000.000          1.071          0.025          0.000          0.000          0.000          0.000          1.000         85.452          0.000         34.181         51.271          0.000         35.098         16.630          0.189          0.000          0.170          0.429          0.656          0.492          0.164          0.066
           1992             27          alive           rice              4             24          0.265          0.013         17.300          1.000          1.000          1.000          1.000      10000.000          1.149          0.025          0.000          0.000          0.000          0.000          1.000         98.506          0.000         39.403         59.103          0.000         42.135         20.206          0.217          0.000          0.180          0.437          0.682          0.512          0.171          0.078
           1992             28          alive           rice              4             25          0.277          0.013         16.650          1.000          1.000          1.000          1.000      10000.000          1.224          0.025          0.000          0.000          0.000          0.000          1.000        109.971          0.000         43.989         65.982          0.000         37.282         17.536          0.248          0.000          0.190          0.445          0.427          0.321          0.107          0.056
           1992             29          alive           rice              4             26          0.290          0.013         16.850          1.000          1.000          1.000          1.000      10000.000          1.300          0.025          0.000          0.000          0.000          0.000          1.000        122.219          0.000         48.888         73.331          0.000         39.616         18.522          0.283          0.000          0.200          0.444          0.422          0.317          0.106          0.063
           1992             30          alive           rice              4             27          0.304          0.014         17.800          1.000          1.000          1.000          1.000      10000.000          1.380          0.025          0.000          0.000          0.000          0.000          1.000        143.262          0.000         57.305         85.957          0.000         65.259         31.460          0.326          0.000          0.210          0.436          0.808          0.606          0.202          0.137
           1992             31          alive           rice              4             28          0.318          0.014         18.008          1.000          1.000          1.000          1.000      10000.000          1.461          0.025          0.000          0.000          0.000          0.000          1.000        168.224          0.000         67.290        100.934          0.000         76.935         36.880          0.376          0.000          0.220          0.423          1.089          0.817          0.272          0.212
           1992             32          alive           rice              4             29          0.332          0.014         17.600          1.000          1.000          1.000          1.000      10000.000          1.528          0.025          0.000          0.000          0.000          0.000          1.000        189.734          0.000         75.894        113.840          0.000         66.680         31.403          0.432          0.000          0.230          0.439          0.615          0.462          0.154          0.137
           1992             33          alive           rice              4             30          0.345          0.013         17.200          1.000          1.000          1.000          1.000      10000.000          1.515          0.025          0.000          0.000          0.000          0.000          1.000        218.175          0.000         87.270        130.905          0.000         85.819         41.049          0.495          0.000          0.240          0.441          0.763          0.572          0.191          0.194
           1992             34          alive           rice              4             31          0.359          0.014         17.550          1.000          1.000          1.000          1.000      10000.000          1.502          0.025          0.000          0.000          0.000          0.000          1.000        244.648          0.000         97.859        146.789          0.000         80.662         37.787          0.569          0.000          0.250          0.439          0.689          0.517          0.172          0.199
           1992             35          alive           rice              4             32          0.372          0.013         17.350          1.000          1.000          1.000          1.000      10000.000          1.489          0.025          0.000          0.000          0.000          0.000          1.000        273.858          0.000        109.543        164.314          0.000         88.065         41.229          0.653          0.000          0.250          0.441          0.687          0.515          0.172          0.225
           1992             36          alive           rice              4             33          0.386          0.014         17.838          1.000          1.000          1.000          1.000      10000.000          1.476          0.025          0.000          0.000          0.000          0.000          1.000        324.849          0.000        129.940        194.909          0.000        147.089         71.190          0.752          0.000          0.250          0.432          1.471          1.103          0.368          0.548
           1992             37          alive           rice              4             34          0.400          0.014         18.150          1.000          1.000          1.000          1.000      10000.000          1.462          0.025          0.000          0.000          0.000          0.000          1.000        377.309          0.000        150.924        226.385          0.000        151.452         72.430          0.868          0.000          0.250          0.432          1.345          1.009          0.336          0.569
           1992             38          alive           rice              4             35          0.413          0.014         17.594          1.000          1.000          1.000          1.000      10000.000          1.449          0.025          0.000          0.000          0.000          0.000          1.000        444.974          0.000        177.990        266.984          0.000        191.637         92.381          0.998          0.000          0.250          0.428          1.934          1.451          0.484          0.931
           1992             39          alive           rice              4             36          0.427          0.013         17.500          1.000          1.000          1.000          1.000      10000.000          1.436          0.025          0.000          0.000          0.000          0.000          1.000        522.034          0.000        208.814        313.220          0.000        215.829        104.086          1.146          0.000          0.250          0.434          2.004          1.503          0.501          1.091
           1992             40          alive           rice              4             37          0.440          0.013         17.650          1.000          1.000          1.000          1.000      10000.000          1.423          0.025          0.000          0.000          0.000          0.000          1.000        603.047          0.000        241.219        361.828          0.000        226.620        108.296          1.204          0.000          0.250          0.436          1.818          1.364          0.455          1.116
           1992             41          alive           rice              4             38          0.454          0.014         18.000          1.000          1.000          1.000          1.000      10000.000          1.410          0.025          0.000          0.000          0.000          0.000          1.000        693.548          0.000        277.419        416.128          0.000        252.233        119.962          1.330          0.000          0.250          0.432          2.264          1.698          0.566          1.450
           1992             42          alive           rice              4             39          0.467          0.013         17.200          1.000          1.000          1.000          1.000      10000.000          1.398          0.025          0.000          0.000          0.000          0.000          1.000        792.647          0.000        317.059        475.588          0.000        273.888        130.327          1.480          0.000          0.250          0.435          2.358          1.768          0.589          1.643
           1992             43          alive           rice              4             40          0.480          0.013         17.437          1.000          1.000          1.000          1.000      10000.000          1.385          0.025          0.000          0.000          0.000          0.000          1.000        902.466          0.000        360.987        541.479          0.000        302.876        143.345          1.651          0.000          0.250          0.431          2.850          2.138          0.713          2.172
           1992             44          alive           rice              4             41          0.493          0.013         17.710          1.000          1.000          1.000          1.000      10000.000          1.372          0.025          0.000          0.000          0.000          0.000          1.000       1022.068          0.000        408.828        613.241          0.000        329.158        154.944          1.839          0.000          0.250          0.431          2.974          2.230          0.743          2.481
           1992             45          alive           rice              4             42          0.507          0.014         17.950          1.000          1.000          1.000          1.000      10000.000          1.359          0.025          0.000          0.000          0.000          0.000          1.000       1149.774          0.000        459.910        689.864          0.000        351.074        164.189          2.039          0.000          0.250          0.432          2.861          2.145          0.715          2.606
           1992             46          alive           rice              4             43          0.521          0.014         17.894          1.000          1.000          1.000          1.000      10000.000          1.345          0.025          0.000          0.000          0.000          0.000          1.000       1277.528          0.000        512.082        765.446          0.000        354.669        163.000          2.233          0.000          0.250          0.426          2.678          2.009          0.670          2.623
           1992             47          alive           rice              4             44          0.534          0.013         17.649          1.000          1.000          1.000          1.000      10000.000          1.332          0.025          0.000          0.000          0.000          0.000          1.000       1426.385          0.000        575.295        851.090          0.000        406.345        188.494          2.453          0.000          0.250          0.428          3.334          2.501          0.834          3.349
           1992             48          alive           rice              4             45          0.548          0.014         18.097          1.000          1.000          1.000          1.000      10000.000          1.319          0.025          0.000          0.000          0.000          0.000          1.000       1582.178          0.000        643.954        938.224          0.000        428.763        195.824          2.675          0.000          0.250          0.423          3.511          2.633          0.878          3.616
           1992             49          alive           rice              4             46          0.561          0.013         17.597          1.000          1.000          1.000          1.000      10000.000          1.306          0.025          0.000          0.000          0.000          0.000          1.000       1747.918          0.000        719.726       1028.192          0.000        453.410        206.763          2.901          0.000          0.250          0.423          3.568          2.676          0.892          3.757
           1992             50          alive           rice              4             47          0.574          0.013         17.715          1.000          1.000          1.000          1.000      10000.000          1.293          0.025          0.000          0.000          0.000          0.000          1.000       1927.206          0.000        804.561       1122.645          0.000        486.615        222.042          3.138          0.000          0.250          0.426          3.932          2.949          0.983          4.224
           1992             51          alive           rice              4             48          0.587          0.013         16.942          1.000          1.000          1.000          1.000      10000.000          1.281          0.025          0.000          0.000          0.000          0.000          1.000       2114.888          0.000        896.392       1218.497          0.000        505.578        230.756          3.376          0.000          0.250          0.428          3.686          2.765          0.922          4.032
           1992             52          alive           rice              4             49          0.599          0.012         16.000          1.000          1.000          1.000          1.000      10000.000          1.269          0.025          0.000          0.000          0.000          0.000          1.000       2182.428          0.000        930.479       1251.949          0.000        219.178         82.469          3.442          0.000          0.250          0.453          0.928          0.696          0.232          1.031
           1992             53          alive           rice              4             50          0.612          0.013         17.000          1.000          1.000          1.000          1.000      10000.000          1.257          0.025          0.000          0.000          0.000          0.000          1.000       2323.237          0.000       1003.595       1319.642          0.000        394.863        170.824          3.603          0.000          0.250          0.442          2.071          1.553          0.518          2.311
           1992             54          alive           rice              4             51          0.626          0.013         17.500          1.000          1.000          1.000          1.000      10000.000          1.244          0.025          0.000          0.000          0.000          0.000          1.000       2535.769          0.000       1117.239       1417.923          0.607        564.652        256.081          3.844          0.000          0.250          0.435          4.380          3.285          1.095          4.932
           1992             55          alive           rice              4             52          0.638          0.013         16.850          1.000          1.000          1.000          1.000      10000.000          1.231          0.025          0.000          0.000          0.000          0.000          1.000       2759.129          0.000       1240.229       1516.935          1.964        588.463        267.254          4.084          0.000          0.250          0.438          4.210          3.157          1.052          4.800
           1992             56          alive           rice              4             53          0.651          0.013         16.800          1.000          1.000          1.000          1.000      10000.000          1.223          0.025          0.000          0.000          0.000          0.000          1.000       2985.815          0.000       1368.525       1613.147          4.143        598.184        269.428          4.316          0.000          0.250          0.441          3.815          2.861          0.954          4.397
           1992             57          alive           rice              4             54          0.663          0.012         14.850          1.000          1.000          1.000          1.000      10000.000          1.251          0.025          0.000          0.000          0.000          0.000          1.000       3189.564          0.000       1486.953       1695.381          7.231        537.575        240.570          4.509          0.000          0.250          0.453          2.632          1.974          0.658          3.062
           1992             58          alive           rice              4             55          0.675          0.012         15.400          1.000          1.000          1.000          1.000      10000.000          1.280          0.025          0.000          0.000          0.000          0.000          1.000       3436.149          0.000       1633.724       1791.210         11.215        638.564        289.401          4.740          0.000          0.250          0.446          3.688          2.766          0.922          4.320
           1992             59          alive           rice              4             56          0.688          0.013         16.500          1.000          1.000          1.000          1.000      10000.000          1.312          0.025          0.000          0.000          0.000          0.000          1.000       3685.701          0.000       1785.876       1883.588         16.237        654.435        291.075          4.959          0.000          0.250          0.438          3.867          2.900          0.967          4.563
           1992             60          alive           rice              4             57          0.701          0.014         17.600          1.000          1.000          1.000          1.000      10000.000          1.345          0.025          0.000          0.000          0.000          0.000          1.000       3911.094          0.000       1926.798       1961.866         22.430        611.389        261.167          5.139          0.000          0.250          0.436          3.303          2.477          0.826          3.921
           1992             61          alive           rice              4             58          0.716          0.014         18.088          1.000          1.000          1.000          1.000      10000.000          1.379          0.025          0.000          0.000          0.000          0.000          1.000       4163.977          0.000       2089.094       2044.986         29.897        681.411        290.979          5.330          0.000          0.250          0.428          4.136          3.102          1.034          4.932
           1992             62          alive           rice              4             59          0.729          0.014         17.500          1.000          1.000          1.000          1.000      10000.000          1.413          0.025          0.000          0.000          0.000          0.000          1.000       4425.659          0.000       2261.490       2125.402         38.767        702.174        298.966          5.512          0.000          0.250          0.425          4.237          3.178          1.059          5.075
           1992             63          alive           rice              4             60          0.744          0.014         18.027          1.000          1.000          1.000          1.000      10000.000          1.447          0.025          0.000          0.000          0.000          0.000          1.000       4687.678          0.000       2438.423       2200.176         49.079        708.839        297.306          5.681          0.000          0.250          0.425          4.168          3.126          1.042          5.011
           1992             64          alive           rice              4             61          0.758          0.014         18.102          1.000          1.000          1.000          1.000      10000.000          1.482          0.025          0.000          0.000          0.000          0.000          1.000       4980.550          0.000       2641.156       2278.473         60.921        773.941        329.993          5.857          0.000          0.250          0.428          5.060          3.795          1.265          6.103
           1992             65          alive           rice              4             62          0.771          0.014         17.329          1.000          1.000          1.000          1.000      10000.000          1.515          0.025          0.000          0.000          0.000          0.000          1.000       5271.836          5.392       2842.361       2349.687         74.396        774.933        325.921          6.015          0.000          0.250          0.424          4.757          3.568          1.189          5.756
           1992             66          alive           rice              4             63          0.785          0.014         17.849          1.000          1.000          1.000          1.000      10000.000          1.549          0.025          0.000          0.000          0.000          0.000          1.000       5567.840         20.524       3041.997       2415.828         89.490        790.906        329.005          6.162          0.000          0.250          0.426          4.769          3.577          1.192          5.785
           1992             67          alive           rice              4             64          0.799          0.014         17.965          1.000          1.000          1.000          1.000      10000.000          1.548          0.025          0.000          0.000          0.000          0.000          1.000       5882.090         47.143       3248.663       2480.008        106.277        830.140        346.920          6.303          0.000          0.250          0.429          5.278          3.958          1.319          6.416
           1992             68          alive           rice              4             65          0.813          0.014         17.802          1.000          1.000          1.000          1.000      10000.000          1.530          0.025          0.000          0.000          0.000          0.000          1.000       6189.821         83.611       3445.840       2535.551        124.819        829.080        337.422          6.422          0.000          0.250          0.423          5.259          3.945          1.315          6.405
           1992             69          alive           rice              4             66          0.827          0.014         17.944          1.000          1.000          1.000          1.000      10000.000          1.512          0.025          0.000          0.000          0.000          0.000          1.000       6506.838        131.800       3643.658       2586.277        145.103        845.836        345.285          6.530          0.000          0.250          0.428          5.337          4.003          1.334          6.510
           1992             70          alive           rice              4             67          0.842          0.014         18.116          1.000          1.000          1.000          1.000      10000.000          1.494          0.025          0.000          0.000          0.000          0.000          1.000       6807.603        187.672       3826.257       2626.515        167.158        821.674        325.398          6.612          0.000          0.250          0.425          4.835          3.626          1.209          5.905
           1992             71          alive           rice              4             68          0.856          0.014         17.834          1.000          1.000          1.000          1.000      10000.000          1.476          0.025          0.000          0.000          0.000          0.000          1.000       7123.290        257.078       4012.535       2662.721        190.955        849.338        339.255          6.684          0.000          0.250          0.427          5.179          3.884          1.295          6.331
           1992             72          alive           rice              4             69          0.869          0.014         17.615          1.000          1.000          1.000          1.000      10000.000          1.458          0.025          0.000          0.000          0.000          0.000          1.000       7449.185        339.665       4199.368       2693.676        216.476        868.099        347.933          6.744          0.000          0.250          0.429          5.614          4.211          1.404          6.869
           1992             73          alive           rice              4             70          0.883          0.014         17.562          1.000          1.000          1.000          1.000      10000.000          1.440          0.025          0.000          0.000          0.000          0.000          1.000       7771.031        431.892       4378.547       2716.903        243.689        858.672        341.402          6.785          0.000          0.250          0.431          5.044          3.783          1.261          6.175
           1992             74          alive           rice              4             71          0.898          0.014         18.417          1.000          1.000          1.000          1.000      10000.000          1.422          0.025          0.000          0.000          0.000          0.000          1.000       8084.627        532.118       4547.951       2732.019        272.539        859.844        330.533          6.807          0.000          0.250          0.426          5.366          4.024          1.341          6.572
           1992             75          alive           rice              4             72          0.912          0.014         18.170          1.000          1.000          1.000          1.000      10000.000          1.403          0.025          0.000          0.000          0.000          0.000          1.000       8383.794        638.100       4704.377       2738.288        303.029        828.406        313.233          6.807          0.000          0.250          0.426          4.746          3.559          1.186          5.814
           1992             76          alive           rice              4             73          0.926          0.014         17.550          1.000          1.000          1.000          1.000      10000.000          1.386          0.025          0.000          0.000          0.000          0.000          1.000       8715.068        766.782       4871.928       2741.306        335.052        879.423        344.597          6.801          0.000          0.250          0.433          5.451          4.088          1.363          6.677
           1992             77          alive           rice              4             74          0.940          0.014         17.760          1.000          1.000          1.000          1.000      10000.000          1.368          0.025          0.000          0.000          0.000          0.000          1.000       9027.264        898.362       5024.675       2735.702        368.525        853.243        322.725          6.774          0.000          0.250          0.426          5.129          3.847          1.282          6.283
           1992             78          alive           rice              4             75          0.954          0.014         18.233          1.000          1.000          1.000          1.000      10000.000          1.349          0.025          0.000          0.000          0.000          0.000          1.000       9323.454       1033.094       5164.642       2722.361        403.357        826.969        304.259          6.728          0.000          0.250          0.425          4.801          3.601          1.200          5.879
           1992             79          alive           rice              4             76          0.969          0.015         19.150          1.000          1.000          1.000          1.000      10000.000          1.330          0.025          0.000          0.000          0.000          0.000          1.000       9517.835       1128.184       5253.164       2697.008        439.479        621.086        198.398          6.654          0.000          0.250          0.429          3.085          2.314          0.771          3.777
           1992             80          alive           rice              4             77          0.984          0.015         18.953          1.000          1.000          1.000          1.000      10000.000          1.311          0.025          0.000          0.000          0.000          0.000          1.000       9820.503       1287.152       5385.547       2671.021        476.783        844.702        306.861          6.579          0.000          0.250          0.425          5.252          3.939          1.313          6.424
           1992             81          alive           rice              4             78          0.999          0.015         18.990          1.000          1.000          1.000          1.000      10000.000          1.292          0.025          0.000          0.000          0.000          0.000          1.000      10121.693       1456.085       5511.914       2638.478        515.216        845.728        303.359          6.488          0.000          0.250          0.423          5.460          4.095          1.365          6.672
           1992             82          alive           rice              4             79          1.013          0.014         17.850          1.000          1.000          1.000          1.000      10000.000          1.292          0.025          0.000          0.000          0.000          0.000          1.000      10347.730       1590.943       5602.711       2599.423        554.654        662.172        226.178          6.383          0.000          0.250          0.436          3.183          2.387          0.796          3.885
