Summary_file = p50N13c_h.sum
Title = p50N13
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              73.110            512.838         44.306          3.362          2.235          2.052          1.165          1.139          1.130          1.125          1.119          1.111          0.000          0.048          1.864          0.404          0.192         12.988         37.687       1322.715         406.686          0.151          0.236          0.255          0.268          0.277          0.284          0.292          0.298          0.300          0.300        468.070         84.937          0.119          0.119                 0.477                 0.276                 0.999             43       1560.680       4844.572          0.589          2.851       1700.000         82.486          1.027          0.464          0.173          0.063          0.022          0.003          0.004          0.008          0.016          0.085         45.020         10.622              ?              ?              ?
           1953            108     18/04/1953        918.900              39.657            405.259         41.940          3.392          2.304          2.152          1.181          1.093          1.101          1.130          1.122          1.114          0.000          0.199          1.398          0.433          2.426        211.709         46.946       1318.147         433.312          0.220          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.826        111.826          0.963          0.963                 0.363                 0.200                 1.000             49       1160.735       4089.995          0.646          2.469       1700.000         68.519          0.651          0.310          0.164          0.115          0.055          0.024          0.021          0.013          0.014          0.031         53.624          3.802              ?              ?              ?
           1954             97     07/04/1954        668.500              36.088            288.492         42.061          3.331          2.265          2.145          1.230          1.162          1.152          1.123          1.115          1.107          0.000          0.472          1.531          0.390          3.060        259.699         54.583       1313.824         340.683          0.203          0.262          0.273          0.283          0.290          0.294          0.298          0.300          0.300          0.300        486.814         98.814          1.006          1.006                 0.384                 0.214                 1.000             36       1293.333       4710.526          0.733          2.800       1700.000         79.038          0.957          0.272          0.110          0.064          0.035          0.016          0.015          0.008          0.012          0.042         61.324          2.412              ?              ?              ?
           1955             92     02/04/1955       1006.700              80.391            504.706         43.768          3.441          2.309          2.186          1.225          1.139          1.129          1.112          1.104          1.097          0.000          0.634          1.506          0.437          3.582        310.017         60.157       1309.607         408.407          0.198          0.270          0.281          0.290          0.295          0.298          0.300          0.300          0.300          0.300        491.534        103.697          0.844          0.844                 0.386                 0.215                 1.000             32       1094.516       4158.415          0.628          2.561       1700.000         67.832          0.887          0.255          0.118          0.072          0.040          0.020          0.018          0.010          0.013          0.073         69.321          8.293              ?              ?              ?
           1956             97     06/04/1956       1000.800              75.989            448.264         42.409          3.316          2.256          2.158          1.235          1.172          1.146          1.116          1.109          1.102          0.000          0.565          1.521          0.438          3.172        271.141         63.231       1305.395         435.432          0.204          0.274          0.285          0.293          0.296          0.298          0.300          0.300          0.300          0.300        493.721        105.721          0.492          0.492                 0.368                 0.217                 1.000             39       1493.113       5074.920          0.802          3.237       1700.000         85.521          0.971          0.231          0.110          0.079          0.044          0.022          0.018          0.012          0.013          0.022         77.700          4.534              ?              ?              ?
           1957             94     04/04/1957       1059.500              63.414            504.538         44.676          3.117          2.164          2.089          1.196          1.142          1.119          1.109          1.101          1.094          0.000          0.715          1.530          0.448          4.047        338.546         66.185       1301.446         464.343          0.181          0.259          0.273          0.283          0.289          0.294          0.298          0.300          0.300          0.300        484.049         97.977          1.244          1.244                 0.388                 0.230                 0.982             35       1272.131       4378.849          0.620          2.758       1700.000         70.414          0.899          0.286          0.121          0.077          0.046          0.024          0.020          0.012          0.013          0.031         85.512          7.676              ?              ?              ?
           1958            101     11/04/1958        815.700              71.511            360.177         41.768          3.208          2.220          2.132          1.234          1.186          1.152          1.121          1.111          1.104          0.000          0.468          2.160          0.579          2.891        244.393         68.232       1297.802         366.151          0.237          0.254          0.259          0.268          0.277          0.284          0.292          0.298          0.300          0.300        478.450         90.450          1.254          1.254                 0.358                 0.212                 1.000             43       1621.550       5233.738          0.857          3.245       1700.000         86.813          1.407          0.369          0.140          0.082          0.043          0.022          0.019          0.009          0.014          0.055         94.267          6.801              ?              ?              ?
           1959            117     27/04/1959        797.300              34.438            321.921         44.138          3.197          2.237          2.127          1.228          1.175          1.150          1.127          1.118          1.110          0.000          0.638          2.341          0.423          3.641        305.144         72.833       1295.242         415.017          0.150          0.228          0.245          0.256          0.266          0.275          0.286          0.295          0.299          0.300        457.753         74.759          1.565          1.565                 0.362                 0.216                 0.986             56       1667.925       5018.315          0.619          2.995       1700.000         82.026          1.444          0.321          0.161          0.089          0.047          0.024          0.024          0.011          0.019          0.200        102.300         10.610              ?              ?              ?
           1960            100     09/04/1960        663.400              30.240            286.133         43.735          3.046          2.172          2.088          1.194          1.155          1.147          1.117          1.107          1.098          0.000          0.555          1.868          0.452          4.661        401.874         77.028       1293.517         325.348          0.179          0.258          0.272          0.282          0.289          0.294          0.298          0.300          0.300          0.300        483.533         97.671          4.055          4.055                 0.411                 0.243                 0.972             40       1444.792       4492.489          0.652          2.793       1700.000         71.369          1.126          0.325          0.135          0.083          0.048          0.029          0.026          0.012          0.016          0.068        109.336          4.064              ?              ?              ?
           1961             85     26/03/1961        989.300              45.388            450.597         42.955          3.302          2.244          2.184          1.229          1.167          1.124          1.100          1.094          1.088          0.000          0.405          1.881          0.729          3.030        256.806         72.500       1290.054         423.238          0.267          0.291          0.296          0.299          0.300          0.300          0.300          0.300          0.300          0.301        505.459        117.459          0.484          0.484                 0.376                 0.230                 1.000             29       1504.019       5435.102          0.848          3.637       1700.000         90.489          1.166          0.303          0.153          0.112          0.056          0.026          0.013          0.009          0.011          0.032        116.728          4.613              ?              ?              ?
