Summary_file = p10N75c_h.sum
Title = p10N75
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            103     12/04/1952       1000.300              74.814            483.992          9.810          2.804          2.041          1.916          1.123          1.132          1.124          1.121          1.118          1.111          0.000          0.048          2.810          0.429          0.276         14.881         37.750       1322.748         409.906          0.138          0.232          0.255          0.268          0.277          0.284          0.291          0.297          0.300          0.300        465.852         84.045          0.118          0.118                 0.479                 0.437                 0.335             44       2425.531       7088.499          0.547          6.971       1700.000        111.960          0.982          0.466          0.184          0.064          0.020          0.001          0.001          0.012          0.101          0.978         40.877         49.798              ?              ?              ?
           1953            108     18/04/1953        918.900              47.495            368.663          7.346          2.564          2.000          1.954          1.128          1.049          1.063          1.113          1.128          1.116          0.000          0.087          4.976          0.581          2.365         97.517         61.161       1319.998         431.393          0.221          0.285          0.293          0.299          0.300          0.300          0.300          0.300          0.301          0.301        500.063        112.063          0.039          0.039                 0.364                 0.355                 0.258             49       2256.241       6388.016          0.537          7.670       1700.000         98.406          1.857          1.072          0.694          0.583          0.274          0.130          0.086          0.061          0.066          0.154         41.958         15.925              ?              ?              ?
           1954             97     07/04/1954        668.500              40.656            251.938          8.541          2.595          1.993          1.971          1.207          1.214          1.188          1.141          1.119          1.109          0.000          0.072         11.066          0.559          2.521         84.540         73.322       1317.906         344.169          0.208          0.264          0.276          0.286          0.292          0.296          0.299          0.300          0.300          0.300        489.508        101.508          0.020          0.020                 0.384                 0.381                 0.361             36       2410.416       6554.312          0.553          9.093       1700.000         94.904          5.251          1.804          1.025          0.853          0.467          0.263          0.250          0.251          0.340          0.562         42.776         18.738              ?              ?              ?
           1955             92     02/04/1955       1006.700              84.485            465.749          9.109          2.494          1.961          1.948          1.176          1.190          1.163          1.129          1.107          1.098          0.000          0.058          5.909          0.597          2.185         65.411         75.275       1315.469         397.495          0.201          0.269          0.280          0.289          0.294          0.297          0.299          0.300          0.300          0.300        490.975        102.976          0.000          0.000                 0.386                 0.372                 0.378             32       3112.915       7967.088          0.714          8.623       1700.000        114.692          2.860          0.862          0.462          0.327          0.157          0.075          0.059          0.054          0.149          0.905         43.840         47.979              ?              ?              ?
           1956             98     07/04/1956       1002.100              82.550            405.926          9.257          2.484          1.959          1.972          1.206          1.215          1.182          1.137          1.113          1.104          0.000          0.058         10.273          0.606          1.945         66.714         81.688       1313.929         440.762          0.216          0.272          0.283          0.291          0.295          0.298          0.300          0.300          0.300          0.300        493.771        105.771          0.000          0.000                 0.369                 0.367                 0.396             41       2916.275       7463.559          0.692          9.443       1700.000        110.851          2.899          1.384          1.262          1.808          1.136          0.649          0.376          0.235          0.210          0.315         44.920         26.784              ?              ?              ?
           1957             95     05/04/1957       1058.200              70.848            463.730         10.644          2.544          1.956          1.962          1.196          1.216          1.179          1.133          1.104          1.097          0.000          0.056         16.741          0.670          2.039         65.274         86.970       1312.966         470.356          0.180          0.258          0.272          0.283          0.289          0.294          0.298          0.300          0.300          0.300        483.835         97.862          0.018          0.018                 0.391                 0.388                 0.440             37       2606.146       6012.685          0.563          8.400       1700.000         79.526          3.198          2.051          1.734          2.511          1.826          1.287          0.999          0.906          0.988          1.242         45.947         37.995              ?              ?              ?
           1958            101     11/04/1958        815.700              78.149            324.326         11.770          2.694          2.032          2.002          1.198          1.205          1.171          1.130          1.113          1.105          0.000          0.036          7.266          0.774          1.136         36.116         85.914       1312.317         370.538          0.230          0.248          0.258          0.269          0.277          0.284          0.291          0.297          0.300          0.300        477.068         89.068          0.000          0.000                 0.358                 0.356                 0.355             43       2824.427       7824.040          0.642         10.710       1700.000        113.953          3.642          1.104          0.514          0.347          0.191          0.102          0.105          0.128          0.304          0.829         47.309         37.341              ?              ?              ?
           1959            117     27/04/1959        797.300              35.199            311.763         12.284          2.834          2.111          2.064          1.236          1.222          1.193          1.156          1.124          1.111          0.000          0.043          9.420          0.722          1.536         46.219         99.165       1313.241         416.454          0.123          0.216          0.238          0.250          0.259          0.268          0.280          0.291          0.297          0.300        446.782         66.477          0.016          0.016                 0.362                 0.360                 0.277             56       1752.309       6553.062          0.432          9.604       1700.000        104.079          3.227          0.880          0.628          0.515          0.301          0.176          0.253          0.402          0.866          2.172         48.743         45.579              ?              ?              ?
           1960            105     14/04/1960        663.400              30.174            258.782         11.097          2.601          2.024          2.005          1.213          1.225          1.184          1.149          1.122          1.104          0.000          0.072         13.877          0.737          3.381         90.463        114.545       1314.981         328.549          0.180          0.261          0.275          0.285          0.290          0.292          0.293          0.296          0.300          0.300        482.490         96.528          0.074          0.074                 0.399                 0.416                 0.283             45       1958.920       6087.888          0.450          9.747       1700.000         94.093          4.304          2.051          1.172          1.004          0.605          0.413          0.577          0.790          1.174          1.787         49.875         38.499              ?              ?              ?
           1961             85     26/03/1961        989.300              51.461            397.679         11.078          2.434          1.923          1.945          1.171          1.182          1.139          1.120          1.104          1.090          0.000          0.034         10.446          1.172          1.370         35.966        102.953       1316.612         414.545          0.271          0.292          0.297          0.300          0.300          0.300          0.300          0.301          0.301          0.301        506.617        118.617          0.000          0.000                 0.382                 0.376                 0.319             29       3989.455       9487.817          0.934         11.629       1700.000        140.105          4.552          2.094          1.358          1.108          0.444          0.180          0.085          0.074          0.138          0.413         50.947         38.465              ?              ?              ?
