Summary_file = p50N200c_h.sum
Title = p50N200
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.256            471.281         29.287          2.893          2.135          2.036          1.348          1.330          1.317          1.311          1.304          1.293          0.000          0.054          7.042          0.361          0.322         15.513         37.706       1322.712         397.202          0.100          0.200          0.202          0.203          0.205          0.210          0.247          0.274          0.290          0.297        395.602         17.602          0.104          0.104                 0.469                 0.477                 0.426             43       5719.368      13472.456          1.193         16.727       1700.000        158.901          1.321          0.453          0.226          0.165          0.088          0.037          0.140          0.298          0.900          3.414         53.829         95.952              ?              ?              ?
           1953            108     18/04/1953        918.900              45.752            290.917         22.240          2.690          2.043          1.935          1.269          1.258          1.278          1.352          1.335          1.311          0.000          0.128          5.265          0.842          4.145        150.566         81.631       1322.447         397.029          0.230          0.282          0.290          0.294          0.294          0.286          0.285          0.294          0.299          0.300        490.549        102.549          0.029          0.029                 0.363                 0.360                 0.380             49       6144.771      14667.618          1.520         18.381       1700.000        166.382          2.058          0.868          0.570          0.506          0.244          0.112          0.118          0.134          0.209          0.445         71.777         27.456              ?              ?              ?
           1954             97     07/04/1954        668.500              47.750            181.720         24.523          2.812          2.169          2.151          1.483          1.448          1.415          1.359          1.312          1.282          0.000          0.161          9.755          0.848          5.271        202.736        116.908       1324.647         329.492          0.157          0.220          0.229          0.232          0.239          0.246          0.265          0.282          0.294          0.299        431.861         48.123          0.064          0.064                 0.384                 0.381                 0.665             36       6027.116      15978.352          1.507         19.888       1700.000        173.143          3.540          0.850          0.564          0.786          0.639          0.437          0.697          0.633          0.673          0.935         86.315         29.783              ?              ?              ?
           1955             92     02/04/1955       1006.700              84.221            420.081         23.329          2.725          2.156          2.152          1.455          1.428          1.395          1.343          1.290          1.256          0.000          0.176          6.083          1.201          5.705        231.032        145.359       1329.650         367.344          0.182          0.242          0.250          0.255          0.257          0.252          0.264          0.283          0.295          0.299        448.224         62.056          0.044          0.044                 0.386                 0.383                 0.644             32       6178.246      16515.818          1.864         18.955       1700.000        176.144          2.430          0.383          0.192          0.139          0.086          0.063          0.096          0.122          0.376          2.196        100.156         69.141              ?              ?              ?
           1956             97     06/04/1956       1000.800              99.019            307.770         23.091          2.709          2.116          2.130          1.450          1.442          1.404          1.349          1.295          1.258          0.000          0.157         31.827          1.137          4.621        208.910        156.960       1336.046         410.127          0.201          0.257          0.266          0.273          0.278          0.284          0.294          0.298          0.300          0.300        477.834         89.834          0.081          0.081                 0.368                 0.365                 0.974             39       6178.360      15360.309          2.109         19.156       1700.000        174.875          4.505          1.646          1.758          4.014          4.314          4.060          3.756          3.115          2.524          2.134        114.159         51.057              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.151            401.146         29.141          2.750          2.104          2.109          1.407          1.411          1.372          1.329          1.273          1.232          0.000          0.148         46.675          1.165          4.606        202.822        162.400       1342.533         443.796          0.153          0.220          0.229          0.234          0.242          0.252          0.277          0.292          0.298          0.300        438.988         55.646          0.143          0.143                 0.388                 0.386                 0.978             35       5593.918      13742.967          1.672         17.370       1700.000        139.177          4.533          2.101          2.313          5.889          6.527          6.006          5.863          5.116          4.418          3.908        126.840         75.858              ?              ?              ?
           1958            101     11/04/1958        815.700              80.818            307.430         31.509          2.948          2.205          2.188          1.422          1.397          1.367          1.321          1.276          1.247          0.000          0.132         43.112          0.972          3.981        174.671        163.276       1348.679         348.742          0.212          0.203          0.204          0.204          0.208          0.216          0.254          0.279          0.293          0.298        412.151         24.151          0.160          0.160                 0.357                 0.355                 0.970             43       5719.625      14268.647          1.294         18.611       1700.000        166.904          7.204          1.817          1.874          4.805          5.135          4.598          4.958          4.617          4.218          3.886        142.463         72.427              ?              ?              ?
           1959            117     27/04/1959        797.300              34.254            295.949         34.826          3.036          2.244          2.214          1.452          1.423          1.394          1.338          1.276          1.242          0.000          0.176         63.448          1.086          6.120        230.718        188.665       1355.577         403.932          0.100          0.200          0.205          0.207          0.210          0.219          0.253          0.277          0.292          0.298        401.722         23.719          0.100          0.100                 0.362                 0.360                 0.402             56       3774.360      10921.378          0.857         16.293       1700.000        147.485         16.421          5.973          5.682          8.703          5.764          3.826          4.182          4.210          4.304          4.382        157.151         64.966              ?              ?              ?
           1960            106     15/04/1960        663.400              30.943            240.932         36.315          2.878          2.176          2.168          1.433          1.432          1.385          1.311          1.267          1.225          0.000          0.152        100.132          1.558          6.302        195.850        198.295       1362.463         314.534          0.287          0.278          0.241          0.238          0.229          0.237          0.264          0.283          0.294          0.299        449.327         61.327          0.077          0.077                 0.401                 0.418                 0.343             46       4887.799      11103.019          1.047         15.326       1700.000        138.864          8.709          7.198          6.515         16.963         16.534         13.446         11.541          8.674          6.222          4.329        171.032         84.895              ?              ?              ?
           1961             85     26/03/1961        989.300              51.655            281.812         29.782          2.819          2.140          2.159          1.395          1.363          1.305          1.259          1.235          1.202          0.000          0.071         76.329          1.779          2.508         80.231        162.372       1370.657         396.832          0.271          0.287          0.290          0.291          0.291          0.294          0.298          0.300          0.300          0.300        499.420        111.420          0.000          0.000                 0.383                 0.380                 0.396             29       5749.259      15725.140          2.405         19.527       1700.000        181.718          8.040          5.232          5.233         11.216         11.589         10.125          8.373          6.722          5.433          4.364        184.721         95.229              ?              ?              ?
