APSIM output file, version = 5.3
Title = p70N75
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              76.364            480.518         56.563          3.360          2.239          2.059          1.160          1.132          1.123          1.117          1.115          1.109          0.000          0.052          2.173          0.359          0.247         14.920         37.605       1322.645         395.746          0.129          0.213          0.229          0.237          0.246          0.257          0.277          0.291          0.298          0.300        438.184         57.328          0.103          0.103                 0.477                 0.361                 0.987             43       4401.836      10082.750          1.138          7.289       1700.000        151.034          0.960          0.430          0.183          0.066          0.018          0.001          0.001          0.001          0.041          0.471         46.910         38.819              ?              ?              ?
           1953            108     18/04/1953        918.900              48.703            354.467         47.383          3.168          2.240          2.059          1.110          1.012          1.024          1.064          1.122          1.116          0.000          0.207          1.807          0.608          2.904        232.709         62.921       1320.011         402.612          0.230          0.283          0.291          0.297          0.298          0.299          0.300          0.300          0.300          0.301        499.558        111.558          1.127          1.127                 0.363                 0.262                 0.999             49       3857.871       9001.495          1.712          6.372       1700.000        138.395          0.902          0.356          0.194          0.143          0.070          0.031          0.026          0.025          0.022          0.037         58.236          6.559              ?              ?              ?
           1954             97     07/04/1954        668.500              49.529            222.393         50.157          3.238          2.267          2.177          1.256          1.178          1.160          1.150          1.124          1.109          0.000          0.488          2.300          0.652          3.353        260.596         81.142       1318.385         331.582          0.184          0.249          0.261          0.269          0.276          0.282          0.292          0.297          0.300          0.300        472.477         86.039          0.995          0.995                 0.384                 0.286                 1.000             36       4319.870      10287.269          1.684          7.635       1700.000        150.535          1.458          0.321          0.137          0.093          0.059          0.036          0.043          0.034          0.023          0.096         68.048          7.758              ?              ?              ?
           1955             92     02/04/1955       1006.700              85.382            465.457         50.340          3.322          2.306          2.222          1.280          1.205          1.192          1.148          1.113          1.101          0.000          0.490          2.659          0.671          4.249        332.910         93.046       1317.731         377.557          0.201          0.265          0.276          0.284          0.289          0.293          0.298          0.299          0.300          0.300        486.640         98.640          0.767          0.767                 0.386                 0.285                 1.000             32       3946.572       9571.154          1.712          7.166       1700.000        142.209          1.557          0.295          0.137          0.095          0.060          0.040          0.045          0.042          0.047          0.343         78.184         30.595              ?              ?              ?
           1956             97     06/04/1956       1000.800             102.347            361.275         48.784          3.259          2.263          2.214          1.306          1.244          1.215          1.174          1.121          1.103          0.000          0.472          2.599          0.674          3.482        267.221         98.914       1317.395         414.749          0.211          0.268          0.278          0.285          0.290          0.293          0.298          0.299          0.300          0.300        488.824        100.824          0.457          0.457                 0.368                 0.295                 1.000             39       4655.232      11040.910          1.995          8.871       1700.000        161.447          1.789          0.272          0.137          0.113          0.071          0.046          0.046          0.037          0.026          0.063         88.857         14.903              ?              ?              ?
           1957             94     04/04/1957       1059.500              79.122            434.061         53.888          3.097          2.185          2.154          1.271          1.225          1.191          1.145          1.104          1.096          0.000          0.654          2.557          0.743          4.807        349.385        106.376       1317.496         446.886          0.169          0.243          0.257          0.266          0.273          0.280          0.291          0.297          0.300          0.300        468.313         83.440          0.992          0.992                 0.388                 0.317                 0.982             35       4559.135       9944.173          1.518          8.137       1700.000        134.329          1.542          0.342          0.154          0.116          0.079          0.053          0.056          0.052          0.042          0.121         98.703         22.286              ?              ?              ?
           1958            101     11/04/1958        815.700              82.196            320.285         53.216          3.278          2.275          2.224          1.322          1.279          1.238          1.190          1.138          1.114          0.000          0.360          3.501          0.743          3.650        266.761        110.276       1318.194         352.924          0.227          0.223          0.227          0.232          0.241          0.252          0.275          0.290          0.297          0.300        445.145         57.145          1.117          1.117                 0.358                 0.286                 0.995             43       4767.852      11225.102          1.436          8.936       1700.000        159.039          2.334          0.402          0.175          0.128          0.083          0.053          0.054          0.044          0.046          0.181        109.868         17.024              ?              ?              ?
           1959            117     27/04/1959        797.300              33.911            297.958         57.329          3.284          2.291          2.224          1.309          1.252          1.224          1.182          1.141          1.115          0.000          0.461          3.879          0.620          6.130        445.000        124.915       1319.977         408.129          0.113          0.200          0.214          0.218          0.225          0.236          0.263          0.283          0.294          0.299        416.303         37.040          1.788          1.788                 0.362                 0.288                 0.942             56       4247.487       9720.838          0.895          7.791       1700.000        142.662          2.292          0.325          0.172          0.123          0.083          0.058          0.073          0.063          0.087          0.603        120.178         25.845              ?              ?              ?
           1960            106     15/04/1960        663.400              30.910            244.641         54.592          2.995          2.180          2.089          1.236          1.224          1.217          1.185          1.133          1.108          0.000          0.383          3.828          0.929          5.866        395.390        136.105       1322.338         315.602          0.289          0.285          0.241          0.241          0.243          0.248          0.270          0.287          0.296          0.300        458.692         70.692          1.467          1.467                 0.401                 0.345                 0.964             46       4847.978      10261.229          1.278          8.141       1700.000        135.111          1.992          0.783          0.215          0.161          0.108          0.072          0.073          0.054          0.070          0.300        129.741         14.858              ?              ?              ?
           1961             86     27/03/1961        990.100              52.235            338.836         49.652          3.236          2.253          2.238          1.310          1.249          1.200          1.155          1.130          1.099          0.000          0.227          3.335          1.245          3.057        217.097        120.003       1324.430         399.380          0.270          0.287          0.292          0.295          0.296          0.297          0.299          0.300          0.300          0.300        502.331        114.331          0.511          0.511                 0.384                 0.321                 0.999             29       4653.381      11943.085          2.144         10.320       1700.000        170.468          2.126          0.402          0.201          0.155          0.081          0.047          0.039          0.036          0.056          0.193        139.402         22.072              ?              ?              ?
           1962             97     07/04/1962        868.500              43.404            327.739         51.105          3.112          2.207          2.213          1.324          1.265          1.200          1.162          1.130          1.096          0.000          0.454          3.780          1.110          3.975        260.180        124.648       1326.780         412.585          0.262          0.278          0.284          0.285          0.249          0.247          0.266          0.283          0.294          0.299        466.873         78.873          0.572          0.572                 0.369                 0.315                 0.995             39       4642.206      10899.664          1.860          8.934       1700.000        148.723          2.094          0.397          0.211          0.146          0.096          0.072          0.080          0.065          0.109          0.511        149.746         15.800              ?              ?              ?
           1963             95     05/04/1963       1055.400             181.045            439.566         51.143          3.065          2.183          2.191          1.271          1.230          1.194          1.149          1.105          1.086          0.000          0.424          3.483          0.936          4.000        272.589        128.156       1329.124         369.800          0.218          0.273          0.275          0.258          0.260          0.269          0.284          0.294          0.299          0.300        469.302         81.302          0.578          0.578                 0.386                 0.302                 0.993             33       4584.300      10638.654          1.933          8.565       1700.000        147.250          2.316          0.483          0.183          0.138          0.082          0.043          0.044          0.035          0.028          0.130        158.045         26.174              ?              ?              ?
           1964            102     11/04/1964        670.000              48.303            199.856         59.768          3.162          2.229          2.236          1.297          1.224          1.192          1.150          1.110          1.090          0.000          0.843          3.171          0.769          6.762        469.569        146.673       1331.740         328.281          0.100          0.200          0.210          0.214          0.221          0.233          0.263          0.284          0.295          0.299        412.688         34.679          4.610          4.610                 0.352                 0.292                 0.934             47       3531.404       9267.164          0.791          7.607       1700.000        149.017          2.043          0.331          0.167          0.141          0.090          0.058          0.069          0.060          0.051          0.161        166.695          6.493              ?              ?              ?
           1965            106     16/04/1965        903.200              89.475            470.538         57.881          3.065          2.157          2.084          1.160          1.145          1.151          1.158          1.110          1.086          0.000          0.522          5.277          0.842          6.799        416.754        152.913       1334.803         332.919          0.100          0.200          0.200          0.201          0.201          0.204          0.240          0.268          0.287          0.296        389.609         11.609          0.533          0.533                 0.367                 0.292                 0.984             46       3690.165       9113.010          0.989          6.392       1700.000        141.910          2.684          0.371          0.164          0.154          0.107          0.068          0.087          0.065          0.142          1.436        175.194         40.579              ?              ?              ?
           1966            104     14/04/1966        830.000              54.558            326.364         49.726          2.965          2.095          2.029          1.190          1.171          1.165          1.133          1.117          1.094          0.000          0.396          3.269          1.485          5.395        365.194        150.021       1337.820         315.806          0.253          0.288          0.295          0.298          0.300          0.300          0.301          0.301          0.302          0.303        504.586        116.586          1.539          1.539                 0.380                 0.343                 0.989             43       4779.947      10459.857          2.019          8.827       1700.000        137.218          1.759          0.433          0.291          0.292          0.151          0.084          0.073          0.057          0.049          0.079        183.289         10.927              ?              ?              ?
