Summary_file = p70N0c_h.sum
Title = p70N0
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.130            513.954         63.811          3.475          2.273          2.080          1.174          1.141          1.132          1.126          1.119          1.111          0.000          0.046          1.914          0.400          0.183         12.348         37.687       1322.720         417.105          0.157          0.240          0.259          0.271          0.280          0.287          0.294          0.299          0.300          0.300        471.880         88.201          0.134          0.134                 0.477                 0.256                 0.477             43        787.604       3454.346          0.413          1.964       1700.000         57.081          1.083          0.470          0.172          0.066          0.024          0.005          0.006          0.009          0.015          0.063         47.222          6.582              ?              ?              ?
           1953            108     18/04/1953        918.900              38.360            408.120         62.266          3.636          2.375          2.200          1.219          1.127          1.135          1.129          1.122          1.114          0.000          0.315          1.278          0.393          2.358        203.315         42.961       1317.700         446.081          0.220          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.875        111.875          0.778          0.778                 0.363                 0.189                 1.000             49        608.392       3087.596          0.420          1.809       1700.000         49.844          0.579          0.298          0.157          0.109          0.048          0.018          0.013          0.010          0.012          0.033         59.881          3.654              ?              ?              ?
           1954             97     07/04/1954        668.500              32.851            299.293         62.576          3.544          2.333          2.179          1.228          1.150          1.133          1.121          1.114          1.107          0.000          0.522          1.318          0.352          3.223        266.091         48.621       1312.888         351.103          0.199          0.262          0.274          0.283          0.290          0.295          0.299          0.300          0.300          0.300        486.799         98.859          0.873          0.873                 0.384                 0.198                 1.000             36        608.764       3350.349          0.446          1.855       1700.000         53.725          0.782          0.268          0.108          0.058          0.029          0.009          0.007          0.007          0.011          0.038         71.276          2.062              ?              ?              ?
           1955             92     02/04/1955       1006.700              81.680            499.663         64.408          3.577          2.345          2.196          1.215          1.130          1.119          1.109          1.104          1.097          0.000          0.607          1.290          0.392          3.487        292.081         53.173       1308.077         428.035          0.195          0.269          0.280          0.289          0.294          0.297          0.300          0.300          0.300          0.300        490.503        103.018          0.700          0.700                 0.386                 0.196                 1.000             32        424.869       2869.663          0.352          1.665       1700.000         40.944          0.722          0.251          0.116          0.067          0.033          0.012          0.008          0.007          0.011          0.063         83.138          5.889              ?              ?              ?
           1956             97     06/04/1956       1000.800              65.486            462.956         62.909          3.506          2.311          2.172          1.210          1.146          1.124          1.115          1.109          1.102          0.000          0.476          1.335          0.397          2.847        227.829         55.745       1303.146         448.871          0.201          0.275          0.285          0.293          0.297          0.299          0.300          0.300          0.300          0.300        493.710        105.710          0.229          0.229                 0.368                 0.200                 1.000             39        772.385       3650.201          0.509          2.214       1700.000         59.380          0.836          0.224          0.106          0.070          0.034          0.013          0.011          0.011          0.011          0.018         95.531          3.233              ?              ?              ?
           1957             91     01/04/1957       1059.200              57.616            517.179         65.277          3.276          2.211          2.106          1.182          1.117          1.112          1.104          1.099          1.092          0.000          0.583          1.339          0.395          3.425        274.413         57.445       1298.361         474.833          0.186          0.262          0.275          0.285          0.291          0.295          0.299          0.300          0.300          0.300        486.039         99.430          0.911          0.911                 0.383                 0.206                 0.996             33        446.817       3090.049          0.370          1.763       1700.000         46.703          0.790          0.263          0.113          0.067          0.035          0.014          0.009          0.009          0.012          0.027        107.051          5.620              ?              ?              ?
           1958            101     11/04/1958        816.000              66.496            369.026         62.623          3.341          2.258          2.136          1.208          1.157          1.128          1.117          1.110          1.103          0.000          0.423          1.869          0.500          2.572        203.429         58.844       1293.781         377.407          0.234          0.257          0.264          0.273          0.281          0.288          0.294          0.299          0.300          0.300        482.536         94.536          0.705          0.705                 0.355                 0.192                 1.000             43        897.386       3775.362          0.553          2.216       1700.000         62.676          1.215          0.341          0.129          0.069          0.031          0.011          0.007          0.008          0.013          0.046        120.041          5.334              ?              ?              ?
           1959            116     26/04/1959        797.300              34.975            331.501         63.595          3.294          2.257          2.120          1.209          1.147          1.130          1.124          1.117          1.109          0.000          0.532          2.039          0.353          3.046        249.446         61.853       1290.294         419.097          0.164          0.237          0.254          0.266          0.275          0.283          0.291          0.297          0.300          0.300        468.125         83.706          1.413          1.413                 0.361                 0.188                 0.990             55        889.254       3498.918          0.458          1.983       1700.000         58.222          1.252          0.321          0.144          0.072          0.034          0.014          0.011          0.008          0.018          0.166        131.900          7.970              ?              ?              ?
           1960             90     30/03/1960        663.400              30.887            303.773         64.332          3.271          2.225          2.123          1.181          1.123          1.116          1.103          1.098          1.091          0.000          0.598          1.474          0.392          3.827        327.805         62.484       1287.198         316.620          0.195          0.272          0.283          0.292          0.296          0.298          0.300          0.300          0.300          0.300        492.290        104.756          3.298          3.298                 0.392                 0.203                 1.000             31        622.215       3435.802          0.453          1.940       1700.000         55.515          0.913          0.250          0.114          0.070          0.035          0.016          0.008          0.007          0.012          0.048        142.146          2.606              ?              ?              ?
           1961             85     26/03/1961        989.300              38.672            467.845         64.131          3.518          2.296          2.191          1.215          1.144          1.111          1.098          1.093          1.087          0.000          0.508          1.585          0.606          3.037        253.514         60.530       1282.383         443.973          0.259          0.289          0.295          0.299          0.300          0.300          0.300          0.300          0.300          0.301        504.228        116.228          0.438          0.438                 0.366                 0.202                 1.000             29        723.385       3801.421          0.513          2.377       1700.000         61.863          0.959          0.277          0.137          0.094          0.044          0.020          0.012          0.008          0.009          0.025        153.450          3.191              ?              ?              ?
