APSIM output file, version = 5.4
Title = p80N75
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            103     12/04/1976        733.700              40.668            221.796         55.220          3.427          2.284          2.081          1.174          1.137          1.128          1.121          1.117          1.113          0.000          0.039          1.485          0.487          0.182         11.131         34.616       1320.404         351.198          0.284          0.297          0.300          0.298          0.289          0.292          0.297          0.299          0.300          0.300        503.060        115.060          0.048          0.048                 0.472                 0.374                 1.000             43       4806.348      11514.440          2.161          8.819       1700.000        176.989          0.616          0.338          0.138          0.051          0.010          0.001          0.001          0.001          0.023          0.307         48.669         19.693              ?              ?              ?
           1977            112     22/04/1977       1122.500             156.514            485.844         56.162          3.396          2.337          2.152          1.133          1.009          1.026          1.053          1.110          1.129          0.000          0.608          1.704          0.549          3.863        265.106         65.145       1316.506         411.175          0.184          0.261          0.272          0.279          0.283          0.288          0.295          0.299          0.300          0.300        480.392         93.980          0.436          0.436                 0.360                 0.268                 0.993             51       4235.537       9449.942          1.725          6.818       1700.000        135.064          0.957          0.292          0.128          0.086          0.055          0.029          0.034          0.039          0.040          0.044         62.598         10.533              ?              ?              ?
           1978             97     07/04/1978       1159.600             109.672            541.341         55.188          3.479          2.358          2.277          1.312          1.219          1.201          1.182          1.135          1.112          0.000          0.364          2.274          0.828          2.375        180.359         75.504       1313.292         388.376          0.242          0.286          0.293          0.297          0.297          0.292          0.295          0.299          0.300          0.300        497.953        109.953          0.483          0.483                 0.371                 0.291                 1.000             40       4697.153      10541.848          2.030          8.212       1700.000        153.208          1.315          0.387          0.172          0.119          0.068          0.045          0.046          0.037          0.030          0.056         76.305         21.935              ?              ?              ?
           1979            108     18/04/1979        678.800              17.071            182.194         58.703          3.161          2.242          2.207          1.318          1.235          1.202          1.167          1.132          1.111          0.000          0.758          2.971          0.628          4.739        347.489         96.591       1313.310         382.253          0.213          0.252          0.259          0.263          0.256          0.236          0.252          0.275          0.290          0.298        446.426         58.426          2.011          2.011                 0.352                 0.261                 0.991             49       3299.899      10197.953          1.679          7.584       1700.000        157.676          1.628          0.339          0.141          0.101          0.073          0.056          0.073          0.069          0.081          0.408         89.001         10.550              ?              ?              ?
           1980             82     22/03/1980        661.100              23.840            250.240         60.273          3.178          2.267          2.179          1.228          1.157          1.118          1.129          1.108          1.094          0.000          1.034          3.414          0.729          6.513        480.855        114.175       1314.608         315.362          0.190          0.259          0.268          0.274          0.273          0.243          0.255          0.278          0.292          0.298        454.289         67.338          1.892          1.892                 0.381                 0.279                 0.999             27       3782.521       9841.746          1.646          7.235       1700.000        152.170          1.700          0.356          0.170          0.124          0.078          0.076          0.101          0.080          0.127          0.601        100.397         18.443              ?              ?              ?
           1981             87     28/03/1981       1027.800             123.621            417.350         58.949          3.327          2.284          2.238          1.309          1.260          1.234          1.178          1.129          1.097          0.000          0.808          2.979          0.895          5.573        414.052        124.424       1316.801         390.533          0.194          0.266          0.276          0.283          0.287          0.291          0.297          0.299          0.300          0.300        484.863         97.482          0.737          0.737                 0.358                 0.292                 0.999             29       4279.035      10485.048          1.843          8.538       1700.000        150.590          2.022          0.340          0.156          0.120          0.079          0.056          0.060          0.055          0.041          0.050        112.520          7.604              ?              ?              ?
           1982             92     02/04/1982        781.000              68.271            228.788         62.147          3.203          2.266          2.220          1.330          1.287          1.247          1.185          1.124          1.100          0.000          0.651          3.743          0.758          4.604        333.053        129.480       1319.153         340.854          0.163          0.230          0.242          0.250          0.258          0.267          0.284          0.294          0.298          0.300        453.402         69.143          2.246          2.246                 0.349                 0.280                 1.000             35       4686.099      11401.698          1.585          9.099       1700.000        162.701          2.345          0.409          0.198          0.134          0.088          0.059          0.065          0.048          0.063          0.333        124.447         13.610              ?              ?              ?
           1983             98     08/04/1983        492.900               7.134             99.049         63.904          3.242          2.295          2.283          1.330          1.255          1.236          1.177          1.128          1.103          0.000          0.470          4.377          0.871          4.864        353.329        138.697       1321.989         324.052          0.119          0.200          0.204          0.203          0.202          0.206          0.242          0.270          0.288          0.297        393.855         13.935         10.495         10.495                 0.309                 0.294                 0.971             45       4853.660       9700.683          1.173          9.222       1700.000        111.173          2.473          0.448          0.232          0.236          0.174          0.090          0.116          0.102          0.118          0.388        137.528          7.171              ?              ?              ?
           1984            111     20/04/1984        627.200              18.157            122.081         58.906          3.086          2.181          2.120          1.256          1.244          1.234          1.205          1.128          1.109          0.000          0.279          3.452          1.060          3.387        226.628        127.895       1323.844         337.330          0.170          0.244          0.256          0.263          0.269          0.275          0.284          0.283          0.293          0.298        460.016         75.049          0.711          0.711                 0.354                 0.308                 0.984             53       5352.557      11879.422          1.896         10.425       1700.000        156.684          2.136          0.355          0.162          0.124          0.084          0.055          0.070          0.075          0.059          0.331        150.349          9.389              ?              ?              ?
           1985             95     05/04/1985       1049.100              63.175            478.188         56.514          3.259          2.268          2.257          1.348          1.275          1.237          1.162          1.106          1.101          0.000          0.291          3.529          0.904          4.149        281.119        127.302       1326.089         387.485          0.201          0.266          0.275          0.281          0.285          0.290          0.296          0.299          0.300          0.300        484.332         96.332          0.319          0.319                 0.374                 0.291                 1.000             38       4948.606      11632.291          2.113          9.034       1700.000        165.986          2.481          0.321          0.145          0.122          0.083          0.055          0.057          0.035          0.049          0.181        161.202         24.091              ?              ?              ?
           1986            107     17/04/1986        931.300              60.317            396.699         60.212          3.362          2.299          2.255          1.339          1.279          1.230          1.142          1.135          1.101          0.000          0.540          4.141          0.864          4.820        333.587        127.535       1328.283         383.861          0.178          0.246          0.257          0.264          0.271          0.278          0.290          0.297          0.299          0.300        468.153         82.377          0.502          0.502                 0.355                 0.287                 1.000             49       4734.509      10887.241          1.850          8.726       1700.000        152.269          2.441          0.372          0.162          0.118          0.081          0.057          0.058          0.058          0.099          0.696        171.913         34.365              ?              ?              ?
           1987             95     05/04/1987        650.000              29.775            214.191         60.079          3.143          2.221          2.239          1.307          1.250          1.215          1.175          1.126          1.092          0.000          0.554          3.580          0.985          5.380        375.906        137.333       1330.857         295.846          0.192          0.250          0.252          0.236          0.207          0.212          0.249          0.275          0.291          0.298        423.038         35.863          3.390          3.390                 0.355                 0.309                 0.956             42       4528.341      10345.062          1.750          8.595       1700.000        142.046          1.938          0.376          0.195          0.206          0.118          0.077          0.089          0.073          0.103          0.406        182.733         14.291              ?              ?              ?
           1988             95     04/04/1988        914.300             105.639            419.972         60.985          3.207          2.270          2.227          1.252          1.214          1.200          1.172          1.129          1.098          0.000          0.371          3.632          0.911          3.943        263.663        127.789       1333.003         277.861          0.215          0.250          0.260          0.268          0.274          0.281          0.292          0.297          0.299          0.300        474.691         86.691          0.788          0.788                 0.342                 0.290                 1.000             39       4353.016      11273.003          1.790          9.647       1700.000        161.074          2.475          0.335          0.158          0.127          0.093          0.063          0.062          0.053          0.058          0.208        194.311         30.646              ?              ?              ?
           1989            103     13/04/1989        831.300              43.409            326.303         59.952          3.183          2.249          2.252          1.341          1.292          1.239          1.174          1.112          1.090          0.000          0.417          3.401          1.024          4.370        291.158        135.043       1335.931         358.729          0.182          0.252          0.257          0.250          0.244          0.253          0.275          0.290          0.297          0.300        450.701         64.530          0.761          0.761                 0.361                 0.306                 1.000             43       4731.690      10814.354          1.908          9.256       1700.000        138.886          2.357          0.302          0.142          0.132          0.101          0.068          0.069          0.050          0.039          0.141        204.744         14.512              ?              ?              ?
           1990             85     26/03/1990        799.000              67.048            380.196         65.172          3.178          2.250          2.230          1.297          1.261          1.215          1.162          1.101          1.084          0.000          0.550          4.031          0.950          5.105        350.016        139.098       1338.454         269.608          0.265          0.225          0.236          0.244          0.253          0.263          0.281          0.293          0.298          0.300        459.045         71.045          3.306          3.306                 0.375                 0.304                 0.999             28       4344.018      10747.593          1.388          8.556       1700.000        153.029          2.815          0.404          0.187          0.143          0.084          0.057          0.057          0.053          0.043          0.187        213.994         18.179              ?              ?              ?
