Summary_file = p70N25c_h.sum
Title = p70N25
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              73.792            505.898         60.400          3.412          2.253          2.063          1.166          1.137          1.128          1.123          1.119          1.111          0.000          0.048          1.909          0.384          0.198         13.263         37.559       1322.625         401.580          0.147          0.232          0.250          0.262          0.271          0.279          0.289          0.296          0.300          0.300        462.418         79.705          0.112          0.112                 0.477                 0.298                 0.999             43       2244.516       6150.517          0.756          3.780       1700.000        102.818          1.046          0.457          0.180          0.063          0.021          0.001          0.001          0.005          0.018          0.116         47.092         14.864              ?              ?              ?
           1953            108     18/04/1953        918.900              42.488            397.946         57.026          3.422          2.329          2.157          1.164          1.068          1.077          1.114          1.123          1.115          0.000          0.205          1.511          0.468          2.565        220.639         50.853       1318.508         422.789          0.219          0.284          0.292          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.546        111.546          1.088          1.088                 0.363                 0.213                 1.000             49       1663.295       5095.068          0.856          3.143       1700.000         85.164          0.718          0.323          0.171          0.121          0.060          0.028          0.025          0.020          0.016          0.030         59.204          3.900              ?              ?              ?
           1954             97     07/04/1954        668.500              40.703            273.469         57.268          3.390          2.293          2.174          1.241          1.167          1.157          1.132          1.115          1.107          0.000          0.466          1.710          0.459          3.019        253.346         60.987       1314.821         336.680          0.198          0.260          0.272          0.281          0.288          0.292          0.297          0.300          0.300          0.300        484.496         96.726          1.036          1.036                 0.384                 0.231                 1.000             36       1898.733       5972.361          0.977          3.725       1700.000         98.314          1.091          0.278          0.114          0.070          0.041          0.021          0.022          0.011          0.013          0.049         70.053          2.928              ?              ?              ?
           1955             92     02/04/1955       1006.700              81.160            501.562         59.145          3.502          2.337          2.216          1.241          1.151          1.140          1.114          1.106          1.098          0.000          0.649          1.744          0.481          3.738        319.431         68.040       1311.484         396.335          0.201          0.269          0.280          0.289          0.294          0.297          0.300          0.300          0.300          0.300        491.042        103.042          0.874          0.874                 0.386                 0.231                 1.000             32       1692.602       5405.982          0.881          3.462       1700.000         88.437          1.059          0.263          0.121          0.078          0.045          0.025          0.026          0.017          0.016          0.094         81.248         11.322              ?              ?              ?
           1956             97     06/04/1956       1000.800              89.477            424.048         57.420          3.399          2.291          2.198          1.262          1.187          1.164          1.124          1.110          1.102          0.000          0.583          1.825          0.486          3.308        278.956         71.976       1308.183         427.794          0.209          0.273          0.283          0.291          0.295          0.298          0.299          0.300          0.300          0.300        493.284        105.284          0.532          0.532                 0.368                 0.235                 1.000             39       2181.771       6433.641          1.092          4.314       1700.000        105.723          1.219          0.241          0.116          0.087          0.051          0.029          0.026          0.014          0.014          0.027         93.006          6.348              ?              ?              ?
           1957             94     04/04/1957       1059.500              72.335            485.297         60.598          3.160          2.186          2.119          1.216          1.161          1.135          1.101          1.102          1.094          0.000          0.755          1.728          0.520          4.299        351.212         75.741       1305.158         456.821          0.178          0.256          0.270          0.280          0.287          0.292          0.297          0.299          0.300          0.300        481.320         95.519          1.223          1.223                 0.388                 0.254                 0.982             35       2008.208       5727.614          0.849          3.806       1700.000         90.528          1.031          0.296          0.127          0.086          0.054          0.031          0.029          0.020          0.015          0.038        103.948          9.852              ?              ?              ?
           1958            101     11/04/1958        815.700              79.956            346.246         56.553          3.285          2.257          2.174          1.264          1.207          1.171          1.137          1.113          1.105          0.000          0.464          2.491          0.648          3.109        257.571         78.964       1302.747         360.613          0.237          0.247          0.253          0.262          0.270          0.278          0.289          0.296          0.300          0.300        472.670         84.670          1.387          1.387                 0.358                 0.229                 1.000             43       2304.187       6601.430          1.139          4.319       1700.000        107.067          1.648          0.382          0.152          0.094          0.053          0.030          0.029          0.017          0.016          0.069        116.082          8.270              ?              ?              ?
           1959            117     27/04/1959        797.300              34.125            310.528         60.514          3.260          2.268          2.168          1.254          1.196          1.170          1.136          1.119          1.110          0.000          0.688          2.662          0.500          4.062        333.024         84.889       1301.259         412.224          0.140          0.220          0.237          0.247          0.257          0.267          0.281          0.293          0.298          0.300        448.188         66.157          1.653          1.653                 0.362                 0.233                 0.986             56       2424.680       6386.261          0.765          4.027       1700.000        101.717          1.652          0.321          0.165          0.105          0.058          0.033          0.035          0.023          0.023          0.247        127.286         13.348              ?              ?              ?
           1960            106     15/04/1960        663.400              29.900            271.154         58.639          3.052          2.198          2.112          1.222          1.179          1.168          1.137          1.112          1.103          0.000          0.566          2.310          0.632          4.938        417.278         91.198       1300.570         325.466          0.292          0.298          0.289          0.275          0.282          0.287          0.294          0.299          0.300          0.300        495.288        107.288          3.872          3.872                 0.401                 0.282                 0.976             46       2350.177       5929.426          0.944          3.738       1700.000         93.673          1.197          0.577          0.190          0.091          0.053          0.034          0.034          0.020          0.018          0.096        137.314          5.426              ?              ?              ?
           1961             85     26/03/1961        989.300              52.387            425.553         58.315          3.395          2.286          2.221          1.244          1.177          1.150          1.114          1.099          1.090          0.000          0.382          2.204          0.855          3.026        255.603         84.236       1298.460         412.009          0.271          0.291          0.296          0.299          0.299          0.300          0.300          0.300          0.300          0.301        505.651        117.651          0.662          0.662                 0.383                 0.254                 1.000             29       2198.058       6935.887          1.147          4.919       1700.000        113.081          1.370          0.337          0.170          0.126          0.065          0.034          0.023          0.016          0.017          0.046        147.474          6.647              ?              ?              ?
