Summary_file = p0N75c_h.sum
Title = p0N75
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            104     13/04/1952       1000.300              77.561            489.750          3.852          2.735          2.016          1.902          1.126          1.139          1.133          1.127          1.120          1.113          0.000          0.046         11.982          0.432          0.280         13.993         37.929       1322.878         429.383          0.158          0.246          0.266          0.279          0.288          0.294          0.299          0.300          0.300          0.300        479.057         95.238          0.148          0.148                 0.481                 0.481                 0.784             45       1161.237       3824.482          0.271          6.172       1700.000         61.368          1.434          2.040          0.921          0.507          0.280          0.158          0.437          0.913          1.817          3.474         39.969         59.864              ?              ?              ?
           1953            108     18/04/1953        918.900              42.599            386.640          3.942          2.527          1.973          1.919          1.151          1.159          1.144          1.130          1.123          1.115          0.000          0.032         36.532          0.540          0.937         24.114         50.423       1319.367         455.221          0.221          0.285          0.293          0.299          0.300          0.300          0.300          0.301          0.301          0.301        500.281        112.281          0.000          0.000                 0.365                 0.362                 0.839             49       1267.253       3834.858          0.305          6.220       1700.000         58.191          2.453          1.924          1.959          4.541          5.168          5.201          4.807          4.174          3.476          2.830         39.743         40.944              ?              ?              ?
           1954            100     10/04/1954        668.500              34.757            278.675          3.222          2.512          1.956          1.917          1.154          1.163          1.142          1.125          1.118          1.110          0.000          0.041         49.235          0.443          2.007         44.934         54.857       1315.392         364.277          0.201          0.264          0.276          0.286          0.293          0.298          0.300          0.300          0.300          0.300        489.575        101.575          0.015          0.015                 0.389                 0.387                 0.813             39       1106.123       3536.432          0.268          5.621       1700.000         53.106          4.939          2.644          2.424          5.911          7.264          7.282          6.539          5.292          4.010          2.931         39.519         42.985              ?              ?              ?
           1955             95     05/04/1955       1006.700              83.206            481.205          3.899          2.414          1.926          1.900          1.131          1.143          1.124          1.113          1.108          1.100          0.000          0.036         21.999          0.482          1.737         40.281         54.079       1310.605         429.348          0.191          0.268          0.280          0.290          0.295          0.299          0.300          0.300          0.300          0.300        490.683        103.551          0.000          0.000                 0.394                 0.392                 0.816             35       1249.386       4001.971          0.303          6.355       1700.000         60.535          3.858          2.532          1.914          2.153          1.425          1.042          1.238          1.723          2.507          3.608         39.336         58.230              ?              ?              ?
           1956            102     11/04/1956       1005.400              71.013            435.305          4.867          2.408          1.916          1.906          1.146          1.158          1.136          1.120          1.113          1.106          0.000          0.026         34.611          0.482          1.084         26.120         58.525       1306.880         468.257          0.195          0.270          0.282          0.291          0.296          0.299          0.300          0.300          0.300          0.300        491.783        104.285          0.000          0.000                 0.379                 0.376                 0.834             44       1486.046       4331.640          0.355          6.537       1700.000         66.275          2.388          1.526          1.561          3.574          4.095          4.442          4.563          4.466          4.194          3.801         39.151         52.886              ?              ?              ?
           1957             97     07/04/1957       1059.200              62.747            490.392          4.640          2.449          1.911          1.901          1.138          1.155          1.130          1.112          1.105          1.098          0.000          0.024         38.130          0.509          1.033         25.563         64.281       1303.965         483.113          0.186          0.262          0.276          0.287          0.293          0.298          0.300          0.300          0.300          0.300        487.944        101.302          0.000          0.000                 0.399                 0.396                 0.821             38       1254.455       3594.663          0.292          5.528       1700.000         53.430          2.817          2.163          2.096          4.553          4.935          4.902          4.668          4.339          4.003          3.655         38.966         52.670              ?              ?              ?
           1958            101     11/04/1958        811.400              68.716            347.000          5.588          2.567          1.979          1.944          1.153          1.160          1.135          1.119          1.112          1.105          0.000          0.017         41.834          0.695          0.577         15.225         63.494       1300.703         385.493          0.239          0.267          0.274          0.283          0.291          0.296          0.300          0.300          0.300          0.300        491.940        103.940          0.000          0.000                 0.360                 0.358                 0.846             43       1349.332       4032.417          0.316          6.419       1700.000         62.120          4.453          2.294          1.748          4.051          5.082          5.381          5.440          5.054          4.483          3.848         38.842         52.530              ?              ?              ?
           1959            118     28/04/1959        797.300              36.043            335.880          5.105          2.717          2.054          1.981          1.172          1.166          1.144          1.128          1.120          1.111          0.000          0.021         37.656          0.587          0.824         20.775         69.352       1298.662         426.145          0.144          0.229          0.250          0.264          0.274          0.281          0.288          0.296          0.300          0.300        462.783         80.392          0.000          0.000                 0.364                 0.361                 0.827             57        954.183       3812.927          0.239          6.428       1700.000         61.224          5.314          3.087          2.843          4.651          3.819          3.038          3.504          3.763          3.882          3.754         38.836         48.923              ?              ?              ?
           1960             99     08/04/1960        663.400              31.713            288.163          4.395          2.457          1.931          1.914          1.142          1.158          1.127          1.112          1.106          1.098          0.000          0.034         46.495          0.524          1.819         41.239         75.631       1297.345         328.888          0.186          0.266          0.280          0.290          0.296          0.299          0.300          0.300          0.300          0.300        490.205        103.600          0.059          0.059                 0.410                 0.408                 0.801             39       1135.583       3762.318          0.276          6.198       1700.000         58.678          4.342          2.983          2.810          6.286          6.885          6.308          5.628          4.673          3.708          2.873         38.727         43.376              ?              ?              ?
           1961             86     27/03/1961        990.100              44.877            442.193          5.577          2.357          1.879          1.893          1.125          1.143          1.118          1.101          1.095          1.089          0.000          0.019         37.190          0.828          0.819         19.571         68.277       1294.362         455.828          0.245          0.287          0.294          0.299          0.300          0.300          0.300          0.300          0.300          0.300        502.363        114.363          0.000          0.000                 0.377                 0.374                 0.844             30       1604.463       4470.303          0.393          7.066       1700.000         69.693          4.409          2.760          2.469          4.066          3.942          4.012          4.093          4.058          3.859          3.523         38.609         59.366              ?              ?              ?
