Summary_file = p60N75c_h.sum
Title = p60N75
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.924            481.066         36.935          2.993          2.175          2.052          1.373          1.357          1.340          1.327          1.318          1.306          0.000          0.052          2.218          0.356          0.250         14.937         37.615       1322.652         396.898          0.129          0.213          0.229          0.237          0.246          0.257          0.277          0.291          0.298          0.300        438.309         57.444          0.104          0.104                 0.477                 0.363                 0.458             43       4382.578       9971.867          1.098          7.260       1700.000        148.076          0.964          0.431          0.183          0.067          0.018          0.001          0.001          0.002          0.045          0.504         57.127         39.829              ?              ?              ?
           1953            108     18/04/1953        918.900              48.742            353.764         29.601          2.771          2.141          2.037          1.329          1.265          1.264          1.287          1.322          1.310          0.000          0.202          1.807          0.607          2.831        226.596         62.510       1319.970         402.612          0.230          0.283          0.291          0.297          0.298          0.299          0.300          0.300          0.300          0.301        499.554        111.554          1.107          1.107                 0.363                 0.263                 0.681             49       3887.825       9055.819          1.608          6.425       1700.000        138.992          0.902          0.356          0.193          0.142          0.069          0.031          0.027          0.026          0.022          0.039         81.211          6.736              ?              ?              ?
           1954             97     07/04/1954        668.500              49.529            222.533         32.176          2.865          2.176          2.128          1.421          1.372          1.348          1.330          1.303          1.283          0.000          0.397          2.290          0.649          3.347        259.930         80.874       1318.326         331.586          0.184          0.249          0.261          0.269          0.276          0.282          0.292          0.298          0.300          0.300        472.535         86.092          1.000          1.000                 0.384                 0.286                 1.000             36       4311.174      10272.767          1.625          7.617       1700.000        150.420          1.452          0.321          0.137          0.092          0.058          0.036          0.043          0.033          0.023          0.095        101.142          7.728              ?              ?              ?
           1955             92     02/04/1955       1006.700              85.381            465.517         33.348          2.957          2.213          2.166          1.417          1.367          1.349          1.305          1.271          1.255          0.000          0.408          2.653          0.669          4.242        332.418         92.839       1317.653         377.581          0.201          0.265          0.276          0.284          0.289          0.293          0.298          0.299          0.300          0.300        486.654         98.653          0.768          0.768                 0.386                 0.285                 1.000             32       3943.302       9565.015          1.679          7.158       1700.000        142.163          1.553          0.294          0.137          0.095          0.060          0.040          0.045          0.042          0.046          0.342        120.653         30.573              ?              ?              ?
           1956             97     06/04/1956       1000.800             102.287            361.421         32.259          2.904          2.179          2.160          1.435          1.397          1.366          1.325          1.274          1.254          0.000          0.423          2.596          0.674          3.479        267.018         98.771       1317.302         414.730          0.211          0.268          0.278          0.285          0.290          0.293          0.298          0.299          0.300          0.300        488.831        100.831          0.458          0.458                 0.368                 0.295                 0.999             39       4658.550      11034.771          1.938          8.864       1700.000        161.242          1.786          0.271          0.137          0.113          0.071          0.046          0.046          0.037          0.026          0.063        140.506         14.891              ?              ?              ?
           1957             94     04/04/1957       1059.500              78.904            434.539         37.939          2.874          2.144          2.129          1.391          1.361          1.328          1.283          1.242          1.229          0.000          0.580          2.556          0.741          4.797        348.692        106.253       1317.393         447.400          0.169          0.243          0.257          0.266          0.273          0.280          0.291          0.297          0.300          0.300        468.295         83.422          1.000          1.000                 0.388                 0.318                 0.980             36       4579.996       9894.773          1.489          8.124       1700.000        135.549          1.541          0.342          0.154          0.116          0.078          0.053          0.056          0.052          0.042          0.122        157.969         22.493              ?              ?              ?
           1958            101     11/04/1958        815.700              82.206            320.187         37.813          3.026          2.224          2.192          1.438          1.408          1.369          1.322          1.273          1.247          0.000          0.328          3.502          0.742          3.612        263.853        109.854       1318.047         352.976          0.227          0.223          0.227          0.232          0.241          0.252          0.275          0.290          0.297          0.300        445.042         57.042          1.098          1.098                 0.358                 0.286                 0.990             43       4774.745      11239.479          1.313          8.954       1700.000        159.140          2.330          0.402          0.175          0.129          0.083          0.053          0.054          0.044          0.048          0.184        177.952         17.079              ?              ?              ?
           1959            117     27/04/1959        797.300              33.817            298.753         41.469          3.069          2.250          2.202          1.426          1.385          1.357          1.313          1.272          1.244          0.000          0.436          3.900          0.624          6.116        443.729        124.639       1319.814         408.406          0.113          0.201          0.216          0.221          0.228          0.239          0.265          0.284          0.295          0.299        419.060         39.764          1.792          1.792                 0.362                 0.291                 0.757             56       3977.511       9481.943          0.849          7.777       1700.000        140.790          2.288          0.325          0.173          0.123          0.083          0.059          0.074          0.064          0.090          0.621        196.119         26.118              ?              ?              ?
           1960            106     15/04/1960        663.400              30.911            244.659         41.080          2.882          2.177          2.119          1.373          1.357          1.339          1.299          1.251          1.224          0.000          0.361          3.863          0.930          5.933        386.429        136.467       1322.234         316.180          0.289          0.285          0.242          0.242          0.243          0.249          0.271          0.288          0.296          0.300        459.170         71.170          1.154          1.154                 0.401                 0.347                 0.382             46       4814.570      10201.585          1.112          8.237       1700.000        134.606          2.010          0.785          0.214          0.159          0.106          0.070          0.071          0.055          0.074          0.321        212.509         15.571              ?              ?              ?
           1961             86     27/03/1961        990.100              52.296            339.125         35.438          2.967          2.186          2.182          1.381          1.342          1.295          1.255          1.229          1.198          0.000          0.207          3.351          1.251          3.006        206.831        120.029       1324.361         399.394          0.270          0.287          0.292          0.295          0.296          0.297          0.299          0.300          0.300          0.300        502.361        114.361          0.386          0.386                 0.384                 0.321                 0.531             29       4793.330      11946.554          2.176         10.409       1700.000        169.858          2.141          0.404          0.201          0.154          0.080          0.046          0.038          0.036          0.056          0.194        227.966         22.344              ?              ?              ?
