Summary_file = p50N0c_h.sum
Title = p50N0
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.130            513.954         46.038          3.419          2.255          2.068          1.171          1.141          1.132          1.126          1.119          1.111          0.000          0.046          1.914          0.400          0.183         12.348         37.687       1322.720         417.105          0.157          0.240          0.259          0.271          0.280          0.287          0.294          0.299          0.300          0.300        471.880         88.201          0.134          0.134                 0.477                 0.256                 0.477             43        787.604       3454.346          0.412          1.964       1700.000         57.081          1.083          0.470          0.172          0.066          0.024          0.005          0.006          0.009          0.015          0.063         45.109          6.582              ?              ?              ?
           1953            108     18/04/1953        918.900              38.360            408.120         44.632          3.541          2.344          2.180          1.214          1.127          1.135          1.129          1.122          1.114          0.000          0.312          1.278          0.393          2.358        203.315         42.961       1317.700         446.081          0.220          0.284          0.293          0.298          0.300          0.300          0.300          0.300          0.301          0.301        499.875        111.875          0.778          0.778                 0.363                 0.189                 1.000             49        608.392       3087.596          0.420          1.809       1700.000         49.844          0.579          0.298          0.157          0.109          0.048          0.018          0.013          0.010          0.012          0.033         54.006          3.654              ?              ?              ?
           1954             97     07/04/1954        668.500              32.851            299.293         44.845          3.452          2.301          2.157          1.222          1.150          1.133          1.121          1.114          1.107          0.000          0.520          1.318          0.352          3.223        266.091         48.621       1312.888         351.103          0.199          0.262          0.274          0.283          0.290          0.295          0.299          0.300          0.300          0.300        486.799         98.859          0.873          0.873                 0.384                 0.198                 1.000             36        608.764       3350.349          0.446          1.855       1700.000         53.725          0.782          0.268          0.108          0.058          0.029          0.009          0.007          0.007          0.011          0.038         61.989          2.062              ?              ?              ?
           1955             92     02/04/1955       1006.700              81.680            499.663         46.425          3.516          2.325          2.182          1.212          1.130          1.119          1.109          1.104          1.097          0.000          0.606          1.290          0.392          3.487        292.081         53.173       1308.077         428.035          0.195          0.269          0.280          0.289          0.294          0.297          0.300          0.300          0.300          0.300        490.503        103.018          0.700          0.700                 0.386                 0.196                 1.000             32        424.869       2869.663          0.352          1.665       1700.000         40.944          0.722          0.251          0.116          0.067          0.033          0.012          0.008          0.007          0.011          0.063         70.311          5.889              ?              ?              ?
           1956             97     06/04/1956       1000.800              65.486            462.956         45.115          3.407          2.278          2.150          1.204          1.146          1.124          1.115          1.109          1.102          0.000          0.475          1.335          0.397          2.847        227.829         55.745       1303.146         448.871          0.201          0.275          0.285          0.293          0.297          0.299          0.300          0.300          0.300          0.300        493.710        105.710          0.229          0.229                 0.368                 0.200                 1.000             39        772.385       3650.201          0.509          2.214       1700.000         59.380          0.836          0.224          0.106          0.070          0.034          0.013          0.011          0.011          0.011          0.018         79.022          3.233              ?              ?              ?
           1957             91     01/04/1957       1059.200              57.616            517.179         47.108          3.216          2.190          2.091          1.179          1.117          1.112          1.104          1.099          1.092          0.000          0.583          1.339          0.395          3.425        274.413         57.445       1298.361         474.833          0.186          0.262          0.275          0.285          0.291          0.295          0.299          0.300          0.300          0.300        486.039         99.430          0.911          0.911                 0.383                 0.206                 0.993             33        446.817       3090.049          0.369          1.763       1700.000         46.703          0.790          0.263          0.113          0.067          0.035          0.014          0.009          0.009          0.012          0.027         87.110          5.620              ?              ?              ?
           1958            101     11/04/1958        816.000              66.496            369.026         44.851          3.259          2.228          2.115          1.203          1.157          1.128          1.117          1.110          1.103          0.000          0.422          1.869          0.500          2.572        203.429         58.844       1293.781         377.407          0.234          0.257          0.264          0.273          0.281          0.288          0.294          0.299          0.300          0.300        482.536         94.536          0.705          0.705                 0.355                 0.192                 1.000             43        897.386       3775.362          0.553          2.216       1700.000         62.676          1.215          0.341          0.129          0.069          0.031          0.011          0.007          0.008          0.013          0.046         96.262          5.334              ?              ?              ?
           1959            116     26/04/1959        797.300              35.009            331.486         45.798          3.230          2.234          2.103          1.204          1.147          1.130          1.124          1.116          1.109          0.000          0.532          2.040          0.353          3.049        249.636         61.861       1290.297         419.442          0.164          0.237          0.254          0.266          0.275          0.283          0.291          0.297          0.300          0.300        467.965         83.563          1.418          1.418                 0.361                 0.189                 0.988             55        876.691       3493.290          0.453          1.984       1700.000         57.749          1.252          0.321          0.145          0.072          0.034          0.014          0.011          0.008          0.018          0.166        104.596          7.969              ?              ?              ?
           1960             90     30/03/1960        663.400              30.886            303.783         46.194          3.198          2.199          2.105          1.176          1.124          1.116          1.103          1.098          1.091          0.000          0.598          1.473          0.391          3.841        328.641         62.537       1287.207         316.622          0.195          0.272          0.283          0.292          0.296          0.298          0.300          0.300          0.300          0.300        492.294        104.759          3.284          3.284                 0.392                 0.203                 1.000             31        621.956       3434.546          0.453          1.939       1700.000         55.505          0.913          0.250          0.114          0.070          0.035          0.016          0.008          0.007          0.012          0.048        111.798          2.609              ?              ?              ?
           1961             85     26/03/1961        989.300              38.671            467.849         46.026          3.436          2.270          2.173          1.210          1.143          1.111          1.098          1.093          1.087          0.000          0.507          1.585          0.606          3.040        253.671         60.573       1282.397         443.983          0.259          0.289          0.295          0.299          0.300          0.300          0.300          0.300          0.300          0.301        504.227        116.227          0.438          0.438                 0.366                 0.202                 1.000             29        723.038       3800.845          0.513          2.377       1700.000         61.851          0.959          0.277          0.137          0.094          0.044          0.020          0.012          0.008          0.009          0.025        119.729          3.189              ?              ?              ?
           1962             98     08/04/1962        873.400              47.195            351.863         46.245          3.282          2.224          2.151          1.207          1.156          1.118          1.104          1.098          1.091          0.000          0.560          1.680          0.524          3.442        268.360         62.438       1278.142         460.860          0.251          0.281          0.290          0.297          0.299          0.300          0.300          0.300          0.300          0.300        501.576        113.576          0.811          0.811                 0.373                 0.195                 0.994             39        627.070       3327.939          0.445          1.987       1700.000         50.162          0.950          0.255          0.127          0.078          0.033          0.017          0.009          0.007          0.021          0.182        128.329          4.058              ?              ?              ?
           1963             95     05/04/1963       1051.300             133.317            537.789         47.444          3.288          2.214          2.150          1.183          1.118          1.099          1.092          1.088          1.083          0.000          0.644          1.580          0.431          3.852        304.935         62.903       1274.749         395.139          0.220          0.283          0.290          0.293          0.289          0.291          0.296          0.300          0.300          0.300        493.315        105.315          0.682          0.682                 0.387                 0.200                 1.000             33        470.056       3211.037          0.397          1.826       1700.000         48.752          1.009          0.284          0.121          0.074          0.036          0.008          0.006          0.006          0.010          0.027        135.223          5.239              ?              ?              ?
           1964            102     11/04/1964        670.000              38.913            262.018         47.211          3.088          2.163          2.094          1.180          1.124          1.111          1.104          1.098          1.091          0.000          0.996          1.489          0.305          6.006        469.268         69.643       1273.482         349.780          0.147          0.232          0.253          0.266          0.276          0.284          0.291          0.298          0.300          0.300        466.129         83.421          3.418          3.418                 0.352                 0.178                 0.996             47        621.551       2742.034          0.313          1.444       1700.000         49.190          0.801          0.316          0.143          0.080          0.035          0.011          0.008          0.008          0.014          0.074        142.273          2.129              ?              ?              ?
           1965             99     09/04/1965        903.200              92.616            483.767         48.006          3.156          2.186          2.111          1.172          1.113          1.104          1.095          1.090          1.085          0.000          0.775          1.807          0.344          5.187        427.132         69.008       1271.137         350.590          0.169          0.242          0.257          0.268          0.276          0.283          0.290          0.297          0.300          0.300        469.495         84.632          2.459          2.459                 0.386                 0.189                 1.000             39        365.632       2626.006          0.304          1.383       1700.000         40.793          1.107          0.295          0.116          0.068          0.034          0.014          0.008          0.006          0.013          0.147        148.715          6.245              ?              ?              ?
           1966            103     13/04/1966        830.000              33.229            412.837         46.851          3.185          2.181          2.097          1.170          1.130          1.108          1.098          1.093          1.087          0.000          0.809          1.226          0.588          5.181        427.259         68.626       1268.882         359.776          0.251          0.292          0.298          0.301          0.301          0.302          0.303          0.304          0.304          0.304        507.948        119.948          1.433          1.433                 0.371                 0.217                 1.000             41        683.732       3172.688          0.443          1.911       1700.000         47.942          0.569          0.233          0.150          0.135          0.060          0.024          0.012          0.008          0.009          0.026        155.148          4.729              ?              ?              ?
           1967            127     07/05/1967        841.400              48.555            403.544         46.620          3.187          2.169          2.071          1.186          1.142          1.121          1.112          1.106          1.100          0.000          0.593          1.921          0.392          3.632        296.507         68.158       1265.884         415.095          0.161          0.242          0.260          0.273          0.282          0.288          0.295          0.299          0.300          0.300        473.642         89.496          2.106          2.106                 0.353                 0.194                 0.994             68        910.462       3808.974          0.450          2.085       1700.000         66.781          1.279          0.262          0.095          0.048          0.024          0.007          0.005          0.006          0.016          0.180        162.706          9.040              ?              ?              ?
           1968            108     17/04/1968        654.300              41.629            251.394         46.999          3.234          2.208          2.121          1.164          1.096          1.102          1.100          1.095          1.088          0.000          0.810          1.796          0.324          5.772        494.925         71.328       1264.530         352.907          0.156          0.235          0.253          0.265          0.274          0.282          0.290          0.297          0.300          0.300        466.065         82.467          5.866          5.866                 0.387                 0.193                 0.996             50        608.657       2704.098          0.331          1.475       1700.000         46.342          1.067          0.279          0.114          0.082          0.041          0.019          0.010          0.007          0.018          0.157        168.858          2.715              ?              ?              ?
           1969             87     28/03/1969        654.000              19.251            252.002         46.678          3.294          2.222          2.146          1.173          1.125          1.094          1.083          1.079          1.074          0.000          0.717          1.680          0.443          5.025        432.968         68.589       1261.847         370.189          0.284          0.291          0.290          0.296          0.298          0.300          0.300          0.300          0.300          0.300        505.283        117.283          1.012          1.012                 0.386                 0.210                 0.996             31        882.439       3216.679          0.496          2.019       1700.000         52.392          1.090          0.253          0.094          0.053          0.025          0.012          0.007          0.006          0.015          0.126        174.869          3.916              ?              ?              ?
           1970            105     15/04/1970        970.700              62.123            428.530         47.328          3.164          2.156          2.091          1.171          1.129          1.100          1.090          1.085          1.080          0.000          0.683          2.334          0.407          4.398        370.381         70.436       1259.590         471.873          0.243          0.228          0.238          0.247          0.256          0.266          0.280          0.292          0.298          0.300        458.827         70.827          0.786          0.786                 0.352                 0.176                 1.000             46        485.832       3036.709          0.390          1.651       1700.000         49.122          1.398          0.280          0.118          0.072          0.035          0.012          0.007          0.007          0.036          0.370        181.821          7.800              ?              ?              ?
           1971             87     28/03/1971        706.200              47.812            310.969         48.197          3.047          2.112          2.069          1.141          1.101          1.086          1.080          1.075          1.070          0.000          0.920          1.516          0.348          5.542        465.137         71.166       1257.835         352.572          0.177          0.258          0.273          0.284          0.290          0.295          0.299          0.300          0.300          0.300        484.421         98.716          3.003          3.003                 0.386                 0.192                 0.996             29        616.666       2945.649          0.385          1.634       1700.000         48.975          0.984          0.252          0.099          0.063          0.033          0.012          0.006          0.007          0.011          0.050        187.453          3.638              ?              ?              ?
