Summary_file = p70N50c_h.sum
Title = p70N50
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.896            490.974         58.028          3.380          2.246          2.060          1.162          1.135          1.126          1.120          1.117          1.110          0.000          0.051          1.947          0.368          0.223         14.342         37.579       1322.631         396.801          0.137          0.221          0.239          0.249          0.258          0.268          0.283          0.294          0.299          0.300        449.903         68.207          0.105          0.105                 0.477                 0.334                 0.995             43       3475.602       8431.847          0.992          5.610       1700.000        134.158          0.996          0.444          0.185          0.066          0.019          0.001          0.001          0.002          0.022          0.211         46.977         24.332              ?              ?              ?
           1953            108     18/04/1953        918.900              48.571            376.155         52.118          3.287          2.294          2.113          1.128          1.032          1.044          1.080          1.125          1.116          0.000          0.214          1.665          0.555          2.819        235.421         57.550       1319.277         407.954          0.227          0.284          0.292          0.297          0.299          0.300          0.300          0.300          0.300          0.301        499.875        111.875          1.161          1.161                 0.363                 0.238                 0.999             49       2712.528       7094.267          1.281          4.655       1700.000        115.180          0.815          0.341          0.183          0.132          0.066          0.029          0.024          0.025          0.019          0.031         58.668          4.605              ?              ?              ?
           1954             97     07/04/1954        668.500              48.108            244.695         53.356          3.297          2.272          2.171          1.247          1.170          1.155          1.150          1.118          1.108          0.000          0.479          2.019          0.585          3.173        257.588         72.271       1316.731         333.424          0.190          0.255          0.267          0.275          0.282          0.287          0.294          0.299          0.300          0.300        478.681         91.686          1.049          1.049                 0.384                 0.260                 1.000             36       3090.662       8253.155          1.366          5.625       1700.000        128.545          1.292          0.298          0.124          0.082          0.051          0.030          0.035          0.023          0.016          0.066         68.991          4.629              ?              ?              ?
           1955             92     02/04/1955       1006.700              83.732            484.150         54.458          3.413          2.321          2.222          1.262          1.180          1.168          1.127          1.109          1.099          0.000          0.591          2.232          0.581          4.012        329.843         81.975       1314.891         383.963          0.203          0.267          0.278          0.286          0.292          0.295          0.299          0.300          0.300          0.300        489.182        101.182          0.860          0.860                 0.386                 0.260                 1.000             32       2839.676       7633.802          1.335          5.304       1700.000        119.240          1.371          0.280          0.129          0.088          0.054          0.034          0.037          0.031          0.026          0.181         79.623         19.752              ?              ?              ?
           1956             97     06/04/1956       1000.800              97.483            391.252         52.619          3.326          2.277          2.209          1.287          1.219          1.192          1.153          1.112          1.103          0.000          0.557          2.254          0.583          3.490        281.512         87.128       1313.250         418.998          0.211          0.271          0.281          0.288          0.293          0.296          0.299          0.300          0.300          0.300        491.213        103.213          0.519          0.519                 0.368                 0.267                 1.000             39       3533.059       8905.947          1.598          6.556       1700.000        137.775          1.542          0.257          0.127          0.101          0.062          0.039          0.038          0.026          0.019          0.043         90.797         10.516              ?              ?              ?
           1957             94     04/04/1957       1059.500              79.857            453.877         56.778          3.130          2.188          2.141          1.245          1.193          1.164          1.119          1.104          1.095          0.000          0.721          2.206          0.636          4.564        352.392         92.481       1311.919         450.413          0.174          0.250          0.263          0.273          0.280          0.286          0.294          0.298          0.300          0.300        474.858         89.472          1.129          1.129                 0.388                 0.289                 0.982             35       3417.783       8024.781          1.236          5.968       1700.000        116.750          1.358          0.322          0.141          0.102          0.067          0.043          0.044          0.038          0.024          0.067        101.141         15.175              ?              ?              ?
           1958            101     11/04/1958        815.700              83.324            330.050         54.254          3.278          2.267          2.205          1.299          1.248          1.209          1.168          1.121          1.108          0.000          0.397          3.047          0.718          3.396        264.963         96.170       1311.275         355.275          0.233          0.234          0.239          0.247          0.256          0.266          0.282          0.293          0.298          0.300        458.950         70.950          1.281          1.281                 0.358                 0.260                 1.000             43       3706.094       9176.127          1.343          6.635       1700.000        140.098          2.047          0.395          0.170          0.118          0.069          0.042          0.042          0.032          0.026          0.106        112.667         11.884              ?              ?              ?
           1959            117     27/04/1959        797.300              34.176            299.839         58.402          3.264          2.278          2.200          1.285          1.226          1.197          1.159          1.127          1.112          0.000          0.464          3.234          0.588          5.226        404.481        106.458       1311.664         409.641          0.126          0.208          0.222          0.229          0.238          0.249          0.272          0.288          0.297          0.300        430.269         49.644          1.845          1.845                 0.362                 0.260                 0.965             56       3685.453       8510.421          0.853          5.909       1700.000        127.257          1.973          0.320          0.168          0.118          0.078          0.050          0.054          0.044          0.042          0.386        123.265         18.794              ?              ?              ?
           1960            106     15/04/1960        663.400              31.415            254.746         55.478          2.999          2.182          2.104          1.243          1.215          1.200          1.166          1.115          1.105          0.000          0.428          3.113          0.793          5.246        419.023        115.299       1312.609         318.796          0.292          0.294          0.267          0.261          0.266          0.271          0.281          0.292          0.298          0.300        479.154         91.154          3.823          3.823                 0.401                 0.314                 0.974             46       3596.010       8148.890          1.216          5.786       1700.000        118.307          1.654          0.709          0.206          0.122          0.074          0.048          0.053          0.040          0.038          0.170        133.014          8.596              ?              ?              ?
           1961             86     27/03/1961        990.100              52.893            383.309         53.116          3.304          2.266          2.228          1.280          1.210          1.178          1.139          1.113          1.093          0.000          0.273          2.771          1.061          3.046        243.690        103.551       1312.733         404.250          0.269          0.288          0.294          0.297          0.297          0.298          0.300          0.300          0.300          0.300        503.626        115.626          0.662          0.662                 0.384                 0.289                 1.000             29       3657.979       9634.898          1.721          7.571       1700.000        147.231          1.792          0.362          0.180          0.136          0.071          0.041          0.033          0.028          0.034          0.095        142.791         13.347              ?              ?              ?
           1962             98     08/04/1962        872.600              44.424            325.206         53.257          3.137          2.207          2.205          1.295          1.233          1.175          1.144          1.117          1.095          0.000          0.465          3.027          0.998          3.618        263.567        106.462       1313.103         422.028          0.270          0.281          0.288          0.293          0.291          0.279          0.285          0.294          0.299          0.300        492.159        104.159          0.688          0.688                 0.371                 0.289                 0.995             39       3583.079       8854.459          1.632          6.597       1700.000        130.310          1.751          0.338          0.173          0.118          0.064          0.047          0.047          0.036          0.062          0.390        153.596         10.902              ?              ?              ?
           1963             95     05/04/1963       1051.300             177.692            458.385         55.607          3.148          2.194          2.186          1.247          1.205          1.170          1.130          1.096          1.084          0.000          0.569          2.889          0.839          3.859        288.829        109.128       1313.762         374.856          0.224          0.279          0.282          0.274          0.272          0.278          0.289          0.296          0.300          0.300        479.988         91.988          0.732          0.732                 0.387                 0.268                 0.997             33       3199.103       8550.832          1.515          6.234       1700.000        129.227          1.933          0.418          0.160          0.117          0.068          0.035          0.034          0.024          0.018          0.083        162.249         18.255              ?              ?              ?
           1964            102     11/04/1964        670.000              46.659            220.863         61.158          3.165          2.227          2.224          1.282          1.198          1.161          1.122          1.104          1.090          0.000          1.067          2.630          0.638          6.709        505.648        125.301       1315.301         332.490          0.108          0.200          0.218          0.226          0.234          0.247          0.270          0.288          0.296          0.300        424.783         45.971          5.210          5.210                 0.352                 0.254                 0.944             47       3006.059       7731.240          0.684          5.392       1700.000        126.337          1.647          0.302          0.163          0.133          0.086          0.055          0.055          0.047          0.032          0.110        171.331          4.138              ?              ?              ?
