APSIM output file, version = 5.4
Title = p40N13
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            103     12/04/1976        733.700              37.160            277.736         31.918          3.369          2.266          2.076          1.181          1.144          1.135          1.128          1.123          1.115          0.000          0.036          1.289          0.485          0.144          9.944         34.672       1320.487         366.311          0.279          0.296          0.302          0.302          0.301          0.301          0.301          0.300          0.300          0.300        508.820        120.820          0.058          0.058                 0.472                 0.285                 1.000             43       1823.248       5863.824          0.967          3.660       1700.000        100.859          0.609          0.336          0.138          0.057          0.017          0.001          0.002          0.004          0.015          0.110         44.315          6.709              ?              ?              ?
           1977            112     22/04/1977       1122.500             121.388            556.188         33.002          3.361          2.310          2.154          1.192          1.093          1.107          1.129          1.135          1.124          0.000          0.507          1.391          0.398          2.789        221.261         48.427       1314.978         440.184          0.192          0.266          0.278          0.287          0.292          0.296          0.299          0.300          0.300          0.300        488.306        101.098          0.539          0.539                 0.360                 0.202                 0.989             51       1296.810       4212.652          0.663          2.593       1700.000         66.613          0.774          0.279          0.121          0.071          0.042          0.020          0.024          0.019          0.015          0.025         51.445          5.054              ?              ?              ?
           1978             97     07/04/1978       1159.600              85.867            616.832         31.981          3.408          2.307          2.200          1.256          1.181          1.157          1.133          1.118          1.110          0.000          0.315          1.600          0.570          1.723        143.721         51.933       1308.525         407.605          0.235          0.287          0.294          0.299          0.300          0.300          0.300          0.301          0.301          0.301        502.040        114.041          0.334          0.334                 0.371                 0.222                 1.000             40       1765.758       5159.814          0.881          3.289       1700.000         86.154          0.915          0.320          0.143          0.089          0.043          0.021          0.015          0.014          0.016          0.024         58.629          6.240              ?              ?              ?
           1979            108     18/04/1979        678.800              18.393            219.779         34.002          3.082          2.196          2.114          1.240          1.178          1.144          1.137          1.122          1.113          0.000          0.680          1.681          0.441          3.716        304.540         61.602       1305.773         392.382          0.220          0.267          0.278          0.286          0.292          0.296          0.299          0.300          0.300          0.300        491.047        103.047          2.077          2.077                 0.354                 0.198                 0.996             49        961.522       4705.448          0.662          2.700       1700.000         81.305          0.959          0.270          0.112          0.069          0.038          0.021          0.019          0.012          0.021          0.160         65.199          4.294              ?              ?              ?
           1980             82     22/03/1980        661.100              26.059            287.398         34.982          3.188          2.221          2.132          1.208          1.149          1.134          1.113          1.103          1.095          0.000          0.856          1.913          0.441          4.678        387.018         68.667       1303.125         332.870          0.197          0.270          0.280          0.289          0.294          0.297          0.299          0.300          0.300          0.300        490.397        102.690          2.177          2.177                 0.381                 0.214                 0.997             27       1015.112       4330.729          0.621          2.639       1700.000         71.414          1.044          0.300          0.138          0.089          0.048          0.027          0.023          0.011          0.025          0.209         71.317          6.555              ?              ?              ?
           1981             87     28/03/1981       1027.800              94.591            493.366         34.334          3.228          2.219          2.142          1.224          1.169          1.140          1.111          1.101          1.094          0.000          0.699          1.828          0.489          3.907        322.276         72.396       1300.296         412.599          0.200          0.273          0.283          0.290          0.294          0.297          0.299          0.300          0.300          0.300        491.831        103.831          0.646          0.646                 0.358                 0.221                 0.996             29       1319.454       4904.239          0.740          3.220       1700.000         78.713          1.210          0.276          0.124          0.082          0.047          0.025          0.018          0.012          0.013          0.022         77.805          3.844              ?              ?              ?
           1982             92     02/04/1982        781.000              59.185            308.179         34.857          3.041          2.174          2.098          1.226          1.182          1.141          1.115          1.106          1.098          0.000          0.674          2.077          0.443          3.872        313.946         76.416       1297.876         352.003          0.176          0.252          0.266          0.277          0.284          0.290          0.296          0.299          0.300          0.300        478.390         92.793          2.503          2.503                 0.349                 0.205                 0.999             35       1477.470       5119.171          0.689          3.138       1700.000         86.188          1.278          0.346          0.146          0.083          0.048          0.024          0.020          0.009          0.018          0.105         83.992          4.985              ?              ?              ?
           1983             98     08/04/1983        492.900               7.697            103.208         34.143          3.068          2.195          2.132          1.244          1.182          1.152          1.124          1.114          1.106          0.000          0.550          2.533          0.514          3.663        304.432         81.239       1296.068         333.590          0.162          0.243          0.259          0.269          0.276          0.281          0.287          0.293          0.298          0.300        467.019         82.781          8.558          8.558                 0.326                 0.216                 0.978             45       2169.301       5107.972          0.695          3.391       1700.000         77.065          1.501          0.369          0.152          0.092          0.055          0.028          0.024          0.010          0.040          0.262         90.711          3.598              ?              ?              ?
           1984            111     20/04/1984        627.200              17.904            194.035         32.750          3.033          2.174          2.102          1.243          1.195          1.160          1.125          1.116          1.108          0.000          0.342          2.018          0.543          2.778        235.536         76.704       1293.598         351.805          0.183          0.261          0.273          0.282          0.288          0.292          0.297          0.299          0.300          0.300        483.502         97.191          2.507          2.507                 0.354                 0.230                 0.982             53       2014.251       5831.773          0.892          3.836       1700.000         93.305          1.356          0.271          0.110          0.066          0.036          0.020          0.023          0.014          0.016          0.107         97.245          5.051              ?              ?              ?
           1985             95     05/04/1985       1049.100              52.944            551.487         33.226          3.186          2.187          2.127          1.191          1.133          1.142          1.111          1.102          1.094          0.000          0.519          1.942          0.502          3.939        328.302         75.055       1290.967         408.020          0.201          0.273          0.283          0.291          0.295          0.297          0.299          0.300          0.300          0.300        492.015        104.015          0.635          0.635                 0.374                 0.215                 0.999             38       1728.644       5193.074          0.859          3.201       1700.000         85.612          1.336          0.252          0.109          0.084          0.052          0.030          0.023          0.013          0.016          0.028        102.886          5.075              ?              ?              ?
