APSIM output file, version = 5.4
Title = p0N250
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            108     17/04/1976        733.700              35.769            272.987          4.145          2.590          1.984          1.884          1.129          1.147          1.139          1.133          1.126          1.118          0.000          0.034        196.046          0.445          0.186          9.773         35.157       1320.881         403.838          0.215          0.283          0.291          0.298          0.299          0.300          0.300          0.300          0.300          0.300        498.354        110.354          0.077          0.077                 0.481                 0.481                 0.780             47       1342.939       4284.031          0.338          6.745       1700.000         64.006         10.494         13.444         19.404         45.987         38.380         27.100         17.756         11.444          7.339          4.698         39.982         84.214              ?              ?              ?
           1977            114     24/04/1977       1122.500             131.517            521.478          4.588          2.559          2.003          1.935          1.182          1.181          1.164          1.145          1.136          1.126          0.000          0.024        139.832          0.468          0.497         14.675         52.073       1317.121         454.894          0.188          0.264          0.276          0.286          0.292          0.296          0.299          0.300          0.300          0.300        487.676        100.840          0.000          0.000                 0.368                 0.366                 0.842             52       1576.193       4298.340          0.361          6.428       1700.000         60.656          4.172          2.355          2.315          7.411         12.485         17.949         22.273         24.417         24.236         22.216         39.706        209.755              ?              ?              ?
           1978             97     07/04/1978       1159.600              83.878            597.455          4.541          2.475          1.960          1.944          1.159          1.163          1.140          1.125          1.119          1.111          0.000          0.021        120.803          0.587          0.658         17.936         48.581       1310.740         439.238          0.227          0.287          0.294          0.299          0.300          0.300          0.301          0.301          0.301          0.301        501.453        113.453          0.000          0.000                 0.374                 0.371                 0.844             41       1495.313       4373.156          0.366          6.661       1700.000         67.165          3.014          1.776          1.435          4.725          9.067         14.323         18.939         21.995         23.107         22.422         39.700        210.515              ?              ?              ?
           1979            122     02/05/1979        678.800              21.176            220.917          4.440          2.592          1.992          1.948          1.188          1.197          1.165          1.142          1.134          1.125          0.000          0.028        219.843          0.458          1.032         26.708         65.256       1309.218         407.599          0.195          0.264          0.277          0.287          0.295          0.299          0.300          0.300          0.300          0.300        489.829        102.367          0.018          0.018                 0.377                 0.374                 0.814             61       1227.748       3637.318          0.279          5.909       1700.000         53.462         35.598         28.503         30.447         50.742         33.633         19.314         10.384          5.764          3.374          2.085         39.497         47.998              ?              ?              ?
           1980             93     02/04/1980        669.900              26.150            279.701          3.974          2.527          1.965          1.924          1.151          1.159          1.134          1.118          1.111          1.102          0.000          0.034        219.375          0.530          1.947         42.212         64.280       1306.389         353.416          0.190          0.264          0.277          0.288          0.294          0.298          0.300          0.300          0.300          0.300        489.286        102.250          0.023          0.023                 0.417                 0.414                 0.788             37       1061.002       3532.754          0.262          5.796       1700.000         54.983         30.688         28.355         29.472         43.751         29.213         20.210         14.724         10.635          7.393          4.936         39.430         73.105              ?              ?              ?
           1981             89     30/03/1981       1078.200              93.796            514.812          5.015          2.399          1.907          1.906          1.136          1.147          1.124          1.110          1.103          1.096          0.000          0.020        135.645          0.676          0.893         20.686         64.528       1303.282         425.661          0.287          0.297          0.302          0.303          0.304          0.304          0.305          0.305          0.305          0.306        514.876        126.876          0.000          0.000                 0.373                 0.370                 0.848             31       1599.567       4080.805          0.372          6.030       1700.000         57.719          1.914          1.824          1.895          5.273          9.397         15.478         21.533         25.706         27.023         25.601         39.218        211.575              ?              ?              ?
           1982             96     06/04/1982        723.800              53.631            276.849          4.841          2.540          1.981          1.932          1.152          1.156          1.135          1.118          1.111          1.103          0.000          0.025        215.013          0.508          1.048         26.184         67.864       1300.865         369.870          0.183          0.261          0.276          0.287          0.295          0.299          0.300          0.300          0.300          0.300        488.243        101.897          0.039          0.039                 0.358                 0.355                 0.835             39       1224.853       3819.566          0.281          6.195       1700.000         57.620         15.432         15.316         20.503         46.591         40.806         30.389         20.280         12.898          7.969          4.828         39.159         94.706              ?              ?              ?
           1983            100     10/04/1983        490.900               7.706            114.666          5.584          2.724          2.046          1.994          1.188          1.171          1.141          1.124          1.117          1.108          0.000          0.017        233.544          0.586          0.760         18.076         73.838       1299.376         339.955          0.174          0.255          0.270          0.281          0.285          0.287          0.288          0.293          0.298          0.300        476.192         90.783          0.093          0.093                 0.333                 0.331                 0.841             47        996.744       3455.154          0.248          5.720       1700.000         56.167         62.316         43.335         39.236         48.775         23.118          9.107          3.700          1.908          1.190          0.859         39.123         17.956              ?              ?              ?
           1984            115     24/04/1984        627.200              17.102            206.865          5.264          2.534          1.968          1.940          1.169          1.178          1.151          1.127          1.119          1.111          0.000          0.018        229.301          0.544          0.924         20.700         65.583       1296.217         372.060          0.182          0.262          0.276          0.286          0.293          0.297          0.300          0.300          0.300          0.300        487.169        100.938          0.027          0.027                 0.363                 0.361                 0.835             56       1329.236       3802.088          0.311          5.918       1700.000         53.869         18.164         19.282         26.675         57.297         44.723         29.220         16.938          9.248          4.993          2.760         39.354         69.673              ?              ?              ?
           1985             98     08/04/1985       1049.700              52.326            528.479          4.868          2.449          1.904          1.913          1.140          1.147          1.119          1.105          1.101          1.094          0.000          0.021        140.092          0.514          0.999         23.662         65.226       1293.417         438.236          0.193          0.271          0.283          0.292          0.297          0.299          0.300          0.300          0.300          0.300        492.193        104.920          0.000          0.000                 0.384                 0.381                 0.822             41       1297.692       4470.813          0.323          7.453       1700.000         69.301          4.940          3.464          4.365         13.173         16.788         18.860         19.987         20.352         19.811         18.352         39.309        189.573              ?              ?              ?
