APSIM output file, version = 5.4
Title = p20N75
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1976            103     12/04/1976        733.700              40.253            220.387         13.075          2.715          2.026          1.905          1.124          1.135          1.127          1.120          1.119          1.114          0.000          0.038          1.508          0.488          0.192         11.212         34.737       1320.499         356.316          0.283          0.297          0.301          0.299          0.290          0.293          0.297          0.300          0.300          0.300        503.714        115.714          0.050          0.050                 0.472                 0.388                 0.956             43       4882.714      11087.813          1.184          8.860       1700.000        163.180          0.615          0.341          0.141          0.053          0.011          0.001          0.001          0.001          0.028          0.317         41.929         19.698              ?              ?              ?
           1977            113     23/04/1977       1122.500             143.682            493.418         11.245          2.684          2.074          1.988          1.106          1.022          1.038          1.064          1.124          1.127          0.000          0.190          1.836          0.562          3.289        214.540         63.644       1316.524         425.699          0.178          0.257          0.269          0.276          0.282          0.287          0.294          0.298          0.300          0.300        477.721         91.919          0.339          0.339                 0.362                 0.285                 0.949             52       4299.122       9047.418          0.982          7.022       1700.000        118.059          1.006          0.314          0.138          0.089          0.058          0.032          0.038          0.041          0.036          0.083         44.532         16.804              ?              ?              ?
           1978             97     07/04/1978       1159.600             109.583            539.346         11.391          2.617          2.033          2.036          1.243          1.231          1.206          1.172          1.132          1.111          0.000          0.130          2.186          0.795          1.977        145.539         71.461       1312.824         387.450          0.242          0.286          0.293          0.297          0.296          0.292          0.295          0.298          0.300          0.300        497.747        109.747          0.443          0.443                 0.372                 0.294                 0.980             40       4772.225      10688.926          1.200          8.356       1700.000        154.789          1.287          0.381          0.168          0.110          0.058          0.036          0.035          0.029          0.027          0.056         46.915         23.135              ?              ?              ?
           1979            112     22/04/1979        678.800              17.525            183.639         14.566          2.770          2.094          2.091          1.282          1.243          1.200          1.166          1.141          1.119          0.000          0.284          2.747          0.591          4.702        339.856         94.287       1312.738         392.405          0.199          0.259          0.269          0.275          0.276          0.277          0.284          0.292          0.297          0.300        472.763         84.837          2.507          2.507                 0.361                 0.332                 0.897             52       3188.428       8021.693          0.684          7.836       1700.000         99.227          1.551          0.325          0.140          0.101          0.070          0.050          0.060          0.057          0.067          0.326         49.227         11.022              ?              ?              ?
           1980             85     25/03/1980        661.100              25.562            254.464         14.985          2.734          2.073          2.056          1.234          1.227          1.193          1.148          1.112          1.095          0.000          0.179          4.627          0.729          4.076        227.818        106.017       1313.344         330.513          0.186          0.260          0.271          0.278          0.277          0.264          0.263          0.282          0.294          0.299        462.893         76.302          0.240          0.240                 0.391                 0.374                 0.883             30       3306.727       8011.800          0.758          8.457       1700.000        112.463          2.068          0.609          0.294          0.203          0.121          0.092          0.100          0.087          0.182          0.873         51.544         23.740              ?              ?              ?
           1981             88     29/03/1981       1027.800             121.181            409.053         13.128          2.580          1.984          1.987          1.208          1.223          1.186          1.153          1.107          1.096          0.000          0.121          3.191          1.001          3.004        149.049        109.815       1314.440         403.140          0.298          0.303          0.306          0.306          0.306          0.306          0.306          0.306          0.306          0.306        519.105        131.105          0.024          0.024                 0.363                 0.331                 0.967             30       4937.702      10784.245          1.169         10.145       1700.000        130.529          1.152          0.692          0.469          0.430          0.193          0.086          0.049          0.038          0.028          0.053         53.870         11.025              ?              ?              ?
           1982             92     02/04/1982        781.000              70.733            231.925         15.539          2.740          2.073          2.058          1.249          1.237          1.198          1.152          1.117          1.100          0.000          0.145          3.474          0.719          3.154        180.624        114.295       1315.530         343.999          0.170          0.248          0.263          0.274          0.280          0.285          0.290          0.295          0.299          0.300        472.384         87.434          1.508          1.508                 0.350                 0.318                 0.924             35       3846.116       9558.666          0.820          9.261       1700.000        139.732          2.213          0.403          0.170          0.105          0.066          0.039          0.045          0.035          0.066          0.332         56.153         14.736              ?              ?              ?
           1983             98     08/04/1983        492.900               7.423            100.984         18.082          2.936          2.165          2.172          1.306          1.243          1.219          1.162          1.125          1.106          0.000          0.117         16.753          0.852          3.033        149.304        121.199       1317.472         328.343          0.154          0.237          0.250          0.254          0.234          0.235          0.262          0.283          0.294          0.299        436.334         52.933          1.958          1.958                 0.325                 0.323                 0.892             45       2636.962       6888.623          0.580          9.508       1700.000         99.135          6.490          3.148          2.074          2.108          0.829          0.367          0.398          0.337          0.391          0.610         59.059          8.366              ?              ?              ?
           1984            112     21/04/1984        627.200              18.580            138.266         17.472          2.690          2.066          2.058          1.272          1.271          1.239          1.175          1.124          1.110          0.000          0.061         10.556          0.867          1.893         76.432        108.151       1318.167         350.601          0.177          0.256          0.269          0.278          0.284          0.289          0.295          0.299          0.300          0.300        479.219         93.511          0.024          0.024                 0.356                 0.354                 0.918             54       4696.606       9488.002          0.995         12.173       1700.000        111.540          4.723          1.792          1.033          0.870          0.448          0.228          0.234          0.243          0.320          0.665         62.446         18.088              ?              ?              ?
           1985             95     05/04/1985       1049.100              58.090            472.723         14.706          2.630          1.988          2.013          1.225          1.221          1.171          1.125          1.107          1.094          0.000          0.063          3.710          0.791          1.997         73.541        106.295       1319.161         395.047          0.207          0.271          0.281          0.288          0.292          0.295          0.298          0.300          0.300          0.300        490.317        102.317          0.000          0.000                 0.375                 0.323                 0.941             38       5066.360      11623.785          1.176         10.245       1700.000        162.784          2.600          0.292          0.127          0.097          0.057          0.031          0.026          0.018          0.058          0.404         64.870         41.197              ?              ?              ?
