APSIM output file, version = 5.3
Title = p60N125
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.963            469.669         46.410          3.276          2.210          2.044          1.150          1.126          1.116          1.111          1.112          1.106          0.000          0.054          3.351          0.356          0.293         15.406         37.657       1322.678         395.773          0.116          0.202          0.212          0.216          0.222          0.233          0.263          0.283          0.294          0.299        415.091         35.534          0.103          0.103                 0.477                 0.405                 0.973             43       5656.797      12359.821          1.269         10.465       1700.000        162.939          0.925          0.394          0.177          0.065          0.017          0.001          0.001          0.015          0.180          1.576         45.787         75.113              ?              ?              ?
           1953            108     18/04/1953        918.900              47.395            315.072         35.328          2.980          2.131          1.940          1.050          0.998          1.012          1.060          1.136          1.118          0.000          0.188          2.089          0.688          3.163        218.644         71.015       1321.111         398.687          0.230          0.282          0.290          0.295          0.297          0.298          0.300          0.300          0.300          0.300        498.107        110.108          0.699          0.699                 0.363                 0.305                 0.998             49       5663.533      12287.857          1.965         10.287       1700.000        163.856          1.035          0.378          0.213          0.163          0.080          0.036          0.035          0.034          0.031          0.085         54.839         13.037              ?              ?              ?
           1954             97     07/04/1954        668.500              48.377            190.492         36.486          3.077          2.226          2.170          1.294          1.221          1.197          1.168          1.129          1.110          0.000          0.223          2.848          0.752          3.877        263.773         96.527       1321.041         329.732          0.174          0.238          0.249          0.255          0.263          0.271          0.286          0.295          0.299          0.300        460.126         74.688          0.721          0.721                 0.384                 0.331                 1.000             36       5827.547      13612.674          1.988         11.884       1700.000        171.884          1.728          0.358          0.164          0.113          0.073          0.045          0.055          0.048          0.051          0.214         62.366         15.095              ?              ?              ?
           1955             92     02/04/1955       1006.700              85.150            435.237         35.692          3.066          2.233          2.180          1.302          1.258          1.233          1.182          1.132          1.104          0.000          0.287          3.663          0.820          5.161        359.091        114.460       1322.628         370.308          0.196          0.260          0.271          0.278          0.284          0.289          0.296          0.299          0.300          0.300        481.684         94.084          0.568          0.568                 0.386                 0.326                 1.000             32       5384.315      12704.481          2.191         10.891       1700.000        170.693          1.846          0.320          0.152          0.105          0.066          0.045          0.053          0.056          0.108          0.910         69.978         54.432              ?              ?              ?
           1956             97     06/04/1956       1000.800             101.066            322.815         35.519          3.037          2.196          2.180          1.318          1.280          1.246          1.198          1.142          1.106          0.000          0.347          3.165          0.853          4.029        276.022        122.184       1324.923         410.361          0.207          0.263          0.273          0.280          0.285          0.289          0.296          0.299          0.300          0.300        483.924         95.924          0.343          0.343                 0.368                 0.338                 1.000             39       6140.414      14301.256          2.449         13.592       1700.000        182.835          2.147          0.299          0.156          0.135          0.085          0.056          0.058          0.051          0.049          0.128         78.067         24.348              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.338            405.873         41.932          2.983          2.154          2.146          1.299          1.280          1.240          1.191          1.136          1.100          0.000          0.484          3.261          0.948          5.433        348.974        132.923       1327.816         443.557          0.159          0.231          0.244          0.251          0.259          0.268          0.285          0.295          0.299          0.300        454.520         70.586          0.705          0.705                 0.388                 0.364                 0.981             35       5658.904      12888.921          1.787         12.849       1700.000        144.276          1.863          0.366          0.182          0.143          0.096          0.066          0.071          0.072          0.090          0.312         85.597         38.516              ?              ?              ?
           1958            101     11/04/1958        815.700              80.467            310.156         44.289          3.218          2.262          2.220          1.323          1.292          1.255          1.203          1.152          1.120          0.000          0.296          4.448          0.786          4.526        287.311        139.158       1331.280         350.294          0.213          0.206          0.207          0.209          0.214          0.223          0.259          0.282          0.294          0.299        418.541         30.541          0.770          0.770                 0.358                 0.327                 0.980             43       5736.356      13937.664          1.405         13.422       1700.000        166.548          2.825          0.394          0.179          0.136          0.091          0.063          0.072          0.067          0.118          0.503         94.534         34.368              ?              ?              ?
           1959            117     27/04/1959        797.300              33.748            296.265         47.712          3.267          2.291          2.237          1.313          1.260          1.243          1.213          1.153          1.117          0.000          0.397          5.707          0.765          7.548        459.098        160.819       1335.612         403.046          0.100          0.200          0.205          0.207          0.211          0.221          0.254          0.278          0.292          0.298        402.873         24.870          0.993          0.993                 0.362                 0.347                 0.917             56       3982.211      10895.083          0.885         11.938       1700.000        149.494          2.994          0.385          0.199          0.165          0.111          0.072          0.106          0.117          0.244          1.315        103.007         45.744              ?              ?              ?
           1960            106     15/04/1960        663.400              30.607            241.229         46.678          3.005          2.173          2.079          1.220          1.241          1.247          1.200          1.153          1.109          0.000          0.292          6.036          1.205          7.254        345.890        175.430       1340.697         314.239          0.285          0.262          0.226          0.224          0.219          0.227          0.259          0.280          0.293          0.298        437.368         49.368          0.310          0.310                 0.401                 0.416                 0.922             46       5368.175      11834.564          1.145         13.929       1700.000        139.586          2.777          0.898          0.268          0.233          0.160          0.109          0.144          0.146          0.288          1.014        110.889         42.174              ?              ?              ?
           1961             86     27/03/1961        990.100              50.992            272.064         38.369          3.028          2.191          2.209          1.327          1.284          1.216          1.164          1.139          1.103          0.000          0.129          5.057          1.625          2.999        140.178        149.539       1346.979         397.540          0.266          0.283          0.287          0.289          0.290          0.292          0.297          0.299          0.300          0.300        497.135        109.135          0.012          0.012                 0.384                 0.380                 0.997             29       5845.044      15737.586          2.694         17.588       1700.000        179.877          2.875          0.487          0.245          0.192          0.101          0.060          0.053          0.061          0.176          0.808        119.019         51.660              ?              ?              ?
