Summary_file = p60N175c_h.sum
Title = p60N175
           year            day           date   sum@met_rain sum@soilwat2_runoff sum@soilwat2_drain    labile_p(1)    labile_p(2)    labile_p(3)    labile_p(4)    labile_p(5)    labile_p(6)    labile_p(7)    labile_p(8)    labile_p(9)   labile_p(10)      rock_p(1)       fom_p(1)          no3()          nh4()       fom_n(1)       fom_c(1)      biom_n(1)       hum_n(1) sum@soilwat2_es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)       sw_dep()            esw   surfaceom_wt   surfaceom_wt avg@maize_swdef_photo avg@maize_nfact_photo avg@maize_pfact_photo flowering_date          yield        biomass       p_uptake       n_uptake     root_depth        root_wt         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)   unavail_p(1)        N_leach           flag      crop_year           crop
         (year)          (day)             ()           (mm)                (mm)               (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)        (kg/ha)        (kg/ha)                    ()                    ()                    ()          (doy)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (?)            (?)            (?)
           1952            102     11/04/1952       1000.300              75.800            469.635         45.939          3.267          2.204          2.049          1.146          1.117          1.109          1.107          1.109          1.103          0.000          0.054          4.039          0.361          0.323         15.536         37.693       1322.703         395.360          0.100          0.200          0.201          0.202          0.204          0.208          0.245          0.272          0.290          0.297        393.893         15.893          0.103          0.103                 0.452                 0.466                 0.447             43       5559.740      13881.074          1.311         14.975       1700.000        164.869          0.944          0.386          0.170          0.075          0.026          0.000          0.019          0.067          0.328          2.023         45.750         78.888              ?              ?              ?
           1953            108     18/04/1953        918.900              45.308            293.097         34.357          2.995          2.065          1.884          1.006          0.984          1.005          1.072          1.140          1.118          0.000          0.157          2.569          0.802          4.162        192.698         83.767       1322.593         396.266          0.227          0.279          0.287          0.291          0.291          0.283          0.284          0.294          0.299          0.300        487.585         99.585          0.116          0.116                 0.363                 0.343                 0.563             49       6137.916      14848.282          1.910         15.115       1700.000        166.012          1.276          0.414          0.244          0.191          0.092          0.046          0.050          0.047          0.051          0.159         54.508         16.377              ?              ?              ?
           1954             97     07/04/1954        668.500              47.571            182.402         36.221          3.115          2.246          2.195          1.329          1.272          1.242          1.190          1.136          1.110          0.000          0.216          3.570          0.798          5.080        279.007        118.412       1324.622         329.227          0.159          0.219          0.227          0.230          0.237          0.244          0.264          0.282          0.294          0.299        430.250         46.386          0.452          0.452                 0.384                 0.370                 1.000             36       6018.884      16172.985          1.896         16.565       1700.000        172.711          2.068          0.387          0.187          0.136          0.091          0.059          0.084          0.076          0.101          0.380         61.831         17.854              ?              ?              ?
           1955             93     03/04/1955       1006.700              83.456            421.662         33.068          2.974          2.217          2.178          1.315          1.276          1.243          1.193          1.139          1.104          0.000          0.261          4.876          1.078          6.206        354.810        146.361       1329.403         369.919          0.185          0.249          0.258          0.264          0.267          0.267          0.271          0.285          0.295          0.299        458.814         72.336          0.299          0.299                 0.388                 0.367                 1.000             33       6251.198      15351.759          2.334         15.497       1700.000        174.791          2.317          0.375          0.186          0.135          0.086          0.058          0.084          0.084          0.191          1.360         69.145         51.440              ?              ?              ?
           1956             97     06/04/1956       1000.800              99.860            302.293         34.701          3.036          2.203          2.199          1.335          1.301          1.263          1.204          1.144          1.107          0.000          0.238          3.865          1.096          4.520        262.166        151.743       1334.989         408.363          0.202          0.257          0.266          0.272          0.278          0.283          0.293          0.298          0.300          0.300        477.155         89.155          0.203          0.203                 0.369                 0.366                 1.000             39       6282.033      15911.741          2.532         19.293       1700.000        183.385          2.580          0.334          0.179          0.162          0.098          0.062          0.066          0.063          0.083          0.239         76.846         29.308              ?              ?              ?
           1957             94     04/04/1957       1059.500              76.376            398.375         42.433          3.001          2.163          2.158          1.307          1.288          1.249          1.201          1.143          1.100          0.000          0.308         14.276          1.146          5.175        261.300        162.517       1341.281         441.513          0.153          0.219          0.228          0.233          0.241          0.251          0.277          0.291          0.298          0.300        438.120         54.836          0.203          0.203                 0.388                 0.386                 0.981             35       5663.262      14082.444          1.796         17.721       1700.000        144.391          3.729          0.943          0.748          1.288          1.135          0.874          1.081          1.175          1.410          1.893         84.269         52.310              ?              ?              ?
           1958            101     11/04/1958        815.700              80.741            307.535         45.630          3.231          2.278          2.246          1.324          1.283          1.251          1.201          1.151          1.120          0.000          0.192         17.499          0.990          4.349        207.162        165.781       1347.655         348.529          0.207          0.202          0.202          0.203          0.205          0.212          0.250          0.277          0.292          0.298        408.497         20.497          0.171          0.171                 0.351                 0.355                 0.979             43       5562.324      14572.875          1.384         18.676       1700.000        166.680          6.211          0.895          0.671          1.276          1.114          0.828          1.142          1.314          1.684          2.363         93.183         56.762              ?              ?              ?
           1959            117     27/04/1959        797.300              34.213            295.078         49.097          3.289          2.307          2.261          1.355          1.306          1.282          1.222          1.152          1.117          0.000          0.228         34.180          1.068          6.748        275.094        192.429       1354.785         402.386          0.100          0.200          0.203          0.205          0.208          0.216          0.251          0.276          0.291          0.298        399.341         21.340          0.141          0.141                 0.361                 0.360                 0.535             56       3945.607      11168.648          0.886         16.384       1700.000        149.755         12.671          2.985          2.442          3.410          2.110          1.305          1.686          1.902          2.400          3.269        101.661         54.695              ?              ?              ?
           1960            106     15/04/1960        663.400              30.957            240.348         49.678          3.028          2.181          2.148          1.318          1.331          1.282          1.202          1.154          1.109          0.000          0.178         64.522          1.516          6.492        215.254        202.522       1361.962         314.206          0.285          0.256          0.221          0.219          0.215          0.224          0.257          0.279          0.292          0.298        432.975         44.975          0.082          0.082                 0.401                 0.418                 0.358             46       5517.662      12116.955          1.179         16.322       1700.000        140.267          7.760          5.116          4.004          9.384          9.331          7.428          7.237          5.923          4.686          3.653        109.728         73.331              ?              ?              ?
           1961             85     26/03/1961        989.300              51.315            266.304         41.107          3.069          2.212          2.224          1.336          1.280          1.214          1.163          1.138          1.104          0.000          0.086         52.653          1.815          2.698         92.758        166.276       1370.514         396.518          0.271          0.287          0.290          0.291          0.291          0.294          0.298          0.300          0.300          0.300        499.420        111.420          0.000          0.000                 0.383                 0.380                 0.402             29       5738.661      15700.203          2.671         19.506       1700.000        181.220          7.843          4.716          4.282          7.458          6.726          5.461          4.735          4.172          3.796          3.465        118.187         74.230              ?              ?              ?
           1962             98     08/04/1962        873.400              44.031            330.817         45.370          3.110          2.213          2.242          1.317          1.267          1.226          1.172          1.135          1.097          0.000          0.244         31.656          1.364          3.483        137.808        170.732       1378.804         407.665          0.245          0.253          0.253          0.219          0.204          0.207          0.242          0.270          0.288          0.297        420.694         32.694          0.096          0.096                 0.353                 0.381                 0.992             40       5275.614      14202.264          1.700         17.720       1700.000        160.556          8.109          4.553          4.129          4.973          2.880          1.641          1.511          1.233          1.237          1.388        126.777         38.069              ?              ?              ?
           1963             95     05/04/1963       1051.300             179.811            418.010         43.328          3.023          2.196          2.233          1.265          1.243          1.207          1.163          1.115          1.088          0.000          0.172         11.258          1.346          4.324        169.414        182.758       1386.133         362.098          0.193          0.246          0.221          0.212          0.218          0.228          0.262          0.284          0.295          0.299        425.575         38.265          0.047          0.047                 0.387                 0.384                 0.992             33       5783.351      15392.988          1.828         19.018       1700.000        158.066          4.533          1.072          0.400          0.521          0.421          0.275          0.447          0.578          0.980          2.031        133.448         74.066              ?              ?              ?
