Summary_file = peanut.sum
Title = peanut Sample Simulation
       day      year            lai        biomass  green_biomass
        14      1989          2.200       2391.169       2387.140
        15      1989          2.322       2559.723       2555.409
        16      1989          2.443       2732.786       2728.176
        17      1989          2.562       2915.196       2910.283
        18      1989          2.677       3109.103       3103.871
        19      1989          2.791       3297.203       3291.554
        20      1989          2.903       3452.361       3446.268
        21      1989          3.017       3637.625       3631.084
        22      1989          3.101       3765.096       3758.031
        23      1989          3.169       3876.405       3868.763
        24      1989          3.232       3983.499       3975.357
        25      1989          3.335       4148.058       4139.464
        26      1989          3.438       4330.216       4321.156
        27      1989          3.516       4461.559       4452.053
        28      1989          3.618       4627.947       4617.960
        29      1989          3.720       4796.067       4785.592
        30      1989          3.785       4921.911       4910.688
        31      1989          3.816       5007.158       4994.837
        32      1989          3.878       5134.132       5120.397
        33      1989          3.930       5249.946       5234.749
        34      1989          3.972       5355.951       5339.266
        35      1989          3.970       5390.885       5372.981
        36      1989          3.968       5404.067       5385.160
        37      1989          3.983       5478.303       5458.250
        38      1989          4.017       5578.791       5557.472
        39      1989          4.073       5711.521       5688.635
        40      1989          4.115       5827.386       5802.957
        41      1989          4.129       5908.953       5882.691
        42      1989          4.158       6012.879       5984.551
        43      1989          4.180       6111.654       6080.780
        44      1989          4.197       6205.370       6171.570
        45      1989          4.198       6278.829       6241.817
        46      1989          4.191       6344.299       6304.066
        47      1989          4.185       6402.728       6359.378
        48      1989          4.180       6471.301       6424.944
        49      1989          4.174       6530.256       6480.984
        50      1989          4.168       6575.046       6522.959
        51      1989          4.162       6610.273       6555.470
        52      1989          4.160       6687.869       6630.442
        53      1989          4.164       6775.986       6715.973
        54      1989          4.160       6855.033       6792.372
        55      1989          4.155       6913.787       6848.539
        56      1989          4.151       6995.804       6928.058
        57      1989          4.146       7075.896       7005.711
        58      1989          4.141       7152.123       7079.583
        59      1989          4.135       7190.522       7114.998
        60      1989          4.126       7242.927       7163.125
        61      1989          4.115       7307.952       7222.469
        62      1989          4.104       7351.538       7261.052
        63      1989          4.092       7399.706       7303.412
        64      1989          4.080       7441.364       7338.826
        65      1989          4.068       7502.933       7394.566
        66      1989          4.056       7561.954       7447.783
        67      1989          4.044       7615.366       7495.402
        68      1989          4.022       7669.921       7539.651
        69      1989          4.003       7726.342       7586.512
        70      1989          3.983       7778.208       7628.550
        71      1989          3.961       7825.890       7665.868
        72      1989          3.941       7871.222       7701.320
        73      1989          3.919       7908.447       7727.765
        74      1989          3.898       7945.097       7754.288
        75      1989          3.871       7949.931       7745.948
        76      1989          3.849       7948.216       7733.753
        77      1989          3.828       7954.396       7729.657
        78      1989          3.803       7986.598       7749.896
        79      1989          3.799       8034.162       7784.303
        80      1989          3.794       8084.863       7821.285
        81      1989          3.788       8132.129       7854.784
        82      1989          3.783       8178.892       7888.331
        83      1989          3.776       8222.617       7918.359
        84      1989          3.753       8249.445       7927.993
        85      1989          3.732       8265.879       7930.673
        86      1989          3.714       8289.218       7939.918
        87      1989          3.700       8317.767       7954.878
        88      1989          3.684       8344.356       7967.434
        89      1989          3.664       8364.204       7972.906
        90      1989          3.644       8381.075       7976.549
        91      1989          3.629       8397.696       7981.787
        92      1989          3.611       8405.686       7979.104
        93      1989          3.592       8414.642       7976.911
        94      1989          3.568       8427.688       7978.191
        95      1989          3.542       8442.027       7980.000
        96      1989          3.517       8452.708       7978.524
        97      1989          3.493       8459.537       7973.716
        98      1989          3.468       8463.271       7965.355
        99      1989          3.445       8463.311       7954.291
       100      1989          3.421       8463.310       7942.551
       101      1989          0.000       8463.311       6279.022
       102      1989          0.000          0.000          0.000
       103      1989          0.000          0.000          0.000
       104      1989          0.000          0.000          0.000
       105      1989          0.000          0.000          0.000
       106      1989          0.000          0.000          0.000
       107      1989          0.000          0.000          0.000
       108      1989          0.000          0.000          0.000
       109      1989          0.000          0.000          0.000
       110      1989          0.000          0.000          0.000
