Summary_file = g2_99_w0.sum
Title = Ghab2_9899
      year       day       das tt_since_emerg          stage            lai     biomass_wt       grain_wt        leaf_wt        stem_wt      biomass_n        grain_n     root_depth         stem_n            cep              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)    n_conc_leaf    n_conc_stem   n_conc_grain
      1999        48        81        492.805          3.696          0.266         19.996          0.000         13.159          6.838          0.974          0.000        691.996          0.327         -1.810              0.244              0.259              0.264              0.266              0.232              0.238              0.252              0.258              0.264              0.269              1.876              4.622              7.995              8.586              6.087              5.814              0.000              0.215              0.151              0.086              0.004              0.000          4.918          4.775          0.000
      1999        49        82        503.005          3.711          0.284         20.777          0.000         13.471          7.306          1.003          0.000        699.200          0.345         -1.954              0.243              0.257              0.263              0.264              0.233              0.238              0.252              0.258              0.264              0.269              1.895              4.586              7.881              8.483              6.118              5.815              0.000              0.211              0.146              0.082              0.004              0.000          4.884          4.724          0.000
      1999        50        83        514.005          3.727          0.293         21.165          0.000         13.626          7.539          1.024          0.000        706.165          0.359         -1.995              0.263              0.260              0.263              0.263              0.234              0.239              0.252              0.258              0.264              0.269              1.833              4.585              7.832              8.412              6.148              5.816              0.000              0.208              0.142              0.079              0.004              0.000          4.882          4.759          0.000
      1999        51        84        520.355          3.736          0.309         21.861          0.000         13.904          7.957          1.049          0.000        712.861          0.375         -2.048              0.251              0.259              0.262              0.262              0.236              0.239              0.252              0.258              0.264              0.269              1.836              4.535              7.752              8.334              6.173              5.818              0.000              0.205              0.140              0.076              0.004              0.000          4.848          4.714          0.000
      1999        52        85        525.388          3.743          0.319         22.279          0.000         14.072          8.207          1.071          0.000        719.259          0.389         -2.112              0.242              0.256              0.261              0.261              0.237              0.239              0.252              0.258              0.264              0.269              1.868              4.485              7.669              8.264              6.195              5.820              0.000              0.203              0.137              0.074              0.004              0.000          4.845          4.738          0.000
      1999        53        86        533.388          3.754          0.341         23.255          0.000         14.462          8.793          1.105          0.000        725.344          0.410         -2.280              0.238              0.254              0.259              0.260              0.238              0.239              0.252              0.258              0.264              0.269              1.891              4.424              7.548              8.166              6.206              5.823              0.000              0.201              0.135              0.072              0.004              0.000          4.804          4.665          0.000
      1999        54        87        540.788          3.765          0.362         24.197          0.000         14.839          9.358          1.143          0.000        731.101          0.434         -2.447              0.234              0.252              0.258              0.259              0.239              0.239              0.252              0.258              0.264              0.269              1.910              4.361              7.419              8.060              6.209              5.825              0.000              0.200              0.133              0.070              0.004              0.000          4.779          4.636          0.000
      1999        55        88        550.238          3.779          0.390         25.429          0.000         15.331         10.097          1.191          0.000        736.529          0.464         -2.737              0.235              0.250              0.256              0.258              0.239              0.239              0.252              0.258              0.264              0.269              1.912              4.291              7.268              7.934              6.200              5.828              0.000              0.198              0.131              0.068              0.004              0.000          4.746          4.592          0.000
      1999        56        89        560.238          3.793          0.413         26.485          0.000         15.754         10.731          1.237          0.000        741.629          0.492         -2.913              0.231              0.249              0.255              0.257              0.240              0.239              0.252              0.258              0.264              0.269              1.913              4.226              7.127              7.814              6.188              5.830              0.000              0.196              0.129              0.066              0.004              0.000          4.729          4.586          0.000
      1999        57        90        571.088          3.808          0.434         27.438          0.000         16.135         11.303          1.280          0.000        746.414          0.519         -3.022              0.228              0.247              0.253              0.256              0.241              0.239              0.252              0.258              0.264              0.269              1.915              4.168              6.998              7.704              6.174              5.833              0.000              0.193              0.126              0.064              0.004              0.000          4.717          4.588          0.000
      1999        58        91        581.038          3.823          0.463         28.742          0.000         16.657         12.085          1.330          0.000        750.898          0.550         -3.260              0.224              0.245              0.252              0.255              0.241              0.239              0.252              0.258              0.264              0.269              1.911              4.099              6.851              7.578              6.149              5.836              0.000              0.191              0.124              0.062              0.004              0.000          4.683          4.551          0.000
      1999        59        92        591.588          3.838          0.505         30.642          0.000         17.417         13.225          1.399          0.000        755.196          0.592         -3.673              0.221              0.243              0.250              0.254              0.241              0.239              0.252              0.258              0.264              0.268              1.894              4.004              6.659              7.415              6.103              5.839              0.000              0.188              0.122              0.060              0.004              0.000          4.631          4.480          0.000
      1999        60        93        602.438          3.853          0.553         32.833          0.000         18.293         14.540          1.484          0.000        759.701          0.645         -4.306              0.218              0.241              0.248              0.252              0.241              0.240              0.252              0.258              0.264              0.268              1.864              3.888              6.430              7.218              6.038              5.841              0.000              0.185              0.120              0.058              0.004              0.000          4.588          4.434          0.000
      1999        61        94        616.238          3.873          0.619         35.881          0.000         19.512         16.369          1.595          0.000        764.416          0.713         -5.037              0.215              0.239              0.246              0.250              0.241              0.240              0.252              0.258              0.264              0.268              1.815              3.736              6.139              6.968              5.943              5.842              0.000              0.181              0.118              0.056              0.004              0.000          4.524          4.354          0.000
      1999        62        95        628.738          3.891          0.670         38.254          0.000         20.462         17.793          1.699          0.000        769.341          0.776         -5.516              0.212              0.237              0.245              0.249              0.241              0.240              0.252              0.258              0.264              0.268              1.768              3.598              5.873              6.736              5.851              5.843              0.000              0.177              0.115              0.054              0.004              0.000          4.510          4.362          0.000
      1999        63        96        642.488          3.910          0.745         41.783          0.000         21.873         19.910          1.832          0.000        774.480          0.857         -6.496              0.208              0.234              0.242              0.247              0.241              0.240              0.251              0.258              0.264              0.268              1.700              3.419              5.538              6.442              5.724              5.841              0.000              0.173              0.112              0.052              0.004              0.000          4.457          4.307          0.000
      1999        64        97        655.238          3.929          0.804         44.622          0.000         23.009         21.613          1.957          0.000        779.828          0.934         -7.334              0.205              0.232              0.240              0.246              0.241              0.240              0.251              0.258              0.264              0.268              1.636              3.255              5.230              6.167              5.600              5.838              0.000              0.168              0.109              0.050              0.004              0.000          4.447          4.320          0.000
      1999        65        98        668.788          3.948          0.888         48.677          0.000         24.631         24.046          2.110          0.000        785.387          1.027         -8.642              0.201              0.229              0.237              0.243              0.240              0.240              0.251              0.258              0.264              0.268              1.556              3.051              4.857              5.833              5.441              5.832              0.000              0.163              0.106              0.048              0.004              0.000          4.397          4.272          0.000
      1999        66        99        682.538          3.968          0.978         53.123          0.000         26.409         26.714          2.283          0.000        791.150          1.132        -10.203              0.197              0.226              0.234              0.241              0.239              0.240              0.251              0.258              0.264              0.268              1.465              2.820              4.443              5.458              5.253              5.822              0.000              0.157              0.103              0.046              0.004              0.000          4.357          4.238          0.000
      1999        67       100        698.888          3.991          1.080         58.261          0.000         28.464         29.797          2.479          0.000        797.110          1.251        -11.935              0.192              0.222              0.231              0.238              0.238              0.240              0.251              0.258              0.263              0.268              1.360              2.560              3.983              5.034              5.030              5.807              0.000              0.151              0.099              0.044              0.004              0.000          4.313          4.200          0.000
      1999        68       101        711.838          4.000          1.174         63.090          0.000         30.396         32.694          2.700          0.000        803.264          1.386        -13.265              0.189              0.219              0.228              0.236              0.237              0.240              0.251              0.258              0.263              0.268              1.259              2.306              3.539              4.615              4.800              5.786              0.000              0.146              0.096              0.042              0.004              0.000          4.324          4.240          0.000
      1999        69       102        721.638          4.032          1.239         66.479          0.000         31.752         34.727          2.870          0.000        809.617          1.490        -13.744              0.186              0.218              0.227              0.235              0.236              0.240              0.251              0.258              0.263              0.268              1.188              2.125              3.223              4.306              4.622              5.767              0.000              0.141              0.093              0.040              0.004              0.000          4.347          4.290          0.000
      1999        70       103        731.638          4.053          1.314         70.910          0.000         33.524         37.386          3.050          0.000        816.189          1.599        -14.743              0.182              0.216              0.225              0.233              0.236              0.240              0.251              0.258              0.263              0.268              1.116              1.932              2.893              3.979              4.427              5.742              0.000              0.137              0.091              0.039              0.004              0.000          4.327          4.277          0.000
      1999        71       104        741.888          4.074          1.391         75.641          0.000         35.416         40.224          3.235          0.000        822.971          1.712        -15.940              0.179              0.213              0.222              0.231              0.235              0.240              0.251              0.258              0.263              0.268              1.043              1.733              2.558              3.640              4.217              5.710              0.000              0.134              0.089              0.037              0.004              0.000          4.301          4.256          0.000
      1999        72       105        752.688          4.098          1.472         80.740          0.000         37.456         43.284          3.430          0.000        829.964          1.831        -17.446              0.175              0.210              0.219              0.229              0.233              0.240              0.251              0.258              0.263              0.268              0.967              1.524              2.212              3.281              3.985              5.668              0.000              0.131              0.087              0.036              0.004              0.000          4.272          4.229          0.000
      1999        73       106        763.888          4.122          1.556         85.973          0.000         39.549         46.424          3.628          0.000        837.164          1.951        -18.789              0.171              0.207              0.217              0.227              0.232              0.240              0.251              0.258              0.263              0.268              0.892              1.316              1.874              2.918              3.738              5.616              0.000              0.128              0.085              0.035              0.004              0.000          4.241          4.202          0.000
      1999        74       107        774.688          4.147          1.623         89.801          0.000         41.081         48.721          3.795          0.000        844.582          2.052        -19.372              0.205              0.207              0.216              0.226              0.232              0.240              0.251              0.258              0.263              0.268              0.779              1.168              1.629              2.641              3.540              5.567              0.000              0.125              0.083              0.034              0.004              0.000          4.241          4.213          0.000
      1999        75       108        783.288          4.167          1.688         94.683          0.000         43.033         51.650          3.969          0.000        852.245          2.159        -20.362              0.195              0.205              0.214              0.224              0.231              0.239              0.251              0.258              0.263              0.268              0.677              1.009              1.378              2.348              3.319              5.504              0.000              0.122              0.082              0.033              0.004              0.000          4.206          4.180          0.000
      1999        76       109        792.438          4.190          1.756         98.934          0.000         44.734         54.200          4.132          0.000        860.154          2.258        -21.247              0.187              0.204              0.212              0.223              0.230              0.239              0.251              0.258              0.263              0.268              0.594              0.866              1.157              2.078              3.105              5.433              0.000              0.119              0.080              0.033              0.004              0.000          4.189          4.167          0.000
      1999        77       110        803.938          4.218          1.843        104.570          0.000         46.988         57.582          4.288          0.000        868.322          2.353        -22.752              0.179              0.201              0.210              0.221              0.229              0.239              0.251              0.258              0.263              0.268              0.527              0.735              0.960              1.824              2.892              5.353              0.000              0.117              0.079              0.032              0.004              0.000          4.118          4.087          0.000
      1999        78       111        819.738          4.256          1.918        109.185          0.000         48.834         60.351          4.425          0.000        876.750          2.437        -23.360              0.182              0.200              0.209              0.220              0.229              0.239              0.251              0.258              0.263              0.268              0.466              0.632              0.805              1.614              2.705              5.272              0.000              0.114              0.077              0.031              0.004              0.000          4.071          4.038          0.000
      1999        79       112        829.938          4.283          1.940        110.562          0.000         49.385         61.177          4.546          0.000        885.469          2.513        -23.454              0.265              0.209              0.209              0.219              0.229              0.239              0.251              0.258              0.263              0.268              0.358              0.562              0.697              1.458              2.558              5.200              0.002              0.113              0.075              0.030              0.003              0.000          4.117          4.108          0.000
      1999        80       113        839.388          4.310          1.963        112.044          0.000         49.978         62.067          4.601          0.000        894.497          2.549        -23.558              0.314              0.278              0.228              0.220              0.229              0.239              0.251              0.258              0.263              0.268              0.254              0.536              0.708              1.408              2.505              5.171              0.006              0.117              0.076              0.030              0.003              0.000          4.106          4.106          0.000
      1999        81       114        850.638          4.341          2.047        117.375          0.000         52.110         65.265          4.757          0.000        903.846          2.644        -24.165              0.295              0.274              0.246              0.222              0.228              0.239              0.251              0.258              0.263              0.268              0.180              0.398              0.592              1.259              2.357              5.083              0.009              0.121              0.077              0.029              0.003              0.000          4.055          4.051          0.000
      1999        82       115        861.888          4.373          2.115        121.746          0.000         53.858         67.888          4.897          0.000        913.515          2.730        -24.783              0.281              0.269              0.254              0.224              0.228              0.239              0.251              0.258              0.263              0.268              0.135              0.307              0.482              1.128              2.224              4.997              0.013              0.124              0.078              0.029              0.003              0.000          4.023          4.021          0.000
      1999        83       116        873.638          4.407          2.187        126.540          0.000         55.776         70.764          5.037          0.000        923.496          2.817        -25.562              0.274              0.267              0.258              0.227              0.228              0.239              0.251              0.258              0.263              0.268              0.100              0.236              0.378              0.993              2.088              4.906              0.017              0.127              0.080              0.029              0.003              0.000          3.981          3.980          0.000
      1999        84       117        886.488          4.445          2.255        131.089          0.000         57.596         73.493          5.161          0.000        933.794          2.893        -26.117              0.280              0.270              0.262              0.231              0.228              0.239              0.251              0.258              0.263              0.268              0.074              0.187              0.301              0.875              1.969              4.822              0.021              0.130              0.081              0.028              0.003              0.000          3.937          3.937          0.000
      1999        85       118        897.938          4.481          2.341        138.126          0.000         60.410         77.715          5.299          0.000        944.422          2.978        -26.889              0.271              0.267              0.262              0.235              0.228              0.239              0.251              0.258              0.263              0.268              0.057              0.148              0.234              0.757              1.848              4.734              0.025              0.132              0.082              0.028              0.003              0.000          3.842          3.832          0.000
      1999        86       119        906.188          4.510          2.403        144.253          0.000         62.861         81.392          5.433          0.000        955.384          3.060        -28.128              0.262              0.262              0.259              0.237              0.228              0.238              0.251              0.258              0.263              0.268              0.046              0.121              0.183              0.651              1.733              4.648              0.029              0.135              0.083              0.028              0.003              0.000          3.774          3.760          0.000
      1999        87       120        913.988          4.539          2.430        146.252          0.000         63.661         82.591          5.553          0.000        966.681          3.136        -28.384              0.269              0.264              0.259              0.240              0.228              0.238              0.251              0.258              0.263              0.268              0.036              0.100              0.145              0.559              1.628              4.566              0.032              0.137              0.084              0.029              0.003              0.000          3.797          3.797          0.000
      1999        88       121        927.738          4.585          2.534        155.252          0.000         67.261         87.991          5.693          0.000        978.350          3.221        -29.995              0.263              0.261              0.257              0.241              0.228              0.238              0.250              0.258              0.263              0.268              0.030              0.085              0.116              0.476              1.526              4.485              0.035              0.139              0.085              0.029              0.003              0.000          3.675          3.660          0.000
      1999        89       122        941.088          4.631          2.619        161.670          0.000         69.828         91.842          5.824          0.000        990.369          3.301        -30.741              0.267              0.261              0.256              0.242              0.228              0.238              0.250              0.258              0.263              0.268              0.025              0.074              0.095              0.407              1.432              4.407              0.038              0.141              0.085              0.029              0.003              0.000          3.613          3.595          0.000
      1999        90       123        954.988          4.680          2.706        168.356          0.000         72.502         95.853          5.959          0.000       1002.783          3.385        -31.809              0.284              0.270              0.263              0.244              0.228              0.238              0.250              0.258              0.263              0.268              0.020              0.065              0.079              0.346              1.343              4.331              0.040              0.142              0.086              0.029              0.003              0.000          3.551          3.532          0.000
      1999        91       124        964.338          4.719          2.742        171.153          0.000         73.621         97.532          6.075          0.000       1015.604          3.459        -32.087              0.282              0.272              0.267              0.248              0.229              0.238              0.250              0.258              0.263              0.268              0.017              0.057              0.066              0.293              1.259              4.258              0.042              0.144              0.086              0.029              0.003              0.000          3.553          3.547          0.000
      1999        92       125        976.838          4.768          2.836        179.122          0.000         76.809        102.313          6.211          0.000       1028.872          3.543        -33.168              0.272              0.269              0.266              0.251              0.229              0.238              0.250              0.258              0.263              0.268              0.016              0.053              0.056              0.247              1.179              4.186              0.044              0.145              0.087              0.030              0.003              0.000          3.473          3.463          0.000
      1999        93       126        988.038          4.815          2.901        184.534          0.000         78.974        105.560          6.333          0.000       1042.596          3.621        -33.968              0.271              0.268              0.265              0.253              0.230              0.238              0.250              0.258              0.263              0.268              0.016              0.050              0.049              0.208              1.102              4.116              0.045              0.146              0.087              0.030              0.003              0.000          3.435          3.430          0.000
      1999        94       127        999.288          4.864          2.986        192.950          0.000         82.340        110.610          6.465          0.000       1056.809          3.703        -35.996              0.262              0.263              0.261              0.252              0.230              0.238              0.249              0.258              0.263              0.268              0.015              0.048              0.043              0.175              1.028              4.046              0.046              0.147              0.088              0.030              0.003              0.000          3.355          3.347          0.000
      1999        95       128       1012.188          4.919          3.083        203.717          0.000         86.647        117.070          6.601          0.000       1071.225          3.786        -39.147              0.251              0.255              0.255              0.250              0.229              0.237              0.248              0.258              0.263              0.268              0.016              0.048              0.039              0.147              0.958              3.978              0.047              0.148              0.088              0.030              0.003              0.000          3.248          3.234          0.000
      1999        96       129       1027.438          4.985          3.177        212.281          0.000         90.072        122.208          6.745          0.000       1085.481          3.876        -41.270              0.308              0.277              0.269              0.253              0.230              0.237              0.248              0.257              0.263              0.268              0.015              0.048              0.039              0.125              0.895              3.915              0.047              0.148              0.088              0.031              0.002              0.000          3.186          3.172          0.000
      1999        97       130       1040.938          5.000          3.225        216.742          0.000         91.857        124.885          6.861          0.000       1099.566          3.953        -41.663              0.307              0.287              0.277              0.259              0.231              0.237              0.248              0.257              0.263              0.268              0.015              0.048              0.038              0.107              0.836              3.855              0.047              0.149              0.088              0.031              0.002              0.000          3.166          3.166          0.000
      1999        98       131       1055.788          5.716          3.336        229.503          0.000         96.961        132.542          7.077          0.000       1113.517          4.087        -43.620              0.290              0.282              0.276              0.263              0.231              0.237              0.247              0.257              0.263              0.268              0.016              0.050              0.037              0.091              0.778              3.796              0.047              0.149              0.088              0.032              0.002              0.000          3.084          3.084          0.000
      1999        99       132       1071.788          6.000          3.413        243.304          0.000        101.244        139.937          7.325          0.000       1127.288          4.247        -46.550              0.276              0.274              0.271              0.263              0.232              0.237              0.247              0.257              0.263              0.268              0.017              0.053              0.037              0.077              0.722              3.737              0.046              0.149              0.088              0.032              0.002              0.000          3.020          3.035          0.000
      1999       100       133       1086.038          6.088          3.509        255.463          0.000        105.834        146.451          7.565          0.000       1140.852          4.352        -49.815              0.265              0.266              0.265              0.261              0.232              0.237              0.246              0.256              0.263              0.268              0.019              0.056              0.036              0.066              0.669              3.681              0.045              0.149              0.087              0.032              0.002              0.000          2.968          2.972          0.000
      1999       101       134       1100.288          6.150          3.604        268.576          0.000        110.757        153.477          7.751          0.000       1154.217          4.447        -54.501              0.253              0.257              0.257              0.256              0.231              0.236              0.245              0.255              0.263              0.268              0.020              0.059              0.037              0.057              0.619              3.627              0.043              0.148              0.087              0.033              0.002              0.000          2.894          2.898          0.000
      1999       102       135       1116.088          6.219          3.661        276.310          0.000        113.503        157.621          7.769          0.000       1167.368          4.453        -56.042              0.247              0.253              0.254              0.254              0.231              0.236              0.245              0.255              0.263              0.268              0.026              0.077              0.046              0.058              0.605              3.610              0.041              0.148              0.087              0.033              0.002              0.000          2.819          2.825          0.000
      1999       103       136       1131.038          6.284          3.740        286.857          0.000        117.347        163.272          7.823          0.000       1180.455          4.476        -57.883              0.241              0.249              0.251              0.252              0.231              0.236              0.245              0.254              0.263              0.268              0.029              0.086              0.050              0.055              0.577              3.578              0.039              0.147              0.086              0.032              0.002              0.000          2.737          2.741          0.000
      1999       104       137       1145.488          6.347          3.834        300.190          0.000        122.296        170.416          7.950          0.000       1193.497          4.538        -60.816              0.232              0.243              0.246              0.248              0.231              0.236              0.244              0.254              0.263              0.268              0.029              0.085              0.048              0.050              0.535              3.530              0.036              0.146              0.086              0.032              0.002              0.000          2.659          2.663          0.000
      1999       105       138       1159.988          6.410          3.930        314.314          0.000        127.576        177.984          8.085          0.000       1206.524          4.605        -65.289              0.221              0.235              0.239              0.242              0.229              0.235              0.243              0.252              0.263              0.268              0.029              0.085              0.047              0.045              0.497              3.484              0.033              0.144              0.085              0.032              0.002              0.000          2.584          2.588          0.000
      1999       106       139       1175.238          6.476          4.022        329.456          0.000        133.283        186.097          8.224          0.000       1219.669          4.674        -70.147              0.209              0.226              0.231              0.236              0.227              0.235              0.242              0.250              0.263              0.268              0.029              0.085              0.046              0.041              0.463              3.440              0.030              0.141              0.083              0.031              0.002              0.000          2.508          2.512          0.000
      1999       107       140       1191.588          6.547          4.051        341.571          0.000        136.199        192.588          8.304          0.000       1232.975          4.734        -74.618              0.198              0.218              0.223              0.230              0.225              0.235              0.241              0.249              0.263              0.268              0.029              0.087              0.047              0.039              0.434              3.401              0.027              0.136              0.081              0.030              0.002              0.000          2.443          2.458          0.000
      1999       108       141       1211.238          6.633          3.954        350.455          0.000        134.336        197.348          8.320          0.000       1246.385          4.816        -78.667              0.187              0.211              0.217              0.225              0.223              0.234              0.240              0.247              0.262              0.268              0.032              0.101              0.054              0.040              0.418              3.378              0.023              0.129              0.078              0.029              0.001              0.000          2.380          2.440          0.000
      1999       109       142       1232.088          6.723          3.989        360.143          0.000        136.965        202.539          8.320          0.000       1259.868          4.835        -82.353              0.179              0.205              0.211              0.221              0.222              0.234              0.239              0.246              0.262              0.268              0.037              0.125              0.066              0.044              0.415              3.372              0.018              0.121              0.074              0.028              0.001              0.000          2.312          2.387          0.000
      1999       110       143       1248.338          6.794          4.064        370.320          0.000        141.079        207.992          8.322          0.000       1273.418          4.835        -84.829              0.173              0.201              0.207              0.217              0.221              0.234              0.239              0.245              0.261              0.268              0.040              0.142              0.075              0.046              0.408              3.361              0.015              0.113              0.070              0.026              0.001              0.000          2.245          2.325          0.000
      1999       111       144       1263.988          6.862          4.022        381.441          0.000        141.555        213.950          8.334          0.000       1287.109          4.895        -87.934              0.164              0.196              0.201              0.213              0.219              0.233              0.238              0.244              0.260              0.268              0.041              0.147              0.077              0.046              0.395              3.341              0.012              0.105              0.066              0.025              0.001              0.000          2.174          2.288          0.000
      1999       112       145       1281.538          6.938          4.101        394.822          0.000        146.319        221.119          8.338          0.000       1300.923          4.905        -90.739              0.157              0.191              0.197              0.210              0.217              0.233              0.238              0.243              0.259              0.268              0.042              0.157              0.082              0.048              0.388              3.330              0.010              0.099              0.063              0.024              0.001              0.000          2.093          2.218          0.000
      1999       113       146       1296.638          7.000          3.897        402.419          4.024        139.369        222.600          8.376          0.145       1314.930          4.935        -93.255              0.149              0.186              0.192              0.206              0.216              0.233              0.237              0.242              0.258              0.267              0.043              0.163              0.086              0.049              0.381              3.318              0.009              0.093              0.060              0.023              0.001              0.000          2.041          2.217          3.600
      1999       114       147       1313.238          7.044          3.654        407.624          8.152        130.702        222.541          8.401          0.293       1329.217          4.971        -95.516              0.142              0.182              0.188              0.203              0.215              0.232              0.236              0.241              0.257              0.267              0.043              0.171              0.090              0.050              0.378              3.312              0.009              0.087              0.057              0.021              0.001              0.000          2.002          2.234          3.600
      1999       115       148       1333.805          7.095          3.387        411.680         12.350        121.139        221.244          8.431          0.445       1343.893          5.016        -97.587              0.134              0.179              0.184              0.201              0.214              0.232              0.236              0.240              0.256              0.267              0.044              0.180              0.095              0.052              0.374              3.305              0.009              0.081              0.053              0.020              0.001              0.000          1.963          2.267          3.600
      1999       116       149       1354.342          7.147          3.125        415.009         16.600        111.781        219.155          8.454          0.598       1359.082          5.052        -99.509              0.126              0.175              0.181              0.198              0.213              0.232              0.235              0.239              0.255              0.267              0.044              0.191              0.101              0.054              0.372              3.299              0.009              0.074              0.049              0.019              0.001              0.000          1.924          2.305          3.600
      1999       117       150       1376.507          7.202          2.914        418.934         20.947        104.223        217.538          8.471          0.754       1374.493          5.054       -101.301              0.119              0.172              0.178              0.196              0.211              0.232              0.235              0.239              0.253              0.267              0.044              0.203              0.107              0.056              0.370              3.295              0.009              0.067              0.046              0.017              0.001              0.000          1.886          2.323          3.600
      1999       118       151       1397.257          7.254          2.706        423.051         25.383         96.784        215.999          8.506          0.914       1389.780          5.050       -102.980              0.111              0.169              0.175              0.194              0.211              0.231              0.235              0.238              0.252              0.267              0.045              0.210              0.111              0.058              0.367              3.289              0.009              0.060              0.042              0.016              0.001              0.000          1.847          2.338          3.600
      1999       119       152       1414.757          7.298          2.524        427.521         29.926         90.282        214.676          8.531          1.077       1404.817          5.025       -104.557              0.103              0.167              0.172              0.192              0.210              0.231              0.234              0.238              0.251              0.266              0.046              0.218              0.116              0.059              0.365              3.284              0.009              0.054              0.038              0.015              0.000              0.000          1.809          2.341          3.600
      1999       120       153       1433.257          7.344          2.334        430.892         34.471         83.488        212.252          8.560          1.241       1419.485          5.002       -106.040              0.095              0.164              0.170              0.190              0.209              0.231              0.234              0.237              0.250              0.265              0.046              0.224              0.119              0.060              0.363              3.280              0.009              0.049              0.036              0.014              0.000              0.000          1.771          2.357          3.600
      1999       121       154       1452.557          7.392          2.150        433.545         39.019         76.880        209.107          8.613          1.405       1433.676          4.974       -107.434              0.087              0.162              0.168              0.188              0.208              0.231              0.234              0.236              0.250              0.264              0.047              0.224              0.118              0.061              0.360              3.275              0.009              0.045              0.033              0.013              0.000              0.000          1.770          2.379          3.600
      1999       122       155       1472.698          7.442          1.978        435.875         43.587         70.733        205.612          8.662          1.569       1447.294          4.937       -108.745              0.078              0.160              0.165              0.187              0.208              0.231              0.233              0.236              0.249              0.263              0.048              0.223              0.118              0.061              0.357              3.270              0.009              0.042              0.031              0.012              0.000              0.000          1.766          2.401          3.600
      1999       123       156       1493.543          7.495          1.825        438.235         48.206         65.267        202.084          8.709          1.735       1460.261          4.886       -109.977              0.073              0.158              0.164              0.185              0.207              0.231              0.233              0.236              0.248              0.262              0.048              0.222              0.118              0.061              0.354              3.266              0.009              0.040              0.029              0.011              0.000              0.000          1.761          2.418          3.600
      1999       124       157       1515.180          7.549          1.679        440.588         52.871         60.052        198.489          8.765          1.903       1472.516          4.829       -111.132              0.070              0.156              0.162              0.184              0.206              0.230              0.233              0.235              0.248              0.260              0.049              0.219              0.117              0.061              0.352              3.262              0.009              0.038              0.026              0.010              0.000              0.000          1.757          2.433          3.600
      1999       125       158       1534.836          7.598          1.538        442.417         57.514         55.024        194.397          8.813          2.071       1484.015          4.769       -112.214              0.067              0.154              0.160              0.183              0.206              0.230              0.233              0.235              0.247              0.259              0.050              0.217              0.117              0.061              0.349              3.259              0.009              0.037              0.024              0.010              0.000              0.000          1.752          2.453          3.600
      1999       126       159       1553.631          7.645          1.406        443.869         62.142         50.290        189.950          8.860          2.237       1494.730          4.704       -113.224              0.064              0.153              0.159              0.182              0.205              0.230              0.232              0.234              0.246              0.258              0.051              0.215              0.117              0.061              0.348              3.257              0.009              0.036              0.023              0.009              0.000              0.000          1.748          2.476          3.600
      1999       127       160       1575.981          7.701          1.299        446.278         66.942         46.473        186.239          8.908          2.410       1500.000          4.618       -114.166              0.062              0.151              0.157              0.181              0.205              0.230              0.232              0.234              0.246              0.256              0.051              0.213              0.116              0.061              0.346              3.255              0.009              0.036              0.021              0.009              0.000              0.000          1.744          2.480          3.600
      1999       128       161       1595.531          7.749          1.210        449.125         71.860         43.293        182.815          8.954          2.587       1500.000          4.519       -115.034              0.060              0.150              0.156              0.180              0.204              0.230              0.232              0.234              0.245              0.255              0.052              0.210              0.115              0.061              0.344              3.254              0.009              0.035              0.020              0.008              0.000              0.000          1.739          2.472          3.600
      1999       129       162       1614.731          7.797          1.124        451.684         76.786         40.201        179.093          9.004          2.764       1500.000          4.419       -115.828              0.060              0.149              0.155              0.179              0.204              0.230              0.232              0.234              0.245              0.254              0.053              0.207              0.113              0.060              0.341              3.253              0.009              0.035              0.019              0.008              0.000              0.000          1.735          2.467          3.600
      1999       130       163       1635.981          7.851          1.038        453.794         81.683         37.123        176.896          9.055          2.941       1500.000          4.318       -116.553              0.060              0.148              0.154              0.178              0.204              0.230              0.232              0.233              0.245              0.252              0.053              0.204              0.111              0.060              0.338              3.253              0.009              0.034              0.018              0.008              0.000              0.000          1.730          2.441          3.600
      1999       131       164       1654.831          7.898          0.951        455.127         86.474         33.997        176.896          9.069          3.113       1500.000          4.223       -117.216              0.060              0.147              0.153              0.178              0.203              0.230              0.232              0.233              0.244              0.251              0.054              0.204              0.111              0.060              0.337              3.253              0.009              0.034              0.017              0.008              0.000              0.000          1.726          2.387          3.600
      1999       132       165       1674.981          7.948          0.898        456.571         91.314         32.104        176.896          9.082          3.287       1500.000          4.108       -117.822              0.060              0.146              0.152              0.177              0.203              0.230              0.231              0.233              0.244              0.251              0.054              0.204              0.112              0.060              0.336              3.253              0.009              0.033              0.017              0.008              0.000              0.000          1.722          2.322          3.600
      1999       133       166       1692.781          7.993          0.829        457.799         93.742         29.634        176.896          9.088          3.375       1500.000          4.074       -118.375              0.060              0.145              0.151              0.176              0.203              0.230              0.231              0.233              0.244              0.250              0.055              0.204              0.113              0.061              0.336              3.253              0.009              0.033              0.016              0.007              0.000              0.000          1.717          2.303          3.600
