ApsimVersion = 6.1
Title = Roma 800mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
             55           1958          0.000         3434.0         1260.4        167.404
             47           1959          0.000         5605.1         2183.0        204.020
             51           1960          0.000         3158.8         1040.1        139.384
             49           1961          0.000         2692.1          920.3        104.279
             46           1962          0.000         5065.8         2007.9        185.879
             48           1963          0.000         4563.9         1814.9        164.554
             50           1964          0.000         2504.9          772.6        119.620
             52           1965          0.000         2504.7          597.7        117.501
             48           1966          0.000         3562.3         1417.0        134.695
             50           1967          0.000         3884.5         1472.9        162.863
             48           1968          0.000         4649.4         1850.6        168.491
             50           1969          0.000         3136.4          807.0        145.690
             49           1970          0.000         3150.3         1242.9        130.729
             47           1971          0.000         5060.7         1960.3        209.642
             49           1972          0.000         4675.8         1747.1        177.961
             50           1973          0.000         3952.5         1338.9        162.551
             44           1974          0.000         4412.5         1741.9        144.784
             49           1975          0.000         2949.2          759.2        125.509
             46           1976          0.000         4156.9         1608.2        129.021
             49           1977          0.000         5007.9         1941.6        208.565
             48           1978          0.000         4962.6         1966.9        188.113
             49           1979          0.000         3843.3         1503.3        153.752
             53           1980          0.000         3507.4         1395.3        150.964
             47           1981          0.000         4522.9         1778.1        171.537
             50           1982          0.000         4762.3         1816.8        193.976
             51           1983          0.000         3354.8          933.0        144.563
             46           1984          0.000         5239.5         2086.4        174.012
             50           1985          0.000         3464.9          969.9        165.370
             51           1986          0.000         2506.0          700.6        115.113
             50           1987          0.000         4198.2         1617.7        183.728
             50           1988          0.000         3201.2         1156.6        139.222
             48           1989          0.000         2954.2         1060.3        119.413
             51           1990          0.000         2772.1          745.6        133.234
             46           1991          0.000         4098.4         1623.8        156.838
             50           1992          0.000         3121.1         1178.0        149.421
             48           1993          0.000         2584.0          747.6        106.205
             51           1994          0.000         3004.3         1197.6        126.819
             49           1995          0.000         3794.9         1494.7        145.833
             49           1996          0.000         5746.9         2289.7        200.237
             46           1997          0.000         3742.4         1492.3        134.526
             49           1998          0.000         3251.7         1193.5        130.981
             47           1999          0.000         4490.7         1765.5        172.649
             50           2000          0.000         5130.1         1981.7        177.772
             48           2001          0.000         3244.1         1274.5        128.771
             50           2002          0.000         3919.9         1455.3        173.019
