Summary_file = peanut.sum
Title = peanut Sample Simulation
       day      year            lai        biomass  green_biomass
        14      1989          2.400       2706.118       2701.102
        15      1989          2.521       2896.835       2891.381
        16      1989          2.642       3092.695       3086.785
        17      1989          2.761       3299.249       3292.873
        18      1989          2.875       3519.015       3512.157
        19      1989          2.975       3714.570       3707.164
        20      1989          3.091       3876.855       3868.868
        21      1989          3.189       4063.568       4054.993
        22      1989          3.276       4199.427       4190.165
        23      1989          3.348       4319.758       4309.741
        24      1989          3.417       4437.028       4426.357
        25      1989          3.519       4619.382       4608.121
        26      1989          3.610       4819.155       4807.281
        27      1989          3.698       4967.417       4954.958
        28      1989          3.801       5157.465       5144.371
        29      1989          3.881       5329.442       5315.704
        30      1989          3.923       5430.605       5415.885
        31      1989          3.935       5497.693       5481.534
        32      1989          3.974       5600.033       5582.023
        33      1989          4.041       5740.486       5720.563
        34      1989          4.099       5871.448       5849.581
        35      1989          4.096       5916.940       5893.410
        36      1989          4.092       5936.052       5910.913
        37      1989          4.120       6032.079       6005.385
        38      1989          4.171       6162.873       6134.149
        39      1989          4.233       6311.564       6279.906
        40      1989          4.247       6402.366       6366.666
        41      1989          4.238       6464.454       6424.454
        42      1989          4.260       6569.015       6524.872
        43      1989          4.286       6683.921       6635.239
        44      1989          4.278       6753.605       6699.888
        45      1989          4.269       6806.673       6748.077
        46      1989          4.259       6853.120       6789.822
        47      1989          4.251       6893.821       6825.992
        48      1989          4.242       6942.582       6870.384
        49      1989          4.234       6983.615       6907.207
        50      1989          4.226       7013.322       6932.854
        51      1989          4.218       7035.404       6951.020
        52      1989          4.247       7167.783       7079.624
        53      1989          4.286       7320.433       7227.974
        54      1989          4.314       7461.875       7364.395
        55      1989          4.320       7572.880       7469.847
        56      1989          4.350       7725.854       7617.160
        57      1989          4.377       7878.953       7764.021
        58      1989          4.399       8028.955       7907.266
        59      1989          4.385       8113.897       7985.021
        60      1989          4.380       8226.023       8090.235
        61      1989          4.387       8361.045       8218.442
        62      1989          4.374       8462.228       8312.670
        63      1989          4.365       8575.097       8418.849
        64      1989          4.352       8678.367       8515.604
        65      1989          4.340       8752.134       8583.101
        66      1989          4.328       8818.254       8643.187
        67      1989          4.316       8877.645       8696.769
        68      1989          4.306       8927.378       8740.908
        69      1989          4.295       8957.000       8765.144
        70      1989          4.285       8983.838       8786.794
        71      1989          4.275       9011.669       8809.627
        72      1989          4.266       9027.195       8820.338
        73      1989          4.257       9044.064       8832.566
        74      1989          4.248       9051.560       8835.588
        75      1989          4.239       9102.631       8882.348
        76      1989          4.231       9137.911       8913.471
        77      1989          4.224       9197.214       8968.766
        78      1989          4.235       9289.349       9057.035
        79      1989          4.255       9358.248       9121.863
        80      1989          4.256       9403.373       9161.038
        81      1989          4.251       9440.593       9191.180
        82      1989          4.243       9468.281       9212.096
        83      1989          4.234       9494.538       9231.355
        84      1989          4.247       9558.280       9286.352
        85      1989          4.253       9621.003       9337.090
        86      1989          4.272       9713.963       9417.082
        87      1989          4.302       9832.688       9522.487
        88      1989          4.329       9948.502       9623.807
        89      1989          4.343      10039.275       9699.725
        90      1989          4.352      10120.388       9765.951
        91      1989          4.362      10204.610       9834.922
        92      1989          4.355      10247.213       9863.217
        93      1989          4.349      10297.650       9898.701
        94      1989          4.357      10377.964       9963.227
        95      1989          4.377      10490.604      10059.048
        96      1989          4.399      10604.718      10156.838
        97      1989          4.421      10715.041      10251.529
        98      1989          4.450      10841.566      10362.604
        99      1989          4.493      10973.672      10484.391
       100      1989          4.532      11099.423      10599.931
       101      1989          4.551      11180.121      10670.733
       102      1989          4.582      11288.004      10768.330
       103      1989          4.617      11407.604      10876.998
       104      1989          4.594      11431.216      10888.928
       105      1989          4.573      11446.736      10893.253
       106      1989          4.552      11460.836      10896.620
       107      1989          4.532      11474.780      10900.271
       108      1989          4.512      11488.016      10903.633
       109      1989          4.494      11501.467      10907.608
       110      1989          4.476      11514.033      10911.079
