ApsimVersion = 6.0
Title = populneaW30
           Date            day            lai        stem_wt        leaf_wt             fw             fn           rain     irrigation             es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)       sw_dep()             ft      plantleaf      plantstem        plantla   plantbiomass           swsi         plants           slai          no3()          nh4()     root_depth         rlv(1)         rlv(2)         rlv(3)         rlv(4)         rlv(5)         rlv(6)         rlv(7)         rlv(8)         rlv(9)        rlv(10)        rlv(11)        rlv(12)             ep             eo            rtr          sw150           petr           peta          ffasw         height       ftcanopy      sw_demand      sw_supply         runoff     cum_stress            esw       fwcanopy             ga        biomass           fvpd
     21/08/1898            233          0.042           42.4           67.8          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      18231.379          0.000          315.6           61.0        155.155          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          3.419          0.000          0.000          0.001          0.038          1.000        312.942          0.675          0.039          0.000          0.000        134.480        100.000          0.000          0.037          131.5          1.000
     21/08/1899            233          0.212          150.5          342.6          0.044          1.000          2.300          0.000          0.438          0.193          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.992          1.000          0.000          0.000          0.000          0.000          0.000      60249.965          0.001          319.1           63.8        182.506          0.038          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.007          3.577          0.000          0.000          0.014          0.156          1.000        372.254          0.675          0.171          0.007          0.000         31.251        100.492          0.000          0.040          495.9          1.000
     21/08/1900            233          0.383          244.8          618.2          1.000          0.995          0.000          0.000          0.889          0.340          0.360          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1317.902          1.000          0.000          0.000          0.000          0.000          0.000      60050.781          0.000          308.2           67.3        300.915          0.024          0.035          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.303          3.601          0.000          0.000          0.038          0.265          1.000        408.118          0.275          0.303          0.460          0.000         20.735        128.402          0.519          0.041          863.9          1.000
     21/08/1901            233          0.814          505.2         1313.4          1.000          0.989          0.000          0.000          2.092          0.481          0.457          0.407          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1362.874          1.000          0.000          0.000          0.000          0.000          0.000      62497.352          0.000          296.2           71.0        629.313          0.033          0.041          0.023          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.619          3.671          0.000          0.000          0.150          0.469          1.000        466.933          0.975          0.619          1.408          0.000          0.687        173.374          1.000          0.043         1818.9          1.000
     21/08/1902            233          0.041           42.1           65.6          0.000          1.000          5.300          0.000          0.100          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      17710.434          0.000          332.2           73.2        155.114          0.008          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          3.742          0.000          0.000          0.001          0.038          1.000        312.860          0.800          0.039          0.000          0.000        144.298        100.000          0.000          0.037          129.2          1.000
     21/08/1903            233          0.631          391.6         1017.0          1.000          0.994          0.000          0.000          1.309          0.429          0.504          0.394          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1358.047          1.000          0.000          0.000          0.000          0.000          0.000      62498.406          0.000          332.4           75.5        561.084          0.036          0.039          0.008          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.376          2.455          0.000          0.000          0.055          0.320          1.000        445.714          0.675          0.376          1.241          0.000          2.475        168.547          1.000          0.043         1408.9          1.000
     21/08/1904            234          0.782          485.2         1261.4          1.000          0.997          0.000          0.000          0.581          0.337          0.433          0.402          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1336.246          1.000          0.000          0.000          0.000          0.000          0.000      62497.555          0.000          329.8           87.1        674.878          0.023          0.028          0.031          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.762          3.686          0.000          0.000          0.143          0.619          1.000        464.836          0.400          0.762          0.956          0.000          1.187        146.746          0.254          0.043         1747.0          1.000
     21/08/1905            233          0.381          247.8          614.8          0.473          1.000          0.000          0.000          0.356          0.218          0.366          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1301.543          1.000          0.000          0.000          0.000          0.000          0.000      62499.363          0.001          358.9           82.6        402.457          0.034          0.036          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.207          3.887          0.000          0.000          0.049          0.387          1.000        409.241          0.800          0.436          0.207          0.000         12.881        112.043          0.000          0.041          864.7          1.000
     21/08/1906            233          0.397          282.6          640.1          1.000          1.000          0.000          0.000          2.760          0.313          0.331          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1309.934          1.000          0.000          0.000          0.000          0.000          0.000      62499.172          0.000          360.6           86.6        313.325          0.050          0.037          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.301          3.772          0.000          0.000          0.047          0.253          1.000        419.591          0.700          0.301          0.313          0.000         21.248        120.434          0.040          0.042          922.9          1.000
     21/08/1907            233          0.302          205.0          487.6          0.741          1.000          0.000          0.000          0.531          0.268          0.331          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1302.828          1.000          0.000          0.000          0.000          0.000          0.000      62499.562          0.001          370.5           93.4        300.909          0.042          0.021          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.211          3.888          0.000          0.000          0.032          0.253          1.000        394.742          0.800          0.285          0.211          0.000         22.770        113.328          0.000          0.041          693.4          1.000
     21/08/1908            234          0.720          458.2         1161.2          0.665          1.000          3.900          0.000          1.277          0.283          0.357          0.388          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1312.786          1.000          0.000          0.000          0.000          0.000          0.000      62497.820          0.002          348.8          104.5        855.033          0.026          0.027          0.034          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.445          3.957          0.000          0.000          0.141          0.528          1.000        459.938          0.750          0.669          0.445          0.000          3.743        123.286          0.000          0.043         1622.1          1.000
     21/08/1909            233          0.293          196.6          473.3          1.000          0.993         10.400          0.000          2.572          0.313          0.323          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1308.327          1.000          0.000          0.000          0.000          0.000          0.000      62499.598          0.000          371.9          101.0        245.629          0.055          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.174          3.243          0.000          0.000          0.022          0.152          1.000        390.915          0.850          0.174          0.284          0.000         13.188        118.827          0.635          0.040          670.0          1.000
     21/08/1910            233          0.432          276.6          697.1          1.000          0.997         11.700          0.000          0.393          0.294          0.430          0.381          0.301          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1322.474          1.000          0.000          0.000          0.000          0.000          0.000      62499.207          0.000          365.9          101.0        329.919          0.031          0.039          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.463          4.014          0.000          0.000          0.065          0.398          1.000        417.785          0.975          0.463          0.574          0.000          8.536        132.974          0.239          0.041          973.8          1.000
     21/08/1911            233          0.131          130.9          211.4          0.000          1.000          0.700          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      57249.812          0.001          389.7          107.6        182.068          0.025          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          2.995          0.000          0.000          0.004          0.063          1.000        364.488          0.775          0.068          0.000          0.000         83.293        100.000          0.000          0.039          347.5          1.000
     21/08/1912            234          0.299          205.7          482.3          1.000          0.991          0.000          0.000          0.618          0.377          0.452          0.382          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1338.226          1.000          0.000          0.000          0.000          0.000          0.000      61152.598          0.000          400.0          110.6        340.924          0.026          0.024          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.262          3.978          0.000          0.000          0.030          0.233          1.000        394.078          0.675          0.262          0.824          0.000         28.793        148.727          1.000          0.040          689.0          1.000
     21/08/1913            233          0.456          290.0          736.2          1.000          1.000          0.000          0.000          0.512          0.308          0.401          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1319.755          1.000          0.000          0.000          0.000          0.000          0.000      62499.125          0.000          408.9          113.8        312.223          0.043          0.044          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.498          3.828          0.000          0.000          0.065          0.433          1.000        421.658          0.750          0.498          0.517          0.000          5.229        130.255          0.037          0.042         1026.4          1.000
     21/08/1914            233          0.145          115.3          234.1          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      56202.594          0.001          416.4          116.6        160.090          0.035          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.196          0.000          0.000          0.009          0.147          1.000        353.866          0.625          0.156          0.000          0.000         45.967        100.000          0.000          0.039          354.2          1.000
     21/08/1915            233          0.041           40.5           66.0          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      17542.701          0.000          416.2          119.2        155.118          0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.284          0.000          0.000          0.001          0.044          1.000        309.558          0.675          0.045          0.000          0.000        137.091        100.000          0.000          0.037          127.0          1.000
     21/08/1916            234          0.887          549.4         1430.3          1.000          0.995          4.000          0.000          1.778          0.505          0.399          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1350.244          1.000          0.000          0.000          0.000          0.000          0.000      62496.867          0.000          392.8          123.5        693.544          0.030          0.028          0.035          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.541          3.255          0.000          0.000          0.140          0.401          1.000        475.037          0.725          0.541          0.982          1.077          0.195        160.744          0.814          0.044         1980.1          1.000
     21/08/1917            233          0.217          196.6          349.9          0.265          1.000          0.000          0.000          1.504          0.216          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.395          1.000          0.000          0.000          0.000          0.000          0.000      62499.598          0.001          419.4          119.7        300.559          0.030          0.016          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.059          3.625          0.000          0.000          0.016          0.208          1.000        391.620          0.700          0.224          0.059          0.000         59.707        103.895          0.000          0.040          548.2          1.000
     21/08/1918            233          0.054           49.8           87.0          1.000          1.000          0.000          0.000          0.940          0.238          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.719          1.000          0.000          0.000          0.000          0.000          0.000      18521.879          0.000          438.3          133.4        155.145          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.051          4.083          0.000          0.000          0.001          0.050          1.000        314.566          0.975          0.051          0.109          0.000        132.603        107.219          1.000          0.037          158.0          1.000
     21/08/1919            233          0.198          176.2          318.9          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      62499.676          0.001          443.1          135.1        300.007          0.027          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          3.852          0.000          0.000          0.015          0.204          1.000        383.563          0.700          0.219          0.000          0.000         55.854        100.000          0.000          0.040          497.2          1.000
     21/08/1920            234          0.144          104.4          232.8          1.000          0.995          0.600          0.000          0.615          0.374          0.374          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1325.306          1.000          0.000          0.000          0.000          0.000          0.000      45290.898          0.000          446.6          137.8        301.525          0.020          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.082          2.260          0.000          0.000          0.003          0.079          1.000        346.847          0.575          0.082          0.579          0.000         60.327        135.806          1.000          0.038          343.3          1.000
     21/08/1921            233          0.208          144.0          335.2          1.000          0.994          0.000          0.000          0.493          0.359          0.495          0.425          0.301          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1355.478          1.000          0.000          0.000          0.000          0.000          0.000      47879.105          0.000          467.1          142.5        633.534          0.013          0.006          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.155          3.807          0.000          0.000          0.014          0.140          1.000        368.227          0.700          0.155          1.457          0.000         54.796        165.978          1.000          0.039          484.8          1.000
     21/08/1922            233          0.086           71.2          139.0          0.563          1.000          0.000          0.000          0.477          0.211          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1292.712          1.000          0.000          0.000          0.000          0.000          0.000      33625.387          0.000          484.6          155.8        160.512          0.017          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.049          3.929          0.000          0.000          0.003          0.083          1.000        322.911          0.300          0.086          0.049          0.000         92.752        103.212          0.000          0.037          221.9          1.000
     21/08/1923            233          0.084           71.1          134.9          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      36787.262          0.001          485.5          157.9        163.356          0.019          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          2.557          0.000          0.000          0.001          0.048          1.000        325.133          0.775          0.050          0.000          0.000         84.447        100.000          0.000          0.038          218.0          1.000
     21/08/1924            234          0.192          156.6          309.3          0.099          1.000          0.000          0.000          2.811          0.198          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1290.775          1.000          0.000          0.000          0.000          0.000          0.000      62499.746          0.001          491.8          162.0        216.339          0.038          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.019          4.169          0.000          0.000          0.015          0.180          1.000        375.068          0.850          0.196          0.019          0.000         44.862        101.275          0.000          0.040          467.7          1.000
     21/08/1925            233          0.209          163.5          337.5          1.000          0.997          6.100          0.000          0.905          0.323          0.321          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1309.638          1.000          0.000          0.000          0.000          0.000          0.000      62499.723          0.000          499.5          166.8        196.020          0.040          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.189          3.686          0.000          0.000          0.016          0.173          1.000        377.582          1.000          0.189          0.303          0.000         41.685        120.138          0.602          0.040          501.1          1.000
     21/08/1926            233          0.183          147.1          294.5          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      62499.777          0.001          507.8          169.0        199.253          0.034          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          3.989          0.000          0.000          0.015          0.218          1.000        370.615          1.000          0.232          0.000          0.000         44.218        100.000          0.000          0.040          443.4          1.000
     21/08/1927            233          0.497          341.5          801.6          0.200          1.000          0.000          0.000          0.337          0.201          0.351          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.646          1.000          0.000          0.000          0.000          0.000          0.000      62498.789          0.003          489.5          172.6        393.118          0.036          0.043          0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.120          4.100          0.000          0.000          0.078          0.520          1.000        434.943          0.625          0.598          0.120          0.000         15.504        107.146          0.000          0.042         1147.2          1.000
     21/08/1928            234          0.556          352.3          896.6          0.503          1.000          0.000          0.000          0.464          0.255          0.384          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1310.324          1.000          0.000          0.000          0.000          0.000          0.000      62498.711          0.002          483.8          173.7        619.922          0.025          0.024          0.025          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.373          4.430          0.000          0.000          0.117          0.624          1.000        437.532          0.950          0.741          0.373          0.000          3.396        120.824          0.000          0.042         1251.8          1.000
     21/08/1929            233          0.340          222.6          548.8          0.510          1.000          0.000          0.000          0.308          0.224          0.360          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1301.642          1.000          0.000          0.000          0.000          0.000          0.000      61752.320          0.001          497.6          172.9        520.951          0.026          0.027          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.207          4.378          0.000          0.000          0.048          0.357          1.000        400.983          0.850          0.405          0.207          0.000         18.915        112.142          0.000          0.041          773.4          1.000
     21/08/1930            233          0.360          233.3          581.2          1.000          1.000         16.000          0.000          1.482          0.327          0.330          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1311.643          1.000          0.000          0.000          0.000          0.000          0.000      62499.434          0.000          503.1          169.6        240.297          0.051          0.017          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.124          1.960          0.000          0.000          0.015          0.109          1.000        403.842          0.925          0.124          0.329          0.000         14.044        122.143          1.000          0.041          814.7          1.000
     21/08/1931            233          0.146          123.0          235.5          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      58663.855          0.001          517.3          170.6        157.366          0.032          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.382          0.000          0.000          0.010          0.189          1.000        358.236          0.775          0.199          0.000          0.000         51.403        100.000          0.000          0.039          362.2          1.000
     21/08/1932            234          0.259          175.0          417.2          0.496          1.000          0.000          0.000          0.378          0.217          0.337          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.214          1.000          0.000          0.000          0.000          0.000          0.000      56705.363          0.001          528.8          168.9        300.881          0.029          0.025          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.115          3.942          0.000          0.000          0.024          0.208          1.000        383.064          0.875          0.232          0.115          0.000         34.357        106.714          0.000          0.040          595.3          1.000
     21/08/1933            233          0.137          105.5          221.5          1.000          0.994         10.900          0.000          1.208          0.336          0.324          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1311.983          1.000          0.000          0.000          0.000          0.000          0.000      47232.078          0.000          543.7          171.1        171.819          0.030          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.042          1.357          0.000          0.000          0.001          0.041          1.000        347.867          0.375          0.042          0.331          0.000         55.412        122.483          1.000          0.039          334.9          1.000
     21/08/1934            233          0.658          408.6         1061.8          1.000          1.000          0.000          0.000          0.955          0.364          0.402          0.381          0.301          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1328.984          1.000          0.000          0.000          0.000          0.000          0.000      62498.266          0.000          529.2          182.3        396.333          0.029          0.043          0.018          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.521          3.480          0.000          0.000          0.094          0.426          1.000        449.919          0.425          0.521          0.653          0.000          0.000        139.484          0.254          0.043         1470.7          1.000
     21/08/1935            233          0.091           77.3          146.3          0.000          1.000          0.000          0.000          0.019          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      37637.328          0.001          539.3          186.4        155.499          0.022          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.019          0.000          0.000          0.003          0.087          1.000        331.127          0.650          0.090          0.000          0.000         81.741        100.000          0.000          0.038          236.9          1.000
     21/08/1936            234          0.253          180.0          407.9          0.323          1.000          0.000          0.000          0.477          0.233          0.325          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.661          1.000          0.000          0.000          0.000          0.000          0.000      62499.664          0.001          553.5          187.4        300.916          0.036          0.023          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.113          3.716          0.000          0.000          0.023          0.325          1.000        385.110          0.775          0.349          0.113          0.000         23.479        107.161          0.000          0.040          589.7          1.000
     21/08/1937            233          0.493          330.5          795.2          0.240          1.000          0.700          0.000          0.336          0.221          0.344          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1299.078          1.000          0.000          0.000          0.000          0.000          0.000      62498.867          0.002          534.7          192.5        684.551          0.031          0.028          0.019          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.159          3.851          0.000          0.000          0.082          0.583          1.000        432.241          1.000          0.665          0.159          0.000         13.795        109.578          0.000          0.042         1129.5          1.000
