ApsimVersion = 6.1
Title = Dalby 600mm wet soil
            day           year            LAI        Biomass          Yield         sum_ep
          (day)         (year)        (m2/m2)        (kg/ha)        (kg/ha)             ()
             21           1958          0.079         3762.7            0.0        108.508
             42           1959          1.789        12047.4         5891.5        243.856
             38           1960          1.475        13336.4         6025.2        302.568
             45           1961          0.332         9745.4         2261.2        196.983
             37           1962          1.786        15023.6         7683.9        291.093
             58           1963          0.321         7847.2         1881.8        165.167
             43           1964          0.824        13061.4         4762.0        281.122
             52           1965          0.391         8280.7         1568.3        192.617
             39           1966          1.663        14189.9         7218.0        303.466
             55           1967          0.352         8896.0         2547.9        206.184
             62           1968          0.395         7241.0         2406.1        168.475
             39           1969          0.458         8961.3         2547.0        214.100
             44           1970          1.955        14224.4         6779.9        304.265
             39           1971          3.069        16988.6         9097.5        327.705
             48           1972          2.315        16433.7         8284.6        309.210
             41           1973          1.255        11863.7         4375.5        247.525
             37           1974          1.234        12564.0         5391.6        246.098
             48           1975          0.364        11648.7         4142.9        238.124
             45           1976          2.015        13935.3         7128.6        261.499
             50           1977          0.092         6901.6            0.0        164.746
             64           1978          0.536         9898.4         3139.1        224.777
             43           1979          0.613        10065.3         2567.2        204.639
             38           1980          0.468         8004.0         2195.7        198.342
             37           1981          0.716        10388.1         3623.8        200.883
             40           1982          1.646        13942.4         6665.9        308.757
             46           1983          0.267         9349.5         3174.4        220.395
             44           1984          1.720        14221.2         5975.9        260.304
             42           1985          0.387         9249.0         2558.1        209.482
             41           1986          0.180         8187.6         1599.9        195.297
             52           1987          0.543        11382.5         4703.5        259.489
             39           1988          1.302        12825.1         5406.2        274.516
             39           1989          0.905        10052.2         4129.1        213.941
             39           1990          1.549        13321.4         5397.5        271.314
             76           1991          0.336         6541.6         1947.1        156.304
             34           1992          0.567         9884.3         3010.3        215.012
             54           1993          0.094         7072.5            0.0        156.816
             40           1994          0.480        10621.9         3681.4        246.794
             55           1995          1.192        11573.9         5366.0        234.303
             38           1996          1.792        17301.8         9173.9        339.943
             47           1997          0.119         7849.1         1356.9        177.274
             37           1998          0.400         9453.7         2916.6        230.032
             41           1999          0.986        10757.3         4089.1        220.355
             50           2000          1.753        16250.7         7794.2        306.418
             61           2001          0.264         6792.3         1540.7        150.724
             39           2002          0.411        11089.3         3839.9        261.621
