ApsimVersion = 6.1
Title = Dalby 1500mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)        (m2/m2)        (kg/ha)        (kg/ha)            (?)
             71           1958          0.313         8683.2         2316.4        241.308
             40           1959          1.850        15202.1         7625.6        324.211
             38           1960          1.621        14883.3         7491.8        339.527
             42           1961          1.737        14144.7         6209.4        286.228
             37           1962          2.518        16673.5         9010.6        329.443
             40           1963          1.033        11591.9         4453.0        250.419
             43           1964          2.113        14610.3         6269.6        325.594
             45           1965          0.874        11467.5         3752.5        280.089
             39           1966          1.908        16089.6         8451.5        349.705
             43           1967          1.412        12605.0         5222.6        295.148
             48           1968          1.032        11757.5         4355.8        262.432
             35           1969          0.963        12584.9         4703.5        301.482
             38           1970          2.021        16858.5         8965.5        371.767
             39           1971          3.693        17210.5         9101.3        330.798
             44           1972          2.585        17982.1         9358.1        346.217
             39           1973          1.668        13301.8         5431.8        286.688
             37           1974          1.985        15673.6         8035.7        308.871
             45           1975          1.620        14922.6         6634.5        316.587
             40           1976          2.367        16489.0         8768.3        322.714
             38           1977          0.624        10237.6         3028.1        250.674
             33           1978          1.152        11090.5         3721.5        259.354
             43           1979          2.020        13684.7         6056.6        285.991
             35           1980          0.993        11588.0         4355.0        289.837
             36           1981          1.639        14367.7         6709.9        288.904
             40           1982          2.285        16559.4         8535.6        365.062
             38           1983          0.779        13043.1         5646.9        309.482
             44           1984          1.919        16487.9         8014.6        308.195
             40           1985          1.186        11872.9         4349.5        278.749
             41           1986          0.522        11615.0         4374.3        285.016
             44           1987          2.058        14759.3         6723.5        350.166
             39           1988          1.395        15324.3         7506.1        329.941
             37           1989          1.399        14082.2         6542.9        303.963
             39           1990          1.644        15673.5         7568.6        330.662
             42           1991          0.656         9163.5         2655.4        224.941
             34           1992          1.235        13686.2         6012.0        307.813
             42           1993          0.619        10621.1         3356.4        248.361
             40           1994          1.301        13773.7         6034.4        337.059
             42           1995          1.340        13355.6         6195.0        300.615
             38           1996          2.166        17974.9         9634.7        356.112
             44           1997          0.385        11498.2         3589.2        263.868
             36           1998          1.156        12928.1         5604.5        310.871
             41           1999          1.553        14364.0         6678.2        306.792
             50           2000          2.372        18763.0         9207.1        367.546
             43           2001          0.454         9525.4         2728.5        224.235
             39           2002          1.209        13603.8         6081.0        333.954
