Summary_file = Mingenew300Sand.sum
Title = Mingenew 300mm wet soil Sand
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     07/10/1957       280      1957        332.800          326.059          0.001       9780.818       4380.575          0.448          0.811        161.283          1.764          7.727         42.655         57.782            236
     09/10/1958       282      1958        483.800          442.695          0.001       9885.213       4334.040          0.438          0.807        148.390          1.776          7.696         36.314        180.916            233
     29/09/1959       272      1959        217.500          216.279          0.001       7096.834       3008.944          0.424          0.836        125.289          2.281          6.864         58.016          2.210            226
     14/10/1960       288      1960        300.100          299.675          0.001      10062.365       3708.543          0.369          0.774        157.703          1.946          7.217         39.470         45.661            242
     05/10/1961       278      1961        236.900          234.447          0.001       8625.992       3258.722          0.378          0.792        134.128          2.105          6.861         50.850          3.237            234
     07/10/1962       280      1962        312.800          309.650          0.001       7928.230       3083.726          0.389          0.804        134.679          2.219          6.843         54.364         60.768            233
     03/10/1963       276      1963        445.900          337.497          0.001       6863.718       2825.905          0.412          0.825         99.400          2.228          6.296         40.517        121.491            231
     07/10/1964       281      1964        403.100          354.589          0.001       9148.265       3863.500          0.422          0.811        132.881          1.900          7.339         37.748        118.383            230
     07/10/1965       280      1965        400.300          383.706          0.001       9186.830       3961.178          0.431          0.821        144.824          1.968          7.795         41.632        127.063            232
     14/10/1966       287      1966        247.300          247.300          0.001       7614.028       3093.288          0.406          0.807        122.523          2.118          6.550         58.442          8.887            240
     07/10/1967       280      1967        355.200          347.541          0.001      10305.587       4442.777          0.431          0.808        172.348          1.812          8.050         39.342         44.456            233
     16/10/1968       290      1968        420.500          375.797          0.001      10200.382       3817.257          0.374          0.763        159.153          1.790          6.835         42.056         86.837            241
     08/10/1969       281      1969        189.700          187.245          0.001       6508.370       1575.158          0.242          0.713        110.374          2.757          4.342         72.793          1.130            236
     07/10/1970       280      1970        281.600          278.342          0.001       8444.373       2987.543          0.354          0.797        136.457          2.378          7.106         49.434         25.252            231
     16/10/1971       289      1971        258.900          257.613          0.001       8008.527       3028.175          0.378          0.785        130.427          2.110          6.391         55.448          8.170            241
     01/10/1972       275      1972        291.700          291.693          0.001       8216.406       3545.623          0.432          0.845        131.794          2.311          8.194         43.090         55.932            230
     10/10/1973       283      1973        316.100          316.100          0.001       9602.124       3912.951          0.408          0.805        148.072          1.949          7.628         44.877         49.412            235
     05/10/1974       278      1974        343.300          342.877          0.001       9202.921       3678.388          0.400          0.807        146.238          2.105          7.744         40.108         99.103            235
     07/10/1975       280      1975        290.500          290.077          0.001       9191.173       3574.634          0.389          0.799        149.078          2.060          7.364         46.994         37.876            234
     29/09/1976       273      1976        147.100          147.100          0.001       2609.036        998.917          0.383          0.514         43.422          2.567          2.564         95.107          6.756            226
     01/10/1977       274      1977        158.600          158.600          0.001       3165.656       1221.643          0.386          0.619         50.977          2.379          2.906         97.386         19.263            227
     11/10/1978       284      1978        300.500          300.385          0.001      10178.156       3692.263          0.363          0.766        150.358          1.933          7.139         42.946         42.445            236
     10/10/1979       283      1979        161.100          161.062          0.001       4286.967       1621.862          0.378          0.639         68.519          2.366          3.837         77.484          1.278            236
     05/10/1980       279      1980        223.700          223.700          0.001       7961.046       2510.025          0.315          0.772        120.325          2.582          6.480         53.629          0.867            234
     09/10/1981       282      1981        331.300          326.433          0.001       8944.845       3425.464          0.383          0.805        134.659          2.191          7.505         43.318         93.123            238
     05/10/1982       278      1982        240.300          238.245          0.001       6716.616       2051.830          0.305          0.730        106.819          2.531          5.193         65.431         31.737            233
     27/09/1983       270      1983        294.500          293.841          0.001       8377.436       3503.677          0.418          0.834        134.331          2.304          8.072         43.666         56.692            225
     09/10/1984       283      1984        223.200          222.973          0.001       7275.788       2213.404          0.304          0.729        101.260          2.568          5.684         60.009          9.056            236
     01/10/1985       274      1985        195.400          195.400          0.001       5689.661       2239.478          0.394          0.768         88.462          2.499          5.597         70.683          7.380            228
     14/10/1986       287      1986        352.100          343.978          0.001      10261.091       3631.164          0.354          0.751        143.567          1.816          6.594         46.154        103.765            240
     01/10/1987       274      1987        182.000          181.933          0.001       5818.918       1756.873          0.302          0.766         89.596          2.950          5.182         73.794          3.175            229
     02/10/1988       276      1988        314.000          301.996          0.001       9146.976       3948.851          0.432          0.824        144.838          2.020          7.977         42.292         42.527            229
     10/10/1989       283      1989        230.000          228.839          0.001       7494.331       1966.460          0.262          0.710        122.256          2.360          4.642         68.154          3.419            237
     13/10/1990       286      1990        386.700          378.652          0.001       8366.157       2556.649          0.306          0.755        119.094          2.411          6.163         52.767        144.373            243
     04/10/1991       277      1991        232.500          232.409          0.001       7862.420       3468.446          0.441          0.838        120.662          2.168          7.520         49.308          3.658            229
     10/10/1992       284      1992        328.800          328.179          0.001       9346.032       3421.652          0.366          0.804        135.666          2.264          7.745         42.926         79.628            231
     13/10/1993       286      1993        259.400          259.310          0.001       9928.841       3594.499          0.362          0.758        152.205          1.824          6.556         48.779          4.725            237
     27/09/1994       270      1994        245.200          243.717          0.001       7844.805       2827.933          0.360          0.796        139.992          2.476          7.001         51.068          2.553            227
     07/10/1995       280      1995        246.000          245.720          0.001       9086.313       3229.945          0.355          0.774        147.930          2.059          6.649         49.315          5.558            235
