Summary_file = roma800.sum
Title = Roma 800mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     30/09/1972       274      1972         64.100           64.100          0.001       4709.000       1146.672          0.244          0.703        108.062          2.631          3.017         15.769         13.385            236
     28/09/1973       271      1973        319.500          263.256          0.001       7338.208       2337.609          0.319          0.685        132.442          1.542          3.604         11.052        131.290            227
     13/10/1974       286      1974        192.100          158.063          0.001       7092.359       1979.241          0.279          0.607        135.957          1.368          2.707         11.798         10.428            242
     02/10/1975       275      1975        187.000          173.427          0.001       7775.014       2120.428          0.273          0.615        150.536          1.436          3.045         12.782         33.056            234
     09/10/1976       283      1976        121.300          121.300          0.001       6665.311       2025.052          0.304          0.646        130.922          1.486          3.008         12.085         11.303            241
     10/10/1977       283      1977        112.500           45.436          0.001       5100.500       1158.490          0.227          0.636        104.666          2.182          2.528         11.204          2.510            244
     16/10/1978       289      1978        360.700          253.219          0.001       8202.601       2364.085          0.288          0.607        137.006          1.191          2.816         12.231         96.017            246
     04/10/1979       277      1979         65.500           65.179          0.001       5186.868       1227.518          0.237          0.649        104.219          2.185          2.682         14.789          2.368            238
     02/10/1980       276      1980        131.200          101.554          0.001       6755.625       1624.532          0.240          0.609        133.978          1.728          2.807         11.043          3.661            237
     07/10/1981       280      1981        271.500          153.422          0.001       6945.423       1642.996          0.237          0.584        126.943          1.483          2.437         11.018         36.803            240
     10/10/1982       283      1982         68.900           68.900          0.001       5099.181       1284.618          0.252          0.676        104.498          2.283          2.933         11.704         15.376            243
     05/10/1983       278      1983        339.500          138.516          0.001       6589.717       1680.566          0.255          0.572        116.206          1.226          2.061         11.520         24.096            242
     11/10/1984       285      1984        327.100          182.211          0.001       9103.945       2319.875          0.255          0.589        164.846          1.236          2.867          8.039         21.756            239
     07/10/1985       280      1985        165.700          124.665          0.001       7869.096       2096.031          0.266          0.603        149.838          1.381          2.894          8.731          5.880            239
     02/10/1986       275      1986        170.100          170.100          0.001       7822.704       2116.546          0.271          0.607        145.600          1.393          2.949         10.330         63.196            234
     03/10/1987       276      1987         86.300           82.733          0.001       6609.827       1606.930          0.243          0.627        125.572          1.818          2.922         11.484          2.421            235
     02/10/1988       276      1988        145.800          145.800          0.001       7224.408       1900.542          0.263          0.608        145.945          1.521          2.892         12.378          6.950            235
     11/10/1989       284      1989        139.300          103.305          0.001       6808.391       1577.149          0.232          0.596        122.795          1.674          2.641         11.085          3.029            244
     09/10/1990       282      1990        166.000          114.106          0.001       6215.105       1448.406          0.233          0.595        113.755          1.705          2.470         12.209         15.881            242
     30/09/1991       273      1991        154.600           68.506          0.001       6046.100       1431.099          0.237          0.626        127.477          1.871          2.678         13.562          2.827            231
     09/10/1992       283      1992         99.200           69.390          0.001       5799.156       1511.891          0.261          0.629        114.914          1.726          2.609         12.771          2.438            239
     02/10/1993       275      1993        145.700          127.703          0.001       6958.391       1941.673          0.279          0.632        139.180          1.537          2.985         11.299          7.778            232
     17/10/1994       290      1994         44.600           44.600          0.001       4871.655       1049.362          0.215          0.659        106.043          2.659          2.790         15.150          1.267            248
     07/10/1995       280      1995        112.400          105.224          0.001       6009.737       1631.842          0.272          0.647        119.126          1.766          2.882         12.026          5.668            241
     06/10/1996       280      1996        119.000          119.000          0.001       6531.295       1777.832          0.272          0.641        125.834          1.663          2.957         12.902          4.584            239
     08/10/1997       281      1997        162.600          129.793          0.001       5066.815       1165.636          0.230          0.654        107.804          2.313          2.697         12.752         54.618            243
     03/10/1998       276      1998        270.400          257.756          0.001       8079.962       2239.454          0.277          0.628        141.800          1.456          3.262         12.308        122.151            236
     05/10/1999       278      1999        133.200          133.200          0.001       6997.187       1634.371          0.234          0.614        138.181          1.818          2.972         10.239         31.492            238
     08/10/2000       282      2000         97.000           90.273          0.001       6384.225       1464.521          0.229          0.621        133.480          1.952          2.859         11.806          2.641            245
     07/10/2001       280      2001        106.800          106.399          0.001       6892.085       1767.876          0.257          0.634        146.700          1.673          2.958         10.544          5.906            239
     06/10/2002       279      2002        106.200          105.752          0.001       5821.379       1415.088          0.243          0.640        127.666          2.014          2.850         13.518          2.699            243
