Summary_file = RoseworthyLate.sum
Title = Roseworthy Late Sowing
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     18/11/1981       322      1981        312.900          311.739          0.001      12265.890       4145.722          0.338          0.766        169.312          2.133          8.843         32.058         39.501            278
     16/11/1982       320      1982        120.200          120.200          0.001       3439.645        843.644          0.245          0.404         49.602          3.099          2.614         79.037          0.265            278
     22/11/1983       326      1983        240.200          239.786          0.001      11253.271       3576.872          0.318          0.738        147.813          2.099          7.508         43.053          7.165            284
     24/11/1984       329      1984        292.100          291.967          0.001      12600.372       4336.126          0.344          0.761        165.534          1.992          8.636         34.027         23.628            285
     20/11/1985       324      1985        249.900          249.713          0.001      11057.106       3901.462          0.353          0.764        152.693          2.016          7.864         46.232          8.928            283
     25/11/1986       329      1986        334.600          332.889          0.001      14092.235       5490.286          0.390          0.760        183.184          1.644          9.023         32.152         44.751            285
     21/11/1987       325      1987        196.500          196.500          0.001       7770.515       2734.092          0.352          0.766        106.526          2.489          6.806         49.957          5.619            283
     13/11/1988       318      1988        186.500          186.387          0.001       6394.594       1751.312          0.274          0.623         89.956          2.801          4.905         66.007         10.784            277
     26/11/1989       330      1989        238.000          238.000          0.001       9365.512       2584.057          0.276          0.729        123.551          2.583          6.676         49.739          4.170            289
     16/11/1990       320      1990        247.600          246.357          0.001      10231.604       3026.746          0.296          0.766        141.033          2.674          8.095         35.492          3.191            281
     15/11/1991       319      1991        232.400          232.400          0.001       9496.292       2657.240          0.280          0.706        124.366          2.574          6.840         50.310         15.682            277
     25/11/1992       330      1992        418.900          416.072          0.001      14067.213       5310.300          0.377          0.768        185.497          1.828          9.707         25.965        129.113            287
     16/11/1993       320      1993        260.500          260.373          0.001       9461.902       3715.965          0.393          0.793        139.839          2.070          7.690         58.038         21.417            276
     19/11/1994       323      1994        125.700          125.700          0.001       3543.429        695.216          0.196          0.326         43.376          3.112          2.164         77.719         10.868            282
     18/11/1995       322      1995        206.900          206.898          0.001       7743.265       2394.563          0.309          0.718        111.531          2.617          6.266         52.205          2.264            282
     19/11/1996       324      1996        321.200          319.801          0.001      13038.255       4908.973          0.377          0.772        187.009          1.853          9.097         28.586         21.745            282
     25/11/1997       329      1997        268.300          265.875          0.001       9508.509       2749.822          0.289          0.749        137.030          2.641          7.263         51.882         60.849            288
     25/11/1998       329      1998        208.300          208.270          0.001       6473.055       1867.083          0.288          0.606         97.032          2.541          4.744         68.493         12.170            286
     20/11/1999       324      1999        187.400          187.400          0.001       5656.353       2038.710          0.360          0.695         84.888          2.731          5.567         69.537          6.273            279
     20/11/2000       325      2000        280.800          280.653          0.001      12057.851       4022.310          0.334          0.736        167.503          1.958          7.874         41.288         13.971            283
     26/11/2001       330      2001        295.400          294.142          0.001      12962.215       4072.840          0.314          0.720        175.245          1.912          7.786         44.733         19.207            283
     21/11/2002       325      2002        142.200          142.200          0.001       3948.315        722.294          0.183          0.426         53.332          3.837          2.771         75.294          0.196            284
