Summary_file = Roma400.sum
Title = Roma 400mm wet soil
           date       day      year   in_crop_rain eff_in_crop_rain            lai        biomass          yield             hi            nhi         sum_ep   n_conc_grain        grain_n          no3()            esw flowering_date
             ()     (day)    (year)             ()               ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()           (mm)            (%)        (g/m^2)        (kg/ha)           (mm)          (doy)
     07/10/1957       280      1957         87.400           87.400          0.001       4253.375        854.914          0.201          0.687         83.589          3.286          2.809         15.253          0.083            238
     30/09/1958       273      1958        198.500          169.234          0.001       6493.760       1686.525          0.260          0.645        127.539          1.777          2.997         13.255          4.138            226
     04/10/1959       277      1959         96.800           95.725          0.001       4384.494        932.869          0.213          0.688         83.079          2.980          2.780         17.258         10.497            237
     10/10/1960       284      1960        105.100          105.100          0.001       4718.128        959.105          0.203          0.666         85.366          2.870          2.753         15.043          0.152            244
     05/10/1961       278      1961        131.000          131.000          0.001       5430.874       1142.949          0.210          0.629        104.833          2.290          2.618         17.039          0.119            240
     04/10/1962       277      1962        123.500          123.500          0.001       4086.464        874.498          0.214          0.697         82.173          3.076          2.690         18.367          0.025            235
     05/10/1963       278      1963        112.200          110.355          0.001       4996.688       1083.239          0.217          0.655         94.225          2.507          2.716         16.131          0.404            237
     03/10/1964       277      1964        233.500          226.754          0.001       4768.024       1194.050          0.250          0.679        100.947          2.336          2.790         16.794         69.356            238
     02/10/1965       275      1965        125.400          125.400          0.001       4251.608       1269.631          0.299          0.725         84.537          2.237          2.841         20.253          3.387            238
     08/10/1966       281      1966        188.300          188.300          0.001       6619.518       1952.677          0.295          0.625        121.028          1.372          2.678         16.059         18.833            240
     05/10/1967       278      1967        148.000          147.056          0.001       6158.730       1395.746          0.227          0.606        110.691          1.834          2.559         15.475          1.047            238
     12/10/1968       286      1968        138.900          138.900          0.001       6735.151       1560.109          0.232          0.591        116.218          1.651          2.575         13.889          0.514            246
     05/10/1969       278      1969        143.700          133.145          0.001       5358.700       1263.018          0.236          0.651        101.575          2.162          2.731         13.324          1.032            234
     08/10/1970       281      1970        118.100          118.100          0.001       2684.447        502.214          0.187          0.508         55.994          3.246          1.630         21.618         35.827            239
     04/10/1971       277      1971        193.900          193.232          0.001       5383.399       1372.857          0.255          0.659        111.780          2.035          2.794         19.514         30.068            237
     30/09/1972       274      1972         64.100           64.100          0.001       2251.396        421.567          0.187          0.600         52.498          3.511          1.480         32.507         10.763            236
     28/09/1973       271      1973        319.500          312.195          0.001       7313.909       2377.045          0.325          0.692        132.432          1.550          3.686         11.969        123.741            227
     13/10/1974       286      1974        192.100          186.450          0.001       6064.756       1797.569          0.296          0.642        115.273          1.520          2.733         14.507          3.419            242
     02/10/1975       275      1975        187.000          185.179          0.001       6337.211       1774.804          0.280          0.641        121.400          1.617          2.870         16.337         16.831            234
     09/10/1976       283      1976        121.300          121.300          0.001       3640.507       1153.902          0.317          0.726         72.336          2.249          2.595         19.154         10.345            241
     10/10/1977       283      1977        112.500          101.435          0.001       5168.571       1159.359          0.224          0.648        105.450          2.362          2.739         11.516          2.156            244
     16/10/1978       289      1978        360.700          314.357          0.001       8576.786       2488.294          0.290          0.615        144.007          1.219          3.034         12.193         95.185            246
     04/10/1979       277      1979         65.500           65.500          0.001       2514.931        455.562          0.181          0.519         50.616          3.185          1.451         24.605          0.002            238
     02/10/1980       276      1980        131.200          128.184          0.001       5583.631       1236.534          0.221          0.643        107.859          2.276          2.814         14.348          0.826            237
