Summary_file = fieldpea.sum
Title = fieldpea sample
       day      year           date       sw_dep()         runoff          drain             es            eos             eo           rain     residue_wt  residue_cover      residue_n       das          stage            lai        biomass  green_biomass          yield             ep    swdef_photo    nfact_photo     root_depth        node_no        leaf_wt        stem_wt flowering_date maturity_date        leaf_no            esw
     (day)    (year)             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)      (m^2/m^2)        (kg/ha)    (days)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)             ()             ()           (mm)     (nodes/m2)        (g/m^2)        (g/m^2)          (doy)         (doy)    (leaves/m2)           (mm)
        68      2003    09/Mar/2003        371.248          0.000          0.000          0.394          4.653          5.722          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         79.248
        69      2003    10/Mar/2003        370.867          0.000          0.000          0.381          4.401          5.412          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         78.867
        70      2003    11/Mar/2003        370.498          0.000          0.000          0.369          4.589          5.644          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         78.498
        71      2003    12/Mar/2003        370.140          0.000          0.000          0.358          5.008          6.159          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         78.140
        72      2003    13/Mar/2003        369.791          0.000          0.000          0.349          3.804          4.678          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.827
        73      2003    14/Mar/2003        369.452          0.000          0.000          0.339          4.038          4.966          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.729
        74      2003    15/Mar/2003        369.121          0.000          0.000          0.331          3.095          3.806          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.632
        75      2003    16/Mar/2003        368.797          0.000          0.000          0.323          4.268          5.249          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.533
        76      2003    17/Mar/2003        368.481          0.000          0.000          0.316          4.800          5.903          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.435
        77      2003    18/Mar/2003        368.172          0.000          0.000          0.309          5.202          6.398          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.336
        78      2003    19/Mar/2003        367.869          0.000          0.000          1.903          2.650          3.259          1.600       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.237
        79      2003    20/Mar/2003        367.892          0.000          0.000          2.377          2.377          2.924          2.400       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.141
        80      2003    21/Mar/2003        367.572          0.000          0.000          0.920          2.065          2.540          0.600       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.044
        81      2003    22/Mar/2003        367.281          0.000          0.000          0.291          2.206          2.714          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.947
        82      2003    23/Mar/2003        366.995          0.000          0.000          0.286          3.364          4.137          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.850
        83      2003    24/Mar/2003        366.714          0.000          0.000          0.281          3.979          4.893          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.753
        84      2003    25/Mar/2003        366.438          0.000          0.000          0.276          3.112          3.827          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.656
        85      2003    26/Mar/2003        366.167          0.000          0.000          0.272          3.443          4.235          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.559
        86      2003    27/Mar/2003        365.900          0.000          0.000          0.267          3.928          4.830          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.462
        87      2003    28/Mar/2003        365.637          0.000          0.000          0.263          3.307          4.068          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.364
        88      2003    29/Mar/2003        365.377          0.000          0.000          0.259          3.726          4.582          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.267
        89      2003    30/Mar/2003        365.122          0.000          0.000          0.255          3.093          3.804          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.170
        90      2003    31/Mar/2003        364.870          0.000          0.000          0.252          2.984          3.670          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.073
        91      2003    01/Apr/2003        364.622          0.000          0.000          0.248          1.764          2.170          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.977
        92      2003    02/Apr/2003        364.377          0.000          0.000          0.445          2.786          3.426          0.200       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.880
        93      2003    03/Apr/2003        364.136          0.000          0.000          0.242          3.590          4.415          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.783
        94      2003    04/Apr/2003        363.897          0.000          0.000          0.239          3.616          4.447          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.687
        95      2003    05/Apr/2003        363.661          0.000          0.000          0.236          3.033          3.730          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.591
        96      2003    06/Apr/2003        363.429          0.000          0.000          0.233          3.561          4.380          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.495
        97      2003    07/Apr/2003        363.199          0.000          0.000          0.230          1.571          1.932          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.399
        98      2003    08/Apr/2003        363.477          0.000          0.000          1.922          1.922          2.363          2.200       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.308
        99      2003    09/Apr/2003        362.971          0.000          0.000          0.506          2.840          3.493          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.214
       100      2003    10/Apr/2003        362.747          0.000          0.000          0.225          2.505          3.081          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.121
       101      2003    11/Apr/2003        362.524          0.000          0.000          2.222          2.892          3.557          2.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.028
       102      2003    12/Apr/2003        362.304          0.000          0.000          0.220          1.317          1.619          0.000       2350.976          0.375         38.265         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.935
       103      2003    13/Apr/2003        367.358          0.000          0.000          2.546          2.546          3.131          7.600       2223.251          0.359         36.186         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.358
       104      2003    14/Apr/2003        366.625          0.000          0.000          1.133          2.157          2.623          0.400       2116.152          0.345         34.443         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.825
       105      2003    15/Apr/2003        367.079          0.000          0.000          2.147          2.147          2.586          2.600       2012.008          0.331         32.748         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.079
       106      2003    16/Apr/2003        367.910          0.000          0.000          2.968          2.968          3.543          3.800       1958.102          0.324         31.871         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.910
       107      2003    17/Apr/2003        367.581          0.000          0.000          0.329          3.086          3.666          0.000       1901.304          0.316         30.946         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.581
       108      2003    18/Apr/2003        367.290          0.000          0.000          0.291          2.900          3.428          0.000       1840.172          0.308         29.951         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.290
       109      2003    19/Apr/2003        367.004          0.000          0.000          0.286          3.498          4.113          0.000       1773.016          0.299         28.858         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.004
       110      2003    20/Apr/2003        366.723          0.000          0.000          0.281          3.131          3.659          0.000       1728.003          0.292         28.126         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.723
       111      2003    21/Apr/2003        366.447          0.000          0.000          0.276          3.375          3.929          0.000       1703.863          0.289         27.733         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.469
       112      2003    22/Apr/2003        366.175          0.000          0.000          0.272          3.343          3.883          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.416
       113      2003    23/Apr/2003        365.908          0.000          0.000          0.267          3.240          3.764          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.361
       114      2003    24/Apr/2003        365.645          0.000          0.000          0.263          3.328          3.866          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.306
       115      2003    25/Apr/2003        365.385          0.000          0.000          0.259          3.095          3.595          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.249
       116      2003    26/Apr/2003        365.130          0.000          0.000          0.255          2.962          3.440          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.191
       117      2003    27/Apr/2003        364.878          0.000          0.000          0.252          3.279          3.809          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.133
       118      2003    28/Apr/2003        364.630          0.000          0.000          0.248          2.865          3.328          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.073
       119      2003    29/Apr/2003        364.385          0.000          0.000          0.245          2.323          2.699          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.013
       120      2003    30/Apr/2003        364.143          0.000          0.000          0.242          1.617          1.878          0.000       1702.632          0.289         27.713         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.952
       121      2003    01/May/2003        367.611          0.000          0.000          2.333          2.333          2.710          5.800       1654.013          0.282         26.921         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         75.610
       122      2003    02/May/2003        366.663          0.000          0.000          0.947          1.865          2.157          0.000       1607.175          0.275         26.159         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.663
       123      2003    03/May/2003        366.388          0.000          0.000          0.275          1.656          1.907          0.000       1531.689          0.264         24.930         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.388
       124      2003    04/May/2003        366.117          0.000          0.000          0.271          2.738          3.133          0.000       1477.379          0.256         24.046         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         74.117
       125      2003    05/May/2003        365.851          0.000          0.000          0.266          2.867          3.265          0.000       1427.559          0.248         23.235         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.851
       126      2003    06/May/2003        365.589          0.000          0.000          0.262          2.455          2.783          0.000       1394.645          0.243         22.700         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.688
       127      2003    07/May/2003        365.330          0.000          0.000          0.258          2.329          2.633          0.000       1375.572          0.241         22.389         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.641
       128      2003    08/May/2003        365.076          0.000          0.000          0.255          2.910          3.284          0.000       1368.057          0.239         22.267         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.592
       129      2003    09/May/2003        364.825          0.000          0.000          0.251          2.054          2.317          0.000       1361.169          0.238         22.155         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.543
       130      2003    10/May/2003        364.577          0.000          0.000          0.248          0.961          1.084          0.000       1360.380          0.238         22.142         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.492
       131      2003    11/May/2003        364.564          0.000          0.000          2.013          2.013          2.269          2.000       1359.489          0.238         22.127         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         73.442
       132      2003    12/May/2003        371.904          0.000          0.000          1.660          1.660          1.871          9.000       1344.184          0.236         21.878         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         79.904
       133      2003    13/May/2003        370.380          0.000          0.000          2.523          2.523          2.840          1.000       1266.756          0.224         20.618         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         78.380
       134      2003    14/May/2003        370.025          0.000          0.000          0.355          1.843          2.060          0.000       1215.132          0.216         19.778         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         78.025
       135      2003    15/May/2003        369.680          0.000          0.000          0.346          2.039          2.269          0.000       1172.610          0.209         19.086         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.680
       136      2003    16/May/2003        369.343          0.000          0.000          0.337          1.141          1.265          0.000       1129.123          0.202         18.378         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.343
       137      2003    17/May/2003        369.015          0.000          0.000          0.329          1.592          1.758          0.000       1080.741          0.194         17.590         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.015
       138      2003    18/May/2003        369.813          0.000          0.000          1.401          1.401          1.541          2.200       1036.579          0.187         16.872         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         77.813
       139      2003    19/May/2003        368.694          0.000          0.000          1.320          1.716          1.880          0.200       1003.872          0.182         16.339         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         76.694
       140      2003    20/May/2003        377.785          0.000          0.000          1.908          1.908          2.085         11.000        953.657          0.174         15.522         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         85.785
       141      2003    21/May/2003        376.538          0.000          0.000          1.847          1.847          2.009          0.600        913.516          0.167         14.869         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         84.538
       142      2003    22/May/2003        375.864          0.000          0.000          0.674          2.077          2.251          0.000        879.578          0.161         14.316         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         83.864
       143      2003    23/May/2003        375.249          0.000          0.000          0.615          1.346          1.455          0.000        842.909          0.155         13.719         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         83.249
       144      2003    24/May/2003        376.936          0.000          0.000          1.514          1.514          1.630          3.200        809.991          0.150         13.184         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         84.936
       145      2003    25/May/2003        375.787          0.000          0.000          1.849          1.849          1.985          0.700        785.487          0.145         12.785         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         83.787
       146      2003    26/May/2003        374.866          0.000          0.000          0.921          1.602          1.717          0.000        769.150          0.143         12.519         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         82.866
       147      2003    27/May/2003        374.323          0.000          0.000          0.543          1.940          2.076          0.000        757.652          0.141         12.332         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         82.323
       148      2003    28/May/2003        373.812          0.000          0.000          0.511          2.165          2.315          0.000        746.738          0.139         12.154         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         81.812
       149      2003    29/May/2003        373.329          0.000          0.000          0.484          2.437          2.603          0.000        736.008          0.137         11.979         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         81.329
       150      2003    30/May/2003        372.869          0.000          0.000          0.460          2.598          2.772          0.000        725.329          0.135         11.806         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         80.869
       151      2003    31/May/2003        372.429          0.000          0.000          0.440          1.622          1.729          0.000        717.451          0.134         11.677         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         80.429
       152      2003    01/Jun/2003        372.006          0.000          0.000          0.422          1.606          1.711          0.000        713.287          0.133         11.610         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         80.006
       153      2003    02/Jun/2003        371.600          0.000          0.000          0.406          2.200          2.343          0.000        713.287          0.133         11.610         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         79.600
       154      2003    03/Jun/2003        371.208          0.000          0.000          0.392          1.725          1.836          0.000        713.287          0.133         11.610         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         79.208
       155      2003    04/Jun/2003        371.080          0.000          0.000          1.728          1.728          1.840          1.600        713.287          0.133         11.610         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         79.080
       156      2003    05/Jun/2003        382.836          0.000          0.000          1.844          1.844          1.964         13.600        687.608          0.128         11.192         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         90.836
       157      2003    06/Jun/2003        382.694          0.000          0.000          1.141          1.141          1.213          1.000        656.038          0.123         10.678         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         90.694
       158      2003    07/Jun/2003        385.489          0.000          0.000          1.605          1.605          1.701          4.400        638.299          0.120         10.389         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         93.489
       159      2003    08/Jun/2003        384.384          0.000          0.000          1.105          1.105          1.169          0.000        616.044          0.116         10.027         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         92.384
       160      2003    09/Jun/2003        383.408          0.000          0.000          0.975          1.433          1.512          0.000        601.778          0.113          9.795         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         91.408
       161      2003    10/Jun/2003        381.233          0.000          0.000          2.175          2.175          2.293          0.000        588.858          0.111          9.584         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         89.233
       162      2003    11/Jun/2003        379.797          0.000          0.000          1.437          2.237          2.356          0.000        575.821          0.109          9.372         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         87.797
       163      2003    12/Jun/2003        378.853          0.000          0.000          0.943          1.618          1.702          0.000        566.663          0.107          9.223         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         86.853
       164      2003    13/Jun/2003        378.219          0.000          0.000          1.634          1.634          1.718          1.000        557.989          0.106          9.082         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         86.219
       165      2003    14/Jun/2003        377.600          0.000          0.000          1.619          1.619          1.701          1.000        550.162          0.104          8.955         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         85.600
       166      2003    15/Jun/2003        377.780          0.000          0.000          1.420          1.420          1.491          1.600        543.181          0.103          8.841         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         85.780
       167      2003    16/Jun/2003        376.940          0.000          0.000          1.439          1.454          1.525          0.600        535.654          0.102          8.718         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         84.940
       168      2003    17/Jun/2003        376.337          0.000          0.000          0.604          1.227          1.286          0.000        530.912          0.101          8.641         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         84.337
       169      2003    18/Jun/2003        375.777          0.000          0.000          0.960          1.084          1.136          0.400        525.089          0.100          8.547         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         83.777
       170      2003    19/Jun/2003        375.720          0.000          0.000          1.057          1.057          1.107          1.000        520.483          0.099          8.472         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         83.720
       171      2003    20/Jun/2003        375.199          0.000          0.000          0.521          0.935          0.979          0.000        514.144          0.098          8.368         0         12.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0             0          0.000         83.199
