year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),no3(21),no3(22),no3(23),no3(24),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1998,6,165,14,3.000000,0.259053,0.259394,0.259836,0.261666,0.258964,0.250926,0.245958,0.237712,0.204784,0.219256,0.248445,0.286178,0.306410,0.321589,0.324597,0.326301,0.327256,0.318581,0.307055,0.295755,0.296948,0.296479,0.292709,0.304132,0.310065,0.310293,0.310499,0.310594,0.927446,1.458924,2.513199,5.529812,6.152980,3.057130,1.635685,0.321999,0.002105,0.000382,0.000331,0.001993,1.266846,1.552934,1.564059,1.576520,1.626435,1.656849,1.674898,1.657008,1.233057,2.428605,3.611577,3.262807,0.003370,0.002352,0.174472,4.394707,1.824224,0.148902,0.052247,0.000000,19.639490,1.960336,6.548027,0.052247,64.067497,147.780197,272.599213,20.457333,1.142329,6.574151,0.026123,76.365395,110.637794,22.800001,0.060446,10.868101,1774.419968,11.651052,0.000000,0.528788,26.564970,0.000000,0.600759,-0.030366,-0.033586,85.199989,56.968639,56.351597,0.617027,9.719172,-0.122208,0.000000,2.605337,56.201126,6.651129,8925.388672,0.011484,1.519623,-0.000108,0.000000,145.421982,12.117042,8704.999023,0.176955,1.475625,28.289892,3960.893799,0.549968,0.000000,0.050786,?,0.000000,0.000000,0.000000,0.000000,51.120705,20.252220,4.743725,12.480374,5.182976,3.576556,99.865089,1347.175293,52.832779,31.679937,6.650262,0.006854,-0.644854
1998,6,169,18,3.000000,0.161050,0.204948,0.219427,0.233293,0.242280,0.245672,0.245273,0.238576,0.204879,0.219261,0.248526,0.286276,0.306386,0.321537,0.324538,0.326244,0.327204,0.318532,0.307010,0.295710,0.296901,0.296434,0.292677,0.304100,0.310040,0.310268,0.310474,0.310569,1.021036,2.045393,3.199783,5.219956,6.026265,3.014586,1.650727,0.339206,0.001808,0.000333,0.000296,0.001809,1.263275,1.552603,1.564883,1.577565,1.627457,1.657734,1.675623,1.657653,1.233673,2.430079,3.614203,3.261782,0.001572,0.012602,0.264872,3.250632,1.528650,0.137337,0.053107,0.000000,20.527020,1.992222,5.195665,0.053107,59.313210,147.821533,272.599792,21.352383,1.166710,5.222219,0.026554,71.576866,110.705238,0.400000,0.052296,4.929519,1769.561490,5.070478,0.000000,0.137099,7.409990,0.000000,0.047731,-0.008392,-0.009015,85.599983,62.090042,61.422073,0.667952,9.752075,-0.130630,0.000000,2.742436,57.112682,5.299819,8925.213867,0.002968,1.545290,-0.000114,0.000000,145.852707,12.021508,8704.925781,0.024854,0.262659,28.093876,3933.814453,0.547495,0.000000,0.077041,?,0.000000,0.000000,0.000000,0.000000,51.274204,20.324112,4.761968,13.494923,4.039228,3.510663,100.216438,1347.173584,55.937838,33.164181,6.730158,0.005882,-0.678605
1998,7,184,3,3.000000,0.299588,0.300305,0.301034,0.303300,0.292560,0.267257,0.265423,0.287145,0.291167,0.317756,0.323859,0.327132,0.338291,0.345393,0.331205,0.326286,0.327023,0.318353,0.306844,0.295546,0.296730,0.296269,0.292559,0.303984,0.309945,0.310176,0.310383,0.310479,0.000178,0.000377,0.000509,0.038700,1.266401,3.629198,4.333970,4.672802,4.298862,2.389880,0.643058,0.123166,1.154970,1.622798,1.599778,1.582054,1.630722,1.660508,1.677842,1.659618,1.235669,2.435085,3.623849,3.258615,0.004217,0.008864,0.011793,0.017646,0.093278,0.754393,0.306781,0.070169,4.935363,16.017042,0.890191,0.376950,71.321297,194.869171,300.790192,7.102348,13.528529,1.043581,0.223559,84.592453,149.212067,99.799988,0.174631,13.029215,1856.324795,12.358094,0.000000,0.500214,18.147585,0.000000,75.120865,27.824682,-0.008849,185.399979,74.626427,73.780174,0.846239,85.016113,28.077204,0.000000,3.242648,55.968815,1.318380,8925.168945,0.010798,17.178953,0.607397,0.000000,151.358215,11.493454,8705.030273,0.486394,0.010379,26.192055,3670.900879,0.522772,0.000000,0.189400,?,0.000000,0.000000,0.000000,0.000000,51.796410,20.490185,4.806124,0.461898,0.073613,3.449466,103.790489,1347.379761,0.318995,5.771585,16.328532,9.842820,8.634114
1998,7,189,8,3.000000,0.302894,0.303660,0.304432,0.306802,0.295398,0.266480,0.262565,0.285361,0.291380,0.316191,0.322637,0.325507,0.336971,0.345141,0.340376,0.328380,0.327072,0.318301,0.306791,0.295493,0.296674,0.296215,0.292521,0.303946,0.309915,0.310146,0.310353,0.310450,0.118251,0.267255,0.486112,0.193477,0.237683,3.342262,3.973660,4.379355,4.300780,2.264441,0.571848,0.114774,1.113639,1.597453,1.639935,1.593571,1.632331,1.661458,1.678582,1.660273,1.236333,2.436744,3.627064,3.257835,2.907821,6.958781,11.903219,3.341763,0.163914,0.593292,0.246973,0.045391,4.645040,15.204160,25.868790,0.292364,71.714691,194.001450,301.862762,6.631870,12.931406,25.992277,0.168877,84.842949,148.609467,6.400000,0.129659,4.925298,1857.204887,5.188175,0.000000,0.162029,7.668366,0.000000,0.731281,1.632790,0.334468,191.799973,79.984230,78.968338,1.015875,85.686768,29.593647,0.000000,3.404677,54.801239,26.212158,9014.914062,0.003487,17.257032,0.641163,63.733349,153.806778,11.263284,8705.096680,0.100969,-0.018254,25.346722,3553.928955,0.511346,0.000000,0.266304,?,0.000000,0.000000,0.000000,0.000000,52.049400,20.558874,4.823592,1.144323,25.166222,3.435959,105.345490,1347.472290,1.576557,1.072825,15.133989,9.840028,10.729984
1998,7,204,23,3.000000,0.319501,0.320543,0.321570,0.324540,0.311065,0.281616,0.280180,0.303029,0.303423,0.323003,0.329837,0.333350,0.344092,0.350803,0.344800,0.340606,0.331662,0.318849,0.306736,0.295357,0.296517,0.296060,0.292409,0.303835,0.309825,0.310058,0.310266,0.310363,0.404105,0.849388,1.899198,5.433886,8.151144,5.378910,3.959419,3.887388,4.507360,2.626691,0.636324,0.128519,1.018176,1.556478,1.633633,1.647518,1.658337,1.667440,1.680950,1.661979,1.238079,2.441212,3.635969,3.255922,1.708286,4.797890,11.952358,27.147558,14.666571,2.721201,0.443829,0.095715,22.116631,15.299020,62.993866,0.539544,75.707451,201.418594,307.592712,24.096340,13.001148,63.215778,0.317629,89.716438,154.425934,35.400002,0.504943,15.163624,1877.443271,14.210327,0.000000,0.472697,21.793909,0.000000,15.622343,6.455546,3.466559,227.199966,94.673119,93.178673,1.494423,102.535683,38.894806,0.000000,3.877375,72.333916,63.584248,9011.727539,0.010144,19.915546,0.865408,1.413889,158.570038,10.658730,8705.166992,0.514615,-0.149018,23.832926,3344.280029,0.490184,0.000000,0.593379,?,0.000000,0.000000,0.000000,0.000000,52.452652,20.724802,4.864569,11.303625,50.494949,3.306550,108.293465,1347.638672,41.858376,34.938617,14.131705,9.903373,17.030584
1998,8,219,7,3.000000,0.327719,0.328633,0.329527,0.332090,0.317643,0.288209,0.276682,0.296469,0.295038,0.321165,0.328252,0.331679,0.342611,0.352182,0.351942,0.351354,0.349327,0.338588,0.323944,0.309683,0.307121,0.301593,0.292551,0.303734,0.309738,0.309973,0.310181,0.310279,0.265947,0.800147,2.194957,7.145101,15.116085,11.317793,5.737600,3.898149,3.990531,2.921761,1.026516,0.276510,0.781684,1.358316,1.574338,1.640812,1.694830,1.728068,1.746667,1.729433,1.282086,2.491675,3.647846,3.254997,0.004036,0.722048,2.906091,10.667065,12.446867,3.788386,0.723864,0.119056,36.840031,17.061298,30.534492,0.842920,77.443192,198.628967,308.507996,39.708832,13.679241,30.896425,0.480988,91.277290,151.969681,33.399998,1.360909,14.162766,1896.363590,12.622190,0.000000,0.453688,21.719528,0.000000,18.694197,21.798100,18.364506,260.599945,108.698975,105.800865,2.898090,120.706795,59.322762,0.000000,4.331062,88.960754,31.426004,9003.558594,0.009696,25.424568,1.452245,0.000000,167.561020,10.062343,8705.549805,1.640492,-0.024193,20.589802,2894.350586,0.441648,0.000000,1.365034,?,0.000000,0.000000,0.000000,0.000000,52.956131,20.913143,4.908836,15.444847,18.448196,3.174546,114.758301,1348.067749,53.788871,63.451110,20.737164,9.016976,38.099308
1998,8,234,22,3.000000,0.318304,0.319351,0.320389,0.323397,0.309834,0.278399,0.265920,0.287770,0.290131,0.319143,0.325400,0.328928,0.340456,0.350275,0.350656,0.351039,0.349990,0.338612,0.323010,0.309487,0.310294,0.309083,0.301813,0.312562,0.315328,0.310852,0.310137,0.310200,0.120366,0.325041,0.861451,2.840556,9.461887,9.169785,4.824282,2.772210,2.214130,1.455376,0.649814,0.333155,0.675474,1.206792,1.476367,1.577874,1.641778,1.669445,1.682541,1.673906,1.263936,2.497495,3.730481,3.340309,0.007569,0.013791,0.017064,0.036650,3.206702,1.732299,0.394048,0.057771,22.779085,11.590905,5.014075,0.451819,75.206139,195.257385,306.603088,25.191227,8.853857,5.211099,0.254795,88.502136,149.421417,30.799999,8.880479,22.500250,1903.659540,13.706194,0.000000,0.436020,33.342197,0.000000,15.012981,14.519467,15.332378,291.399994,131.766769,119.507072,12.259711,135.206207,72.690643,0.000000,4.767082,68.828186,5.510191,8970.028320,0.009283,31.714428,1.786422,0.000000,180.235657,9.345151,8706.111328,1.927526,0.582031,15.773375,2223.957764,0.360709,0.000000,4.330717,?,0.000000,0.000000,0.000000,0.000000,54.031319,21.249533,4.976539,7.301376,1.143975,2.983193,124.086098,1348.692749,21.958768,40.718089,18.141859,5.087648,52.491039
1998,8,238,26,3.000000,0.291195,0.291796,0.292406,0.294299,0.284640,0.262669,0.261618,0.283754,0.290304,0.315571,0.322340,0.325671,0.337918,0.347823,0.348427,0.348932,0.348155,0.338208,0.323855,0.310735,0.311467,0.310098,0.302176,0.312260,0.317496,0.314541,0.310710,0.310227,0.199927,0.342729,0.657637,1.802116,5.940483,5.907508,3.220386,1.814074,1.409620,0.870228,0.366023,0.314714,0.657226,1.173134,1.445883,1.552587,1.618572,1.651855,1.671054,1.666292,1.260017,2.490205,3.718903,3.325881,0.007169,0.013839,0.018597,0.037886,1.552308,1.234273,0.301551,0.038821,14.850400,7.497320,2.864072,0.340372,69.608894,193.431030,304.201904,16.460592,5.704115,3.014848,0.189597,82.689804,148.116074,0.200000,3.267305,5.923310,1897.115793,2.632681,0.000000,0.114335,9.378038,0.000000,1.267197,1.482956,4.033815,291.600006,138.396149,122.139748,16.256403,136.273895,73.730301,0.000000,4.881417,56.474499,3.247686,8957.156250,0.002429,32.075375,1.800506,0.000000,182.076660,9.211201,8706.145508,0.320607,0.329036,15.029256,2120.116699,0.347173,0.000000,5.430473,?,0.000000,0.000000,0.000000,0.000000,54.413532,21.353312,4.994772,4.982570,0.594927,2.945753,125.354836,1348.771240,15.308566,27.826914,12.309491,3.237114,54.696404
1998,9,253,10,3.000000,0.069421,0.130123,0.181266,0.193019,0.198885,0.216517,0.224389,0.257972,0.276293,0.300516,0.310922,0.317683,0.331590,0.342009,0.343264,0.343997,0.343301,0.333438,0.319798,0.307411,0.308560,0.307540,0.300721,0.311260,0.316483,0.316631,0.316766,0.316830,0.000000,0.000594,0.003117,0.005950,0.065531,0.234479,0.104927,0.049786,0.030376,0.005808,0.003073,0.030991,0.627821,1.115117,1.383384,1.493180,1.560786,1.592297,1.612536,1.609794,1.220312,2.416914,3.638921,3.271968,0.000000,0.005431,0.028737,0.055605,0.133463,0.287426,0.097845,0.024107,0.309671,0.192434,0.510662,0.124066,49.562531,180.875473,298.001404,0.362134,0.138434,0.559584,0.075144,60.782001,138.563812,4.200000,30.261559,39.152756,1856.712645,8.481625,0.000000,6.285876,43.752552,0.000000,0.100893,-0.757015,5.181613,295.800018,176.713730,130.621353,46.092342,136.297012,72.739334,0.000000,11.167295,33.341358,0.676036,8935.979492,0.132161,32.126587,1.799951,0.000000,186.770981,9.156799,8706.034180,0.766413,2.797826,12.460216,1761.005371,0.298139,0.000000,7.371829,?,0.000000,0.000000,0.000000,0.000000,56.710884,21.901339,5.074655,0.031505,0.134261,2.983475,128.762878,1348.950928,0.077066,0.439323,0.467610,0.073294,56.553059
1998,9,267,24,3.000000,0.320330,0.321361,0.322377,0.325299,0.311801,0.282464,0.282048,0.306548,0.305653,0.321629,0.325432,0.319616,0.328639,0.339277,0.340579,0.341240,0.340573,0.330913,0.317645,0.305549,0.306833,0.305908,0.299513,0.310171,0.315488,0.315648,0.315794,0.315864,0.001607,0.003298,0.004580,0.007226,0.022083,0.090502,0.092993,0.074261,0.046442,0.008567,0.002652,0.004966,0.616214,1.089741,1.351347,1.460240,1.528777,1.560795,1.581905,1.578152,1.195370,2.368202,3.573256,3.217523,0.011176,0.023037,0.032254,0.051755,0.095679,0.097529,0.063217,0.029013,0.129296,0.223589,0.311430,0.099629,75.906334,201.576523,298.165344,0.175793,0.175766,0.343038,0.068021,90.008736,154.930954,67.099998,12.700735,17.925024,1897.903601,5.516661,0.000000,7.602393,32.346111,0.000000,25.029068,-0.855509,1.664799,362.900055,195.020081,136.138031,58.882057,163.627762,74.752464,0.000000,18.769686,32.495667,0.453957,8936.342773,0.157112,32.224213,1.800189,0.000000,188.164322,9.442492,8705.786133,0.566092,2.253855,11.277619,1595.357422,0.274310,0.000000,7.385103,?,0.000000,0.000000,0.000000,0.000000,58.431686,22.285946,5.129015,0.024072,0.150115,3.153484,129.691132,1348.975952,0.055537,0.094433,0.329708,0.101296,56.759342
1998,10,280,7,3.000000,0.267815,0.268136,0.268396,0.268836,0.259762,0.231007,0.218486,0.259071,0.278817,0.302957,0.312773,0.318948,0.332695,0.343109,0.343422,0.342447,0.340342,0.329811,0.316439,0.304439,0.305817,0.305022,0.298645,0.309402,0.314802,0.314978,0.315137,0.315211,0.004765,0.009976,0.016404,0.026556,0.076875,0.133264,0.112748,0.073730,0.041703,0.006819,0.003410,0.002220,0.578412,1.065169,1.336974,1.447318,1.513740,1.543134,1.563434,1.557842,1.178050,2.333830,3.521079,3.171378,0.013032,0.025960,0.036272,0.067704,0.190124,0.051926,0.037531,0.019456,0.267840,0.236705,0.385018,0.062121,62.724651,181.447006,298.912170,0.324214,0.178626,0.403784,0.043355,73.648964,139.245422,20.100000,42.718048,50.327164,1862.443218,7.657248,0.000000,4.803644,50.611893,0.000000,2.740390,6.609437,1.801086,383.000061,245.776642,143.795303,101.981369,164.068512,78.485733,0.000000,23.573330,32.137115,0.490696,8938.064453,0.097352,32.226337,1.800529,0.000000,190.305374,9.729079,8705.400391,0.471828,4.007675,9.268476,1313.420166,0.231901,0.000000,7.348826,?,0.000000,0.000000,0.000000,0.000000,61.517765,22.982077,5.212957,0.083326,0.206343,3.322274,131.155777,1349.003052,0.246952,0.394590,0.516042,0.099715,60.407841
1998,10,288,15,3.000000,0.067049,0.121470,0.161680,0.163586,0.179044,0.204365,0.205836,0.238138,0.264550,0.291358,0.305206,0.315105,0.330232,0.340838,0.341900,0.342018,0.340583,0.330091,0.316434,0.304247,0.305524,0.304712,0.298278,0.309036,0.314459,0.314636,0.314798,0.314875,0.000000,0.000460,0.004442,0.007508,0.031910,0.134398,0.121821,0.074661,0.041057,0.005447,0.002761,0.002544,0.569914,1.046654,1.317329,1.433666,1.505573,1.537081,1.556831,1.549515,1.170094,2.317132,3.494791,3.146593,0.000000,0.004091,0.028135,0.048619,0.110105,0.041726,0.034403,0.018970,0.178718,0.244366,0.232676,0.061414,45.191708,172.872192,296.135620,0.239628,0.182076,0.249877,0.043761,55.483501,132.059845,1.700000,21.180471,26.209112,1832.438648,4.805771,0.000000,2.334475,29.432951,0.000000,0.005704,-0.717934,1.280609,384.700043,275.146820,148.601089,126.545708,164.072693,77.763931,0.000000,25.907803,31.784210,0.339033,8939.005859,0.046665,32.226658,1.800506,0.000000,191.567337,10.032914,8705.283203,0.251324,1.485045,8.349504,1184.220215,0.211658,0.000000,7.321278,?,0.000000,0.000000,0.000000,0.000000,62.663918,23.232882,5.239787,0.023047,0.117547,3.447102,132.065567,1349.044556,0.114746,0.237636,0.591836,0.103464,60.617157
1998,10,303,30,3.000000,0.191716,0.114268,0.110468,0.132836,0.152496,0.186275,0.190324,0.209937,0.220690,0.238301,0.274801,0.305123,0.325670,0.337665,0.339323,0.339970,0.339202,0.329295,0.316044,0.303989,0.305264,0.304450,0.297965,0.308649,0.314035,0.314166,0.314303,0.314372,0.002507,0.000036,0.000000,0.003139,0.028816,0.184816,0.171222,0.101439,0.048237,0.003791,0.003417,0.002608,0.562819,1.024761,1.289138,1.407225,1.484198,1.520314,1.542953,1.534930,1.156820,2.289383,3.452369,3.105177,0.015499,0.001246,0.000000,0.020206,0.072023,0.017116,0.018713,0.012378,0.219314,0.326398,0.126090,0.036481,39.688721,148.269882,289.036377,0.304925,0.239078,0.135447,0.027124,49.204910,111.273552,16.200001,51.538109,56.947521,1792.971714,5.227735,0.000000,3.563614,59.742970,0.000000,-0.000116,-0.965597,1.362877,400.900085,327.250549,153.828857,173.421631,164.072571,76.876648,0.000000,29.471420,31.452658,0.208149,8940.714844,0.070309,32.227474,1.800477,0.000000,193.582230,10.532400,8704.939453,0.440725,2.662014,6.888336,978.449524,0.178328,0.000000,7.295998,?,0.000000,0.000000,0.000000,0.000000,64.654175,23.733973,5.287477,0.015287,0.060959,3.677205,133.383331,1349.089478,0.059072,0.251949,0.899638,0.145716,60.311741
1998,11,308,4,3.000000,0.057714,0.063973,0.093509,0.132526,0.152489,0.185629,0.189621,0.209396,0.220185,0.238416,0.273239,0.304344,0.324388,0.336727,0.338567,0.339315,0.338670,0.328875,0.315762,0.303794,0.305110,0.304319,0.297886,0.308571,0.313947,0.314060,0.314182,0.314244,0.000000,0.000000,0.000000,0.006571,0.020700,0.193293,0.181723,0.109330,0.052565,0.004158,0.003468,0.003323,0.562399,1.019779,1.281980,1.400042,1.477933,1.514906,1.538194,1.529962,1.152438,2.280334,3.439210,3.092533,0.000000,0.000000,0.000000,0.026979,0.068742,0.012211,0.014674,0.010300,0.220564,0.349510,0.107932,0.031305,38.099102,147.936646,288.129150,0.311426,0.256914,0.115269,0.023507,47.580154,111.131645,0.000000,0.812416,2.356653,1789.394187,1.524976,0.000000,1.025028,26.047960,0.000000,-0.000055,-0.106093,0.289234,400.900085,329.803101,155.353836,174.449158,164.072495,76.772263,0.000000,30.496449,31.342880,0.185655,8941.001953,0.019998,32.227734,1.800476,0.000000,193.907852,10.723783,8704.842773,0.132959,0.313509,6.720222,954.744568,0.174400,0.000000,7.296262,?,0.000000,0.000000,0.000000,0.000000,64.832596,23.826832,5.295072,0.013471,0.049893,3.760587,133.584900,1349.094116,0.123951,0.180998,0.958349,0.159153,60.122425
1998,11,309,5,4.000000,0.057748,0.063454,0.087443,0.132320,0.152487,0.185459,0.189453,0.209262,0.220051,0.238436,0.272880,0.304148,0.324166,0.336553,0.338422,0.339187,0.338564,0.328790,0.315703,0.303751,0.305075,0.304289,0.297869,0.308556,0.313931,0.314041,0.314160,0.314221,0.000000,0.000000,0.000000,0.007892,0.021468,0.195036,0.184399,0.111357,0.053653,0.004459,0.003647,0.003641,0.562445,1.018939,1.280658,1.398682,1.476741,1.513873,1.537274,1.528976,1.151551,2.278494,3.436550,3.089998,0.000000,0.000000,0.000000,0.029539,0.076188,0.011306,0.013628,0.009750,0.224396,0.355691,0.117033,0.029912,37.947445,147.854370,287.945709,0.316595,0.261669,0.123847,0.022530,47.420101,111.093689,0.000000,0.264182,0.416164,1788.828090,0.134750,0.000000,0.197855,3.375023,0.000000,-0.000011,-0.020064,0.051096,0.000000,0.368242,0.134750,0.233492,-0.000011,-0.019585,0.000000,0.197855,31.327030,0.193501,8941.063477,0.003848,0.000047,-0.000000,0.000000,193.971863,10.755150,8704.815430,0.026640,0.086647,6.683431,949.556030,0.173538,0.000000,7.296326,?,0.000000,0.000000,0.000000,0.000000,64.882637,23.852797,5.296877,0.015048,0.054935,3.776758,133.619598,1349.093750,0.149108,0.187715,0.973323,0.162546,-0.037065
1998,11,324,20,4.000000,0.231726,0.233131,0.235748,0.243338,0.247573,0.245242,0.254142,0.280063,0.281796,0.251640,0.273207,0.303620,0.321726,0.334416,0.336517,0.337454,0.337089,0.327549,0.314784,0.303034,0.304439,0.303708,0.297553,0.308305,0.313710,0.313806,0.313899,0.313945,0.040433,0.063706,0.096271,0.187389,0.134741,0.089853,0.081583,0.071209,0.065219,0.010065,0.005247,0.004148,0.564847,1.010988,1.265160,1.381920,1.461849,1.500893,1.525324,1.515411,1.138754,2.251637,3.397309,3.052675,0.021148,0.040709,0.058750,0.205173,0.376773,0.031470,0.021110,0.012593,0.612393,0.230699,0.734023,0.040222,61.030640,173.338715,286.576416,0.653184,0.187284,0.744578,0.029553,73.737747,133.310913,71.800003,9.132986,21.320051,1833.828329,13.376476,0.000000,2.751985,72.896561,0.000000,28.100702,-0.268993,0.574393,71.800003,24.416080,13.511226,10.904857,28.083176,-0.286120,0.000000,2.949839,31.230459,0.820817,8943.062500,0.053098,0.168867,0.000004,0.000000,195.777664,10.933023,8704.299805,0.379661,5.557576,4.397884,626.629639,0.118100,0.000000,7.308692,?,0.000000,0.000000,0.000000,0.000000,69.484985,24.605680,5.348130,0.432713,0.451371,3.872844,134.367828,1349.093994,1.925193,0.725664,0.321014,0.154292,-0.535422
1998,12,339,5,4.000000,0.060101,0.072950,0.163337,0.196269,0.209745,0.221755,0.233985,0.263466,0.268871,0.261645,0.275700,0.303500,0.320327,0.332951,0.335069,0.336061,0.335852,0.326462,0.313927,0.302304,0.303731,0.303035,0.297182,0.307995,0.313460,0.313578,0.313681,0.313729,0.059261,0.106922,0.411814,0.675571,0.385193,0.069548,0.055266,0.046071,0.039366,0.014020,0.006548,0.005304,0.568149,1.008496,1.256381,1.371410,1.452347,1.492651,1.517196,1.504910,1.127848,2.228130,3.360825,3.017030,0.018728,0.046449,0.130732,0.427502,0.826724,0.033804,0.027887,0.017540,1.708309,0.157997,1.483939,0.061996,50.053833,169.974838,285.939514,1.735942,0.127090,1.497882,0.047532,61.753094,130.705582,2.600000,9.825957,20.121052,1816.740009,9.179985,0.000000,2.454438,87.796265,0.000000,-0.115068,-0.225537,0.353558,74.400002,41.650146,22.691210,18.958944,27.983362,-0.507316,0.000000,5.404276,31.951239,1.593422,8941.377930,0.046671,0.169433,0.000053,0.000000,194.056519,10.495726,8703.279297,0.327839,5.394338,3.853378,549.483521,0.104326,0.000000,7.346778,?,0.000000,0.000000,0.000000,0.000000,73.549583,25.587482,5.445232,1.381966,0.898986,3.543925,132.385147,1348.810425,8.605183,2.448644,0.236194,0.097609,-0.914273
1998,12,344,10,4.000000,0.058540,0.067557,0.135426,0.189967,0.208761,0.221664,0.233924,0.262350,0.267289,0.263228,0.276577,0.303480,0.319968,0.332556,0.334663,0.335661,0.335491,0.326138,0.313664,0.302072,0.303500,0.302813,0.297055,0.307886,0.313370,0.313497,0.313607,0.313657,0.082931,0.141010,0.467019,0.797058,0.443421,0.073168,0.057634,0.048934,0.044303,0.016503,0.007818,0.006467,0.569725,1.008421,1.254855,1.369203,1.450356,1.491000,1.515432,1.502188,1.124686,2.221134,3.349241,3.005466,0.024815,0.047047,0.094765,0.459964,0.971877,0.038565,0.031981,0.018792,2.004607,0.171283,1.637033,0.070459,49.098980,170.024017,285.791077,2.033424,0.138557,1.653023,0.053574,60.795170,130.670120,0.000000,0.000000,0.990211,1815.010200,0.966307,0.000000,0.763609,34.479050,0.000000,-0.011345,-0.061661,0.090012,74.400002,42.616451,23.657518,18.958944,27.972029,-0.567834,0.000000,6.167885,32.172928,1.755293,8940.209961,0.014384,0.169760,0.000076,0.000000,193.177383,10.284293,8702.820312,0.102674,1.780887,3.853378,549.483521,0.104326,0.000000,7.346778,?,0.000000,0.000000,0.000000,0.000000,74.759529,25.999830,5.486506,1.635825,0.950550,3.437672,131.491959,1348.671631,10.489407,2.832085,0.246380,0.110499,-1.022793
1998,12,345,11,4.000000,0.057929,0.066477,0.129638,0.188713,0.208570,0.221647,0.233904,0.262142,0.266996,0.263518,0.276755,0.303472,0.319901,0.332481,0.334585,0.335584,0.335421,0.326075,0.313613,0.302026,0.303454,0.302769,0.297029,0.307865,0.313352,0.313481,0.313591,0.313643,0.088005,0.148229,0.471681,0.938432,0.533746,0.039612,0.031260,0.035137,0.035632,0.018497,0.008648,0.007309,0.570175,1.008538,1.254698,1.368880,1.450067,1.490774,1.515171,1.501711,1.124083,2.219778,3.346932,3.003145,0.025752,0.046959,0.090160,0.411080,0.858970,0.000000,0.000000,0.000000,2.219705,0.124850,1.432921,0.005526,48.903130,170.033173,285.763275,2.235335,0.104896,1.432921,0.004431,60.598351,130.662491,0.000000,0.000000,0.185144,1814.662525,0.198129,0.000000,0.149564,10.021972,0.000000,-0.002261,-0.011643,0.016769,74.400002,42.814579,23.855648,18.958944,27.969772,-0.579245,0.000000,6.317449,32.325920,1.486270,8953.946289,0.002810,0.169829,0.000081,0.000000,193.793198,23.578531,8702.761719,0.020666,-0.092557,31.188507,9776.140625,0.104326,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,74.864548,25.943342,5.419859,1.824262,0.860274,7.572128,131.564423,1348.657837,12.432013,3.412096,0.133646,0.088970,-1.043585
