Summary_file = fababean.sum
Title = fababean Sample Simulation
    day   year            lai        biomass  green_biomass
    232   1988          5.972       7799.449       7513.657
    233   1988          5.878       7973.152       7685.555
    234   1988          5.790       8124.468       7837.154
    235   1988          5.707       8208.357       7923.044
    236   1988          5.629       8314.782       8032.873
    237   1988          5.556       8428.657       8151.287
    238   1988          5.486       8582.129       8310.202
    239   1988          5.421       8729.267       8463.495
    240   1988          5.360       8823.562       8564.493
    241   1988          5.301       8937.216       8685.257
    242   1988          5.246       9103.941       8859.384
    243   1988          5.194       9278.199       9041.234
    244   1988          5.144       9363.685       9134.422
    245   1988          5.097       9442.157       9220.638
    246   1988          5.052       9580.240       9366.448
    247   1988          5.010       9753.456       9547.328
    248   1988          4.969       9896.596       9698.029
    249   1988          4.931       9985.313       9794.177
    250   1988          4.894      10106.986       9923.125
    251   1988          4.859      10212.492      10035.729
    252   1988          4.826      10399.957      10230.102
    253   1988          4.794      10569.322      10406.174
    254   1988          4.763      10734.345      10577.695
    255   1988          4.734      10890.835      10740.470
    256   1988          4.706      11007.660      10863.364
    257   1988          4.656      11197.969      11051.905
    258   1988          4.571      11252.815      11093.943
    259   1988          4.437      11417.722      11231.313
    260   1988          4.319      11587.557      11381.726
    261   1988          4.255      11809.234      11603.438
    262   1988          4.194      12032.842      11828.017
    263   1988          4.130      12240.090      12035.184
    264   1988          4.074      12436.688      12234.163
    265   1988          4.011      12649.817      12447.198
    266   1988          3.946      12861.448      12658.055
    267   1988          3.876      13063.495      12857.837
    268   1988          3.791      13259.907      13047.538
    269   1988          3.705      13460.291      13241.385
    270   1988          3.617      13639.923      13414.637
    271   1988          3.521      13759.817      13525.908
    272   1988          3.431      13892.019      13652.749
    273   1988          3.356      14024.724      13784.905
    274   1988          3.293      14109.388      13873.273
    275   1988          3.214      14229.086      13991.112
    276   1988          3.143      14376.230      14139.353
    277   1988          3.062      14466.937      14227.537
    278   1988          3.016      14540.443      14310.196
    279   1988          2.982      14589.412      14371.191
    280   1988          2.931      14659.939      14446.982
    281   1988          2.865      14734.507      14521.567
    282   1988          2.767      14817.029      14593.960
    283   1988          2.673      14898.188      14666.972
    284   1988          0.000      14875.067      13805.121
    285   1988          0.000          0.000          0.000
    286   1988          0.000          0.000          0.000
    287   1988          0.000          0.000          0.000
    288   1988          0.000          0.000          0.000
    289   1988          0.000          0.000          0.000
    290   1988          0.000          0.000          0.000
    291   1988          0.000          0.000          0.000
    292   1988          0.000          0.000          0.000
    293   1988          0.000          0.000          0.000
    294   1988          0.000          0.000          0.000
    295   1988          0.000          0.000          0.000
    296   1988          0.000          0.000          0.000
    297   1988          0.000          0.000          0.000
    298   1988          0.000          0.000          0.000
    299   1988          0.000          0.000          0.000
    300   1988          0.000          0.000          0.000
