ApsimVersion = 6.1
Title = fababean Sample Simulation
            day           year            lai        biomass  green_biomass
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)
            130           1988          0.000            0.0            0.0
            131           1988          0.000            0.0            0.0
            132           1988          0.000            0.0            0.0
            133           1988          0.000            0.0            0.0
            134           1988          0.000            0.0            0.0
            135           1988          0.000            0.0            0.0
            136           1988          0.000            0.0            0.0
            137           1988          0.000            0.0            0.0
            138           1988          0.000            0.0            0.0
            139           1988          0.000            0.0            0.0
            140           1988          0.000            0.0            0.0
            141           1988          0.000            0.0            0.0
            142           1988          0.025           10.0           10.0
            143           1988          0.029           12.4           12.4
            144           1988          0.032           14.9           14.9
            145           1988          0.036           17.7           17.7
            146           1988          0.042           21.1           21.1
            147           1988          0.048           25.2           25.2
            148           1988          0.055           29.8           29.8
            149           1988          0.062           34.8           34.8
            150           1988          0.071           40.7           40.7
            151           1988          0.082           47.9           47.9
            152           1988          0.093           55.3           55.3
            153           1988          0.102           61.6           61.6
            154           1988          0.114           69.3           69.3
            155           1988          0.126           77.7           77.7
            156           1988          0.133           82.2           82.2
            157           1988          0.144           89.0           89.0
            158           1988          0.158           98.6           98.6
            159           1988          0.179          113.0          113.0
            160           1988          0.204          129.0          129.0
            161           1988          0.231          147.3          147.3
            162           1988          0.262          167.7          167.7
            163           1988          0.296          191.0          191.0
            164           1988          0.329          212.8          212.8
            165           1988          0.370          240.0          240.0
            166           1988          0.418          272.1          272.1
            167           1988          0.475          310.1          310.1
            168           1988          0.528          345.4          345.4
            169           1988          0.587          385.0          385.0
            170           1988          0.656          430.4          430.4
            171           1988          0.735          483.1          483.1
            172           1988          0.822          541.4          541.4
            173           1988          0.918          605.1          605.1
            174           1988          1.016          671.0          671.0
            175           1988          1.124          742.6          742.6
            176           1988          1.237          818.0          818.0
            177           1988          1.353          895.2          895.2
            178           1988          1.472          974.4          974.4
            179           1988          1.617         1071.2         1071.2
            180           1988          1.772         1174.6         1174.6
            181           1988          1.912         1267.9         1267.9
            182           1988          2.059         1366.0         1366.0
            183           1988          2.218         1472.0         1472.0
            184           1988          2.345         1556.9         1556.9
            185           1988          2.422         1608.1         1608.1
            186           1988          2.506         1664.2         1664.2
            187           1988          2.605         1730.1         1730.1
            188           1988          2.776         1844.0         1844.0
            189           1988          2.946         1957.3         1957.3
            190           1988          3.127         2078.3         2078.3
            191           1988          3.325         2210.8         2210.8
            192           1988          3.478         2313.8         2313.8
            193           1988          3.516         2379.5         2374.3
            194           1988          3.568         2459.3         2450.4
            195           1988          3.657         2577.8         2567.2
            196           1988          3.752         2704.4         2692.3
            197           1988          3.851         2837.3         2823.6
            198           1988          3.946         2965.2         2950.0
            199           1988          4.047         3102.1         3085.2
            200           1988          4.156         3248.9         3230.7
            201           1988          4.272         3406.1         3386.7
            202           1988          4.375         3548.8         3527.5
            203           1988          4.449         3659.3         3635.6
            204           1988          4.506         3750.6         3723.8
            205           1988          4.590         3879.0         3848.8
            206           1988          4.663         3998.1         3963.6
            207           1988          4.761         4153.0         4113.6
            208           1988          4.864         4320.2         4274.9
            209           1988          4.935         4452.6         4400.4
            210           1988          5.016         4601.9         4542.4
            211           1988          5.084         4738.2         4670.8
            212           1988          5.155         4883.8         4808.0
            213           1988          5.237         5047.7         4963.2
            214           1988          5.310         5204.9         5111.1
            215           1988          5.368         5347.1         5243.6
            216           1988          5.438         5508.4         5395.1
            217           1988          5.500         5663.0         5539.5
            218           1988          5.550         5806.9         5673.1
            219           1988          5.585         5932.0         5787.8
            220           1988          5.605         6039.7         5885.4
            221           1988          5.619         6139.9         5976.2
            222           1988          5.634         6241.9         6069.4
            223           1988          5.669         6369.5         6188.8
            224           1988          5.731         6536.5         6347.6
            225           1988          5.784         6694.7         6497.1
            226           1988          5.836         6856.3         6649.7
            227           1988          5.885         7015.9         6800.1
            228           1988          5.927         7169.9         6944.7
            229           1988          5.975         7334.9         7100.3
            230           1988          6.021         7499.6         7255.3
            231           1988          5.924         7645.4         7391.6
            232           1988          5.833         7792.4         7532.0
            233           1988          5.747         7968.2         7703.9
            234           1988          5.667         8121.5         7855.5
            235           1988          5.591         8207.3         7941.5
            236           1988          5.520         8315.4         8051.2
            237           1988          5.453         8430.8         8169.5
            238           1988          5.389         8585.5         8328.2
            239           1988          5.330         8733.8         8481.2
            240           1988          5.273         8829.2         8582.0
            241           1988          5.219         8943.8         8702.6
            242           1988          5.168         9111.2         8876.3
            243           1988          5.120         9286.1         9057.8
            244           1988          5.074         9372.2         9150.7
            245           1988          5.031         9451.3         9236.7
            246           1988          4.989         9589.8         9382.1
            247           1988          4.950         9763.3         9562.6
            248           1988          4.912         9906.7         9712.9
            249           1988          4.876         9995.8         9808.8
            250           1988          4.842        10117.6         9937.4
            251           1988          4.809        10223.3        10049.7
            252           1988          4.778        10410.8        10243.6
            253           1988          4.748        10580.2        10419.3
            254           1988          4.720        10745.2        10590.2
            255           1988          4.622        10901.6        10728.0
            256           1988          4.513        11015.6        10821.3
            257           1988          4.426        11199.6        10994.0
            258           1988          4.361        11247.9        11040.3
            259           1988          4.264        11406.5        11185.7
            260           1988          4.169        11571.6        11339.6
            261           1988          4.115        11789.0        11561.3
            262           1988          4.064        12008.9        11786.0
            263           1988          4.010        12212.9        11993.5
            264           1988          3.962        12406.8        12192.7
            265           1988          3.909        12617.4        12406.1
            266           1988          3.854        12826.9        12617.4
            267           1988          3.795        13027.2        12818.0
            268           1988          3.720        13222.2        13007.8
            269           1988          3.642        13421.4        13201.1
            270           1988          3.563        13600.1        13374.1
            271           1988          3.476        13719.4        13485.4
            272           1988          3.395        13851.1        13612.2
            273           1988          3.326        14005.6        13766.6
            274           1988          3.269        14105.6        13870.6
            275           1988          3.194        14225.1        13987.1
            276           1988          3.126        14397.8        14160.0
            277           1988          3.057        14505.7        14267.4
            278           1988          3.017        14594.1        14365.6
            279           1988          2.972        14643.3        14421.9
            280           1988          2.923        14713.4        14496.9
            281           1988          2.859        14804.5        14587.5
            282           1988          2.762        14904.9        14675.6
            283           1988          2.668        15003.8        14764.4
            284           1988          0.000        15114.4        13965.1
            285           1988          0.000            0.0            0.0
            286           1988          0.000            0.0            0.0
            287           1988          0.000            0.0            0.0
            288           1988          0.000            0.0            0.0
            289           1988          0.000            0.0            0.0
            290           1988          0.000            0.0            0.0
            291           1988          0.000            0.0            0.0
            292           1988          0.000            0.0            0.0
            293           1988          0.000            0.0            0.0
            294           1988          0.000            0.0            0.0
            295           1988          0.000            0.0            0.0
            296           1988          0.000            0.0            0.0
            297           1988          0.000            0.0            0.0
            298           1988          0.000            0.0            0.0
            299           1988          0.000            0.0            0.0
            300           1988          0.000            0.0            0.0
