Summary_file = roma800Low.sum
Title = Roma 800mm wet soil Low Population
       day      year            lai        biomass          yield         sum_ep
     (day)    (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
        25      1958          0.001       3411.525        316.072        114.891
        27      1959          0.001       7067.331       1869.978        180.978
        29      1960          0.002       5928.484       2221.372        147.938
        31      1961          0.001       5348.704       1589.690        135.533
        27      1962          0.001       9167.067       4820.638        219.733
        30      1963          0.001       5709.553       2531.530        148.812
        31      1964          0.001       8348.565       3699.021        200.120
        35      1965          0.002       4791.323       1436.780        122.582
        29      1966          0.003       8386.148       3871.611        191.201
        30      1967          0.001       5593.193       1883.433        137.451
        26      1968          0.001       7301.859       2276.466        181.305
        27      1969          0.001       5278.068       2104.615        155.223
        28      1970          0.001       6105.849       1892.881        149.136
        32      1971          0.001      10894.879       5215.050        274.462
        30      1972          0.001       5890.182       1943.409        159.359
        29      1973          0.002       8372.671       3698.012        202.321
        31      1974          0.001       7505.487       3270.966        159.145
        35      1975          0.001       5175.790       1213.760        133.171
        32      1976          0.001       6925.143       3216.947        159.769
        32      1977          0.001       5663.980       1456.055        150.244
        24      1978          0.002       4795.131       1438.306        121.678
        37      1979          0.006       6173.720       2476.936        148.521
        26      1980          0.001       5865.334       1483.146        167.552
        26      1981          0.001       8879.483       4380.131        216.528
        32      1982          0.001       6634.163       1649.093        169.028
        27      1983          0.001       6355.893       2731.130        176.799
        33      1984          0.001      10772.754       5603.385        218.273
        31      1985          0.001       7889.440       2637.833        211.680
        33      1986          0.001       6530.701       2165.655        155.353
        32      1987          0.001       6780.448       2431.447        163.736
        28      1988          0.001       5429.497       1665.954        135.989
        23      1989          0.001       5710.650       1809.642        142.368
        30      1990          0.001       7441.114       2825.225        165.040
        25      1991          0.001       4877.193       1598.480        133.670
        23      1992          0.001       5620.159       2497.420        150.998
        31      1993          0.002       4180.352       1148.946        106.491
        32      1994          0.001       4577.235       1344.019        107.146
        32      1995          0.001       6956.208       2371.768        151.454
        33      1996          0.001      11787.620       6114.500        261.856
        36      1997          0.001       6362.388       2690.074        156.963
        26      1998          0.002       6849.023       1597.990        176.543
        32      1999          0.001       9174.068       4630.750        214.003
        38      2000          0.001      11990.336       6248.936        248.905
        33      2001          0.003       6249.758       2142.983        136.119
        34      2002          0.001       7619.646       3206.550        186.761
