Summary_file = pigeonp.sum
Title = pigeonp P Sample Simulation
            day           year            lai        biomass  green_biomass     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p          pod_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)             (%)        (g/m^2)        (kg/ha)
            328           1988          0.135        217.759        217.759         42.080         20.304          9.156         12.619          0.000          0.000          0.000          0.122          0.029          0.043          0.051          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.010          0.924          1.000           1.000          1.000          0.093           0.093          0.000          0.043          0.051          0.029          0.000          0.000          0.000          0.000          0.000          0.010           0.000            0.000          0.000          0.000          0.429          0.466          0.402          0.000           0.093          0.000          0.000
            329           1988          0.141        237.316        237.316         45.880         22.149          9.750         13.981          0.000          0.000          0.000          0.133          0.032          0.045          0.056          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.011          0.966          1.000           1.000          1.000          0.101           0.101          0.000          0.045          0.056          0.032          0.000          0.000          0.000          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.427          0.464          0.402          0.000           0.101          0.000          0.000
            330           1988          0.146        255.616        255.616         49.421         23.859         10.311         15.250          0.000          0.000          0.000          0.144          0.034          0.048          0.062          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.011          0.960          1.000           1.000          1.000          0.110           0.110          0.000          0.048          0.062          0.034          0.000          0.000          0.000          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.428          0.463          0.405          0.000           0.110          0.000          0.000
            331           1988          0.152        274.608        274.608         53.090         25.629         10.887         16.574          0.000          0.000          0.000          0.154          0.037          0.050          0.067          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.011          0.962          1.000           1.000          1.000          0.117           0.117          0.000          0.050          0.067          0.037          0.000          0.000          0.000          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.428          0.462          0.405          0.000           0.117          0.000          0.000
            332           1988          0.158        294.704        294.704         56.971         27.501         11.511         17.960          0.000          0.000          0.000          0.165          0.040          0.053          0.073          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.011          0.962          1.000           1.000          1.000          0.126           0.126          0.000          0.053          0.073          0.040          0.000          0.000          0.000          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.427          0.460          0.405          0.000           0.126          0.000          0.000
            333           1988          0.180        306.692        306.692         59.225         28.556         12.050         18.619          0.000          0.000          0.000          0.174          0.042          0.055          0.077          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.009          0.957          1.000           1.000          1.000          0.132           0.132          0.000          0.055          0.077          0.042          0.000          0.000          0.000          0.000          0.000          0.009           0.000            0.000          0.000          0.000          0.432          0.456          0.416          0.000           0.132          0.000          0.000
            334           1988          0.216        326.888        326.888         63.112         30.423         12.959         19.730          0.000          0.000          0.000          0.183          0.044          0.058          0.081          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.009          0.939          1.000           1.000          1.000          0.139           0.139          0.000          0.058          0.081          0.044          0.000          0.000          0.000          0.000          0.000          0.009           0.000            0.000          0.000          0.000          0.427          0.449          0.412          0.000           0.139          0.000          0.000
            335           1988          0.269        356.051        356.051         68.778         33.172         14.271         21.334          0.000          0.000          0.000          0.198          0.048          0.063          0.087          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.014          0.904          1.000           1.000          1.000          0.150           0.150          0.000          0.063          0.087          0.048          0.000          0.000          0.000          0.000          0.000          0.014           0.000            0.000          0.000          0.000          0.422          0.443          0.407          0.000           0.150          0.000          0.000
            336           1988          0.329        389.656        389.656         75.316         36.350         15.783         23.182          0.000          0.000          0.000          0.213          0.051          0.069          0.093          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.018          0.873          1.000           1.000          1.000          0.161           0.161          0.000          0.069          0.093          0.051          0.000          0.000          0.000          0.000          0.000          0.015           0.000            0.000          0.000          0.000          0.414          0.435          0.400          0.000           0.161          0.000          0.000
            337           1988          0.400        428.824        428.824         82.948         40.066         17.546         25.336          0.000          0.000          0.000          0.227          0.055          0.074          0.098          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.025          0.830          1.000           1.000          1.000          0.172           0.172          0.000          0.074          0.098          0.055          0.000          0.000          0.000          0.000          0.000          0.014           0.000            0.000          0.000          0.000          0.402          0.420          0.389          0.000           0.172          0.000          0.000
            338           1988          0.464        464.704        464.704         89.906         43.436         19.161         27.310          0.000          0.000          0.000          0.241          0.058          0.079          0.104          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.033          0.752          1.000           1.000          1.000          0.183           0.183          0.000          0.079          0.104          0.058          0.000          0.000          0.000          0.000          0.000          0.014           0.000            0.000          0.000          0.000          0.393          0.411          0.381          0.000           0.183          0.000          0.000
            339           1988          0.532        509.194        509.194         98.564         47.645         21.163         29.757          0.000          0.000          0.000          0.253          0.061          0.083          0.109          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.041          0.704          1.000           1.000          1.000          0.192           0.192          0.000          0.083          0.109          0.061          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.378          0.394          0.367          0.000           0.192          0.000          0.000
            340           1988          0.604        552.473        552.473        106.960         51.713         23.110         32.137          0.000          0.000          0.000          0.266          0.064          0.088          0.114          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.054          0.612          1.000           1.000          1.000          0.202           0.202          0.000          0.088          0.114          0.064          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.365          0.380          0.355          0.000           0.202          0.000          0.000
            341           1988          0.673        590.820        590.820        114.352         55.270         24.836         34.246          0.000          0.000          0.000          0.277          0.067          0.092          0.119          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.065          0.537          1.000           1.000          1.000          0.211           0.211          0.000          0.092          0.119          0.067          0.000          0.000          0.000          0.000          0.000          0.012           0.000            0.000          0.000          0.000          0.357          0.371          0.346          0.000           0.211          0.000          0.000
            342           1988          0.722        618.122        618.122        119.523         57.710         26.064         35.748          0.000          0.000          0.000          0.289          0.069          0.096          0.123          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.071          0.487          1.000           0.974          1.000          0.219           0.219          0.000          0.096          0.123          0.069          0.000          0.000          0.000          0.000          0.000          0.012           0.000            0.000          0.000          0.000          0.355          0.369          0.344          0.000           0.219          0.000          0.000
            343           1988          0.767        642.931        642.931        124.183         59.890         27.181         37.112          0.000          0.000          0.000          0.301          0.072          0.101          0.128          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.073          0.481          1.000           0.962          1.000          0.229           0.229          0.000          0.101          0.128          0.072          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.356          0.370          0.345          0.000           0.229          0.000          0.000
            344           1988          0.832        678.948        678.948        131.069         63.174         28.802         39.093          0.000          0.000          0.000          0.313          0.075          0.105          0.133          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.077          0.492          1.000           0.985          1.000          0.238           0.238          0.000          0.105          0.133          0.075          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.350          0.365          0.340          0.000           0.238          0.000          0.000
            345           1988          0.903        718.868        718.868        138.717         66.831         30.598         41.289          0.000          0.000          0.000          0.337          0.081          0.114          0.142          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.087          0.465          1.000           0.930          1.000          0.256           0.256          0.000          0.114          0.142          0.081          0.000          0.000          0.000          0.000          0.000          0.024           0.000            0.000          0.000          0.000          0.356          0.371          0.344          0.000           0.256          0.000          0.000
            346           1988          0.990        767.054        767.054        147.996         71.291         32.766         43.939          0.000          0.000          0.000          0.358          0.086          0.121          0.151          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.087          0.506          1.000           1.000          1.000          0.272           0.272          0.000          0.121          0.151          0.086          0.000          0.000          0.000          0.000          0.000          0.022           0.000            0.000          0.000          0.000          0.355          0.370          0.343          0.000           0.272          0.000          0.000
            347           1988          1.065        812.696        812.696        156.745         75.476         34.820         46.449          0.000          0.000          0.000          0.379          0.092          0.129          0.159          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.091          0.506          1.000           1.000          1.000          0.288           0.288          0.000          0.129          0.159          0.092          0.000          0.000          0.000          0.000          0.000          0.021           0.000            0.000          0.000          0.000          0.354          0.370          0.342          0.000           0.288          0.000          0.000
            348           1988          1.130        868.045        868.045        167.410         80.606         37.311         49.494          0.000          0.000          0.000          0.399          0.096          0.136          0.167          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.098          0.509          1.000           1.000          1.000          0.303           0.303          0.000          0.136          0.167          0.096          0.000          0.000          0.000          0.000          0.000          0.020           0.000            0.000          0.000          0.000          0.349          0.364          0.337          0.000           0.303          0.000          0.000
            349           1988          1.185        924.636        924.636        178.297         85.833         39.858         52.606          0.000          0.000          0.000          0.416          0.100          0.142          0.174          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.110          0.478          1.000           0.956          1.000          0.316           0.316          0.000          0.142          0.174          0.100          0.000          0.000          0.000          0.001          0.000          0.018           0.000            0.000          0.000          0.001          0.341          0.357          0.330          0.000           0.316          0.000          0.000
            350           1988          1.248        974.481        974.481        187.812         90.364         42.101         55.347          0.000          0.000          0.000          0.431          0.104          0.148          0.180          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.123          0.435          1.000           0.870          1.000          0.327           0.327          0.000          0.148          0.180          0.104          0.000          0.000          0.000          0.001          0.000          0.016           0.000            0.001          0.000          0.001          0.336          0.351          0.324          0.000           0.327          0.000          0.000
            351           1988          1.308       1007.774       1007.774        191.518         90.740         43.599         57.179          0.000          0.000          0.000          0.445          0.107          0.153          0.185          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.130          0.403          1.000           0.805          1.000          0.338           0.338          0.000          0.153          0.185          0.107          0.000          0.000          0.000          0.001          0.000          0.014           0.000            0.001          0.000          0.001          0.335          0.350          0.324          0.000           0.338          0.000          0.000
            352           1988          1.347       1029.573       1029.573        193.786         90.829         44.580         58.378          0.000          0.000          0.000          0.459          0.110          0.158          0.191          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.126          0.401          1.000           0.801          1.000          0.349           0.349          0.000          0.158          0.191          0.110          0.000          0.000          0.000          0.001          0.000          0.015           0.000            0.001          0.000          0.001          0.339          0.354          0.327          0.000           0.349          0.000          0.000
            353           1988          1.391       1053.780       1053.780        196.355         90.977         45.669         59.709          0.000          0.000          0.000          0.475          0.113          0.164          0.198          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.122          0.426          1.000           0.852          1.000          0.362           0.362          0.000          0.164          0.198          0.113          0.000          0.000          0.000          0.001          0.000          0.017           0.000            0.001          0.000          0.001          0.343          0.359          0.331          0.000           0.362          0.000          0.000
            354           1988          1.477       1105.613       1105.613        202.373         91.811         48.002         62.560          0.000          0.000          0.000          0.490          0.116          0.170          0.204          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.125          0.456          1.000           0.911          1.000          0.374           0.374          0.000          0.170          0.204          0.116          0.000          0.000          0.000          0.001          0.000          0.016           0.000            0.001          0.000          0.001          0.338          0.354          0.326          0.000           0.374          0.000          0.000
            355           1988          1.562       1161.923       1161.923        208.945         92.753         50.535         65.657          0.000          0.000          0.000          0.505          0.118          0.176          0.211          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.136          0.425          1.000           0.851          1.000          0.386           0.386          0.000          0.176          0.211          0.118          0.000          0.000          0.000          0.001          0.000          0.015           0.000            0.001          0.000          0.001          0.333          0.348          0.321          0.000           0.386          0.000          0.000
            356           1988          1.639       1218.169       1218.169        215.505         93.688         53.067         68.750          0.000          0.000          0.000          0.518          0.120          0.181          0.216          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.147          0.389          1.000           0.777          1.000          0.398           0.398          0.000          0.181          0.216          0.120          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.326          0.341          0.315          0.000           0.398          0.000          0.000
            357           1988          1.713       1266.177       1266.177        221.032         94.414         55.227         71.391          0.000          0.000          0.000          0.529          0.121          0.186          0.222          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.157          0.349          1.000           0.699          1.000          0.408           0.408          0.000          0.186          0.222          0.121          0.000          0.000          0.000          0.001          0.000          0.012           0.000            0.001          0.000          0.001          0.322          0.337          0.311          0.000           0.408          0.000          0.000
            358           1988          1.779       1312.737       1312.737        226.374         95.100         57.322         73.952          0.000          0.000          0.000          0.540          0.122          0.191          0.227          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.166          0.323          1.000           0.645          1.000          0.418           0.418          0.000          0.191          0.227          0.122          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.318          0.333          0.307          0.000           0.418          0.000          0.000
            359           1988          1.843       1355.787       1355.787        231.274         95.695         59.259         76.319          0.000          0.000          0.000          0.550          0.123          0.195          0.232          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.175          0.298          1.000           0.595          1.000          0.427           0.427          0.000          0.195          0.232          0.123          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.315          0.329          0.304          0.000           0.427          0.000          0.000
            360           1988          1.901       1398.799       1398.799        236.167         96.287         61.195         78.685          0.000          0.000          0.000          0.560          0.124          0.199          0.237          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.184          0.278          1.000           0.555          1.000          0.436           0.436          0.000          0.199          0.237          0.124          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.312          0.326          0.301          0.000           0.436          0.000          0.000
            361           1988          1.956       1439.893       1439.893        240.817         96.828         63.044         80.945          0.000          0.000          0.000          0.569          0.124          0.204          0.241          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.193          0.257          1.000           0.515          1.000          0.445           0.445          0.000          0.204          0.241          0.124          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.309          0.323          0.298          0.000           0.445          0.000          0.000
            362           1988          2.004       1470.412       1470.412        244.144         97.103         64.417         82.624          0.000          0.000          0.000          0.581          0.125          0.209          0.247          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.198          0.240          1.000           0.479          1.000          0.456           0.456          0.000          0.209          0.247          0.125          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.310          0.324          0.299          0.000           0.456          0.000          0.000
            363           1988          2.053       1511.749       1511.749        248.820         97.645         66.278         84.897          0.000          0.000          0.000          0.592          0.126          0.214          0.252          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.202          0.248          1.000           0.496          1.000          0.466           0.466          0.000          0.214          0.252          0.126          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.308          0.322          0.297          0.000           0.466          0.000          0.000
            364           1988          2.103       1550.481       1550.481        253.169         98.121         68.021         87.028          0.000          0.000          0.000          0.601          0.126          0.218          0.257          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.210          0.236          1.000           0.473          1.000          0.475           0.475          0.000          0.218          0.257          0.126          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.306          0.320          0.295          0.000           0.475          0.000          0.000
            365           1988          2.149       1585.374       1585.374        257.035         98.498         69.591         88.947          0.000          0.000          0.000          0.610          0.127          0.222          0.261          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.216          0.226          1.000           0.451          1.000          0.483           0.483          0.000          0.222          0.261          0.127          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.305          0.319          0.294          0.000           0.483          0.000          0.000
            366           1988          2.191       1618.843       1618.843        260.722         98.838         71.097         90.787          0.000          0.000          0.000          0.619          0.127          0.226          0.266          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.222          0.217          1.000           0.435          1.000          0.492           0.492          0.000          0.226          0.266          0.127          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.304          0.318          0.293          0.000           0.492          0.000          0.000
              1           1989          2.232       1652.865       1652.865        264.477         99.190         72.628         92.659          0.000          0.000          0.000          0.627          0.127          0.230          0.270          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.228          0.210          1.000           0.419          1.000          0.499           0.499          0.000          0.230          0.270          0.127          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.302          0.316          0.291          0.000           0.499          0.000          0.000
              2           1989          2.268       1675.795       1675.795        266.844         99.265         73.660         93.920          0.000          0.000          0.000          0.635          0.128          0.233          0.274          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.231          0.200          1.000           0.401          1.000          0.508           0.508          0.000          0.233          0.274          0.128          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.303          0.317          0.292          0.000           0.508          0.000          0.000
              3           1989          2.310       1705.068       1705.068        270.003         99.497         74.977         95.530          0.000          0.000          0.000          0.646          0.128          0.238          0.279          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.235          0.206          1.000           0.411          1.000          0.518           0.518          0.000          0.238          0.279          0.128          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.304          0.318          0.292          0.000           0.518          0.000          0.000
              4           1989          2.358       1740.489       1740.489        273.929         99.880         76.571         97.478          0.000          0.000          0.000          0.655          0.128          0.243          0.284          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.239          0.211          1.000           0.421          1.000          0.527           0.527          0.000          0.243          0.284          0.128          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.303          0.317          0.291          0.000           0.527          0.000          0.000
              5           1989          2.407       1778.075       1778.075        278.123        100.316         78.262         99.545          0.000          0.000          0.000          0.664          0.129          0.247          0.289          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.246          0.205          1.000           0.410          1.000          0.535           0.535          0.000          0.247          0.289          0.129          0.000          0.000          0.000          0.001          0.000          0.009           0.000            0.001          0.000          0.001          0.301          0.315          0.290          0.000           0.535          0.000          0.000
              6           1989          2.446       1800.837       1800.837        280.464        100.380         79.287        100.797          0.000          0.000          0.000          0.676          0.129          0.252          0.295          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.249          0.195          1.000           0.389          1.000          0.547           0.547          0.000          0.252          0.295          0.129          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.304          0.318          0.292          0.000           0.547          0.000          0.000
              7           1989          2.493       1829.693       1829.693        283.565        100.596         80.585        102.384          0.000          0.000          0.000          0.688          0.130          0.258          0.301          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.248          0.213          1.000           0.426          1.000          0.558           0.558          0.000          0.258          0.301          0.130          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.305          0.320          0.294          0.000           0.558          0.000          0.000
              8           1989          2.541       1865.927       1865.927        287.587        100.995         82.216        104.377          0.000          0.000          0.000          0.699          0.130          0.263          0.306          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.251          0.224          1.000           0.447          1.000          0.569           0.569          0.000          0.263          0.306          0.130          0.000          0.000          0.000          0.001          0.000          0.012           0.000            0.001          0.000          0.001          0.305          0.320          0.293          0.000           0.569          0.000          0.000
              9           1989          2.592       1903.858       1903.858        291.819        101.433         83.923        106.463          0.000          0.000          0.000          0.709          0.130          0.267          0.312          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.256          0.222          1.000           0.445          1.000          0.579           0.579          0.000          0.267          0.312          0.130          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.304          0.319          0.293          0.000           0.579          0.000          0.000
             10           1989          2.645       1946.410       1946.410        296.625        101.984         85.837        108.804          0.000          0.000          0.000          0.719          0.131          0.272          0.316          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.264          0.217          1.000           0.434          1.000          0.588           0.588          0.000          0.272          0.316          0.131          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.302          0.317          0.291          0.000           0.588          0.000          0.000
             11           1989          2.696       1980.793       1980.793        300.409        102.330         87.385        110.695          0.000          0.000          0.000          0.731          0.131          0.277          0.323          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.271          0.205          1.000           0.410          1.000          0.600           0.600          0.000          0.277          0.323          0.131          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.303          0.317          0.291          0.000           0.600          0.000          0.000
             12           1989          2.743       2020.377       2020.377        304.840        102.803         89.166        112.872          0.000          0.000          0.000          0.743          0.132          0.283          0.329          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.275          0.210          1.000           0.421          1.000          0.612           0.612          0.000          0.283          0.329          0.132          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.303          0.317          0.291          0.000           0.612          0.000          0.000
             13           1989          2.794       2061.115       2061.115        309.414        103.302         90.999        115.112          0.000          0.000          0.000          0.756          0.132          0.289          0.335          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.281          0.211          1.000           0.421          1.000          0.624           0.624          0.000          0.289          0.335          0.132          0.000          0.000          0.000          0.001          0.000          0.013           0.000            0.001          0.000          0.001          0.303          0.317          0.291          0.000           0.624          0.000          0.000
             14           1989          2.837       2097.055       2097.055        313.385        103.680         92.616        117.089          0.000          0.000          0.000          0.767          0.133          0.294          0.341          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.285          0.209          1.000           0.418          1.000          0.635           0.635          0.000          0.294          0.341          0.133          0.000          0.000          0.000          0.001          0.000          0.012           0.000            0.001          0.000          0.001          0.303          0.317          0.291          0.000           0.635          0.000          0.000
             15           1989          2.881       2135.751       2135.751        317.699        104.124         94.358        119.217          0.000          0.000          0.000          0.778          0.133          0.299          0.346          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.290          0.210          1.000           0.420          1.000          0.645           0.645          0.000          0.299          0.346          0.133          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.302          0.317          0.290          0.000           0.645          0.000          0.000
             16           1989          2.925       2174.188       2174.188        321.978        104.559         96.087        121.331          0.000          0.000          0.000          0.788          0.133          0.304          0.351          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.296          0.207          1.000           0.414          1.000          0.655           0.655          0.000          0.304          0.351          0.133          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.301          0.316          0.290          0.000           0.655          0.000          0.000
             17           1989          2.970       2213.019       2213.019        326.304        105.002         97.835        123.467          0.000          0.000          0.000          0.798          0.133          0.308          0.356          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.303          0.202          1.000           0.404          1.000          0.665           0.665          0.000          0.308          0.356          0.133          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.300          0.315          0.289          0.000           0.665          0.000          0.000
             18           1989          3.018       2252.425       2252.425        330.700        105.458         99.608        125.634          0.000          0.000          0.000          0.807          0.133          0.313          0.361          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.311          0.196          1.000           0.393          1.000          0.674           0.674          0.000          0.313          0.361          0.133          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.299          0.314          0.288          0.000           0.674          0.000          0.000
             19           1989          3.067       2291.414       2291.414        335.042        105.900        101.363        127.779          0.000          0.000          0.000          0.816          0.134          0.317          0.366          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.318          0.189          1.000           0.379          1.000          0.683           0.683          0.000          0.317          0.366          0.134          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.298          0.313          0.286          0.000           0.683          0.000          0.000
             20           1989          3.115       2322.846       2322.846        338.437        106.153        102.777        129.508          0.000          0.000          0.000          0.826          0.134          0.321          0.371          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.324          0.182          1.000           0.365          1.000          0.693           0.693          0.000          0.321          0.371          0.134          0.000          0.000          0.000          0.001          0.000          0.011           0.000            0.001          0.000          0.001          0.298          0.313          0.287          0.000           0.693          0.000          0.000
             21           1989          3.164       2360.012       2360.012        342.547        106.546        104.449        131.552          0.000          0.000          0.000          0.836          0.134          0.326          0.376          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.329          0.184          1.000           0.367          1.000          0.702           0.702          0.000          0.326          0.376          0.134          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.297          0.312          0.286          0.000           0.702          0.000          0.000
             22           1989          3.210       2386.017       2386.017        345.262        106.660        105.620        132.982          0.000          0.000          0.000          0.845          0.134          0.330          0.381          0.000          0.000          0.000          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.332          0.179          1.000           0.357          1.000          0.710           0.710          0.000          0.330          0.381          0.134          0.000          0.000          0.000          0.001          0.000          0.010           0.000            0.001          0.000          0.001          0.298          0.312          0.286          0.000           0.710          0.000          0.000
