Summary_file = step3.sum
Title = Step 3. Declining dead pool.
           date       sw_dep()          sw_dep(1)          sw_dep(2)          sw_dep(3)          sw_dep(4)     basal_area     root_depth       sw_index  transpiration vpd_estimation  max_n_avail()   growth_photo    death_frost     residue_wt  transpiration
     19/01/1957        293.642             14.281             79.056            100.070            100.235          0.000        750.000          1.000          0.000         17.720         15.000          0.000          0.000        700.383          0.000
     20/01/1957        292.930             13.863             78.867            100.042            100.158          0.000        750.000          1.000          0.000         23.190         15.000          0.000          0.000        730.900          0.000
     21/01/1957        292.284             13.476             78.678            100.025            100.105          0.000        750.000          1.000          0.000         17.210         15.000          0.000          0.000        762.472          0.000
     22/01/1957        291.690             13.118             78.488            100.015            100.069          0.000        750.000          1.000          0.000         24.710         15.000          0.000          0.000        795.249          0.000
     23/01/1957        291.136             12.783             78.299            100.009            100.045          0.000        750.000          1.000          0.000         27.630         15.000          0.000          0.000        829.388          0.000
     24/01/1957        290.615             12.470             78.110            100.005            100.029          0.000        750.000          1.000          0.000         31.020         15.000          0.000          0.000        865.053          0.000
     25/01/1957        293.913             15.829             78.062            100.003            100.019          0.000        750.000          1.000          0.000         20.650         15.000          0.000          0.000        902.417          0.000
     26/01/1957        303.298             19.255             81.600            101.737            100.706          0.000        750.000          1.000          0.000         15.040         15.000          0.000          0.000        934.446          0.000
     27/01/1957        301.450             18.282             80.480            101.618            101.071          0.000        750.000          1.000          0.000          7.080         15.000          0.000          0.000        940.958          0.000
     28/01/1957        299.785             17.484             80.057            101.144            101.100          0.000        750.000          1.000          0.000         10.210         15.000          0.000          0.000        949.159          0.000
     29/01/1957        298.328             16.802             79.877            100.707            100.943          0.000        750.000          1.000          0.000         14.560         15.000          0.000          0.000        959.033          0.000
     30/01/1957        297.081             16.201             79.721            100.424            100.735          0.000        750.000          1.000          0.000         15.960         15.000          0.000          0.000        970.575          0.000
     31/01/1957        296.020             15.663             79.560            100.254            100.543          0.000        750.000          1.000          0.000         21.300         15.000          0.000          0.000        983.795          0.000
     01/02/1957        295.110             15.176             79.394            100.153            100.387          0.000        750.000          1.000          0.000         21.120         15.000          0.000          0.000        998.711          0.000
     02/02/1957        294.317             14.730             79.227            100.092            100.269          0.000        750.000          1.000          0.000         22.140         15.000          0.000          0.000       1015.353          0.000
     03/02/1957        293.614             14.318             79.058            100.055            100.183          0.000        750.000          1.000          0.000         23.410         15.000          0.000          0.000       1033.763          0.000
     04/02/1957        292.980             13.937             78.887            100.033            100.123          0.000        750.000          1.000          0.000         18.120         15.000          0.000          0.000       1053.993          0.000
     05/02/1957        292.400             13.582             78.716            100.020            100.082          0.000        750.000          1.000          0.000         14.060         15.000          0.000          0.000       1076.107          0.000
     06/02/1957        291.860             13.249             78.545            100.012            100.054          0.000        750.000          1.000          0.000         13.560         15.000          0.000          0.000       1100.180          0.000
     07/02/1957        291.353             12.937             78.374            100.007            100.035          0.000        750.000          1.000          0.000          9.690         15.000          0.000          0.000       1126.299          0.000
     08/02/1957        290.873             12.644             78.203            100.004            100.023          0.000        750.000          1.000          0.000         18.590         15.000          0.000          0.000       1154.565          0.000
     09/02/1957        290.416             12.367             78.032            100.003            100.015          0.000        750.000          1.000          0.000         18.690         15.000          0.000          0.000       1185.091          0.000
     10/02/1957        289.977             12.105             77.861            100.002            100.009          0.000        750.000          1.000          0.000         16.420         15.000          0.000          0.000       1218.004          0.000
     11/02/1957        289.556             11.857             77.691            100.001            100.006          0.000        750.000          1.000          0.000         18.960         15.000          0.000          0.000       1253.445          0.000
     12/02/1957        289.149             11.622             77.522            100.001            100.004          0.000        750.000          1.000          0.000         12.300         15.000          0.000          0.000       1291.574          0.000
     13/02/1957        288.756             11.399             77.354            100.000            100.002          0.000        750.000          1.000          0.000         15.210         15.000          0.000          0.000       1331.879          0.000
     14/02/1957        288.375             11.187             77.187            100.000            100.002          0.000        750.000          1.000          0.000         16.570         15.000          0.000          0.000       1371.983          0.000
     15/02/1957        288.006             10.984             77.020            100.000            100.001          0.000        750.000          1.000          0.000         20.580         15.000          0.000          0.000       1411.886          0.000
     16/02/1957        287.647             10.791             76.855            100.000            100.001          0.000        750.000          1.000          0.000         21.580         15.000          0.000          0.000       1451.590          0.000
     17/02/1957        287.298             10.607             76.690            100.000            100.000          0.000        750.000          1.000          0.000         24.410         15.000          0.000          0.000       1491.095          0.000
     18/02/1957        286.957             10.431             76.527            100.000            100.000          0.000        750.000          1.000          0.000         23.040         15.000          0.000          0.000       1530.403          0.000
     19/02/1957        286.626             10.262             76.364            100.000            100.000          0.000        750.000          1.000          0.000         25.350         15.000          0.000          0.000       1569.514          0.000
     20/02/1957        286.302             10.100             76.202            100.000            100.000          0.000        750.000          1.000          0.000         25.250         15.000          0.000          0.000       1608.430          0.000
     21/02/1957        285.986              9.945             76.041            100.000            100.000          0.000        750.000          1.000          0.000         25.980         15.000          0.000          0.000       1647.151          0.000
     22/02/1957        285.677              9.796             75.881            100.000            100.000          0.000        750.000          1.000          0.000         19.450         15.000          0.000          0.000       1685.679          0.000
     23/02/1957        285.375              9.653             75.722            100.000            100.000          0.000        750.000          1.000          0.000          8.300         15.000          0.000          0.000       1724.013          0.000
     24/02/1957        285.079              9.515             75.564            100.000            100.000          0.000        750.000          1.000          0.000         15.740         15.000          0.000          0.000       1762.156          0.000
     25/02/1957        284.790              9.383             75.407            100.000            100.000          0.000        750.000          1.000          0.000         10.810         15.000          0.000          0.000       1800.109          0.000
     26/02/1957        284.506              9.256             75.251            100.000            100.000          0.000        750.000          1.000          0.000         14.660         15.000          0.000          0.000       1837.872          0.000
     27/02/1957        292.678             17.428             75.251            100.000            100.000          0.000        750.000          1.000          0.000         13.560         15.000          0.000          0.000       1875.445          0.000
     28/02/1957        292.088             16.837             75.251            100.000            100.000          0.500        750.000          1.000          0.000         16.820         15.000          0.000          0.000       1847.953          0.000
     01/03/1957        291.556             16.305             75.251            100.000            100.000          0.500        750.000          1.000          0.000         18.660         15.000          0.000          0.000       1823.790          0.000
     02/03/1957        291.071             15.820             75.251            100.000            100.000          0.500        750.000          1.000          0.000         20.900         15.000          0.000          0.000       1802.963          0.000
     03/03/1957        290.625             15.374             75.251            100.000            100.000          0.500        750.000          1.000          0.000         23.470         15.000          0.000          0.000       1785.470          0.000
     04/03/1957        290.211             14.961             75.251            100.000            100.000          0.500        750.000          1.000          0.000         24.080         15.000          0.000          0.000       1771.307          0.000
     05/03/1957        291.646             16.396             75.251            100.000            100.000          0.500        750.000          1.000          0.000         20.050         15.000          0.000          0.000       1760.465          0.000
     06/03/1957        292.887             17.637             75.251            100.000            100.000          0.500        750.000          1.000          0.000         20.900         15.000          0.000          0.000       1746.555          0.000
     07/03/1957        292.231             16.980             75.251            100.000            100.000          0.500        750.000          1.000          0.000         20.480         15.000          0.000          0.000       1729.650          0.000
     08/03/1957        292.521             17.270             75.251            100.000            100.000          0.500        750.000          1.000          0.000         18.660         15.000          0.000          0.000       1716.179          0.000
     09/03/1957        291.900             16.649             75.251            100.000            100.000          0.500        750.000          1.000          0.000         21.020         15.000          0.000          0.000       1702.960          0.000
     10/03/1957        291.345             16.094             75.251            100.000            100.000          0.500        750.000          1.000          0.000         20.130         15.000          0.000          0.000       1693.182          0.000
     11/03/1957        301.715             19.053             81.178            101.060            100.424          0.500        750.000          1.000          0.000         16.260         15.000          0.000          0.000       1686.827          0.000
     12/03/1957        300.897             18.659             80.484            101.072            100.683          0.500        750.000          1.000          0.000         20.180         15.000          0.000          0.000       1659.096          0.000
     13/03/1957        299.242             17.635             80.053            100.817            100.737          0.500        750.000          1.000          0.000         21.230         15.000          0.000          0.000       1632.693          0.000
     14/03/1957        297.804             16.796             79.853            100.509            100.646          0.500        750.000          1.000          0.000         20.700         15.000          0.000          0.000       1610.764          0.000
     15/03/1957        298.310             17.722             79.773            100.306            100.510          0.500        750.000          1.000          0.000         12.700         15.000          0.000          0.000       1593.258          0.000
     16/03/1957        297.052             16.853             79.637            100.183            100.379          0.500        750.000          1.000          0.000         16.660         15.000          0.000          0.000       1573.969          0.000
     17/03/1957        296.119             16.237             79.501            100.110            100.271          0.500        750.000          1.000          0.000         22.010         15.000          0.000          0.000       1559.114          0.000
     18/03/1957        295.295             15.686             79.354            100.066            100.189          0.500        750.000          1.000          0.000         21.870         15.000          0.000          0.000       1550.154          0.000
     19/03/1957        294.555             15.186             79.200            100.040            100.129          0.500        750.000          1.000          0.000         24.780         15.000          0.000          0.000       1542.545          0.000
     20/03/1957        293.881             14.729             79.041            100.024            100.087          0.500        750.000          1.000          0.000         32.110         15.000          0.000          0.000       1538.522          0.000
     21/03/1957        293.258             14.308             78.878            100.014            100.058          0.500        750.000          1.000          0.000         22.240         15.000          0.000          0.000       1538.060          0.000
     22/03/1957        292.677             13.917             78.712            100.009            100.038          0.500        750.000          1.000          0.000         18.120         15.000          0.000          0.000       1541.142          0.000
     23/03/1957        292.129             13.554             78.545            100.005            100.025          0.500        750.000          1.000          0.000         20.720         15.000          0.000          0.000       1547.760          0.000
     24/03/1957        291.609             13.214             78.376            100.003            100.016          0.500        750.000          1.000          0.000         19.670         15.000          0.000          0.000       1557.916          0.000
     25/03/1957        306.757             19.157             81.600            103.000            103.000          0.500        750.000          1.000          0.000         17.740         15.000          0.000          0.000       1571.620          0.000
     26/03/1957        303.706             18.118             80.462            102.376            102.750          0.500        750.000          1.000          0.000         16.380         15.000          0.000          0.000       1543.194          0.000
     27/03/1957        301.185             17.275             80.031            101.592            102.287          0.500        750.000          1.000          0.000         15.970         15.000          0.000          0.000       1518.895          0.000
     28/03/1957        299.126             16.555             79.845            100.966            101.759          0.500        750.000          1.000          0.000         12.200         15.000          0.000          0.000       1498.659          0.000
     29/03/1957        297.460             15.925             79.669            100.580            101.287          0.500        750.000          1.000          0.000         16.830         15.000          0.000          0.000       1482.442          0.000
     30/03/1957        296.107             15.361             79.486            100.348            100.911          0.500        750.000          1.000          0.000         18.050         15.000          0.000          0.000       1470.415          0.000
     31/03/1957        294.992             14.852             79.301            100.209            100.630          0.500        750.000          1.000          0.000         20.210         15.000          0.000          0.000       1462.410          0.000
     01/04/1957        294.053             14.387             79.112            100.125            100.428          0.500        750.000          1.000          0.000         23.420         15.000          0.000          0.000       1439.185          0.000
     02/04/1957        293.244             13.960             78.923            100.075            100.287          0.500        750.000          1.000          0.000         24.290         15.000          0.000          0.000       1420.297          0.000
     03/04/1957        292.531             13.564             78.732            100.045            100.190          0.500        750.000          1.000          0.000         19.160         15.000          0.000          0.000       1405.562          0.000
     04/04/1957        292.837             14.118             78.567            100.027            100.125          0.500        750.000          1.000          0.000         18.610         15.000          0.000          0.000       1394.827          0.000
     05/04/1957        292.202             13.707             78.398            100.016            100.081          0.500        750.000          1.000          0.000         18.930         15.000          0.000          0.000       1385.183          0.000
     06/04/1957        291.614             13.326             78.225            100.010            100.053          0.500        750.000          1.000          0.000         19.030         15.000          0.000          0.000       1379.385          0.000
     07/04/1957        291.062             12.972             78.050            100.006            100.034          0.500        750.000          1.000          0.000         19.830         15.000          0.000          0.000       1377.351          0.000
     08/04/1957        290.541             12.642             77.873            100.004            100.022          0.500        750.000          1.000          0.000         18.800         15.000          0.000          0.000       1379.030          0.000
     09/04/1957        290.045             12.333             77.696            100.002            100.014          0.500        750.000          1.000          0.000         19.310         15.000          0.000          0.000       1384.398          0.000
     10/04/1957        300.529             19.046             80.652            100.588            100.243          0.500        750.000          1.000          0.000         19.100         15.000          0.000          0.000       1393.460          0.000
     11/04/1957        299.042             17.942             80.132            100.587            100.381          0.500        750.000          1.000          0.000         24.510         15.000          0.000          0.000       1350.208          0.000
     12/04/1957        297.950             17.234             79.927            100.400            100.389          0.500        750.000          1.000          0.000         20.580         15.000          0.000          0.000       1312.352          0.000
     13/04/1957        296.971             16.614             79.788            100.240            100.329          0.500        750.000          1.000          0.000         23.270         15.000          0.000          0.000       1278.778          0.000
     14/04/1957        296.100             16.060             79.641            100.144            100.255          0.500        750.000          1.000          0.000         24.290         15.000          0.000          0.000       1249.201          0.000
     15/04/1957        295.321             15.559             79.488            100.086            100.188          0.500        750.000          1.000          0.000         16.300         15.000          0.000          0.000       1223.369          0.000
     16/04/1957        294.617             15.100             79.332            100.052            100.133          0.500        750.000          1.000          0.000         18.500         15.000          0.000          0.000       1201.062          0.000
     17/04/1957        293.975             14.678             79.173            100.031            100.092          0.500        750.000          1.000          0.000         19.000         15.000          0.000          0.000       1183.635          0.000
     18/04/1957        293.381             14.287             79.012            100.019            100.063          0.500        750.000          1.000          0.000         17.570         15.000          0.000          0.000       1167.791          0.000
     19/04/1957        292.826             13.922             78.850            100.011            100.042          0.500        750.000          1.000          0.000         18.610         15.000          0.000          0.000       1154.977          0.000
     20/04/1957        292.303             13.582             78.687            100.007            100.028          0.500        750.000          1.000          0.000         21.450         15.000          0.000          0.000       1145.072          0.000
     21/04/1957        291.807             13.262             78.523            100.004            100.018          0.500        750.000          1.000          0.000          8.280         15.000          0.000          0.000       1137.980          0.000
     22/04/1957        294.186             15.725             78.447            100.002            100.012          0.500        750.000          1.000          0.000         14.270         15.000          0.000          0.000       1133.621          0.000
     23/04/1957        293.601             15.238             78.354            100.001            100.008          0.500        750.000          1.000          0.000         23.170         15.000          0.000          0.000       1125.136          0.000
     24/04/1957        293.048             14.793             78.248            100.001            100.005          0.500        750.000          1.000          0.000         19.160         15.000          0.000          0.000       1119.407          0.000
     25/04/1957        292.521             14.384             78.133            100.001            100.003          0.500        750.000          1.000          0.000         18.660         15.000          0.000          0.000       1116.366          0.000
     26/04/1957        292.018             14.005             78.011            100.000            100.002          0.500        750.000          1.000          0.000         21.120         15.000          0.000          0.000       1115.961          0.000
     27/04/1957        291.537             13.651             77.884            100.000            100.001          0.500        750.000          1.000          0.000         15.500         15.000          0.000          0.000       1118.162          0.000
     28/04/1957        291.075             13.322             77.752            100.000            100.001          0.500        750.000          1.000          0.000         19.430         15.000          0.000          0.000       1122.953          0.000
     29/04/1957        290.630             13.012             77.617            100.000            100.001          0.500        750.000          1.000          0.000         21.020         15.000          0.000          0.000       1130.337          0.000
     30/04/1957        290.201             12.721             77.479            100.000            100.000          0.500        750.000          1.000          0.000         19.310         15.000          0.000          0.000       1140.336          0.000
     01/05/1957        289.787             12.447             77.340            100.000            100.000          0.500        750.000          1.000          0.000         23.220         15.000          0.000          0.000       1152.331          0.000
     02/05/1957        289.387             12.188             77.198            100.000            100.000          0.500        750.000          1.000          0.000         13.970         15.000          0.000          0.000       1164.303          0.000
     03/05/1957        288.999             11.943             77.056            100.000            100.000          0.500        750.000          1.000          0.000         16.240         15.000          0.000          0.000       1176.251          0.000
     04/05/1957        288.623             11.710             76.912            100.000            100.000          0.500        750.000          1.000          0.000         17.430         15.000          0.000          0.000       1188.174          0.000
     05/05/1957        288.349             11.544             76.804            100.000            100.000          0.500        750.000          1.000          0.000         17.950         15.000          0.000          0.000       1200.074          0.000
     06/05/1957        288.080             11.385             76.696            100.000            100.000          0.500        750.000          1.000          0.000         16.000         15.000          0.000          0.000       1211.950          0.000
     07/05/1957        287.817             11.230             76.587            100.000            100.000          0.500        750.000          1.000          0.000         16.560         15.000          0.000          0.000       1223.803          0.000
     08/05/1957        287.559             11.081             76.478            100.000            100.000          0.500        750.000          1.000          0.000         15.780         15.000          0.000          0.000       1235.632          0.000
     09/05/1957        287.306             10.937             76.369            100.000            100.000          0.500        750.000          1.000          0.000         18.120         15.000          0.000          0.000       1247.437          0.000
     10/05/1957        287.058             10.798             76.260            100.000            100.000          0.500        750.000          1.000          0.000         17.910         15.000          0.000          0.000       1259.218          0.000
     11/05/1957        286.814             10.663             76.151            100.000            100.000          0.500        750.000          1.000          0.000         18.180         15.000          0.000          0.000       1270.976          0.000
     12/05/1957        286.575             10.533             76.042            100.000            100.000          0.500        750.000          1.000          0.000         19.220         15.000          0.000          0.000       1282.710          0.000
     13/05/1957        286.340             10.407             75.933            100.000            100.000          0.500        750.000          1.000          0.000         20.010         15.000          0.000          0.000       1294.421          0.000
     14/05/1957        286.108             10.284             75.824            100.000            100.000          0.500        750.000          1.000          0.000         20.570         15.000          0.000          0.000       1306.109          0.000
     15/05/1957        285.881             10.165             75.715            100.000            100.000          0.500        750.000          1.000          0.000         20.010         15.000          0.000          0.000       1317.773          0.000
     16/05/1957        285.657             10.050             75.607            100.000            100.000          0.500        750.000          1.000          0.000         15.430         15.000          0.000          0.000       1329.413          0.000
     17/05/1957        285.437              9.939             75.498            100.000            100.000          0.500        750.000          1.000          0.000         16.040         15.000          0.000          0.000       1341.031          0.000
     18/05/1957        285.220              9.830             75.390            100.000            100.000          0.500        750.000          1.000          0.000         13.100         15.000          0.000          0.000       1352.625          0.000
     19/05/1957        285.006              9.725             75.282            100.000            100.000          0.500        750.000          1.000          0.000         16.880         15.000          0.000          0.000       1364.196          0.000
     20/05/1957        284.796              9.622             75.174            100.000            100.000          0.500        750.000          1.000          0.000          9.740         15.000          0.000          0.000       1375.744          0.000
     21/05/1957        284.589              9.523             75.066            100.000            100.000          0.500        750.000          1.000          0.000         11.550         15.000          0.000          0.000       1387.269          0.000
     22/05/1957        284.385              9.426             74.959            100.000            100.000          0.500        750.000          1.000          0.000         11.110         15.000          0.000          0.000       1398.771          0.000
     23/05/1957        284.183              9.332             74.852            100.000            100.000          0.500        750.000          1.000          0.000         10.790         15.000          0.000          0.000       1410.249          0.000
     24/05/1957        283.984              9.240             74.745            100.000            100.000          0.500        750.000          1.000          0.000         14.650         15.000          0.000          0.000       1421.705          0.000
     25/05/1957        283.789              9.151             74.638            100.000            100.000          0.500        750.000          1.000          0.000         16.960         15.000          0.000          0.000       1433.138          0.000
     26/05/1957        283.595              9.064             74.531            100.000            100.000          0.500        750.000          1.000          0.000         17.370         15.000          0.000          0.000       1444.548          0.000
     27/05/1957        283.404              8.979             74.425            100.000            100.000          0.500        750.000          1.000          0.000         12.310         15.000          0.000          0.000       1455.935          0.000
     28/05/1957        283.216              8.897             74.319            100.000            100.000          0.500        750.000          1.000          0.000         11.190         15.000          0.000          0.000       1467.300          0.000
     29/05/1957        283.030              8.816             74.214            100.000            100.000          0.500        750.000          1.000          0.000         14.050         15.000          0.000          0.000       1478.641          0.000
     30/05/1957        282.847              8.738             74.109            100.000            100.000          0.500        750.000          1.000          0.000         15.120         15.000          0.000          0.000       1489.960          0.000
     31/05/1957        282.665              8.662             74.004            100.000            100.000          0.500        750.000          1.000          0.000         13.810         15.000          0.000          0.000       1501.257          0.000
     01/06/1957        282.486              8.587             73.899            100.000            100.000          0.500        750.000          1.000          0.000          5.250         15.000          0.000          0.000       1512.531          0.000
     02/06/1957        286.253             12.388             73.865            100.000            100.000          0.500        750.000          1.000          0.000         10.590         15.000          0.000          0.000       1523.782          0.000
     03/06/1957        286.023             12.196             73.827            100.000            100.000          0.500        750.000          1.000          0.000         13.100         15.000          0.000          0.000       1535.010          0.000
     04/06/1957        285.798             12.012             73.785            100.000            100.000          0.500        750.000          1.000          0.000         12.740         15.000          0.000          0.000       1546.217          0.000
     05/06/1957        285.575             11.836             73.740            100.000            100.000          0.500        750.000          1.000          0.000         12.390         15.000          0.000          0.000       1557.401          0.000
     06/06/1957        285.357             11.666             73.691            100.000            100.000          0.500        750.000          1.000          0.000         10.620         15.000          0.000          0.000       1568.562          0.000
     07/06/1957        285.213             11.556             73.657            100.000            100.000          0.500        750.000          1.000          0.000          9.440         15.000          0.000          0.000       1579.701          0.000
     08/06/1957        285.071             11.450             73.621            100.000            100.000          0.500        750.000          1.000          0.000         11.220         15.000          0.000          0.000       1590.818          0.000
     09/06/1957        284.930             11.345             73.585            100.000            100.000          0.500        750.000          1.000          0.000         14.700         15.000          0.000          0.000       1601.913          0.000
     10/06/1957        284.721             11.193             73.529            100.000            100.000          0.500        750.000          1.000          0.000         16.690         15.000          0.000          0.000       1612.985          0.000
     11/06/1957        284.515             11.045             73.470            100.000            100.000          0.500        750.000          1.000          0.000         15.120         15.000          0.000          0.000       1624.036          0.000
     12/06/1957        284.312             10.903             73.409            100.000            100.000          0.500        750.000          1.000          0.000         16.240         15.000          0.000          0.000       1635.064          0.000
     13/06/1957        284.112             10.765             73.347            100.000            100.000          0.500        750.000          1.000          0.000         13.940         15.000          0.000          0.000       1646.070          0.000
     14/06/1957        283.915             10.632             73.283            100.000            100.000          0.500        750.000          1.000          0.000         14.050         15.000          0.000          0.000       1657.054          0.000
     15/06/1957        283.720             10.503             73.217            100.000            100.000          0.500        750.000          1.000          0.000         15.390         15.000          0.000          0.000       1668.016          0.000
     16/06/1957        283.592             10.419             73.173            100.000            100.000          0.500        750.000          1.000          0.000         12.310         15.000          0.000          0.000       1678.957          0.000
     17/06/1957        283.465             10.338             73.127            100.000            100.000          0.500        750.000          1.000          0.000         12.920         15.000          0.000          0.000       1689.875          0.000
     18/06/1957        283.339             10.258             73.082            100.000            100.000          0.500        750.000          1.000          0.000         14.050         15.000          0.000          0.000       1700.772          0.000
     19/06/1957        283.214             10.179             73.035            100.000            100.000          0.500        750.000          1.000          0.000         13.760         15.000          0.000          0.000       1711.646          0.000
     20/06/1957        283.091             10.102             72.988            100.000            100.000          0.500        750.000          1.000          0.000         11.220         15.000          0.000          0.000       1722.500          0.000
     21/06/1957        302.244             19.812             81.076            100.969            100.387          0.500        750.000          1.000          0.000          4.740         15.000          0.000          0.000       1733.331          0.000
     22/06/1957        301.239             19.245             80.405            100.969            100.620          0.500        750.000          1.000          0.000          9.430         15.000          0.000          0.000       1704.755          0.000
     23/06/1957        300.253             18.744             80.120            100.727            100.663          0.500        750.000          1.000          0.000         10.920         15.000          0.000          0.000       1694.387          0.000
     24/06/1957        299.358             18.290             79.999            100.479            100.589          0.500        750.000          1.000          0.000         14.200         15.000          0.000          0.000       1664.797          0.000
     25/06/1957        298.573             17.876             79.941            100.288            100.469          0.500        750.000          1.000          0.000         13.810         15.000          0.000          0.000       1642.373          0.000
     26/06/1957        297.892             17.492             79.877            100.173            100.350          0.500        750.000          1.000          0.000         14.520         15.000          0.000          0.000       1623.243          0.000
     27/06/1957        297.299             17.136             79.809            100.104            100.252          0.500        750.000          1.000          0.000         17.370         15.000          0.000          0.000       1608.090          0.000
     28/06/1957        296.776             16.802             79.736            100.062            100.176          0.500        750.000          1.000          0.000         14.750         15.000          0.000          0.000       1594.812          0.000
     29/06/1957        296.112             16.330             79.624            100.037            100.120          0.500        750.000          1.000          0.000         15.010         15.000          0.000          0.000       1582.480          0.000
     30/06/1957        295.507             15.898             79.506            100.022            100.081          0.500        750.000          1.000          0.000          7.570         15.000          0.000          0.000       1562.972          0.000
     01/07/1957        299.538             19.430             80.018            100.029            100.060          0.500        750.000          1.000          0.000          0.970         15.000          0.000          0.000       1545.464          0.000
     02/07/1957        307.068             19.468             81.600            103.000            103.000          0.500        750.000          1.000          0.000          5.690         15.000          0.000          0.000       1538.491          0.000
     03/07/1957        304.300             18.641             80.533            102.376            102.750          0.500        750.000          1.000          0.000         10.080         15.000          0.000          0.000       1529.864          0.000
     04/07/1957        302.240             18.177             80.148            101.618            102.297          0.500        750.000          1.000          0.000         11.730         15.000          0.000          0.000       1522.960          0.000
     05/07/1957        300.560             17.756             79.993            101.024            101.788          0.500        750.000          1.000          0.000         13.670         15.000          0.000          0.000       1520.254          0.000
     06/07/1957        299.221             17.368             79.921            100.614            101.318          0.500        750.000          1.000          0.000         11.450         15.000          0.000          0.000       1517.323          0.000
     07/07/1957        299.100             17.926             79.867            100.369            100.938          0.500        750.000          1.000          0.000          7.980         15.000          0.000          0.000       1500.570          0.000
     08/07/1957        298.200             17.521             79.806            100.221            100.652          0.500        750.000          1.000          0.000          9.990         15.000          0.000          0.000       1492.858          0.000
     09/07/1957        297.462             17.147             79.739            100.133            100.444          0.500        750.000          1.000          0.000         10.520         15.000          0.000          0.000       1490.035          0.000
     10/07/1957        296.843             16.798             79.667            100.080            100.298          0.500        750.000          1.000          0.000         10.590         15.000          0.000          0.000       1479.954          0.000
     11/07/1957        296.309             16.471             79.592            100.048            100.198          0.500        750.000          1.000          0.000          9.420         15.000          0.000          0.000       1475.701          0.000
     12/07/1957        295.837             16.164             79.514            100.029            100.130          0.500        750.000          1.000          0.000         10.420         15.000          0.000          0.000       1476.608          0.000
     13/07/1957        295.410             15.874             79.434            100.017            100.085          0.500        750.000          1.000          0.000         12.420         15.000          0.000          0.000       1478.847          0.000
     14/07/1957        295.016             15.599             79.352            100.010            100.055          0.500        750.000          1.000          0.000         14.970         15.000          0.000          0.000       1479.537          0.000
     15/07/1957        294.648             15.337             79.269            100.006            100.036          0.500        750.000          1.000          0.000          9.220         15.000          0.000          0.000       1472.207          0.000
     16/07/1957        295.077             15.884             79.167            100.004            100.023          0.500        750.000          1.000          0.000          2.620         15.000          0.000          0.000       1465.807          0.000
     17/07/1957        294.542             15.467             79.058            100.002            100.015          0.500        750.000          1.000          0.000         10.860         15.000          0.000          0.000       1465.018          0.000
