Summary_file = output\sal_psw_r.sum
Title = 
           date      year      wht_yield         wht_ep     wht_laimax      sor_yield         sor_ep     sor_laimax    avg_residue    max_residue    min_residue annual_rainfall  annual_runoff      annual_es   annual_drain
             ()    (year)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)           (mm)           (mm)           (mm)
     15/05/1958      1958          0.000          0.000          0.000          0.000          0.000          0.000        654.788        961.164          0.000          79.600          1.613         89.726          1.935
     07/09/1958      1958          0.000         64.907          2.986          0.000          0.000          0.000        227.963        409.282          0.000         143.500          1.108         82.683         16.727
     18/09/1958      1958          0.000          0.000          0.000          0.000          0.000          0.000       4567.847       4650.235          0.000          53.000          0.463         11.573          0.000
     16/02/1959      1959          0.000          0.000          0.000       1264.228         75.379          0.816       3525.862       4473.921          0.000         182.000          0.312        120.045         67.059
     04/06/1959      1959          0.000          0.000          0.000          0.000          0.000          0.000        905.412       1119.626          0.000          58.400          0.008         48.257          0.000
     13/11/1959      1959       1343.190         71.692          1.858          0.000          0.000          0.000        339.745        550.929          0.000         238.900          9.241        139.528          0.000
     14/05/1960      1960          0.000          0.000          0.000          0.000          0.000          0.000       2331.408       3362.153          0.000         233.800          1.852        160.332         18.943
     06/09/1960      1960          0.000         38.483          1.934          0.000          0.000          0.000        809.576       1200.807          0.000         129.100          0.021         87.572         42.316
     28/01/1961      1961          0.000          0.000          0.000          0.000          0.000          0.000       2361.105       3258.213          0.000         164.100         27.770         95.072          0.008
     24/06/1961      1961          0.000          0.000          0.000       1811.499         78.802          1.291        668.937       1138.810          0.000         152.200         16.390         86.533          3.142
     30/07/1961      1961          0.000          0.000          0.000          0.000          0.000          0.000        654.983        741.627          0.000          35.100          0.000         32.083          0.000
     07/12/1961      1961        737.789         61.094          1.756          0.000          0.000          0.000        390.292        526.056          0.000          40.500          0.000         58.713          0.000
     15/05/1962      1962          0.000          0.000          0.000          0.000          0.000          0.000       1770.491       2262.580          0.000         102.400          0.000         73.324          0.000
     07/09/1962      1962          0.000         55.712          2.036          0.000          0.000          0.000        698.401       1209.684          0.000         146.200          0.000        106.104          0.000
     25/09/1962      1962          0.000          0.000          0.000          0.000          0.000          0.000       3797.300       3907.978          0.000          33.800          0.000         20.185          0.000
     20/12/1962      1962          0.000          0.000          0.000          0.000          0.020          0.016       3333.648       3690.864          0.000          35.000          0.000         53.118          0.000
     06/06/1963      1963          0.000          0.000          0.000          0.000          0.000          0.000        271.875        827.168          0.000         342.100         19.921        206.947          0.188
     16/11/1963      1963       1417.115         85.967          2.094          0.000          0.000          0.000         15.199         40.260          0.000         191.600          1.262        156.640         43.494
     14/05/1964      1964          0.000          0.000          0.000          0.000          0.000          0.000       3185.156       3634.121          0.000          76.900          0.000         78.427          0.000
     06/09/1964      1964          0.000         43.245          1.425          0.000          0.000          0.000       1849.220       2470.998          0.000         191.800          0.649         77.903         21.127
     27/09/1964      1964          0.000          0.000          0.000          0.000          0.000          0.000       4481.728       4533.905          0.000          36.000          0.340         18.011          0.033
     25/02/1965      1965          0.000          0.000          0.000       1311.482         70.536          1.241       3627.787       4422.420          0.000          68.700          0.000         80.175          6.895
     26/06/1965      1965          0.000          0.000          0.000          0.000          0.000          0.000       1282.997       1412.168          0.000         166.900          4.783         84.357          0.000
     28/11/1965      1965        966.393         71.004          1.545          0.000          0.000          0.000        391.980        915.414          0.000         208.900          0.688        164.025          4.543
     15/05/1966      1966          0.000          0.000          0.000          0.000          0.000          0.000       2334.004       2948.658          0.000         120.300          4.005         98.982          0.000
     07/09/1966      1966          0.000         51.530          2.526          0.000          0.000          0.000       1312.246       1625.712          0.000         126.100         10.647         61.070          0.000
     25/05/1967      1967          0.000          0.000          0.000          0.000          0.000          0.000       3035.111       4799.762          0.000         187.500          3.863        161.642          0.000
     09/11/1967      1967       1435.615         86.478          2.165          0.000          0.000          0.000        238.211        794.257          0.000         207.500          5.714        140.015         28.082
     14/05/1968      1968          0.000          0.000          0.000          0.000          0.000          0.000       2959.755       4018.595          0.000         156.100          0.000        143.759          0.000
     06/09/1968      1968          0.000         31.427          1.521          0.000          0.000          0.000       1119.261       1579.874          0.000         195.400          5.288         93.116         33.961
     30/07/1969      1969          0.000          0.000          0.000          0.000          0.000          0.000       1315.561       3066.061          0.000         173.900          0.001        190.984          0.091
     12/12/1969      1969       1676.601        107.641          3.070          0.000          0.000          0.000        208.859        343.591          0.000         128.200          3.676         75.949          0.000
     15/05/1970      1970          0.000          0.000          0.000          0.000          0.000          0.000       3570.770       4129.481          0.000         160.500          5.304         92.564          0.000
     07/09/1970      1970          0.000         32.975          1.281          0.000          0.000          0.000       1838.881       2739.082          0.000          66.000          0.000         78.416          0.000
     26/09/1970      1970          0.000          0.000          0.000          0.000          0.000          0.000       3326.211       3448.480          0.000          61.000          0.104         20.822          0.000
     07/02/1971      1971          0.000          0.000          0.000        948.418         49.143          0.705       2799.050       3151.842          0.000          35.800          0.000         59.217          0.000
     27/05/1971      1971          0.000          0.000          0.000          0.000          0.000          0.000        744.876        985.213          0.000         115.500          2.921         64.243          0.000
     19/11/1971      1971       1213.316         66.401          2.033          0.000          0.000          0.000        124.744        335.840          0.000         160.600          0.000        155.705          0.000
     14/05/1972      1972          0.000          0.000          0.000          0.000          0.000          0.000       2669.461       3418.177          0.000         115.200          1.999         94.948          0.000
     06/09/1972      1972          0.000         56.253          2.061          0.000          0.000          0.000       1640.524       1983.820          0.000         150.300          3.866         61.433          0.000
     24/01/1973      1973          0.000          0.000          0.000          0.000          0.000          0.000       4730.742       5321.706          0.000          78.800          1.387         65.496          0.000
     17/05/1973      1973          0.000          0.000          0.000        403.930         44.724          1.005       2893.303       3884.209          0.000          61.100          0.000         66.591          0.000
     11/06/1973      1973          0.000          0.000          0.000          0.000          0.000          0.000       1037.525       1073.371          0.000          57.700          2.532         24.512          0.000
     25/11/1973      1973       1083.253         63.962          1.567          0.000          0.000          0.000        329.477        988.224          0.000         219.100          2.951        170.356          0.000
     15/05/1974      1974          0.000          0.000          0.000          0.000          0.000          0.000       2668.925       3158.934          0.000         219.700          5.925        122.108          0.000
     07/09/1974      1974          0.000         39.908          1.581          0.000          0.000          0.000        978.802       1576.313          0.000         160.000          0.000        102.871         28.770
     21/11/1974      1974          0.000          0.000          0.000          0.000          0.000          0.000       2901.387       3433.018          0.000          78.800          0.056         64.603          0.002
     29/03/1975      1975          0.000          0.000          0.000       1237.507         68.675          1.285       1714.057       2134.920          0.000          21.400          0.000         47.967          0.000
     30/07/1975      1975          0.000          0.000          0.000          0.000          0.000          0.000        440.045        931.834          0.000         157.700          0.585        123.526          0.000
     16/12/1975      1975       1185.142         76.636          1.918          0.000          0.000          0.000        125.859        194.746          0.000         194.300          2.366        110.663          0.000
     14/05/1976      1976          0.000          0.000          0.000          0.000          0.000          0.000       2986.022       3323.148          0.000          94.500          6.241         73.333          0.000
     06/09/1976      1976          0.000         55.255          2.098          0.000          0.000          0.000       1676.767       2402.487          0.000          78.200          0.000         56.689          0.000
     13/11/1976      1976          0.000          0.000          0.000          0.000          0.000          0.000       4429.470       4827.701          0.000          93.400          0.000         74.830          0.000
     13/04/1977      1977          0.000          0.000          0.000        372.856         38.483          0.696       3335.607       3845.440          0.000          27.100          0.000         50.475          0.000
     30/07/1977      1977          0.000          0.000          0.000          0.000          0.000          0.000        929.153       1153.770          0.000          71.300          0.000         67.122          0.000
     09/12/1977      1977        392.516         19.070          0.281          0.000          0.000          0.000        405.598        659.786          0.000         146.300          0.872        111.718          0.000
     15/05/1978      1978          0.000          0.000          0.000          0.000          0.000          0.000        368.911        830.632          0.000         117.200          0.157        115.607          0.000
     07/09/1978      1978          0.000         63.022          3.472          0.000          0.000          0.000         72.520        172.830          0.000         137.900          0.488         82.117          0.000
     25/09/1978      1978          0.000          0.000          0.000          0.000          0.000          0.000       5197.161       5510.464          0.000          37.700          0.000         17.767          0.000
     20/02/1979      1979          0.000          0.000          0.000        634.641         38.199          0.895       4134.177       4944.779          0.000         105.000          0.000         86.246          0.000
     25/07/1979      1979          0.000          0.000          0.000          0.000          0.000          0.000        663.042       1183.752          0.000         173.100          0.624        146.349          0.000
     09/12/1979      1979        928.864         48.968          1.932          0.000          0.000          0.000        118.329        223.665          0.000         127.900          3.102        113.672          0.000
     14/05/1980      1980          0.000          0.000          0.000          0.000          0.000          0.000       1198.346       1898.203          0.000          90.600          0.000         87.491          0.000
     06/09/1980      1980          0.000         43.379          1.916          0.000          0.000          0.000        500.947        748.795          0.000         130.200          0.031         96.239          0.000
     03/12/1980      1980          0.000          0.000          0.000          0.000          0.000          0.000       3249.257       3399.276          0.000          48.400          0.000         34.618          0.000
     03/05/1981      1981          0.000          0.000          0.000          0.000         16.708          0.730       2352.512       2981.602          0.000          68.900          0.000         78.403          0.000
     30/07/1981      1981          0.000          0.000          0.000          0.000          0.000          0.000        609.248        784.107          0.000         102.800          0.000         80.302          0.000
     09/12/1981      1981        361.039         25.527          0.630          0.000          0.000          0.000        252.379        388.367          0.000          82.900          0.000         79.164          0.000
     15/05/1982      1982          0.000          0.000          0.000          0.000          0.000          0.000        813.400       1180.116          0.000          91.800          0.047         79.720          0.000
     07/09/1982      1982          0.000         30.574          1.698          0.000          0.000          0.000        302.933        433.409          0.000         102.500          1.317         87.787          0.000
     05/10/1982      1982          0.000          0.000          0.000          0.000          0.000          0.000       2138.879       2418.317          0.000          45.400          0.000         24.947          0.000
     01/02/1983      1983          0.000          0.000          0.000       1611.388         70.408          1.212        869.861       1860.394          0.000         159.300          0.734        108.767          0.000
     24/06/1983      1983          0.000          0.000          0.000          0.000          0.000          0.000        372.576        492.264          0.000          68.500          0.000         51.078          0.000
     17/11/1983      1983        966.700         55.828          1.416          0.000          0.000          0.000        129.165        301.595          0.000         174.600          0.421        126.310          0.000
     14/05/1984      1984          0.000          0.000          0.000          0.000          0.000          0.000       1376.663       2396.052          0.000         195.200          0.355        142.520          0.000
     06/09/1984      1984          0.000         57.554          2.826          0.000          0.000          0.000        341.410        587.054          0.000         197.700          3.356         90.588          0.000
     30/07/1985      1985          0.000          0.000          0.000          0.000          0.000          0.000       2267.025       5284.122          0.000         223.300          0.416        212.265          0.000
     12/12/1985      1985       1624.732        103.307          3.051          0.000          0.000          0.000        141.913        386.659          0.000         214.800          3.129        137.832          0.000
     15/05/1986      1986          0.000          0.000          0.000          0.000          0.000          0.000       4055.097       4436.080          0.000          82.100          0.357         66.715          0.000
     07/09/1986      1986          0.000         37.707          1.909          0.000          0.000          0.000       2832.822       3376.157          0.000         211.400          2.529         65.826         86.224
     15/05/1987      1987          0.000          0.000          0.000          0.000          0.000          0.000       3376.323       5254.023          0.000         208.200          8.034        159.973          0.305
     05/11/1987      1987       1193.949         70.009          1.563          0.000          0.000          0.000        439.808       1007.084          0.000         141.600          0.000        141.217         20.196
     14/05/1988      1988          0.000          0.000          0.000          0.000          0.000          0.000       2816.307       3460.537          0.000         176.500          1.995        105.395          0.000
     06/09/1988      1988          0.000         47.020          1.539          0.000          0.000          0.000        954.195       1558.631          0.000         111.300          0.022         95.869          8.210
     24/05/1989      1989          0.000          0.000          0.000          0.000          0.000          0.000       2611.876       3850.760          0.000         177.600          4.966        149.847          0.000
