ApsimVersion = 5.4
Title = chickpea Sample Simulation
            day           year            lai        biomass  green_biomass
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)
            130           1988          0.000            0.0            0.0
            131           1988          0.000            0.0            0.0
            132           1988          0.000            0.0            0.0
            133           1988          0.000            0.0            0.0
            134           1988          0.000            0.0            0.0
            135           1988          0.000            0.0            0.0
            136           1988          0.000            0.0            0.0
            137           1988          0.003           50.0           50.0
            138           1988          0.003           50.1           50.1
            139           1988          0.003           50.2           50.2
            140           1988          0.003           50.3           50.3
            141           1988          0.004           50.4           50.4
            142           1988          0.004           50.5           50.5
            143           1988          0.004           50.7           50.7
            144           1988          0.005           50.9           50.9
            145           1988          0.005           51.1           51.1
            146           1988          0.006           51.3           51.3
            147           1988          0.006           51.6           51.6
            148           1988          0.007           51.9           51.9
            149           1988          0.008           52.2           52.2
            150           1988          0.009           52.6           52.6
            151           1988          0.010           52.9           52.9
            152           1988          0.011           53.4           53.4
            153           1988          0.011           53.7           53.7
            154           1988          0.013           54.2           54.2
            155           1988          0.014           54.7           54.7
            156           1988          0.014           54.9           54.9
            157           1988          0.015           55.3           55.3
            158           1988          0.017           55.8           55.8
            159           1988          0.018           56.6           56.6
            160           1988          0.020           57.3           57.3
            161           1988          0.022           58.1           58.1
            162           1988          0.024           59.1           59.1
            163           1988          0.026           60.1           60.1
            164           1988          0.028           61.0           61.0
            165           1988          0.030           62.0           62.0
            166           1988          0.031           63.2           63.2
            167           1988          0.033           64.5           64.5
            168           1988          0.036           65.7           65.7
            169           1988          0.038           67.1           67.1
            170           1988          0.040           68.9           68.9
            171           1988          0.042           70.5           70.5
            172           1988          0.044           72.2           72.2
            173           1988          0.049           74.2           74.2
            174           1988          0.053           76.1           76.1
            175           1988          0.058           78.1           78.1
            176           1988          0.064           80.4           80.4
            177           1988          0.070           83.0           83.0
            178           1988          0.076           85.8           85.8
            179           1988          0.085           89.6           89.6
            180           1988          0.094           93.2           93.2
            181           1988          0.102           96.5           96.5
            182           1988          0.110          100.1          100.1
            183           1988          0.120          104.1          104.1
            184           1988          0.128          107.6          107.6
            185           1988          0.134          110.1          110.1
            186           1988          0.140          113.0          113.0
            187           1988          0.149          116.7          116.7
            188           1988          0.164          123.2          123.2
            189           1988          0.178          129.1          129.1
            190           1988          0.194          135.9          135.9
            191           1988          0.213          144.2          144.2
            192           1988          0.231          152.0          152.0
            193           1988          0.242          156.7          156.7
            194           1988          0.257          163.1          163.1
            195           1988          0.280          173.2          173.2
            196           1988          0.305          184.3          184.3
            197           1988          0.334          196.9          196.9
            198           1988          0.362          209.5          209.5
            199           1988          0.398          225.6          225.6
            200           1988          0.433          241.0          241.0
            201           1988          0.471          258.4          258.4
            202           1988          0.516          278.8          278.8
            203           1988          0.555          296.6          296.6
            204           1988          0.589          312.2          312.2
            205           1988          0.629          330.6          330.4
            206           1988          0.667          348.7          348.3
            207           1988          0.717          373.2          372.7
            208           1988          0.783          408.3          407.2
            209           1988          0.827          432.3          430.8
            210           1988          0.872          460.5          458.5
            211           1988          0.922          487.6          485.0
            212           1988          0.983          524.8          521.5
            213           1988          1.036          562.6          558.6
            214           1988          1.089          600.7          596.0
            215           1988          1.149          642.1          636.3
            216           1988          1.215          691.8          684.8
            217           1988          1.281          741.8          733.4
            218           1988          1.349          790.6          780.7
            219           1988          1.413          835.3          824.2
            220           1988          1.450          867.8          856.0
            221           1988          1.485          899.2          886.6
            222           1988          1.517          931.7          918.5
            223           1988          1.555          972.1          958.1
            224           1988          1.607         1027.6         1012.5
            225           1988          1.658         1082.1         1065.8
            226           1988          1.708         1137.2         1119.7
            227           1988          1.760         1195.1         1176.4
            228           1988          1.814         1255.7         1235.6
            229           1988          1.876         1328.3         1306.4
            230           1988          1.939         1402.4         1378.2
            231           1988          2.011         1470.8         1443.8
            232           1988          2.080         1541.5         1511.6
            233           1988          2.147         1626.0         1592.5
            234           1988          2.218         1704.5         1665.6
            235           1988          2.273         1753.6         1709.2
            236           1988          2.308         1812.9         1763.3
            237           1988          2.334         1863.2         1810.2
            238           1988          2.374         1927.8         1871.3
            239           1988          2.423         2003.9         1943.0
            240           1988          2.443         2058.9         1993.1
            241           1988          2.472         2122.8         2052.1
            242           1988          2.510         2193.5         2119.2
            243           1988          2.553         2272.6         2194.1
            244           1988          2.556         2321.9         2238.6
            245           1988          2.555         2369.5         2281.0
            246           1988          2.582         2444.8         2350.5
            247           1988          2.621         2536.8         2435.9
            248           1988          2.641         2614.8         2507.1
            249           1988          2.633         2666.7         2552.8
            250           1988          2.639         2734.1         2613.9
            251           1988          2.634         2793.5         2667.1
            252           1988          2.668         2891.8         2759.4
            253           1988          2.690         2981.8         2843.5
            254           1988          2.705         3069.7         2924.8
            255           1988          2.712         3156.7         3004.0
            256           1988          2.696         3221.0         3061.0
            257           1988          2.712         3320.6         3153.5
            258           1988          2.697         3347.8         3176.1
            259           1988          2.697         3436.2         3257.4
            260           1988          2.698         3528.8         3343.0
            261           1988          2.716         3648.4         3454.5
            262           1988          2.732         3769.6         3568.0
            263           1988          2.736         3878.4         3669.6
            264           1988          2.724         3969.0         3753.8
            265           1988          2.722         4079.0         3856.5
            266           1988          2.719         4195.6         3964.9
            267           1988          2.704         4307.8         4067.5
            268           1988          2.680         4417.3         4166.6
            269           1988          2.656         4530.8         4269.4
            270           1988          2.623         4639.7         4367.3
            271           1988          2.585         4721.7         4438.0
            272           1988          2.546         4821.8         4526.1
            273           1988          2.511         4942.0         4635.3
            274           1988          2.476         5063.5         4746.0
            275           1988          2.435         5163.5         4833.7
            276           1988          2.402         5281.0         4940.9
            277           1988          2.367         5400.7         5050.0
            278           1988          2.329         5514.1         5151.7
            279           1988          2.290         5627.3         5253.2
            280           1988          0.000         5729.1         4655.9
            281           1988          0.000            0.0            0.0
            282           1988          0.000            0.0            0.0
            283           1988          0.000            0.0            0.0
            284           1988          0.000            0.0            0.0
            285           1988          0.000            0.0            0.0
            286           1988          0.000            0.0            0.0
            287           1988          0.000            0.0            0.0
            288           1988          0.000            0.0            0.0
            289           1988          0.000            0.0            0.0
            290           1988          0.000            0.0            0.0
            291           1988          0.000            0.0            0.0
            292           1988          0.000            0.0            0.0
            293           1988          0.000            0.0            0.0
            294           1988          0.000            0.0            0.0
            295           1988          0.000            0.0            0.0
            296           1988          0.000            0.0            0.0
            297           1988          0.000            0.0            0.0
            298           1988          0.000            0.0            0.0
            299           1988          0.000            0.0            0.0
            300           1988          0.000            0.0            0.0
