Summary_file = Dalby1500.sum
Title = Dalby 1500mm wet soil
       day      year            lai        biomass          yield         sum_ep
     (day)    (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
        19      1958          0.000       6675.877       1435.869        194.674
        26      1959          0.000      12314.797       5953.908        272.472
        24      1960          0.000      12848.421       6369.189        288.705
        30      1961          0.000      13247.455       6178.338        271.752
        23      1962          0.000      11825.202       5824.410        232.926
        26      1963          0.000      10556.431       5605.886        232.873
        25      1964          0.000      12918.884       5911.707        295.229
        30      1965          0.000      10803.718       5688.773        265.953
        24      1966          0.000      12566.852       5708.568        277.852
        26      1967          0.000      11848.074       6057.862        284.944
        25      1968          0.000      10313.786       4983.212        240.643
        19      1969          0.000      11895.996       6160.806        289.496
        22      1970          0.000      13636.031       6608.213        308.642
        25      1971          0.000      12575.730       6089.337        254.385
        30      1972          0.000      13110.066       6361.833        260.889
        21      1973          0.000      11824.738       5689.605        263.174
        21      1974          0.000      11926.724       5762.462        244.105
        29      1975          0.000      13507.607       6388.316        295.390
        27      1976          0.000      12227.315       6171.465        244.853
        22      1977          0.000       9849.109       4797.169        242.658
        17      1978          0.000      10048.744       5192.280        240.919
        29      1979          0.000      12750.910       6674.901        273.011
        20      1980          0.000      10549.934       6093.036        269.639
        23      1981          0.000      12596.901       6296.337        258.475
        24      1982          0.000      12080.902       6144.460        272.206
        23      1983          0.000      12198.334       6286.799        294.358
        30      1984          0.000      12799.614       5531.991        238.858
        25      1985          0.000      11229.120       5966.197        267.976
        24      1986          0.000      10989.327       5821.380        272.369
        28      1987          0.000      12990.015       5899.202        316.365
        24      1988          0.000      13124.793       6557.501        290.253
        21      1989          0.000      12717.450       5990.936        282.630
        24      1990          0.000      13701.404       6497.071        293.941
        20      1991          0.000       8102.437       3771.226        201.275
        18      1992          0.000      12326.378       5999.275        283.379
        26      1993          0.000      10230.449       5422.324        241.582
        23      1994          0.000      12524.336       6256.079        316.859
        25      1995          0.000      10918.167       5611.966        257.155
        24      1996          0.000      12756.106       5980.845        247.201
        31      1997          0.000      11182.104       5796.584        258.202
        21      1998          0.000      11599.307       6024.525        281.361
        27      1999          0.000      12458.457       6174.567        273.754
        36      2000          0.000      14098.464       6297.090        275.489
        23      2001          0.000       8960.870       4653.781        215.643
        21      2002          0.000      12213.359       5785.701        303.838
