Summary_file = 2L95-142.sum
Title = 2 Years Lucerne Harvested 1995 plots
day,year,month,day_of_month,event,rain,W_ep,L_ep,C_ep,P_ep,weed_ep,sw_dep,es,runoff,drain,transp,ET,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),drain_120,drain_180,cum_rain,cum_es,cum_T,cum_ET,sw_dep_10120,sw_dep_120180,sw_dep_10180,sw_dep_0180,sw_dep_180300,nit_020,nit_20100,cum_n_min_020,fom_n_020,biom_n_020,hum_n_020,nit_tot,biom_n,fom_n,hum_n,no3(),nh4(),urea,dlt_n_min,residue_n,residue_wt,residue_cover,W_topbiom,W_dleaf_wt,W_rootwt,W_leafwt,W_stemwt,W_grainwt,W_stage,W_antdat,W_matdat,W_rlv(1),W_rlv(2),W_rlv(3),W_rlv(4),W_rlv(5),W_rlv(6),W_rlv(7),W_rlv(8),W_rlv(9),W_rlv(10),W_rlv(11),W_rlv(12),W_rlv(13),W_rlv(14),W_lai,W_WatStrF,W_NitStrF,W_GrainN,W_TopsN,C_grain,C_biom,C_gbiom,C_lai,C_rlv(1),C_rlv(2),C_rlv(3),C_rlv(4),C_rlv(5),C_rlv(6),C_rlv(7),C_rlv(8),C_rlv(9),C_rlv(10),C_rlv(11),C_rlv(12),C_rlv(13),C_rlv(14),C_biomass_n,C_grain_n,C_rootdepth,C_swdefphoto,C_nfactphoto,L_lai,L_biomass,L_gbiomass,L_rlv(1),L_rlv(2),L_rlv(3),L_rlv(4),L_rlv(5),L_rlv(6),L_rlv(7),L_rlv(8),L_rlv(9),L_rlv(10),L_rlv(11),L_rlv(12),L_rlv(13),L_rlv(14),L_rlv(15),L_rlv(16),L_rlv(17),L_rlv(18),L_rlv(19),L_rlv(20),L_rlv(21),L_rlv(22),L_rlv(23),L_rlv(24),L_rlv(25),L_rlv(26),L_rlv(27),L_biomass_n,L_stage,L_rootdepth,L_swdefphoto,L_nfactphoto,L_n_fixed,L_cover_gr,L_cover_tot,P_grain,P_biom,P_gbiom,P_lai,P_rlv(1),P_rlv(2),P_rlv(3),P_rlv(4),P_rlv(5),P_rlv(6),P_rlv(7),P_rlv(8),P_rlv(9),P_rlv(10),P_rlv(11),P_rlv(12),P_rlv(13),P_rlv(14),P_biomass_n,P_grain_n,P_rootdepth,P_swdefphoto,P_nfactphoto,P_n_fixed,no3ppm(1),no3ppm(2),no3ppm(3),no3ppm(4),no3ppm(5),no3ppm(6),no3ppm(7),no3ppm(8),no3ppm(9),no3ppm(10),no3ppm(11),no3ppm(12),no3ppm(13),no3ppm(14),no3ppm(15),no3ppm(16),no3ppm(17),nh4ppm(1),nh4ppm(2),nh4ppm(3),nh4ppm(4),nh4ppm(5),nh4ppm(6),nh4ppm(7),nh4ppm(8),nh4ppm(9),nh4ppm(10),nh4ppm(11),nh4ppm(12),nh4ppm(13),nh4ppm(14),nh4ppm(15),nh4ppm(16),nh4ppm(17),Weed_rlv(1),Weed_rlv(2),Weed_rlv(3),Weed_rlv(4),Weed_rlv(5),Weed_rlv(6),Weed_biomass,weed_gbiomass,weed_lai,weed_biomass_n,cumnetdrain180,netdrain180,period_sw,period_drain
41,1995,2,10,     0.000,    15.400,     0.000,    11.309,     0.000,     0.000,     0.000,  1165.294,    10.766,     0.000,     0.000,    11.213,    20.043,     0.047,     0.070,     0.092,     0.146,     0.151,     0.160,     0.180,     0.220,     0.223,     0.234,     0.229,     0.226,     0.243,     0.254,     0.251,     0.249,     0.250,     0.248,     0.249,     0.255,     0.286,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.123,   124.400,    70.357,    66.252,   136.609,   173.023,   137.243,   310.266,   314.927,   294.876,     8.824,    10.061,    17.048,     3.799,   211.690,  2483.018,  9879.688,   286.517,    16.771,  9521.498,    52.887,     2.015,     0.000,     2.255,     2.698,   111.593,     0.022,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.023,  2224.825,  2157.484,     0.004,     0.069,     0.042,     0.007,     0.002,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     5.938,     6.808,  4731.184,     0.541,     1.000,     0.294,     0.559,     0.563,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.347,     1.166,     0.536,     0.407,     0.224,     0.766,     1.371,     1.137,     0.428,     0.130,     0.149,     0.274,     0.533,     0.532,     0.446,     0.463,     0.420,     0.826,     0.407,     0.052,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -12.965,    -2.674,     0.000,     0.000
42,1995,2,11,     0.000,     0.000,     0.000,     0.046,     0.000,     0.000,     0.000,  1163.936,     1.312,     0.000,     0.000,     1.721,     3.920,     0.034,     0.070,     0.092,     0.146,     0.151,     0.160,     0.180,     0.220,     0.223,     0.234,     0.229,     0.226,     0.243,     0.254,     0.251,     0.249,     0.250,     0.248,     0.249,     0.255,     0.286,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.126,   124.400,    71.669,    66.298,   137.967,   172.977,   137.235,   310.212,   313.582,   294.866,     8.425,     9.821,    17.151,     4.685,   212.494,  2483.043,  9879.739,   287.406,    18.815,  9521.508,    49.712,     2.298,     0.000,     0.113,    51.449,  1927.926,     0.320,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.001,   402.460,   391.673,     0.004,     0.069,     0.042,     0.007,     0.002,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     1.644,     4.049,  4741.184,     1.000,     0.687,     0.371,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.207,     0.877,     0.421,     0.381,     0.224,     0.766,     1.371,     1.137,     0.425,     0.123,     0.136,     0.246,     0.508,     0.506,     0.418,     0.436,     0.395,     1.036,     0.387,     0.053,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -12.978,    -0.555,     0.000,     0.000
57,1995,2,26,     0.000,     0.000,     0.000,     8.862,     0.000,     0.000,     0.000,  1154.423,     0.651,     0.000,     0.000,     7.774,     9.724,     0.030,     0.053,     0.076,     0.136,     0.150,     0.160,     0.180,     0.220,     0.223,     0.232,     0.226,     0.224,     0.242,     0.252,     0.249,     0.247,     0.248,     0.246,     0.247,     0.253,     0.285,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.171,   124.400,    72.319,    75.160,   147.479,   168.465,   136.234,   304.699,   307.710,   292.424,     8.336,     9.598,    18.303,     4.460,   212.608,  2482.590,  9875.600,   289.221,    17.836,  9520.810,    45.630,     2.105,     0.000,     1.229,    12.984,   488.112,     0.093,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.241,   605.760,   589.295,     0.004,     0.066,     0.041,     0.007,     0.002,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     2.756,     4.929,  4890.517,     0.841,     1.000,     0.575,     0.176,     0.177,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.256,     0.908,     0.365,     0.302,     0.221,     0.766,     1.371,     1.137,     0.417,     0.106,     0.110,     0.197,     0.457,     0.456,     0.366,     0.385,     0.346,     1.024,     0.268,     0.065,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -16.618,    -3.133,     0.000,     0.000
72,1995,3,13,     0.000,     0.800,     0.000,    12.606,     0.000,     0.000,     0.000,  1141.725,     0.893,     0.000,     0.000,    13.034,    13.936,     0.030,     0.037,     0.059,     0.130,     0.150,     0.160,     0.180,     0.220,     0.222,     0.229,     0.221,     0.218,     0.238,     0.249,     0.245,     0.243,     0.244,     0.243,     0.243,     0.250,     0.284,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.216,   125.200,    73.212,    87.766,   160.978,   164.590,   134.414,   299.004,   302.007,   287.769,     8.259,     9.570,    18.782,     4.714,   212.614,  2482.406,  9875.232,   290.046,    18.137,  9520.502,    44.720,     1.828,     0.000,     0.511,    13.524,   515.115,     0.098,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.442,   920.622,   867.194,     0.004,     0.065,     0.041,     0.007,     0.002,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     2.965,     6.000,  5000.000,     0.414,     1.000,     0.093,     0.298,     0.302,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.279,     0.983,     0.392,     0.285,     0.220,     0.766,     1.371,     1.137,     0.413,     0.099,     0.102,     0.183,     0.442,     0.441,     0.350,     0.369,     0.332,     1.019,     0.129,     0.040,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -23.614,    -7.064,     0.000,     0.000
87,1995,3,28,     0.000,     0.400,     0.000,     8.979,     0.000,     0.000,     0.000,  1132.727,     0.419,     0.000,     0.000,     9.159,     9.582,     0.030,     0.033,     0.052,     0.130,     0.150,     0.160,     0.180,     0.220,     0.221,     0.226,     0.217,     0.213,     0.236,     0.246,     0.242,     0.240,     0.241,     0.240,     0.240,     0.247,     0.283,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.261,   125.600,    73.632,    96.745,   170.377,   163.447,   132.834,   296.281,   299.281,   283.618,     8.172,     9.538,    18.874,     5.180,   212.631,  2482.368,  9876.021,   290.516,    19.067,  9520.422,    44.262,     1.755,     0.000,     0.011,    14.648,   571.348,     0.108,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.534,  1038.865,   962.164,     0.004,     0.063,     0.040,     0.006,     0.002,     0.000,     0.000,     0.000,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     2.924,     7.008,  5000.000,     0.405,     1.000,     0.018,     0.347,     0.354,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.285,     0.960,     0.381,     0.285,     0.220,     0.766,     1.371,     1.137,     0.412,     0.096,     0.098,     0.178,     0.434,     0.433,     0.343,     0.362,     0.325,     1.018,     0.094,     0.033,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -29.887,    -6.335,     0.000,     0.000
102,1995,4,12,     0.000,    19.800,     0.000,     1.029,     0.000,     0.000,     0.000,  1133.881,    17.617,     0.000,     0.000,     1.555,    17.585,     0.049,     0.036,     0.050,     0.130,     0.150,     0.160,     0.180,     0.220,     0.221,     0.225,     0.217,     0.213,     0.235,     0.245,     0.241,     0.240,     0.240,     0.239,     0.240,     0.247,     0.282,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.306,   145.400,    91.247,    97.774,   189.021,   163.679,   132.610,   296.289,   301.173,   283.124,    11.750,     9.532,    19.855,    22.889,   218.106,  2482.670,  9930.980,   297.901,    62.283,  9520.799,    46.672,     3.323,     0.000,     1.481,    35.033,  1301.169,     0.229,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.088,     0.133,     0.006,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.595,     1.121,     0.376,     0.285,     0.220,     0.766,     1.371,     1.137,     0.412,     0.099,     0.103,     0.183,     0.438,     0.435,     0.347,     0.366,     0.327,     1.925,     0.088,     0.034,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.002,     0.004,     0.004,     0.004,     0.003,     0.003,     0.004,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -30.623,    -1.126,     0.000,     0.000
117,1995,4,27,     0.000,    15.300,     0.000,     0.000,     0.000,     0.000,     0.000,  1132.370,    16.812,     0.000,     0.000,     0.000,    18.392,     0.030,     0.040,     0.050,     0.130,     0.150,     0.160,     0.180,     0.220,     0.221,     0.225,     0.217,     0.214,     0.235,     0.245,     0.241,     0.240,     0.240,     0.239,     0.240,     0.248,     0.281,     0.289,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.339,   160.700,   108.058,    97.774,   205.832,   164.046,   132.573,   296.619,   299.623,   283.138,    15.216,     9.527,    21.388,    22.070,   221.964,  2482.838,  9937.646,   303.355,    59.314,  9521.028,    50.701,     3.246,     0.000,     2.025,    28.367,  1053.603,     0.190,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     6.622,     1.426,     0.373,     0.285,     0.220,     0.766,     1.371,     1.137,     0.412,     0.105,     0.113,     0.195,     0.446,     0.442,     0.355,     0.374,     0.335,     1.880,     0.085,     0.034,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.002,     0.003,     0.004,     0.003,     0.003,     0.003,     0.003,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -30.584,     0.037,     0.000,     0.000
121,1995,5,1,     0.000,     5.000,     0.000,     0.000,     0.000,     0.000,     0.000,  1135.981,     1.388,     0.000,     0.000,     0.000,     0.016,     0.066,     0.041,     0.050,     0.130,     0.150,     0.160,     0.180,     0.220,     0.221,     0.225,     0.217,     0.214,     0.235,     0.245,     0.241,     0.240,     0.240,     0.239,     0.240,     0.248,     0.281,     0.289,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.347,   165.700,   109.446,    97.774,   207.220,   164.052,   132.563,   296.615,   303.225,   283.143,    15.987,     9.527,    21.622,    21.828,   223.232,  2482.901,  9939.509,   304.978,    58.584,  9521.104,    51.448,     3.391,     0.000,     0.355,    26.506,   984.476,     0.179,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     6.971,     1.483,     0.373,     0.285,     0.220,     0.766,     1.371,     1.137,     0.412,     0.107,     0.115,     0.198,     0.448,     0.444,     0.357,     0.377,     0.336,     1.979,     0.089,     0.034,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.002,     0.003,     0.004,     0.003,     0.003,     0.003,     0.003,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -30.574,     0.009,     0.000,     0.000
136,1995,5,16,     0.000,    63.600,     0.000,     0.000,     0.000,     0.000,     0.000,  1173.727,    25.826,     0.028,     0.000,     0.000,    25.613,     0.148,     0.188,     0.195,     0.134,     0.150,     0.160,     0.180,     0.220,     0.221,     0.225,     0.217,     0.215,     0.234,     0.245,     0.241,     0.240,     0.240,     0.239,     0.240,     0.249,     0.280,     0.289,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.377,   229.300,   135.272,    97.774,   233.046,   193.652,   132.530,   326.182,   340.937,   283.153,    19.058,    15.513,    26.931,    17.488,   229.671,  2482.932,  9949.966,   314.721,    49.756,  9521.171,    59.699,     4.616,     0.000,     6.455,    16.044,   595.905,     0.112,     0.000,?,     0.000,     0.000,     0.000,     0.000,?,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.333,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     5.201,     4.408,     3.634,     0.351,     0.220,     0.766,     1.371,     1.137,     0.412,     0.113,     0.123,     0.207,     0.456,     0.450,     0.365,     0.384,     0.343,     2.211,     0.463,     0.207,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.002,     0.003,     0.003,     0.003,     0.002,     0.003,     0.003,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -30.512,     0.063,     0.000,     0.000
151,1995,5,31,     0.000,    24.600,     0.458,     0.000,     0.000,     0.000,     0.000,  1178.969,    18.900,     0.000,     0.000,     0.398,    19.513,     0.135,     0.190,     0.220,     0.171,     0.150,     0.160,     0.180,     0.220,     0.221,     0.224,     0.217,     0.215,     0.234,     0.244,     0.242,     0.240,     0.240,     0.240,     0.241,     0.250,     0.280,     0.289,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.002,     0.407,   253.900,   154.171,    98.231,   252.402,   200.159,   132.499,   332.658,   346.149,   283.164,    17.669,    18.585,    30.219,    15.206,   231.351,  2482.781,  9950.293,   318.596,    44.351,  9520.996,    62.053,     4.296,     0.000,     4.240,    12.498,   464.194,     0.089,     5.317,?,     5.917,     3.238,     2.079,     0.000,?,0,0,     0.004,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.111,     1.000,     0.933,     0.000,     0.296,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.784,     4.167,     4.625,     1.109,     0.221,     0.766,     1.371,     1.137,     0.412,     0.117,     0.129,     0.215,     0.461,     0.454,     0.371,     0.390,     0.348,     1.907,     0.516,     0.244,     0.000,     0.000,     0.003,     0.002,     0.000,     0.000,     0.002,     0.003,     0.003,     0.003,     0.002,     0.003,     0.003,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -30.480,     0.033,     0.000,     0.000
