Summary_file = step6.sum
Title = Step 6. growth by regrowth + transpiration
           date       sw_dep()          sw_dep(1)          sw_dep(2)          sw_dep(3)          sw_dep(4)     basal_area     root_depth       sw_index  transpiration vpd_estimation  max_n_avail()   growth_photo    death_frost   surfaceom_wt  transpiration
     20/07/1957        247.084             10.676             67.008             74.400             95.000          0.500        750.000          0.843          0.000         10.920         15.000          0.001          0.000         67.547          0.000
     21/07/1957        248.459             12.052             67.008             74.400             95.000          0.500        750.000          0.932          0.001         10.320         15.000          0.003          0.000         68.585          0.001
     22/07/1957        247.910             11.504             67.007             74.400             95.000          0.500        750.000          0.886          0.001         12.050         15.000          0.000          0.000         69.621          0.001
     23/07/1957        247.423             11.018             67.006             74.400             95.000          0.500        750.000          0.857          0.001         10.110         15.000          0.000          0.355         70.655          0.001
     24/07/1957        246.988             10.583             67.006             74.400             95.000          0.500        750.000          0.840          0.000          9.050         15.000          0.000          0.000         71.688          0.000
     25/07/1957        246.594             10.190             67.004             74.400             95.000          0.500        750.000          0.832          0.000         10.680         15.000          0.000          0.000         72.718          0.000
     26/07/1957        252.093             15.690             67.004             74.400             95.000          0.500        750.000          1.000          0.000          3.880         15.000          0.000          0.000         71.019          0.000
     27/07/1957        253.565             17.162             67.004             74.400             95.000          0.500        750.000          1.000          0.000          5.470         15.000          0.000          0.000         69.159          0.000
     28/07/1957        252.742             16.339             67.004             74.400             95.000          0.500        750.000          1.000          0.000          9.470         15.000          0.000          0.000         66.744          0.000
     29/07/1957        251.468             15.064             67.004             74.400             95.000          0.500        750.000          1.000          0.000         11.720         15.000          0.000          0.000         65.129          0.000
     30/07/1957        250.468             14.065             67.004             74.400             95.000          0.500        750.000          1.000          0.000         10.080         15.000          0.000          0.000         64.884          0.000
     31/07/1957        249.643             13.240             67.003             74.400             95.000          0.500        750.000          1.000          0.000         12.760         15.000          0.000          0.000         64.670          0.000
     01/08/1957        248.941             12.538             67.003             74.399             95.000          0.500        750.000          0.982          0.000         14.750         15.000          0.000          0.000         64.713          0.000
     02/08/1957        248.332             11.930             67.003             74.399             95.000          0.500        750.000          0.920          0.000         13.540         15.000          0.000          0.028         65.248          0.000
     03/08/1957        247.797             11.395             67.003             74.399             95.000          0.500        750.000          0.879          0.000         15.980         15.000          0.003          0.000         65.837          0.000
     04/08/1957        247.321             10.919             67.002             74.399             95.000          0.500        750.000          0.852          0.001         19.420         15.000          0.008          0.000         66.847          0.001
     05/08/1957        246.893             10.493             67.001             74.399             95.000          0.500        750.000          0.837          0.001         17.210         15.000          0.007          0.000         67.855          0.001
     06/08/1957        246.498             10.108             66.991             74.399             95.000          0.500        750.000          0.831          0.001         14.050         15.000          0.004          0.000         68.861          0.001
     07/08/1957        246.113              9.759             66.955             74.399             95.000          0.500        750.000          0.830          0.002         15.600         15.000          0.007          0.000         69.865          0.002
     08/08/1957        245.737              9.441             66.898             74.399             95.000          0.500        750.000          0.828          0.002         12.880         15.000          0.027          0.000         70.868          0.002
     09/08/1957        245.248              9.053             66.796             74.399             95.000          0.500        750.000          0.824          0.003         16.510         15.000          0.012          0.000         71.868          0.003
     10/08/1957        244.773              8.707             66.668             74.398             95.000          0.500        750.000          0.820          0.004         13.340         15.000          0.000          0.000         72.866          0.004
     11/08/1957        244.312              8.397             66.517             74.398             95.000          0.500        750.000          0.815          0.004         11.220         15.000          0.000          0.000         73.862          0.004
     12/08/1957        243.865              8.118             66.350             74.398             95.000          0.500        750.000          0.809          0.004         14.810         15.000          0.000          1.160         74.856          0.004
     13/08/1957        243.433              7.865             66.170             74.398             95.000          0.500        750.000          0.803          0.000          8.150         15.000          0.000          0.000         75.850          0.000
     14/08/1957        243.119              7.694             66.027             74.398             95.000          0.500        750.000          0.798          0.000         13.050         15.000          0.000          0.000         76.843          0.000
     15/08/1957        242.810              7.534             65.878             74.398             95.000          0.500        750.000          0.793          0.000          4.060         15.000          0.000          0.000         77.833          0.000
     16/08/1957        249.716             14.440             65.878             74.398             95.000          0.500        750.000          1.000          0.000          3.080         15.000          0.000          0.000         76.135          0.000
     17/08/1957        250.415             15.139             65.878             74.398             95.000          0.500        750.000          1.000          0.000          6.270         15.000          0.000          0.000         73.526          0.000
     18/08/1957        249.061             13.785             65.878             74.398             95.000          0.500        750.000          1.000          0.000          9.180         15.000          0.000          0.000         71.275          0.000
     19/08/1957        248.017             12.742             65.878             74.398             95.000          0.500        750.000          0.967          0.000         10.620         15.000          0.002          0.000         69.768          0.000
     20/08/1957        247.381             12.106             65.878             74.398             95.000          0.500        750.000          0.898          0.001         11.450         15.000          0.011          0.000         67.825          0.001
     21/08/1957        246.823             11.549             65.876             74.397             95.000          0.500        750.000          0.851          0.002         15.150         15.000          0.062          0.000         66.580          0.002
     22/08/1957        246.326             11.056             65.873             74.397             95.000          0.500        750.000          0.820          0.003         11.070         15.000          0.056          0.000         66.374          0.003
     23/08/1957        251.532             16.264             65.871             74.397             95.000          0.500        750.000          1.000          0.004         15.360         15.000          0.130          0.000         61.670          0.004
     24/08/1957        250.267             15.002             65.868             74.397             95.000          0.500        750.000          1.000          0.006         15.390         15.000          0.000          0.000         60.032          0.006
     25/08/1957        248.938             13.680             65.862             74.396             95.000          0.500        750.000          1.000          0.008         15.610         15.000          0.000          0.000         59.068          0.008
     26/08/1957        247.907             12.656             65.856             74.395             95.000          0.500        750.000          0.956          0.008         12.540         15.000          0.111          0.000         57.577          0.008
     27/08/1957        247.065             11.822             65.848             74.395             95.000          0.500        750.000          0.872          0.009          8.330         15.000          0.038          0.000         57.512          0.009
     28/08/1957        246.357             11.123             65.840             74.394             95.000          0.500        750.000          0.822          0.009         11.830         15.000          0.073          0.000         57.990          0.009
     29/08/1957        245.751             10.526             65.831             74.393             95.000          0.500        750.000          0.798          0.010         14.330         15.000          0.099          0.000         58.953          0.010
     30/08/1957        245.222             10.008             65.822             74.392             95.000          0.500        750.000          0.791          0.010         15.600         15.000          0.044          0.000         59.914          0.010
     31/08/1957        244.740              9.554             65.795             74.391             95.000          0.500        750.000          0.790          0.010         19.720         15.000          0.141          0.000         60.874          0.010
     01/09/1957        244.272              9.152             65.729             74.390             95.000          0.500        750.000          0.788          0.011         11.500         15.000          0.083          0.000         61.831          0.011
     02/09/1957        243.817              8.795             65.632             74.389             95.000          0.500        750.000          0.784          0.011         12.970         15.000          0.000          0.000         62.787          0.011
     03/09/1957        243.374              8.475             65.511             74.388             95.000          0.500        750.000          0.780          0.011         14.950         15.000          0.000          0.000         63.741          0.011
     04/09/1957        242.944              8.188             65.369             74.387             95.000          0.500        750.000          0.775          0.011         15.600         15.000          0.044          0.000         64.693          0.011
     05/09/1957        242.526              7.928             65.211             74.386             95.000          0.500        750.000          0.769          0.011         11.220         15.000          0.142          0.000         65.643          0.011
     06/09/1957        242.117              7.693             65.039             74.385             95.000          0.500        750.000          0.763          0.012         15.560         15.000          0.236          0.000         66.591          0.012
     07/09/1957        242.587              8.307             64.896             74.384             95.000          0.500        750.000          0.758          0.016         12.530         15.000          0.255          0.000         67.537          0.016
     08/09/1957        242.073              7.969             64.722             74.382             95.000          0.500        750.000          0.752          0.017         17.440         15.000          0.068          0.000         68.482          0.017
     09/09/1957        241.575              7.671             64.523             74.381             95.000          0.500        750.000          0.744          0.017         18.150         15.000          0.091          0.000         69.424          0.017
     10/09/1957        241.092              7.407             64.306             74.379             95.000          0.500        750.000          0.736          0.017         16.690         15.000          0.201          0.000         70.365          0.017
     11/09/1957        240.623              7.173             64.073             74.377             95.000          0.500        750.000          0.728          0.018         14.730         15.000          0.200          0.000         71.304          0.018
     12/09/1957        240.168              6.964             63.828             74.376             95.000          0.500        750.000          0.718          0.018         16.690         15.000          0.230          0.000         72.241          0.018
     13/09/1957        239.725              6.777             63.574             74.374             95.000          0.500        750.000          0.709          0.019         15.560         15.000          0.319          0.000         73.176          0.019
     14/09/1957        239.293              6.610             63.311             74.372             95.000          0.500        750.000          0.699          0.019         16.420         15.000          0.291          0.000         74.110          0.019
     15/09/1957        238.873              6.460             63.043             74.370             95.000          0.500        750.000          0.689          0.020         18.500         15.000          0.605          0.000         75.042          0.020
     16/09/1957        238.463              6.325             62.770             74.368             95.000          0.500        750.000          0.678          0.021         10.590         15.000          0.342          0.000         75.972          0.021
     17/09/1957        238.063              6.204             62.494             74.365             95.000          0.500        750.000          0.668          0.022         16.420         15.000          0.000          0.000         76.900          0.022
     18/09/1957        237.674              6.094             62.217             74.363             95.000          0.500        750.000          0.657          0.021         21.630         15.000          0.032          1.679         77.826          0.021
     19/09/1957        237.299              5.994             61.943             74.361             95.000          0.500        750.000          0.646          0.016         24.140         15.000          0.354          0.000         78.754          0.016
     20/09/1957        236.933              5.905             61.669             74.360             95.000          0.500        750.000          0.636          0.016         21.920         15.000          0.373          0.000         79.680          0.016
     21/09/1957        236.575              5.823             61.394             74.358             95.000          0.500        750.000          0.625          0.017         21.130         15.000          0.457          0.000         80.605          0.017
     22/09/1957        236.225              5.750             61.120             74.356             95.000          0.500        750.000          0.614          0.017         27.870         15.000          0.949          0.000         81.527          0.017
     23/09/1957        235.813              5.669             60.791             74.353             95.000          0.500        750.000          0.601          0.023         28.630         15.000          0.821          0.000         82.448          0.023
     24/09/1957        235.411              5.598             60.463             74.350             95.000          0.500        750.000          0.589          0.024         20.210         15.000          1.001          0.000         83.367          0.024
     25/09/1957        235.019              5.535             60.137             74.347             95.000          0.500        750.000          0.576          0.025         22.080         15.000          1.257          0.000         84.284          0.025
     26/09/1957        234.636              5.478             59.813             74.344             95.000          0.500        750.000          0.563          0.027         22.670         15.000          1.438          0.000         85.200          0.027
     27/09/1957        234.261              5.428             59.493             74.340             95.000          0.500        750.000          0.551          0.028         24.050         15.000          1.611          0.000         86.114          0.028
     28/09/1957        233.894              5.383             59.175             74.337             95.000          0.500        750.000          0.538          0.029         21.070         15.000          1.082          0.000         87.026          0.029
     29/09/1957        233.537              5.343             58.861             74.333             95.000          0.500        750.000          0.526          0.030         23.210         15.000          1.081          0.000         87.936          0.030
     30/09/1957        233.187              5.307             58.552             74.329             95.000          0.500        750.000          0.514          0.030         19.830         15.000          1.285          0.000         88.845          0.030
     01/10/1957        233.821              6.164             58.333             74.324             95.000          0.500        750.000          0.505          0.031         17.650         15.000          1.574          0.000         89.752          0.031
     02/10/1957        233.464              6.037             58.106             74.320             95.000          0.500        750.000          0.496          0.032         14.700         15.000          0.179          0.000         92.016          0.032
     03/10/1957        233.115              5.926             57.874             74.315             95.000          0.500        750.000          0.487          0.031         20.280         15.000          0.181          0.000         94.270          0.031
     04/10/1957        232.775              5.826             57.638             74.311             95.000          0.500        750.000          0.478          0.031         23.080         15.000          0.505          0.000         96.512          0.031
     05/10/1957        232.443              5.738             57.398             74.306             95.000          0.500        750.000          0.469          0.031         20.830         15.000          1.295          0.000         98.743          0.031
     06/10/1957        232.118              5.660             57.157             74.302             95.000          0.500        750.000          0.460          0.031         21.300         15.000          1.754          0.000        100.964          0.031
     07/10/1957        231.801              5.590             56.914             74.297             95.000          0.500        750.000          0.450          0.031         20.360         15.000          2.109          0.000        103.175          0.031
     08/10/1957        231.490              5.528             56.671             74.292             95.000          0.500        750.000          0.441          0.031         21.130         15.000          1.349          0.000        105.375          0.031
     09/10/1957        231.186              5.472             56.427             74.287             95.000          0.500        750.000          0.432          0.031         20.740         15.000          1.699          0.000        107.564          0.031
     10/10/1957        230.889              5.423             56.185             74.282             95.000          0.500        750.000          0.423          0.031         26.850         15.000          2.524          0.000        109.743          0.031
     11/10/1957        230.598              5.379             55.943             74.277             95.000          0.500        750.000          0.414          0.032         35.560         15.000          2.864          0.000        111.912          0.032
     12/10/1957        230.313              5.339             55.703             74.271             95.000          0.500        750.000          0.405          0.032         30.550         15.000          3.076          0.000        114.071          0.032
     13/10/1957        230.033              5.304             55.464             74.266             95.000          0.500        750.000          0.396          0.032         29.780         15.000          3.096          0.000        116.219          0.032
     14/10/1957        229.759              5.272             55.227             74.260             95.000          0.500        750.000          0.387          0.033         23.790         15.000          2.129          0.000        118.358          0.033
     15/10/1957        229.491              5.244             54.993             74.254             95.000          0.500        750.000          0.379          0.032         28.340         15.000          2.958          0.000        120.486          0.032
     16/10/1957        229.228              5.219             54.761             74.248             95.000          0.500        750.000          0.370          0.033         25.530         15.000          2.022          0.000        122.605          0.033
     17/10/1957        228.970              5.196             54.532             74.242             95.000          0.500        750.000          0.362          0.032         34.710         15.000          3.094          0.000        124.713          0.032
     18/10/1957        228.717              5.176             54.306             74.235             95.000          0.500        750.000          0.354          0.032         29.810         15.000          2.898          0.000        126.812          0.032
     19/10/1957        228.470              5.158             54.083             74.229             95.000          0.500        750.000          0.346          0.032         28.520         15.000          3.494          0.000        128.902          0.032
     20/10/1957        228.227              5.142             53.863             74.222             95.000          0.500        750.000          0.338          0.032         19.610         15.000          3.339          0.000        130.982          0.032
     21/10/1957        227.989              5.127             53.646             74.215             95.000          0.500        750.000          0.331          0.032         21.300         15.000          3.049          0.000        133.052          0.032
     22/10/1957        227.755              5.114             53.432             74.209             95.000          0.500        750.000          0.323          0.032         26.110         15.000          3.658          0.000        135.113          0.032
     23/10/1957        227.526              5.103             53.222             74.202             95.000          0.500        750.000          0.316          0.032         26.800         15.000          3.491          0.000        137.164          0.032
     24/10/1957        227.302              5.092             53.015             74.195             95.000          0.500        750.000          0.309          0.031         27.630         15.000          3.776          0.000        139.206          0.031
     25/10/1957        229.034              6.856             52.990             74.188             95.000          0.500        750.000          0.308          0.032         17.260         15.000          2.945          0.000        141.239          0.032
     26/10/1957        228.780              6.649             52.951             74.181             95.000          0.500        750.000          0.307          0.032         18.180         15.000          2.549          0.000        143.263          0.032
     27/10/1957        230.299              8.199             52.926             74.173             95.000          0.500        750.000          0.306          0.032         17.740         15.000          3.008          0.000        145.277          0.032
     28/10/1957        229.883              7.816             52.901             74.166             95.000          0.500        750.000          0.305          0.032         19.680         15.000          3.347          0.000        147.283          0.032
     29/10/1957        243.315             15.006             59.149             74.160             95.000          0.500        750.000          1.000          0.092         13.560         15.000          2.000          0.000        134.551          0.092
     30/10/1957        262.015             15.012             77.847             74.156             95.000          0.500        750.000          1.000          0.097          8.060         15.000          1.369          0.000        123.082          0.097
     31/10/1957        261.043             14.121             77.771             74.151             95.000          0.500        750.000          1.000          0.109         15.100         15.000          2.069          0.000        114.820          0.109
     01/11/1957        258.756             12.462             77.151             74.144             95.000          0.500        750.000          1.000          0.122         13.700         15.000          2.020          0.000        110.315          0.122
     02/11/1957        258.515             12.688             76.691             74.137             95.000          0.500        750.000          1.000          0.128          5.380         15.000          1.489          0.000        107.910          0.128
     03/11/1957        268.077             15.002             81.523             76.551             95.000          0.500        750.000          1.000          0.122         17.720         15.000          4.078          0.000         99.067          0.122
     04/11/1957        264.857             13.032             79.369             77.456             95.000          0.500        750.000          1.000          0.141         24.010         15.000          5.575          0.000         93.754          0.141
     05/11/1957        268.471             14.997             80.359             78.114             95.000          0.500        750.000          1.000          0.135         15.210         15.000          4.737          0.000         86.308          0.135
     06/11/1957        276.647             14.996             81.514             85.137             95.000          0.500        750.000          1.000          0.141         32.050         15.000          6.377          0.000         79.597          0.141
     07/11/1957        273.409             13.026             79.355             86.028             95.000          0.500        750.000          1.000          0.162         15.210         15.000          2.968          0.000         75.681          0.162
     08/11/1957        270.975             11.692             78.276             86.007             95.000          0.500        750.000          1.000          0.178         12.500         15.000          5.704          0.000         74.070          0.178
     09/11/1957        268.943             10.692             77.269             85.983             95.000          0.500        750.000          1.000          0.192         20.830         15.000          4.391          0.000         74.577          0.192
     10/11/1957        266.875              9.767             76.155             85.953             95.000          0.500        750.000          1.000          0.233         25.750         15.000          5.381          0.000         76.460          0.233
     11/11/1957        265.055              9.037             75.095             85.922             95.000          0.500        750.000          1.000          0.241         26.830         15.000          6.639          0.000         78.334          0.241
     12/11/1957        263.414              8.447             74.077             85.890             95.000          0.500        750.000          1.000          0.249         28.520         15.000          8.852          0.000         80.199          0.249
     13/11/1957        262.125              8.030             73.234             85.861             95.000          0.500        750.000          1.000          0.221         24.260         15.000          8.224          0.000         82.055          0.221
     14/11/1957        260.714              7.613             72.276             85.825             95.000          0.500        750.000          1.000          0.267         19.660         15.000          8.506          0.000         83.902          0.267
     15/11/1957        259.392              7.262             71.343             85.786             95.000          0.500        750.000          1.000          0.279         23.790         15.000          9.582          0.000         85.740          0.279
     16/11/1957        258.144              6.965             70.433             85.746             95.000          0.500        750.000          1.000          0.289         24.010         15.000          9.942          0.000         87.569          0.289
     17/11/1957        256.962              6.711             69.547             85.703             95.000          0.500        750.000          0.990          0.297         23.410         15.000         10.312          0.000         89.390          0.297
     18/11/1957        255.840              6.493             68.688             85.659             95.000          0.500        750.000          0.965          0.301         26.340         15.000         10.701          0.000         91.202          0.301
     19/11/1957        254.774              6.306             67.854             85.614             95.000          0.500        750.000          0.939          0.302         28.340         15.000         11.832          0.000         93.006          0.302
     20/11/1957        253.757              6.144             67.046             85.567             95.000          0.500        750.000          0.912          0.302         28.220         15.000         12.167          0.000         94.801          0.302
     21/11/1957        252.786              6.003             66.264             85.519             95.000          0.500        750.000          0.885          0.301         22.820         15.000          9.998          0.000         96.588          0.301
     22/11/1957        251.855              5.881             65.504             85.470             95.000          0.500        750.000          0.859          0.301         24.070         15.000         10.327          0.000         98.367          0.301
     23/11/1957        258.347             12.659             65.265             85.423             95.000          0.500        750.000          1.000          0.344         31.870         15.000         12.404          0.000         90.301          0.344
     24/11/1957        256.627             11.247             65.008             85.372             95.000          0.500        750.000          0.879          0.322         31.020         15.000         12.271          0.000         85.787          0.322
     25/11/1957        255.282             10.216             64.746             85.319             95.000          0.500        750.000          0.832          0.315         27.010         15.000         13.479          0.000         84.194          0.315
     26/11/1957        257.025             12.267             64.490             85.267             95.000          0.500        750.000          0.947          0.355         22.820         15.000         13.811          0.000         83.535          0.355
     27/11/1957        255.408             10.974             64.222             85.212             95.000          0.500        750.000          0.835          0.333         27.540         15.000         12.195          0.000         85.274          0.333
     28/11/1957        254.116             10.011             63.949             85.155             95.000          0.500        750.000          0.801          0.329         22.020         15.000         12.109          0.000         87.006          0.329
     29/11/1957        253.024              9.253             63.673             85.097             95.000          0.500        750.000          0.790          0.335         24.890         15.000         12.983          0.000         88.731          0.335
     30/11/1957        252.035              8.641             63.357             85.038             95.000          0.500        750.000          0.778          0.338         25.530         15.000         15.434          0.000         90.448          0.338
     01/12/1957        251.085              8.136             62.972             84.977             95.000          0.500        750.000          0.763          0.339         27.860         15.000         15.796          0.000         92.159          0.339
     02/12/1957        250.171              7.714             62.542             84.915             95.000          0.500        750.000          0.746          0.338         23.310         15.000         16.118          0.000         93.863          0.338
     03/12/1957        249.289              7.358             62.080             84.852             95.000          0.500        750.000          0.728          0.338         28.340         15.000         14.235          0.000         95.560          0.338
     04/12/1957        250.323              8.730             61.805             84.788             95.000          0.500        750.000          0.717          0.339         27.630         15.000         17.394          0.000         97.250          0.339
     05/12/1957        249.432              8.214             61.496             84.723             95.000          0.500        750.000          0.704          0.339         20.650         15.000         15.943          0.000         98.935          0.339
     06/12/1957        248.571              7.782             61.132             84.657             95.000          0.500        750.000          0.690          0.341         23.190         15.000         16.354          0.000        100.612          0.341
     07/12/1957        247.738              7.419             60.731             84.589             95.000          0.500        750.000          0.673          0.340         22.820         15.000         16.087          0.000        102.284          0.340
     08/12/1957        246.933              7.109             60.304             84.520             95.000          0.500        750.000          0.656          0.338         25.040         15.000         17.689          0.000        103.950          0.338
     09/12/1957        246.045              6.806             59.799             84.440             95.000          0.500        750.000          0.637          0.382         25.530         15.000         18.004          0.000        105.610          0.382
     10/12/1957        245.192              6.551             59.281             84.359             95.000          0.500        750.000          0.616          0.376         24.620         15.000         11.801          0.000        107.264          0.376
     11/12/1957        244.371              6.336             58.758             84.277             95.000          0.500        750.000          0.595          0.370         27.700         15.000         16.041          0.000        108.913          0.370
     12/12/1957        243.582              6.153             58.235             84.194             95.000          0.500        750.000          0.573          0.362         34.550         15.000         19.003          0.000        110.556          0.362
     13/12/1957        242.825              5.996             57.718             84.111             95.000          0.500        750.000          0.552          0.352         27.130         15.000         15.766          0.000        112.195          0.352
     14/12/1957        249.754             13.249             57.472             84.032             95.000          0.500        750.000          0.801          0.480         32.970         15.000         20.151          0.000        102.609          0.480
     15/12/1957        247.631             11.471             57.211             83.948             95.000          0.500        750.000          0.586          0.380         26.550         15.000         19.118          0.000         97.437          0.380
     16/12/1957        254.714             14.184             61.651             83.879             95.000          0.500        750.000          1.000          0.592         23.410         15.000         15.819          0.000         89.316          0.592
     17/12/1957        257.266             14.326             64.117             83.823             95.000          0.500        750.000          1.000          0.535         26.680         15.000         20.141          0.000         82.000          0.535
     18/12/1957        254.834             12.366             63.722             83.746             95.000          0.500        750.000          0.928          0.556         21.240         15.000         17.638          0.000         77.819          0.556
     19/12/1957        253.055             11.082             63.309             83.664             95.000          0.500        750.000          0.802          0.514         25.160         15.000         20.642          0.000         76.208          0.514
     20/12/1957        251.603             10.129             62.893             83.580             95.000          0.500        750.000          0.756          0.500         25.160         15.000         22.767          0.000         76.888          0.500
     21/12/1957        250.350              9.376             62.479             83.494             95.000          0.500        750.000          0.739          0.500         27.860         15.000         24.934          0.000         78.479          0.500
     22/12/1957        249.240              8.764             62.068             83.407             95.000          0.500        750.000          0.723          0.498         28.250         15.000         23.708          0.000         80.064          0.498
     23/12/1957        248.200              8.258             61.623             83.319             95.000          0.500        750.000          0.705          0.494         28.960         15.000         25.850          0.000         81.645          0.494
     24/12/1957        247.201              7.833             61.138             83.231             95.000          0.500        750.000          0.685          0.488         28.780         15.000         26.272          0.000         83.220          0.488
     25/12/1957        246.241              7.473             60.628             83.141             95.000          0.500        750.000          0.664          0.480         29.510         15.000         24.012          0.000         84.791          0.480
     26/12/1957        245.318              7.165             60.103             83.050             95.000          0.500        750.000          0.643          0.471         36.070         15.000         24.350          0.000         86.358          0.471
     27/12/1957        244.433              6.900             59.574             82.959             95.000          0.500        750.000          0.621          0.459         29.370         15.000         14.568          0.000         87.920          0.459
     28/12/1957        243.583              6.672             59.044             82.867             95.000          0.500        750.000          0.599          0.449         22.730         15.000         19.356          0.000         89.479          0.449
     29/12/1957        242.764              6.473             58.516             82.774             95.000          0.500        750.000          0.577          0.440         24.720         15.000         21.553          0.000         91.034          0.440
     30/12/1957        241.976              6.301             57.995             82.681             95.000          0.500        750.000          0.556          0.429         29.230         15.000         25.647          0.000         92.586          0.429
     31/12/1957        241.219              6.150             57.482             82.587             95.000          0.500        750.000          0.535          0.417         24.720         15.000         16.302          0.000         94.135          0.417
     01/01/1958        241.462              6.890             57.080             82.492             95.000          0.500        750.000          0.518          0.408          4.970         15.000          9.070          0.000         95.680          0.408
