Summary_file = Dalby600Low.sum
Title = Dalby 600mm wet soil Low Population
       day      year            lai        biomass          yield         sum_ep
     (day)    (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
        31      1958          0.002       3932.097        771.504        112.695
        41      1959          0.006       9631.026       4821.938        206.784
        42      1960          0.003      11497.979       6076.354        267.288
        46      1961          0.006       8776.569       3352.675        179.126
        40      1962          0.001      10690.692       5940.753        210.782
        39      1963          0.001       5727.154       2071.270        130.510
        44      1964          0.004      10773.322       5160.224        243.455
        47      1965          0.003       8422.790       3443.841        203.641
        42      1966          0.005      11689.546       5535.807        256.004
        45      1967          0.004       7838.119       3544.001        184.706
        37      1968          0.001       6405.542       2313.037        151.780
        34      1969          0.003       7859.491       3019.186        191.307
        39      1970          0.004      11674.161       6250.740        257.227
        42      1971          0.003      10919.697       6057.903        211.949
        47      1972          0.001      11716.694       6572.811        231.408
        36      1973          0.005      10764.814       5347.342        239.352
        40      1974          0.003      10764.135       5546.964        214.378
        46      1975          0.003      10588.244       5066.842        226.366
        47      1976          0.005      10730.133       5307.709        207.008
        38      1977          0.005       6316.651       1996.899        154.967
        30      1978          0.001       7348.870       2365.237        169.970
        47      1979          0.004       8338.671       3206.675        172.249
        33      1980          0.004       7446.039       2938.635        189.145
        36      1981          0.001       9530.784       4936.076        194.043
        41      1982          0.004      10993.544       6133.098        241.098
        37      1983          0.007       8428.260       3709.991        205.596
        47      1984          0.001      11548.342       6141.014        214.691
        40      1985          0.004       8127.292       3262.957        189.028
        41      1986          0.003       6969.675       2485.052        168.979
        39      1987          0.001       9147.237       4559.431        209.157
        40      1988          0.002      11553.716       6129.176        248.177
        33      1989          0.001       8428.315       3572.474        184.612
        38      1990          0.001      11815.460       5845.487        245.743
        32      1991          0.003       5714.956       1478.704        142.340
        31      1992          0.001       8440.784       3465.637        188.399
        40      1993          0.006       6272.611       1689.262        141.233
        40      1994          0.001       9061.778       4195.463        218.694
        40      1995          0.004       7836.150       3564.314        171.687
        39      1996          0.002      11540.995       6541.819        232.237
        45      1997          0.007       7151.711       2160.385        166.730
        34      1998          0.002       8991.793       4327.716        218.877
        42      1999          0.005       9292.441       4367.862        194.504
        51      2000          0.002      12642.958       6940.347        243.472
        38      2001          0.005       5453.314       1782.771        124.301
        38      2002          0.005       9672.761       4900.062        234.152
