Summary_file = Dalby1500Low.sum
Title = Dalby 1500mm wet soil Low Population
       day      year            lai        biomass          yield         sum_ep
     (day)    (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
        31      1958          0.004       6987.219       2150.785        203.172
        41      1959          0.006      11315.125       6294.419        247.896
        42      1960          0.003      11596.735       6168.481        271.451
        46      1961          0.006      12110.161       6580.899        254.318
        40      1962          0.001      10617.729       5901.993        209.352
        39      1963          0.001       9538.945       4631.356        217.511
        44      1964          0.004      11771.928       5889.707        269.561
        47      1965          0.003      10989.878       5465.081        271.811
        42      1966          0.005      11643.908       5514.935        255.446
        45      1967          0.004      11205.238       5559.205        274.722
        37      1968          0.001      10172.058       5022.032        244.873
        34      1969          0.003      11136.006       5490.933        275.298
        39      1970          0.004      11695.106       6264.922        258.999
        42      1971          0.003      10805.938       5992.797        209.746
        47      1972          0.001      12079.055       6694.400        240.519
        36      1973          0.005      11509.181       5779.772        257.292
        40      1974          0.003      11026.744       5879.299        220.336
        46      1975          0.003      12270.993       6356.039        267.380
        47      1976          0.005      11255.023       6423.696        220.958
        38      1977          0.005       9663.792       4710.731        241.573
        30      1978          0.001      10808.348       5725.868        254.369
        47      1979          0.004      11698.879       6323.602        249.446
        33      1980          0.004      10453.987       4200.951        267.180
        36      1981          0.001      11234.225       5986.144        237.282
        41      1982          0.004      10879.746       6066.798        238.601
        37      1983          0.007      11417.462       6047.291        277.714
        47      1984          0.001      11502.287       6117.767        213.845
        40      1985          0.004      10886.595       5451.168        259.850
        41      1986          0.003      10155.678       5470.464        249.707
        39      1987          0.001      11704.758       5864.750        281.228
        40      1988          0.002      11826.638       6308.614        255.217
        33      1989          0.001      11862.117       6298.505        264.033
        38      1990          0.001      12173.168       6090.726        257.483
        32      1991          0.003       9362.119       4475.363        235.649
        31      1992          0.001      11498.001       5514.815        268.489
        40      1993          0.006       9637.162       4522.048        231.874
        40      1994          0.001      11738.548       5854.277        293.465
        40      1995          0.004      11440.977       5929.283        270.521
        39      1996          0.002      11440.279       6541.819        230.242
        45      1997          0.007      10680.480       5243.995        249.919
        34      1998          0.002      10751.811       5636.222        265.725
        42      1999          0.004      11514.304       6381.097        247.705
        51      2000          0.002      12506.641       6940.349        240.845
        38      2001          0.005       8835.875       4057.823        214.021
        38      2002          0.005      11202.709       5864.093        274.474
