Summary_file = output\kend_pfw.sum
Title = 
           date      year      wht_yield         wht_ep     wht_laimax      sor_yield         sor_ep     sor_laimax    avg_residue    max_residue    min_residue annual_rainfall  annual_runoff      annual_es   annual_drain
             ()    (year)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)           (mm)           (mm)           (mm)
     22/05/1958      1958          0.000          0.000          0.000          0.000          0.000          0.000        589.424        959.117          0.000         120.700          2.798        101.689          0.000
     17/11/1958      1958       1603.404         60.731          1.934          0.000          0.000          0.000         65.938        188.094          0.000         412.900          9.673        168.458        208.500
     15/05/1959      1959          0.000          0.000          0.000          0.000          0.000          0.000       3679.665       4211.635          0.000         183.900          0.134        121.544         39.648
     07/09/1959      1959          0.000         28.827          0.922          0.000          0.000          0.000       2056.155       2881.025          0.000         217.900          1.100         93.222        118.249
     28/05/1960      1960          0.000          0.000          0.000          0.000          0.000          0.000       2433.365       3718.277          0.000         492.300         10.828        248.959        190.139
     21/11/1960      1960       1554.530         70.357          2.354          0.000          0.000          0.000        392.121       1034.281          0.000         301.600          2.905        140.857        154.112
     15/05/1961      1961          0.000          0.000          0.000          0.000          0.000          0.000       3457.365       4317.097          0.000         258.400          6.854        133.004         77.032
     07/09/1961      1961          0.000         20.705          1.010          0.000          0.000          0.000       1244.429       2200.060          0.000         328.700         10.858         92.173        190.082
     30/05/1962      1962          0.000          0.000          0.000          0.000          0.000          0.000       1527.737       2591.634          0.000         232.100          9.468        158.935         62.742
     17/11/1962      1962       1508.399         65.185          1.931          0.000          0.000          0.000        186.169        683.370          0.000         408.300          9.376        170.263        188.937
     15/05/1963      1963          0.000          0.000          0.000          0.000          0.000          0.000       2864.474       4031.748          0.000         274.300         12.149        148.423         54.114
     07/09/1963      1963          0.000         20.705          1.008          0.000          0.000          0.000        810.936       1525.507          0.000         315.700          2.925        110.589        230.347
     12/06/1964      1964          0.000          0.000          0.000          0.000          0.000          0.000       1135.546       2488.140          0.000         231.700          9.256        170.114         48.324
     03/12/1964      1964        818.252         35.841          0.973          0.000          0.000          0.000         99.157        351.517          0.000         481.500         39.013        190.808        231.542
     15/05/1965      1965          0.000          0.000          0.000          0.000          0.000          0.000       1602.647       2292.388          0.000         184.100          0.362        133.308         31.133
     07/09/1965      1965          0.000         22.387          1.245          0.000          0.000          0.000        589.039        989.507          0.000         267.800          6.261        108.166        110.484
     23/06/1966      1966          0.000          0.000          0.000          0.000          0.000          0.000        687.543       2427.614          0.000         460.100         22.731        282.840        147.998
     05/12/1966      1966       2306.366         95.080          2.931          0.000          0.000          0.000         23.761         77.311          0.000         276.400          2.008        161.411         81.916
     15/05/1967      1967          0.000          0.000          0.000          0.000          0.000          0.000       4318.979       5306.279          0.000         167.600          0.000        112.502          5.234
     07/09/1967      1967          0.000         15.143          0.848          0.000          0.000          0.000       2156.528       3111.349          0.000         338.400          4.036         86.385        238.159
     13/06/1968      1968          0.000          0.000          0.000          0.000          0.000          0.000       2009.185       2974.346          0.000         294.600          1.884        239.865         51.531
     07/12/1968      1968       1581.965         73.391          2.250          0.000          0.000          0.000        180.450        496.984          0.000         337.300          2.975        165.547        154.906
     15/05/1969      1969          0.000          0.000          0.000          0.000          0.000          0.000       3792.901       4184.654          0.000          74.600          0.000         66.731          0.000
     07/09/1969      1969          0.000         19.966          1.067          0.000          0.000          0.000       2264.618       3170.889          0.000         269.400          3.437         82.554        123.573
     12/06/1970      1970          0.000          0.000          0.000          0.000          0.000          0.000       2320.663       3350.240          0.000         266.500          2.409        192.390         48.177
     01/12/1970      1970       2018.048         93.000          2.784          0.000          0.000          0.000        210.911        668.270          0.000         287.100          0.400        150.823        107.758
     15/05/1971      1971          0.000          0.000          0.000          0.000          0.000          0.000       4456.064       5513.603          0.000         166.500          4.184        111.119         17.557
     07/09/1971      1971          0.000         15.453          0.863          0.000          0.000          0.000       2265.607       3245.951          0.000         229.000          0.535         85.688        120.418
     15/05/1972      1972          0.000          0.000          0.000          0.000          0.000          0.000       1343.853       2946.222          0.000         332.600          0.804        216.912        110.834
     06/11/1972      1972       2130.284         81.303          2.404          0.000          0.000          0.000        183.106        549.381          0.000         284.000          0.111        142.873         95.600
     15/05/1973      1973          0.000          0.000          0.000          0.000          0.000          0.000       4705.022       5183.893          0.000         106.800          0.000         67.970          0.586
     07/09/1973      1973          0.000         13.765          0.812          0.000          0.000          0.000       2702.094       3671.241          0.000         292.200          0.243         80.697        202.151
     15/05/1974      1974          0.000          0.000          0.000          0.000          0.000          0.000       1572.951       3257.851          0.000         354.900          1.443        232.017        108.960
     09/11/1974      1974       1804.970         74.811          2.740          0.000          0.000          0.000        130.419        381.983          0.000         331.500          6.061        168.401        145.964
     15/05/1975      1975          0.000          0.000          0.000          0.000          0.000          0.000       4000.762       4723.185          0.000         165.600          0.000        100.480         22.309
     07/09/1975      1975          0.000         15.858          0.830          0.000          0.000          0.000       1733.401       2737.515          0.000         302.100          3.800         98.013        187.962
     22/05/1976      1976          0.000          0.000          0.000          0.000          0.000          0.000       1088.667       2415.101          0.000         354.900          6.454        225.617         99.213
     17/11/1976      1976       2564.429         97.405          3.109          0.000          0.000          0.000        107.668        308.578          0.000         375.900          2.739        149.560        128.737
     15/05/1977      1977          0.000          0.000          0.000          0.000          0.000          0.000       5237.444       6004.120          0.000          82.300          0.000         68.517         23.376
     07/09/1977      1977          0.000          8.565          0.487          0.000          0.000          0.000       3763.818       4690.338          0.000         306.800         11.125         69.550        226.196
     08/06/1978      1978          0.000          0.000          0.000          0.000          0.000          0.000       2082.272       3821.838          0.000         408.300          4.504        240.457        126.274
     29/11/1978      1978       1419.590         65.848          1.720          0.000          0.000          0.000        303.658        721.243          0.000         333.000          6.171        160.707        161.591
     15/05/1979      1979          0.000          0.000          0.000          0.000          0.000          0.000       2979.150       3896.836          0.000         125.400          0.000        127.016          0.000
     07/09/1979      1979          0.000          9.196          0.812          0.000          0.000          0.000       1517.193       2321.805          0.000         267.800          0.294        101.849        122.590
     13/07/1980      1980          0.000          0.000          0.000          0.000          0.000          0.000        514.965       1868.587          0.000         410.200          8.371        290.868         92.553
     17/12/1980      1980       2270.281        102.726          3.087          0.000          0.000          0.000         20.818         56.632          0.000         282.600          5.211        161.673         74.347
     15/05/1981      1981          0.000          0.000          0.000          0.000          0.000          0.000       5404.546       5940.295          0.000         108.700          0.000         72.868          8.655
     07/09/1981      1981          0.000          4.735          0.482          0.000          0.000          0.000       4076.803       4762.696          0.000         289.800          0.006         65.308        210.180
     30/07/1982      1982          0.000          0.000          0.000          0.000          0.000          0.000       2374.818       3972.700          0.000         482.400         93.613        263.107        120.704
     16/12/1982      1982       1246.509         57.111          2.258          0.000          0.000          0.000        402.184        755.737          0.000         137.200          0.000        124.674          8.302
     15/05/1983      1983          0.000          0.000          0.000          0.000          0.000          0.000       2627.193       3116.766          0.000          96.000          0.000         85.703          0.000
     07/09/1983      1983          0.000         34.125          1.652          0.000          0.000          0.000        564.597       1324.834          0.000         258.200          2.144        100.194         58.823
     29/05/1984      1984          0.000          0.000          0.000          0.000          0.000          0.000       1945.122       3654.488          0.000         280.100          0.409        223.605         54.619
     21/11/1984      1984       1992.254         79.840          2.610          0.000          0.000          0.000        141.082        505.650          0.000         442.500         12.974        168.303        185.052
     15/05/1985      1985          0.000          0.000          0.000          0.000          0.000          0.000       4465.199       5335.250          0.000         149.300          5.074        103.393         71.185
     07/09/1985      1985          0.000         35.398          1.503          0.000          0.000          0.000       2652.165       3630.468          0.000         236.800          0.288         70.435        110.260
     27/06/1986      1986          0.000          0.000          0.000          0.000          0.000          0.000       3521.542       4994.564          0.000         269.000          0.188        208.474         48.986
     12/12/1986      1986       1283.424         61.535          1.901          0.000          0.000          0.000        658.190       1740.966          0.000         280.000          1.108        151.529        133.719
     15/05/1987      1987          0.000          0.000          0.000          0.000          0.000          0.000       3454.113       3768.278          0.000         117.000          1.911         71.998          0.000
     07/09/1987      1987          0.000         32.276          1.523          0.000          0.000          0.000       1485.168       2282.061          0.000         135.000          0.000         85.573         21.273
     15/05/1988      1988          0.000          0.000          0.000          0.000          0.000          0.000       1817.973       3866.155          0.000         339.400         39.418        198.102         41.659
     06/11/1988      1988       1607.959         65.109          1.941          0.000          0.000          0.000        107.778        446.778          0.000         412.700          6.534        185.317        225.874
