Summary_file = csu-S09.sum
Title = south plots
      year     month       day day_month              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)             sw(11)             sw(12)             sw(13)             sw(14)             sw(15)             sw(16)             sw(17)             sw(18)             sw(19)             sw(20)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          no3ppm(7)          no3ppm(8)          no3ppm(9)         no3ppm(10)         no3ppm(11)         no3ppm(12)         no3ppm(13)         no3ppm(14)         no3ppm(15)         no3ppm(16)         no3ppm(17)         no3ppm(18)         no3ppm(19)         no3ppm(20)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)          nh4ppm(7)          nh4ppm(8)          nh4ppm(9)         nh4ppm(10)         nh4ppm(11)         nh4ppm(12)         nh4ppm(13)         nh4ppm(14)         nh4ppm(15)         nh4ppm(16)         nh4ppm(17)         nh4ppm(18)         nh4ppm(19)         nh4ppm(20)
      1993         8       216         4              0.172              0.207              0.212              0.208              0.212              0.253              0.284              0.307              0.317              0.327              0.321              0.343              0.344              0.333              0.345              0.334              0.340              0.345              0.346              0.346              0.353              0.347              0.348              0.115              0.067              0.042              0.029              0.136              1.176              1.036              0.796              0.729              0.663              0.598              0.668              0.610              0.644              0.660              0.652              0.651              0.135              0.144              0.606              0.099              0.055              0.036              0.023              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.000              0.000              0.000              0.001              0.001              0.001
      1993         8       223        11              0.052              0.137              0.199              0.200              0.202              0.223              0.251              0.296              0.313              0.325              0.319              0.341              0.342              0.331              0.343              0.332              0.338              0.344              0.344              0.344              0.392              0.336              0.378              0.131              0.080              0.054              0.032              0.030              1.159              1.028              0.791              0.724              0.657              0.590              0.660              0.601              0.635              0.653              0.644              0.642              0.000              0.111              0.524              0.088              0.050              0.035              0.023              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993         8       237        25              0.051              0.098              0.184              0.187              0.190              0.209              0.222              0.261              0.308              0.321              0.316              0.338              0.340              0.329              0.341              0.330              0.336              0.342              0.343              0.343              0.537              0.303              0.481              0.166              0.101              0.073              0.048              0.027              0.087              1.016              0.782              0.717              0.648              0.578              0.647              0.587              0.622              0.640              0.630              0.628              0.001              0.049              0.396              0.051              0.029              0.022              0.017              0.011              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993         9       252         9              0.164              0.208              0.218              0.202              0.189              0.208              0.221              0.258              0.304              0.319              0.314              0.336              0.338              0.327              0.340              0.328              0.334              0.341              0.341              0.341              0.278              0.199              0.202              0.120              0.092              0.067              0.045              0.024              0.011              0.099              0.776              0.714              0.642              0.570              0.638              0.577              0.611              0.629              0.619              0.617              0.197              0.245              0.556              0.057              0.020              0.015              0.012              0.009              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993         9       265        22              0.081              0.186              0.211              0.211              0.199              0.207              0.221              0.258              0.301              0.317              0.312              0.335              0.337              0.325              0.338              0.327              0.333              0.340              0.340              0.340              0.395              0.382              0.270              0.103              0.080              0.065              0.045              0.024              0.008              0.011              0.760              0.714              0.640              0.565              0.633              0.570              0.604              0.622              0.612              0.610              0.184              0.287              0.615              0.077              0.022              0.012              0.009              0.008              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        10       285        12              0.051              0.114              0.172              0.165              0.167              0.180              0.201              0.229              0.275              0.309              0.309              0.333              0.335              0.324              0.337              0.326              0.332              0.338              0.339              0.339              0.397              0.572              0.658              0.206              0.108              0.078              0.055              0.034              0.012              0.014              0.736              0.714              0.641              0.561              0.628              0.563              0.597              0.615              0.604              0.602              0.000              0.084              0.372              0.023              0.007              0.003              0.004              0.002              0.001              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        10       299        26              0.150              0.217              0.222              0.164              0.164              0.175              0.197              0.227              0.274              0.307              0.308              0.332              0.334              0.323              0.336              0.325              0.331              0.338              0.338              0.338              0.367              0.396              0.454              0.227              0.113              0.082              0.059              0.036              0.014              0.013              0.721              0.714              0.642              0.560              0.626              0.560              0.593              0.612              0.600              0.598              0.151              0.271              0.379              0.022              0.006              0.002              0.002              0.001              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        11       312         8              0.053              0.185              0.230              0.167              0.164              0.175              0.197              0.227              0.275              0.308              0.307              0.331              0.333              0.322              0.335              0.324              0.331              0.337              0.337              0.337              1.589              1.449              0.991              0.252              0.117              0.084              0.064              0.039              0.015              0.022              0.709              0.714              0.643              0.560              0.626              0.558              0.591              0.609              0.597              0.595              0.137              0.408              0.780              0.019              0.005              0.001              0.002              0.001              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1993        11       329        25              0.056              0.193              0.225              0.168              0.165              0.175              0.197              0.227              0.277              0.309              0.306              0.330              0.332              0.321              0.335              0.323              0.330              0.336              0.337              0.337              2.775              3.564              2.771              0.345              0.125              0.089              0.075              0.045              0.019              0.040              0.695              0.715              0.645              0.561              0.627              0.557              0.589              0.608              0.595              0.594              0.009              0.599              1.344              0.018              0.005              0.002              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         1        21        21              0.056              0.198              0.233              0.248              0.248              0.265              0.221              0.228              0.281              0.308              0.305              0.328              0.330              0.319              0.333              0.321              0.328              0.334              0.335              0.335              6.484              6.713              5.792              1.542              0.547              0.343              0.198              0.078              0.050              0.077              0.657              0.722              0.657              0.567              0.635              0.561              0.593              0.612              0.599              0.596              0.596              0.776              1.657              0.194              0.072              0.032              0.011              0.003              0.002              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         5       145        25              0.050              0.087              0.177              0.190              0.193              0.214              0.254              0.285              0.306              0.318              0.313              0.335              0.337              0.325              0.338              0.327              0.333              0.340              0.340              0.340              5.653              1.818              1.543              0.446              0.250              0.213              0.373              2.419              1.379              0.726              0.461              0.530              0.566              0.508              0.573              0.496              0.525              0.553              0.544              0.542              0.724              0.336              0.139              0.022              0.015              0.015              0.018              0.011              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         6       166        15              0.051              0.152              0.175              0.190              0.193              0.215              0.257              0.285              0.305              0.317              0.311              0.334              0.335              0.324              0.337              0.325              0.332              0.338              0.339              0.339              3.728              3.002              1.824              0.619              0.340              0.315              0.544              2.405              1.395              0.742              0.469              0.532              0.565              0.505              0.568              0.491              0.519              0.546              0.537              0.535              0.580              0.338              0.104              0.031              0.021              0.020              0.020              0.011              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         7       207        26              0.051              0.098              0.176              0.190              0.193              0.219              0.260              0.284              0.304              0.315              0.310              0.332              0.333              0.322              0.335              0.323              0.330              0.336              0.337              0.337              5.708              2.518              2.105              0.769              0.429              0.520              0.800              2.365              1.423              0.771              0.484              0.537              0.566              0.505              0.567              0.488              0.514              0.540              0.531              0.529              0.564              0.135              0.084              0.036              0.025              0.025              0.022              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         8       222        10              0.050              0.075              0.174              0.189              0.192              0.220              0.260              0.284              0.304              0.315              0.309              0.332              0.333              0.321              0.335              0.323              0.329              0.336              0.336              0.336              6.597              1.871              1.363              0.319              0.187              0.157              0.870              2.348              1.432              0.782              0.489              0.539              0.566              0.506              0.568              0.489              0.514              0.539              0.530              0.528              0.570              0.131              0.075              0.037              0.025              0.027              0.022              0.012              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994         9       250         7              0.052              0.165              0.184              0.187              0.190              0.217              0.236              0.278              0.303              0.314              0.309              0.331              0.332              0.320              0.334              0.322              0.329              0.335              0.335              0.335              1.747              1.036              0.627              0.156              0.095              0.070              0.050              0.105              1.437              0.803              0.500              0.544              0.568              0.507              0.570              0.491              0.516              0.541              0.531              0.529              0.481              0.487              0.192              0.035              0.020              0.022              0.019              0.011              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994        10       279         6              0.051              0.099              0.180              0.180              0.183              0.207              0.219              0.243              0.300              0.313              0.308              0.330              0.331              0.320              0.333              0.321              0.328              0.334              0.335              0.335              2.379              0.975              0.553              0.195              0.120              0.095              0.065              0.060              1.389              0.822              0.512              0.549              0.570              0.509              0.573              0.493              0.518              0.543              0.534              0.532              0.507              0.201              0.263              0.032              0.016              0.015              0.010              0.006              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994        11       312         8              0.052              0.164              0.204              0.169              0.169              0.195              0.209              0.234              0.282              0.311              0.307              0.329              0.331              0.319              0.333              0.320              0.327              0.334              0.334              0.334              1.927              3.234              2.001              0.383              0.199              0.209              0.138              0.115              0.517              0.818              0.524              0.555              0.572              0.511              0.576              0.496              0.521              0.547              0.537              0.536              0.471              0.659              0.705              0.019              0.008              0.010              0.007              0.004              0.003              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1994        12       348        14              0.052              0.159              0.203              0.194              0.192              0.209              0.203              0.231              0.276              0.308              0.305              0.328              0.330              0.318              0.332              0.320              0.326              0.333              0.333              0.333              4.415              4.451              3.888              3.739              2.389              0.653              0.228              0.168              0.543              0.810              0.537              0.562              0.576              0.514              0.579              0.500              0.525              0.550              0.541              0.540              0.319              0.697              1.010              0.100              0.032              0.018              0.004              0.003              0.002              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         2        45        14              0.107              0.214              0.235              0.257              0.259              0.289              0.293              0.309              0.317              0.324              0.312              0.329              0.329              0.317              0.331              0.319              0.325              0.332              0.332              0.332              6.482              4.476              2.834              3.240              4.579              5.725              3.848              1.540              0.780              0.853              0.571              0.582              0.585              0.521              0.588              0.508              0.533              0.558              0.549              0.548              0.000              0.775              1.059              0.094              0.032              0.025              0.014              0.008              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         5       129         9              0.053              0.176              0.180              0.164              0.164              0.183              0.198              0.234              0.273              0.297              0.301              0.328              0.331              0.320              0.334              0.321              0.327              0.332              0.332              0.332              7.623              7.710              8.537              5.027              4.845              5.536              4.392              1.846              0.875              0.668              0.443              0.441              0.593              0.538              0.609              0.527              0.550              0.574              0.564              0.563              0.507              0.617              0.280              0.040              0.031              0.060              0.049              0.012              0.005              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         6       159         8              0.123              0.166              0.222              0.165              0.164              0.183              0.198              0.234              0.274              0.299              0.301              0.327              0.330              0.319              0.332              0.320              0.327              0.333              0.333              0.333              9.408              9.051             10.846              5.350              4.881              5.858              4.723              1.974              0.940              0.701              0.460              0.455              0.591              0.539              0.612              0.530              0.554              0.579              0.570              0.569              0.595              0.463              0.720              0.069              0.057              0.050              0.040              0.010              0.004              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         6       181        30              0.181              0.229              0.236              0.249              0.218              0.183              0.198              0.234              0.274              0.301              0.301              0.326              0.329              0.318              0.332              0.320              0.326              0.333              0.333              0.333              9.492              6.323              7.870              8.929              7.060              5.963              4.841              2.043              0.976              0.717              0.469              0.464              0.589              0.539              0.614              0.532              0.557              0.583              0.574              0.573              0.936              0.761              0.528              0.259              0.227              0.048              0.038              0.010              0.004              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         8       214         2              0.051              0.121              0.213              0.218              0.213              0.183              0.198              0.234              0.275              0.302              0.301              0.325              0.328              0.317              0.331              0.319              0.326              0.332              0.332              0.332             14.610              6.238              5.976              5.795              5.500              5.599              4.976              2.137              1.028              0.738              0.481              0.476              0.588              0.540              0.616              0.535              0.560              0.587              0.578              0.577              0.996              0.291              0.463              0.215              0.194              0.046              0.035              0.009              0.004              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995         9       249         6              0.220              0.226              0.215              0.187              0.186              0.180              0.197              0.234              0.276              0.303              0.301              0.325              0.327              0.316              0.330              0.318              0.325              0.332              0.332              0.332              1.552              1.607              0.797              0.349              0.325              1.163              1.038              1.992              1.090              0.762              0.495              0.489              0.588              0.542              0.619              0.538              0.564              0.591              0.583              0.581              1.010              0.666              0.551              0.103              0.074              0.030              0.026              0.008              0.004              0.003              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995        10       283        10              0.159              0.164              0.189              0.169              0.168              0.176              0.194              0.232              0.278              0.303              0.300              0.325              0.327              0.315              0.330              0.318              0.324              0.331              0.331              0.331              2.783              3.389              1.832              0.540              0.442              0.783              0.633              0.433              1.100              0.785              0.508              0.500              0.588              0.544              0.622              0.540              0.567              0.594              0.586              0.585              0.850              0.634              0.710              0.038              0.029              0.027              0.021              0.007              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1995        11       326        22              0.335              0.340              0.280              0.282              0.280              0.315              0.316              0.326              0.327              0.307              0.300              0.324              0.326              0.315              0.329              0.317              0.324              0.331              0.331              0.331              0.137              0.276              0.632              1.644              2.295              3.073              2.400              1.326              1.282              0.828              0.526              0.516              0.590              0.546              0.626              0.544              0.571              0.599              0.591              0.590              0.490              0.649              0.648              0.299              0.139              0.082              0.053              0.013              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         1        22        22              0.333              0.338              0.279              0.283              0.281              0.316              0.315              0.324              0.325              0.330              0.323              0.345              0.346              0.335              0.347              0.336              0.342              0.348              0.348              0.348              0.487              1.421              1.688              1.739              1.867              2.772              3.950              4.345              3.628              2.736              1.821              1.340              0.900              0.628              0.653              0.561              0.591              0.623              0.615              0.613              0.628              0.983              1.220              0.436              0.236              0.116              0.063              0.013              0.005              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         3        65         5              0.177              0.193              0.196              0.204              0.186              0.212              0.220              0.238              0.274              0.292              0.295              0.333              0.337              0.327              0.340              0.329              0.336              0.342              0.342              0.342              3.167              4.062              6.779              3.171              1.940              1.754              1.743              1.552              1.719              1.670              1.519              2.744              2.182              1.431              1.194              0.794              0.687              0.642              0.602              0.593              1.001              0.938              1.078              0.205              0.091              0.063              0.033              0.006              0.002              0.001              0.001              0.001              0.001              0.000              0.000              0.000              0.000              0.000              0.000              0.000
      1996         4        93         2              0.052              0.094              0.163              0.165              0.165              0.193              0.204              0.228              0.267              0.279              0.273              0.325              0.332              0.322              0.336              0.325              0.332              0.339              0.339              0.339              7.552              4.701              6.626              3.603              2.139              2.023              1.827              1.461              1.581              1.436              1.362              2.609              2.153              1.412              1.178              0.782              0.675              0.628              0.587              0.579              0.000              0.414              0.765              0.063              0.045              0.037              0.018              0.004              0.001              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         5       135        14              0.313              0.318              0.269              0.251              0.252              0.284              0.292              0.311              0.318              0.318              0.271              0.310              0.326              0.318              0.333              0.322              0.329              0.336              0.336              0.336              0.626              1.195              1.114              2.169              3.201              4.693              4.357              2.990              2.057              1.675              1.391              2.467              2.111              1.404              1.181              0.784              0.674              0.624              0.580              0.573              0.287              0.630              0.644              0.137              0.094              0.051              0.038              0.008              0.001              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         6       163        11              0.224              0.228              0.225              0.222              0.230              0.262              0.275              0.296              0.310              0.317              0.291              0.314              0.325              0.316              0.332              0.320              0.328              0.335              0.335              0.335              2.009              3.211              2.913              2.460              3.285              4.622              4.551              2.998              2.043              1.674              1.492              2.410              2.099              1.402              1.185              0.789              0.679              0.628              0.583              0.576              0.217              0.825              0.753              0.104              0.097              0.057              0.045              0.011              0.003              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         7       191         9              0.054              0.175              0.231              0.245              0.247              0.266              0.272              0.291              0.307              0.313              0.296              0.316              0.324              0.315              0.331              0.319              0.327              0.333              0.334              0.334              4.552              3.236              3.182              2.789              3.302              4.273              4.048              2.589              1.747              1.421              1.359              2.152              2.085              1.401              1.190              0.794              0.684              0.633              0.587              0.581              0.287              0.856              0.416              0.061              0.084              0.042              0.033              0.008              0.001              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         8       227        14              0.081              0.154              0.175              0.191              0.199              0.216              0.222              0.243              0.276              0.287              0.278              0.311              0.324              0.314              0.330              0.318              0.325              0.332              0.333              0.333              2.419              3.824              5.304              2.975              3.168              3.820              3.636              2.263              1.534              1.218              1.194              1.781              1.890              1.401              1.196              0.800              0.689              0.638              0.592              0.586              0.000              0.390              0.394              0.077              0.095              0.055              0.041              0.012              0.004              0.001              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996         9       261        17              0.053              0.125              0.163              0.163              0.170              0.186              0.199              0.227              0.267              0.276              0.268              0.298              0.317              0.313              0.329              0.317              0.325              0.332              0.332              0.332              0.000              2.475              5.733              3.328              2.968              3.255              3.098              1.991              1.380              1.034              1.043              1.352              1.100              1.379              1.202              0.806              0.695              0.644              0.597              0.591              0.000              0.040              0.009              0.018              0.024              0.020              0.014              0.003              0.001              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        10       289        15              0.051              0.137              0.165              0.166              0.167              0.179              0.194              0.225              0.266              0.275              0.267              0.297              0.315              0.312              0.328              0.316              0.324              0.331              0.331              0.331              2.397              2.399              3.187              2.818              2.727              2.677              2.518              1.628              1.197              0.806              0.859              0.847              0.380              1.335              1.205              0.811              0.700              0.648              0.602              0.595              0.000              0.093              0.628              0.000              0.012              0.005              0.003              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        11       318        13              0.051              0.128              0.163              0.163              0.163              0.168              0.184              0.221              0.264              0.272              0.265              0.293              0.304              0.310              0.327              0.316              0.323              0.330              0.331              0.331              0.464              3.299              3.453              2.839              2.707              2.701              2.508              1.639              1.195              0.815              0.845              0.835              0.445              1.290              1.206              0.816              0.705              0.653              0.606              0.600              0.000              0.078              0.019              0.004              0.012              0.006              0.003              0.001              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1996        12       345        10              0.210              0.244              0.244              0.269              0.268              0.184              0.183              0.218              0.263              0.271              0.264              0.291              0.301              0.309              0.326              0.315              0.323              0.330              0.330              0.330              1.488              0.876              0.750              1.673              3.192              2.933              2.484              1.501              1.140              0.719              0.768              0.599              0.236              1.252              1.205              0.821              0.710              0.657              0.610              0.604              0.729              0.941              0.370              0.000              0.004              0.000              0.002              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         1         8         8              0.051              0.111              0.163              0.165              0.181              0.196              0.202              0.217              0.262              0.270              0.263              0.290              0.299              0.308              0.326              0.314              0.322              0.329              0.330              0.330              4.537              3.889              3.619              2.364              2.864              3.663              2.684              1.490              1.129              0.712              0.744              0.560              0.257              1.211              1.204              0.825              0.715              0.662              0.615              0.609              0.000              0.000              0.836              0.080              0.081              0.033              0.006              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997         6       163        12              0.147              0.159              0.199              0.202              0.204              0.219              0.184              0.223              0.265              0.274              0.266              0.293              0.308              0.313              0.330              0.320              0.327              0.334              0.335              0.335              2.422              4.857              8.833              9.337              7.592              5.923              3.040              2.307              2.027              1.607              1.151              0.852              0.518              0.722              0.962              0.857              0.834              0.770              0.684              0.669              0.115              0.798              1.372              0.170              0.100              0.063              0.017              0.004              0.002              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        10       300        27              0.052              0.169              0.217              0.221              0.224              0.247              0.257              0.228              0.262              0.269              0.263              0.289              0.299              0.307              0.326              0.315              0.323              0.330              0.330              0.330              3.043              4.124              3.845              4.597              6.237              8.108              5.741              2.307              1.829              1.313              0.968              0.584              0.259              0.694              0.947              0.846              0.834              0.785              0.709              0.698              0.024              0.819              1.931              0.218              0.098              0.037              0.003              0.000              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
      1997        12       345        11              0.320              0.325              0.272              0.273              0.228              0.167              0.184              0.221              0.262              0.268              0.263              0.288              0.297              0.306              0.325              0.314              0.322              0.329              0.330              0.330              0.775              2.327              6.090              9.118              8.942              7.920              5.847              2.396              1.827              1.314              0.954              0.586              0.299              0.683              0.943              0.843              0.835              0.791              0.717              0.707              0.622              1.077              1.317              0.350              0.102              0.034              0.020              0.004              0.000              0.000              0.000              0.000              0.000              0.001              0.001              0.001              0.001              0.001              0.001              0.001
