ApsimVersion = 6.1
Title = populneaW60
           Date            day            lai        stem_wt        leaf_wt             fw             fn           rain     irrigation             es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)       sw_dep()             ft      plantleaf      plantstem        plantla   plantbiomass           swsi         plants           slai          no3()          nh4()     root_depth         rlv(1)         rlv(2)         rlv(3)         rlv(4)         rlv(5)         rlv(6)         rlv(7)         rlv(8)         rlv(9)        rlv(10)        rlv(11)        rlv(12)             ep             eo            rtr          sw150           petr           peta          ffasw         height       ftcanopy      sw_demand      sw_supply         runoff     cum_stress            esw       fwcanopy             ga        biomass           fvpd
             ()          (day)        (m2/m2)        (kg/ha)        (kg/ha)          (0-1)          (0-1)           (mm)           (mm)           (mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)          (0-1)            (?)            (?)            (?)            (?)            (?)          (/ha)        (m2/m2)        (kg/ha)        (kg/ha)             ()       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)           (mm)            (?)            (?)             ()             ()          (0-1)           (mm)          (0-1)           (mm)           (mm)           (mm)            (d)           (mm)          (0-1)             ()        (kg/ha)          (0-1)
     21/08/1928            234          0.794          506.5         1281.0          0.390          1.000          0.000          0.000          0.483          0.249          0.379          0.387          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1310.510          1.000          0.000          0.000          0.000          0.000          0.000      62497.336          0.003          389.4          174.8        710.271          0.029          0.031          0.034          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.407          4.376          0.000          0.000          0.206          0.836          1.000        468.779          0.950          1.041          0.407          0.000          5.556        121.010          0.000          0.043         1792.6          1.000
     21/08/1929            233          0.504          350.3          813.1          0.189          1.000          0.000          0.000          0.312          0.204          0.343          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.154          1.000          0.000          0.000          0.000          0.000          0.000      62498.727          0.003          395.6          166.0        672.015          0.032          0.033          0.018          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.113          4.337          0.000          0.000          0.093          0.506          1.000        437.050          0.850          0.599          0.113          0.000         17.882        106.654          0.000          0.042         1167.6          1.000
     21/08/1930            233          0.593          378.5          956.2          1.000          1.000         16.000          0.000          1.250          0.331          0.340          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1313.681          1.000          0.000          0.000          0.000          0.000          0.000      62498.512          0.000          395.0          165.2        302.676          0.060          0.050          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.204          1.935          0.000          0.000          0.036          0.169          1.000        442.828          0.925          0.204          0.381          0.000          4.183        124.181          0.863          0.042         1335.0          1.000
     21/08/1931            233          0.346          263.2          558.2          0.013          1.000          0.000          0.000          0.017          0.190          0.322          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.803          1.000          0.000          0.000          0.000          0.000          0.000      62499.281          0.002          403.1          165.8        301.718          0.047          0.026          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.006          4.328          0.000          0.000          0.049          0.421          1.000        413.949          0.775          0.469          0.006          0.000         31.398        100.303          0.000          0.041          824.9          1.000
     21/08/1932            234          0.415          289.9          669.7          0.196          1.000          0.000          0.000          0.386          0.199          0.337          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.810          1.000          0.000          0.000          0.000          0.000          0.000      62499.129          0.002          409.9          166.7        306.617          0.043          0.039          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.074          3.905          0.000          0.000          0.056          0.319          1.000        421.613          0.875          0.375          0.074          0.000         17.886        104.310          0.000          0.042          963.0          1.000
     21/08/1933            233          0.303          217.6          489.5          1.000          0.999         10.900          0.000          1.053          0.338          0.328          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1313.091          1.000          0.000          0.000          0.000          0.000          0.000      62499.508          0.000          425.8          169.1        303.146          0.036          0.030          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.092          1.343          0.000          0.000          0.006          0.086          1.000        399.140          0.375          0.092          0.359          0.000         25.904        123.591          1.000          0.041          707.2          1.000
     21/08/1934            233          0.912          564.6         1470.8          1.000          1.000          0.000          0.000          0.969          0.363          0.419          0.389          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1334.297          1.000          0.000          0.000          0.000          0.000          0.000      62496.691          0.000          405.4          189.9        699.285          0.024          0.027          0.041          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.714          3.437          0.000          0.000          0.157          0.557          1.000        478.553          0.425          0.714          0.816          0.000          0.915        144.797          0.143          0.044         2035.8          1.000
     21/08/1935            233          0.235          179.4          378.5          0.087          1.000          0.000          0.000          0.457          0.198          0.321          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1290.841          1.000          0.000          0.000          0.000          0.000          0.000      62499.664          0.001          426.5          186.0        300.296          0.040          0.022          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.020          3.983          0.000          0.000          0.020          0.215          1.000        384.872          0.650          0.235          0.020          0.000         30.842        101.341          0.000          0.040          560.1          1.000
     21/08/1936            234          0.363          246.2          585.2          0.293          1.000          0.000          0.000          0.483          0.236          0.333          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1298.992          1.000          0.000          0.000          0.000          0.000          0.000      62499.371          0.002          432.8          188.0        347.978          0.040          0.034          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.145          3.692          0.000          0.000          0.044          0.452          1.000        408.745          0.775          0.496          0.145          0.000         13.392        109.492          0.000          0.041          834.1          1.000
     21/08/1937            233          0.615          426.6          991.7          0.177          1.000          0.700          0.000          0.344          0.217          0.340          0.381          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1297.952          1.000          0.000          0.000          0.000          0.000          0.000      62498.109          0.003          408.2          197.5        738.562          0.033          0.030          0.024          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.145          3.826          0.000          0.000          0.118          0.702          1.000        453.723          1.000          0.820          0.145          0.000         17.688        108.452          0.000          0.043         1423.5          1.000
     21/08/1938            233          0.451          292.4          728.1          0.464          1.000          0.000          0.000          0.693          0.248          0.333          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1300.357          1.000          0.000          0.000          0.000          0.000          0.000      62499.113          0.002          427.1          197.3        301.207          0.054          0.041          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.172          3.567          0.000          0.000          0.055          0.316          1.000        422.314          0.750          0.371          0.172          0.000          6.029        110.857          0.000          0.042         1023.1          1.000
     21/08/1939            233          0.868          537.8         1400.7          1.000          0.999          0.000          0.000          0.680          0.368          0.461          0.412          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1348.788          1.000          0.000          0.000          0.000          0.000          0.000      62496.996          0.000          407.0          215.6        815.274          0.017          0.018          0.039          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.975          3.940          0.000          0.000          0.188          0.788          1.000        473.930          0.475          0.975          1.259          0.000          1.113        159.288          0.291          0.044         1938.9          1.000
     21/08/1940            234          0.634          442.8         1021.8          0.200          1.000          0.700          0.000          0.359          0.191          0.349          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1295.297          1.000          0.000          0.000          0.000          0.000          0.000      62497.965          0.003          411.4          217.4        716.373          0.030          0.031          0.023          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.106          3.362          0.000          0.000          0.094          0.438          1.000        456.962          0.750          0.532          0.106          0.000         19.692        105.797          0.000          0.043         1469.9          1.000
     21/08/1941            233          0.450          325.1          726.2          0.113          1.000          0.000          0.000          0.021          0.190          0.338          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.102          1.000          0.000          0.000          0.000          0.000          0.000      62498.902          0.003          414.5          217.7        468.810          0.038          0.038          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.056          4.110          0.000          0.000          0.069          0.427          1.000        430.905          0.575          0.496          0.056          0.000         23.613        103.602          0.000          0.042         1055.4          1.000
     21/08/1942            233          0.244          191.7          394.3          0.176          1.000          0.000          0.000          2.107          0.212          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1292.836          1.000          0.000          0.000          0.000          0.000          0.000      62499.617          0.001          421.3          215.7        301.530          0.043          0.015          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.051          4.675          0.000          0.000          0.030          0.258          1.000        389.752          1.000          0.288          0.051          0.000         37.267        103.336          0.000          0.040          588.1          1.000
     21/08/1943            233          0.326          257.4          526.2          0.745          1.000          0.000          0.000          0.599          0.264          0.325          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1301.687          1.000          0.000          0.000          0.000          0.000          0.000      62499.312          0.001          427.0          216.7        303.723          0.040          0.033          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.184          3.631          0.000          0.000          0.030          0.217          1.000        412.196          0.525          0.247          0.184          0.000         37.218        112.187          0.000          0.041          784.6          1.000
     21/08/1944            234          0.197          140.7          317.3          1.000          0.996          0.100          0.000          0.937          0.311          0.323          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1308.087          1.000          0.000          0.000          0.000          0.000          0.000      54210.031          0.000          434.4          230.7        294.379          0.030          0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.073          1.685          0.000          0.000          0.004          0.069          1.000        367.115          0.700          0.073          0.282          0.000         36.776        118.587          1.000          0.039          462.7          1.000
     21/08/1945            233          0.854          545.5         1377.2          0.952          1.000          0.000          0.000          0.510          0.258          0.371          0.385          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1310.121          1.000          0.000          0.000          0.000          0.000          0.000      62496.910          0.000          413.7          242.6        773.734          0.029          0.027          0.031          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.384          1.544          0.000          0.000          0.047          0.356          1.000        475.426          1.000          0.403          0.384          0.000          4.999        120.621          0.000          0.044         1923.5          1.000
     21/08/1946            233          0.203          199.3          328.0          0.027          1.000          0.000          0.000          0.017          0.190          0.322          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1290.404          1.000          0.000          0.000          0.000          0.000          0.000      62499.586          0.001          436.6          237.3        321.803          0.016          0.027          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.008          3.967          0.000          0.000          0.015          0.261          1.000        392.663          0.350          0.276          0.008          0.000         71.565        100.904          0.000          0.040          529.4          1.000
     21/08/1947            233          0.421          327.1          679.2          0.744          1.000          0.000          0.000          2.236          0.249          0.333          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1300.771          1.000          0.000          0.000          0.000          0.000          0.000      62498.891          0.001          429.3          238.8        333.633          0.035          0.043          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.173          3.138          0.000          0.000          0.041          0.192          1.000        431.408          1.000          0.233          0.173          0.000         35.138        111.271          0.000          0.042         1007.5          1.000
     21/08/1948            234          0.422          276.0          680.2          0.664          1.000          0.000          0.000          1.619          0.230          0.346          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1299.483          1.000          0.000          0.000          0.000          0.000          0.000      62499.211          0.001          430.2          244.5        300.300          0.054          0.046          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.172          3.318          0.000          0.000          0.045          0.213          1.000        417.701          1.000          0.258          0.172          0.000          7.160        109.983          0.000          0.041          957.7          1.000
     21/08/1949            233          0.329          248.4          530.0          0.072          1.000          0.000          0.000          0.169          0.190          0.329          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1291.705          1.000          0.000          0.000          0.000          0.000          0.000      62499.359          0.002          433.4          246.1        364.828          0.033          0.031          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.029          4.381          0.000          0.000          0.045          0.366          1.000        409.437          0.850          0.411          0.029          0.000         30.579        102.205          0.000          0.041          781.5          1.000
     21/08/1950            233          0.831          513.0         1340.0          1.000          0.993          0.000          0.000          1.373          0.427          0.504          0.503          0.308          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1392.311          1.000          0.000          0.000          0.000          0.000          0.000      62497.270          0.000          424.6          250.8        727.606          0.012          0.013          0.030          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.516          2.435          0.000          0.000          0.090          0.425          1.000        468.846          1.000          0.516          2.602          0.000          0.299        202.811          1.000          0.043         1853.4          1.000
     21/08/1951            233          0.169          161.7          273.0          0.523          1.000          3.200          0.000          1.999          0.216          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.441          1.000          0.000          0.000          0.000          0.000          0.000      62499.730          0.001          451.8          261.8        300.553          0.026          0.012          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.060          2.321          0.000          0.000          0.005          0.110          1.000        377.363          0.775          0.115          0.060          0.000         67.559        103.941          0.000          0.040          435.5          1.000
     21/08/1952            234          0.854          529.2         1377.5          1.000          0.992          1.100          0.000          1.429          0.422          0.424          0.390          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1344.041          1.000          0.000          0.000          0.000          0.000          0.000      62497.094          0.000          414.7          264.5        647.976          0.025          0.028          0.033          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.439          2.569          0.000          0.000          0.099          0.340          1.000        471.597          0.950          0.439          0.963          0.079          0.785        154.541          1.000          0.044         1907.2          1.000
     21/08/1953            233          0.372          303.6          599.3          0.119          1.000          0.000          0.000          0.318          0.196          0.332          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.023          1.000          0.000          0.000          0.000          0.000          0.000      62499.043          0.002          438.2          259.1        653.147          0.021          0.029          0.010          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.050          3.575          0.000          0.000          0.041          0.381          1.000        425.323          0.675          0.422          0.050          0.000         44.047        103.523          0.000          0.042          906.2          1.000
     21/08/1954            233          0.657          413.4         1058.9          1.000          0.990          0.000          0.000          1.664          0.468          0.519          0.405          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1369.483          1.000          0.000          0.000          0.000          0.000          0.000      62498.227          0.000          431.1          258.8        575.854          0.032          0.037          0.016          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.542          3.823          0.000          0.000          0.113          0.429          1.000        449.682          0.825          0.542          1.484          0.000          3.300        179.983          1.000          0.043         1472.7          1.000
     21/08/1955            233          0.754          469.7         1215.8          1.000          0.996          7.600          0.000          0.529          0.323          0.423          0.401          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1332.473          1.000          0.000          0.000          0.000          0.000          0.000      62497.711          0.000          430.5          271.7        678.261          0.024          0.026          0.028          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.593          3.336          0.000          0.000          0.120          0.472          1.000        461.550          0.750          0.593          0.879          0.000          2.316        142.973          0.483          0.043         1685.9          1.000
     21/08/1956            234          0.655          407.1         1056.8          1.000          1.000          0.000          0.000          0.421          0.286          0.435          0.384          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1323.332          1.000          0.000          0.000          0.000          0.000          0.000      62498.281          0.000          430.0          274.5        507.343          0.030          0.041          0.018          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.544          3.886          0.000          0.000          0.108          0.436          1.000        449.707          0.450          0.544          0.603          0.000          0.398        133.832          0.108          0.043         1464.1          1.000
     21/08/1957            233          0.224          170.3          361.9          1.000          0.995          0.000          0.000          0.537          0.287          0.325          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1304.698          1.000          0.000          0.000          0.000          0.000          0.000      62499.699          0.000          444.7          274.1        300.250          0.035          0.015          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.132          2.058          0.000          0.000          0.007          0.125          1.000        380.626          1.000          0.132          0.233          0.000         39.465        115.198          0.764          0.040          532.3          1.000
     21/08/1958            233          1.122          689.5         1809.6          1.000          0.997          0.000          0.000          0.808          0.371          0.457          0.444          0.305          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1358.488          1.000          0.000          0.000          0.000          0.000          0.000      62495.062          0.000          401.8          290.0        894.823          0.013          0.011          0.026          0.023          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.936          3.758          0.000          0.000          0.236          0.700          1.000        496.580          0.400          0.936          1.652          0.000          1.000        168.988          0.765          0.045         2499.7          1.000
     21/08/1959            233          0.198          163.8          320.1          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      62499.723          0.001          445.4          294.6        300.641          0.032          0.012          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.104          0.000          0.000          0.015          0.187          1.000        378.274          0.525          0.202          0.000          0.000         45.530        100.000          0.000          0.040          485.9          1.000
     21/08/1960            234          0.250          182.9          402.7          0.775          1.000          1.600          0.000          0.588          0.270          0.323          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1301.969          1.000          0.000          0.000          0.000          0.000          0.000      62499.652          0.000          456.6          306.0        301.585          0.047          0.020          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.192          3.454          0.000          0.000          0.021          0.228          1.000        386.274          1.000          0.248          0.192          0.000         24.486        112.469          0.000          0.040          586.2          1.000
     21/08/1961            233          0.314          237.7          506.9          0.985          1.000          0.000          0.000          0.859          0.327          0.329          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1311.563          1.000          0.000          0.000          0.000          0.000          0.000      62499.414          0.000          449.0          307.3        301.945          0.032          0.028          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.338          4.240          0.000          0.000          0.038          0.306          1.000        406.006          0.700          0.344          0.338          0.000         38.466        122.063          0.000          0.041          744.7          1.000
     21/08/1962            233          0.672          426.0         1083.8          1.000          1.000          0.000          0.000          2.197          0.373          0.358          0.382          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1324.503          1.000          0.000          0.000          0.000          0.000          0.000      62498.117          0.000          434.4          316.7        719.527          0.036          0.027          0.024          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.465          3.580          0.000          0.000          0.102          0.363          1.000        453.565          0.575          0.465          0.569          0.000          3.932        135.003          0.225          0.043         1510.1          1.000
     21/08/1963            233          0.523          354.2          844.1          0.348          1.000          0.000          0.000          0.422          0.213          0.354          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1299.518          1.000          0.000          0.000          0.000          0.000          0.000      62498.699          0.002          431.1          311.6        669.858          0.022          0.029          0.018          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.178          4.028          0.000          0.000          0.092          0.419          1.000        437.967          1.000          0.511          0.178          0.000         14.077        110.018          0.000          0.042         1201.8          1.000
     21/08/1964            234          0.683          454.9         1101.0          0.270          1.000          0.000          0.000          0.417          0.213          0.360          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1300.316          1.000          0.000          0.000          0.000          0.000          0.000      62497.852          0.003          427.6          309.6        678.903          0.034          0.033          0.022          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.193          4.050          0.000          0.000          0.135          0.580          1.000        459.297          0.575          0.715          0.193          0.000         11.693        110.816          0.000          0.043         1561.0          1.000
     21/08/1965            233          0.231          163.8          373.2          1.000          0.992          2.200          0.000          0.813          0.402          0.392          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1332.235          1.000          0.000          0.000          0.000          0.000          0.000      58554.816          0.000          452.2          307.2        300.482          0.032          0.015          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.219          2.650          0.000          0.000          0.011          0.208          1.000        377.475          0.875          0.219          0.698          0.000         31.710        142.735          1.000          0.040          539.5          1.000
     21/08/1966            233          0.499          345.3          804.2          0.831          1.000          0.000          0.000          2.121          0.560          0.387          0.380          0.300          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1355.456          1.000          0.000          0.000          0.000          0.000          0.000      62498.762          0.001          448.1          312.3        312.001          0.000          0.048          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.205          3.111          0.000          0.000          0.054          0.193          1.000        435.859          1.000          0.247          0.205         16.234         17.087        165.956          0.000          0.042         1150.5          1.000
     21/08/1967            233          0.891          550.3         1437.0          1.000          0.991          0.100          0.000          1.651          0.418          0.456          0.428          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1359.834          1.000          0.000          0.000          0.000          0.000          0.000      62496.855          0.000          427.6          315.7        651.020          0.022          0.028          0.032          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.474          3.026          0.000          0.000          0.131          0.343          1.000        474.857          1.000          0.474          1.512          0.000          0.326        170.334          1.000          0.044         1987.8          1.000
     21/08/1968            234          0.339          230.4          546.0          0.718          1.000          1.300          0.000          0.913          0.271          0.326          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1302.628          1.000          0.000          0.000          0.000          0.000          0.000      62499.449          0.001          451.9          317.3        303.658          0.050          0.027          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.205          2.940          0.000          0.000          0.027          0.258          1.000        403.629          1.000          0.285          0.205          0.000         13.911        113.128          0.000          0.041          777.5          1.000
     21/08/1969            233          0.223          172.7          359.0          0.000          1.000          0.300          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      62499.691          0.001          450.3          318.3        300.018          0.039          0.015          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          3.665          0.000          0.000          0.017          0.179          1.000        382.118          0.775          0.195          0.000          0.000         33.044        100.000          0.000          0.040          534.0          1.000
     21/08/1970            233          0.192          179.9          309.4          0.004          1.000          0.000          0.000          0.017          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.688          1.000          0.000          0.000          0.000          0.000          0.000      62499.664          0.001          461.5          319.5        304.173          0.023          0.021          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          4.106          0.000          0.000          0.015          0.234          1.000        385.077          0.500          0.248          0.001          0.000         63.391        100.187          0.000          0.040          491.3          1.000
     21/08/1971            233          0.405          265.7          653.9          1.000          0.998          0.000          0.000          1.182          0.354          0.338          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1317.802          1.000          0.000          0.000          0.000          0.000          0.000      62499.266          0.000          446.1          329.5        440.817          0.033          0.030          0.012          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.312          3.271          0.000          0.000          0.042          0.271          1.000        414.395          0.900          0.312          0.430          0.000          9.188        128.302          0.377          0.041          919.8          1.000
     21/08/1972            234          0.177          170.5          285.0          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      62499.699          0.001          456.5          329.2        302.064          0.025          0.014          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.431          0.000          0.000          0.014          0.194          1.000        381.189          0.950          0.208          0.000          0.000         68.577        100.000          0.000          0.040          457.3          1.000
     21/08/1973            233          0.313          226.1          505.4          1.000          0.997          0.000          0.000          2.138          0.469          0.464          0.381          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1353.532          1.000          0.000          0.000          0.000          0.000          0.000      62499.469          0.000          464.8          335.5        308.128          0.027          0.022          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.224          3.854          0.000          0.000          0.029          0.195          1.000        401.879          0.350          0.224          1.066          0.000         37.146        164.032          1.000          0.041          731.7          1.000
     21/08/1974            233          0.185          148.3          298.1          0.000          1.000          0.000          0.000          0.000          0.190          0.320          0.380          0.300          0.250          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1289.500          1.000          0.000          0.000          0.000          0.000          0.000      62499.773          0.001          480.0          340.1        300.311          0.027          0.015          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          4.054          0.000          0.000          0.015          0.198          1.000        371.207          1.000          0.213          0.000          0.000         40.124        100.000          0.000          0.040          448.3          1.000
     21/08/1975            233          0.498          329.8          804.0          0.396          1.000          0.000          0.000          0.626          0.292          0.339          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1308.773          1.000          0.000          0.000          0.000          0.000          0.000      62498.871          0.002          470.5          344.3        691.917          0.037          0.030          0.017          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.296          4.281          0.000          0.000          0.092          0.656          1.000        432.086          0.750          0.748          0.296          0.000          9.118        119.273          0.000          0.042         1137.0          1.000
     21/08/1976            234          0.456          317.0          736.1          0.244          1.000          0.000          0.000          0.560          0.230          0.329          0.380          0.300          0.251          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.971          1.000          0.000          0.000          0.000          0.000          0.000      62498.957          0.002          466.6          342.9        300.705          0.055          0.037          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.118          4.099          0.000          0.000          0.069          0.412          1.000        428.852          0.575          0.481          0.118          0.000         17.696        107.471          0.000          0.042         1056.7          1.000
     21/08/1977            233          0.607          411.6          978.3          0.280          1.000          0.000          0.000          0.028          0.190          0.365          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1297.975          1.000          0.000          0.000          0.000          0.000          0.000      62498.242          0.003          459.3          347.1        718.279          0.021          0.035          0.021          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.169          4.209          0.000          0.000          0.118          0.484          1.000        450.659          0.750          0.602          0.169          0.000         15.838        108.475          0.000          0.043         1394.4          1.000
