ApsimVersion = 6.0
Title = Roma 400mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
            288           1957          0.000         2157.8          347.1         74.170
            281           1958          0.000         3443.6         1335.1        117.842
            286           1959          0.000         2074.4          428.9         74.915
            292           1960          0.000         1963.6          338.3         65.596
            287           1961          0.000         2748.8          567.0         88.793
            285           1962          0.000         2080.0          404.5         66.763
            287           1963          0.000         2713.1          576.6         90.160
            285           1964          0.000         3260.9         1015.0        115.106
            284           1965          0.000         2802.9          820.3         90.365
            289           1966          0.000         4490.3         1812.9        132.582
            286           1967          0.000         3004.9          779.4        100.587
            293           1968          0.000         2848.7          687.8         86.210
            285           1969          0.000         3004.7          879.3         96.721
            288           1970          0.000         1713.6          440.4         57.872
            285           1971          0.000         3726.3         1291.6        135.100
            282           1972          0.000         1502.5          200.5         53.362
            278           1973          0.000         5578.1         2304.8        181.178
            294           1974          0.000         3958.6         1362.1        120.942
            283           1975          0.000         3781.9         1437.5        114.550
            293           1976          0.000         2686.3          845.9         84.868
            292           1977          0.000         2662.8          550.2         99.809
            298           1978          0.000         5597.9         2405.4        171.549
            285           1979          0.000         1614.1          253.2         49.802
            284           1980          0.000         2870.2          652.8         97.443
            288           1981          0.000         3796.5         1248.1        126.805
            292           1982          0.000         1481.2          262.8         47.476
            286           1983          0.000         4002.4         1389.0        127.590
            292           1984          0.000         4528.2         1702.1        142.681
            288           1985          0.000         3813.3         1328.9        121.858
            283           1986          0.000         3097.1          777.1         94.137
            284           1987          0.000         2406.1          445.5         71.847
            285           1988          0.000         2946.4          801.7         93.463
            292           1989          0.000         2558.5          552.3         88.761
            290           1990          0.000         3425.0          938.3        107.361
            281           1991          0.000         3103.0          803.3        113.529
            292           1992          0.000         2746.4          549.1         88.713
            284           1993          0.000         3266.1         1200.6        104.445
            299           1994          0.000         1343.2          168.5         45.714
            289           1995          0.000         2009.9          589.6         72.641
            289           1996          0.000         2128.7          480.3         69.997
            290           1997          0.000         2208.1          507.9         83.575
            285           1998          0.000         5582.4         2273.7        176.261
            286           1999          0.000         2076.1          403.2         70.086
            291           2000          0.000         2166.6          379.5         78.324
            288           2001          0.000         2809.8          562.7         91.002
            288           2002          0.000         2048.2          353.2         70.269
