ApsimVersion = 5.4
Title = Dalby 1500mm wet soil
            day           year            lai        biomass          yield         sum_ep
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)           (mm)
            293           1957          0.000         4940.7         2017.6        181.348
            290           1958          0.000         6737.9         3004.5        214.847
            295           1959          0.000         6529.9         2771.9        234.878
            299           1960          0.000         5158.7         2041.0        190.610
            293           1961          0.000         5767.0         2278.7        211.223
            292           1962          0.000         5472.9         2341.2        196.827
            294           1963          0.000         5992.2         2507.2        208.422
            295           1964          0.000         7353.4         2977.4        244.440
            294           1965          0.000         6873.3         2770.5        238.571
            299           1966          0.000         7427.8         3211.6        237.185
            293           1967          0.000         5662.7         2171.1        200.753
            301           1968          0.000         5486.8         2239.7        180.389
            293           1969          0.000         7031.0         3227.8        222.781
            295           1970          0.000         5922.6         2382.8        207.081
            295           1971          0.000         6705.0         2641.3        243.494
            293           1972          0.000         5172.2         1934.6        180.584
            283           1973          0.000         6013.2         2515.9        177.226
            299           1974          0.000         7312.0         3232.7        220.378
            293           1975          0.000         6857.6         2902.0        211.540
            299           1976          0.000         7718.9         3516.2        240.438
            294           1977          0.000         5227.0         1920.4        178.006
            299           1978          0.000         7220.7         3087.9        204.685
            290           1979          0.000         6263.8         2677.8        202.882
            287           1980          0.000         4727.4         1817.3        180.679
            293           1981          0.000         5796.8         2303.8        195.283
            298           1982          0.000         5745.5         2557.6        199.415
            288           1983          0.000         5606.8         2070.7        185.411
            298           1984          0.000         6664.1         3024.8        211.628
            297           1985          0.000         6753.3         2834.8        232.246
            290           1986          0.000         5183.5         2047.6        176.633
            288           1987          0.000         5696.5         2310.8        188.988
            284           1988          0.000         6537.8         2570.4        217.477
            293           1989          0.000         4975.0         1976.6        171.669
            292           1990          0.000         6781.5         2668.8        222.363
            282           1991          0.000         4618.2         1816.3        163.861
            300           1992          0.000         5461.9         2310.9        200.981
            287           1993          0.000         5682.9         2472.8        200.606
            299           1994          0.000         4652.8         1538.2        177.864
            291           1995          0.000         5072.8         2114.3        194.722
            293           1996          0.000         5749.5         2384.6        218.105
            290           1997          0.000         5802.8         2354.6        217.716
            287           1998          0.000         6477.5         2580.8        206.565
            287           1999          0.000         5351.3         2222.7        184.351
            292           2000          0.000         4135.6         1413.0        167.150
            290           2001          0.000         4935.2         1893.4        173.877
            290           2002          0.000         5270.3         2152.2        206.633
